trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_der,trans_y_der,trans_z_der,rot_x_der,rot_y_der,rot_z_der,trans_x_2,trans_y_2,trans_z_2,rot_x_2,rot_y_2,rot_z_2,trans_x_der_2,trans_y_der_2,trans_z_der_2,rot_x_der_2,rot_y_der_2,rot_z_der_2,a_comp_cor_00,a_comp_cor_01,a_comp_cor_02,a_comp_cor_03,a_comp_cor_04,0,0.1,1.51e-07,0.2,0.3,-6.16e-07,0.4,0.5,1.82e-06,0.6,0.7,-2.59e-06,0.8,0.9,3.19e-06,initdum_1.0
-0.11212,0.0963317,0.490503,0.00028712,0.00104662,-0.000258243,0.005871,0.0179667,-0.000122,-0.000491751,6.7676e-05,5.0587e-05,0.012570894,0.0092797964,0.24059319,8.2437894e-08,1.0954134e-06,6.6689447e-08,3.4468641e-05,0.00032280231,1.4884e-08,2.4181905e-07,4.580041e-09,2.5590446e-09,0.021698619,0.05851492,0.0074798941,-0.033275702,0.14773506,41.988743,40.025651,67.645153,72.52659,-9.8338796,-40.378429,52.933458,-12.263298,9.8377235,45.259659,20.620719,13.649217,67.410223,-6.6208587,-9.5743849,0
-0.115687,0.0913371,0.457638,0.00153842,0.00112787,-0.000531726,-0.003567,-0.0049946,-0.032865,0.0012513,8.125e-05,-0.000273483,0.013383482,0.0083424658,0.20943254,2.3667361e-06,1.2720907e-06,2.8273254e-07,1.2723489e-05,2.4946029e-05,0.0010801082,1.5657517e-06,6.6015625e-09,7.4792951e-08,0.0099428349,0.097582731,0.039226482,-0.10822836,0.023670859,7.9702447,33.145954,73.171605,44.051848,26.702826,16.868947,62.993492,-12.953254,-25.216553,53.48939,-9.2055843,11.415135,56.410236,18.802733,12.181875,0
-0.11576,0.096371,0.463029,0.000830273,0.00099602,-0.00065716,-7.3e-05,0.0050339,0.005391,-0.000708147,-0.00013185,-0.000125434,0.013400378,0.0092873696,0.21439585,6.8935325e-07,9.9205584e-07,4.3185927e-07,5.329e-09,2.5340149e-05,2.9062881e-05,5.0147217e-07,1.7384422e-08,1.5733688e-08,-0.074192777,0.020257681,0.026666241,-0.03087525,-0.058760525,-6.9723847,14.760407,47.906361,9.3100855,34.242936,60.945762,35.812328,26.071087,13.117833,59.39878,-7.0106809,-16.216265,69.099629,-11.654499,7.1482344,0
-0.126902,0.0782852,0.496236,0.000778871,0.000788672,-0.000743246,-0.011142,-0.0180858,0.033207,-5.1402e-05,-0.000207348,-8.6086e-05,0.016104118,0.0061285725,0.24625017,6.0664003e-07,6.2200352e-07,5.5241462e-07,0.00012414416,0.00032709616,0.0011027048,2.6421656e-09,4.2993193e-08,7.4107994e-09,-0.087987442,-0.065895895,0.030011837,-0.041551749,-0.0064351858,-7.2372391,0.25937865,15.019786,-5.3904359,14.683048,48.925984,4.3240022,31.443618,57.514705,28.924291,30.418988,23.408307,63.44184,5.6652664,-5.9892325,0
-0.131349,0.0530612,0.515023,0.00174379,0.000978741,-0.000624367,-0.004447,-0.025224,0.018787,0.000964919,0.000190069,0.000118879,0.01725256,0.0028154909,0.26524869,3.0408036e-06,9.5793395e-07,3.8983415e-07,1.9775809e-05,0.00063625018,0.00035295137,9.3106868e-07,3.6126225e-08,1.4132217e-08,-0.037662,-0.093000164,0.028982113,0.043172251,-0.0066986428,-3.5165271,-3.720712,-3.4613334,-5.3917047,0.001268743,14.684317,-5.864559,10.188561,41.632179,4.2274712,24.69682,55.115808,31.694197,31.747643,37.412909,0
-0.133708,0.0822745,0.525195,0.000843591,0.000901527,-0.000381816,-0.002359,0.0292133,0.010172,-0.000900199,-7.7214e-05,0.000242551,0.017877829,0.0067690934,0.27582979,7.1164578e-07,8.1275093e-07,1.4578346e-07,5.564881e-06,0.0008534169,0.00010346958,8.1035824e-07,5.9620018e-09,5.8830988e-08,-0.045474748,-0.11436349,-0.0072117207,0.089516725,0.035578421,-1.0602419,-2.4562852,-6.1769972,-2.2882157,-3.103489,-3.1022203,-4.0480049,-1.8165541,8.3720071,-2.1326453,6.3601165,31.056937,8.8451177,22.849079,54.596722,0
-0.132667,0.105003,0.523324,0.000881717,0.000780511,-0.000528521,0.001041,0.0227285,-0.001871,3.8126e-05,-0.000121016,-0.000146705,0.017600533,0.01102563,0.27386801,7.7742487e-07,6.0919742e-07,2.7933445e-07,1.083681e-06,0.00051658471,3.500641e-06,1.4535919e-09,1.4644872e-08,2.1522357e-08,-0.011429773,-0.076512217,0.011791176,0.075809649,-0.0026023694,-0.18769801,-0.8725439,-3.3288291,-0.51629968,-1.771916,-4.875405,-1.1547843,-2.8932206,-4.7097747,-1.1567913,-0.97585403,5.3842624,1.0423718,7.8027459,30.651825,0
-0.126988,0.0838776,0.551194,-3.1539e-05,0.00100245,-0.000512718,0.005679,-0.0211254,0.02787,-0.000913256,0.000221939,1.5803e-05,0.016125952,0.0070354518,0.30381483,9.9470852e-10,1.004906e-06,2.6287975e-07,3.2251041e-05,0.00044628253,0.0007767369,8.3403652e-07,4.925692e-08,2.4973481e-10,0.035226761,-0.01609239,0.070500121,0.042290789,-0.078397125,-0.0054756973,-0.18222231,-1.0547662,-0.017473317,-0.49882636,-2.2707424,-0.044707646,-1.1100766,-4.0032972,-0.055500918,-1.1012903,-2.0771444,0.0074774136,1.0348944,8.8376403,0
-0.135214,0.070547,0.56151,0.000593995,0.00134442,-0.00045034,-0.008226,-0.0133306,0.010316,0.000625534,0.00034197,6.2378e-05,0.018282826,0.0049768792,0.31529348,3.5283006e-07,1.8074651e-06,2.0280612e-07,6.7667076e-05,0.0001777049,0.00010641986,3.9129279e-07,1.1694348e-07,3.8910149e-09,0.013767535,-0.013673985,-0.0083352697,0.041391345,-0.15017041,0,-0.0054756973,-0.18769801,0,-0.017473317,-0.51629968,0,-0.044707646,-1.1547843,0,-0.055500918,-1.1567913,0,0.0074774136,1.0423718,0
-0.138603,0.0992402,0.567437,0.000390489,0.0010915,-0.000509999,-0.003389,0.0286932,0.005927,-0.000203506,-0.00025292,-5.9659e-05,0.019210792,0.0098486173,0.32198475,1.5248166e-07,1.1913723e-06,2.6009898e-07,1.1485321e-05,0.00082329973,3.5129329e-05,4.1414692e-08,6.3968526e-08,3.5591963e-09,-0.0075090719,-0.060362399,-0.0069045454,0.093847564,-0.081391608,0.3363319,0,-0.0054756973,-0.97995338,0,-0.017473317,1.8664935,0,-0.044707646,-2.4948258,0,-0.055500918,3.0341856,0,0.0074774136,0
-0.143802,0.0894908,0.574665,0.000595321,0.00135761,-0.000580427,-0.005199,-0.0097494,0.007228,0.000204832,0.00026611,-7.0428e-05,0.020679015,0.0080086033,0.33023986,3.5440709e-07,1.8431049e-06,3.368955e-07,2.7029601e-05,9.50508e-05,5.2243984e-05,4.1956148e-08,7.0814532e-08,4.9601032e-09,0.025500057,-0.0786978,0.012046905,0.09475599,-0.060055961,8.0267167,0,0,-15.986889,0,0,22.771621,0,0,-24.455368,0,0,23.756792,0,0,0
-0.127264,0.0655472,0.571478,0.000917037,0.00134326,-0.000743246,0.016538,-0.0239436,-0.003187,0.000321716,-1.435e-05,-0.000162819,0.016196126,0.0042964354,0.3265871,8.4095686e-07,1.8043474e-06,5.5241462e-07,0.00027350544,0.00057329598,1.0156969e-05,1.0350118e-07,2.059225e-10,2.6510027e-08,0.030633896,-0.074872775,0.0010172802,0.062901987,-0.020400971,35.646218,0,0,-46.531439,0,0,44.872643,0,0,-31.42687,0,0,20.803266,0,0,0
-0.139331,0.0655902,0.586667,0.000917037,0.00128502,-0.000502448,-0.012067,4.3e-05,0.015189,0,-5.824e-05,0.000240798,0.019413128,0.0043020743,0.34417817,8.4095686e-07,1.6512764e-06,2.5245399e-07,0.00014561249,1.849e-09,0.00023070572,0,3.3918976e-09,5.7983677e-08,0.061311783,-0.037340758,-0.032964519,0.090496019,-0.025663174,75.67187,0,0,-56.365318,0,0,32.609345,0,0,-10.80615,0,0,14.182407,0,0,0
-0.141861,0.0834421,0.547619,0.00074936,0.00121594,-0.000471965,-0.00253,0.0178519,-0.039048,-0.000167677,-6.908e-05,3.0483e-05,0.020124543,0.0069625841,0.29988657,5.6154041e-07,1.4785101e-06,2.2275096e-07,6.4009e-06,0.00031869033,0.0015247463,2.8115576e-08,4.7720464e-09,9.2921329e-10,0.021959535,0.0048681796,-0.080644057,0.10185136,0.094829177,108.81782,0,0,-29.662492,0,0,19.656091,0,0,-20.011735,0,0,32.98514,0,0,0
-0.145276,0.102476,0.560598,0.000491016,0.00128992,-0.000743247,-0.003415,0.0190339,0.012979,-0.000258344,7.398e-05,-0.000271282,0.021105116,0.010501331,0.31427012,2.4109671e-07,1.6638936e-06,5.524161e-07,1.1662225e-05,0.00036228935,0.00016845444,6.6741622e-08,5.4730404e-09,7.3593924e-08,0.014837731,0.046620186,-0.0076895629,0.10531156,0.11125134,123.57823,0,0,4.580444,0,0,45.727178,0,0,-27.022416,0,0,21.330641,0,0,0
-0.146155,0.0964003,0.562897,0.000709622,0.001332,-0.000659344,-0.000879,-0.0060757,0.002299,0.000218606,4.208e-05,8.3903e-05,0.021361284,0.0092930178,0.31685303,5.0356338e-07,1.774224e-06,4.3473451e-07,7.72641e-07,3.691413e-05,5.285401e-06,4.7788583e-08,1.7707264e-09,7.0397134e-09,0.02999082,0.055593479,0.083549021,-0.0061995965,0.078136792,123.83761,0,0,19.263492,0,0,77.170796,0,0,3.3965724,0,0,26.995908,0,0,0
-0.143683,0.0928506,0.56183,0.000892756,0.00131348,-0.000660502,0.002472,-0.0035497,-0.001067,0.000183134,-1.852e-05,-1.158e-06,0.020644804,0.0086212339,0.31565295,7.9701328e-07,1.7252297e-06,4.3626289e-07,6.110784e-06,1.260037e-05,1.138489e-06,3.3538062e-08,3.429904e-10,1.340964e-12,0.050798598,0.084861142,0.10064846,-0.059691301,0.050027656,119.78057,0.3363319,0.3363319,20.244714,-0.97995338,-0.97995338,85.492863,1.8664935,1.8664935,30.588218,-2.4948258,-2.4948258,55.709365,3.0341856,3.0341856,0
-0.147124,0.0903643,0.543894,0.0013087,0.00137037,-0.00055273,-0.003441,-0.0024863,-0.017936,0.000415944,5.689e-05,0.000107772,0.021645471,0.0081657067,0.29582068,1.7126957e-06,1.8779139e-06,3.0551045e-07,1.1840481e-05,6.1816877e-06,0.0003217001,1.7300941e-07,3.2364721e-09,1.1614804e-08,0.061529448,0.066561713,0.052982331,-0.098983179,-0.047770611,109.6339,8.0267167,7.6903848,32.148161,-15.986889,-15.006936,62.771181,22.771621,20.905128,58.908877,-24.455368,-21.960542,57.835838,23.756792,20.722606,0
-0.149273,0.111204,0.52888,0.000930455,0.00124945,-0.000743247,-0.002149,0.0208397,-0.015014,-0.000378245,-0.00012092,-0.000190517,0.022282429,0.01236633,0.27971405,8.6574651e-07,1.5611253e-06,5.524161e-07,4.618201e-06,0.0004342931,0.0002254202,1.4306928e-07,1.4621646e-08,3.6296727e-08,0.046136835,0.064194286,-0.0067111996,-0.061540208,-0.047708302,81.14185,35.309886,27.955833,60.920795,-45.551485,-31.524503,37.776939,43.00615,23.967515,64.904525,-28.932044,-9.4663278,68.59211,17.76908,0.080659337,0
-0.153651,0.0902722,0.52696,0.00122263,0.000795936,-0.000743247,-0.004378,-0.0209318,-0.00192,0.000292175,-0.000453514,0,0.02360863,0.0081490701,0.27768684,1.4948241e-06,6.3351412e-07,5.524161e-07,1.9166884e-05,0.00043814025,3.6864e-06,8.5366231e-08,2.0567495e-07,0,0.047622371,0.036458415,-0.016991996,-0.043524872,-0.016481213,40.933976,67.645153,47.716036,70.255848,-40.378429,-24.840816,48.930161,9.8377235,8.6418294,43.182515,13.649217,-1.3398226,76.247863,-9.5743849,14.101748,0
-0.149921,0.0900296,0.556217,0.000900171,0.00133328,-0.000823908,0.00373,-0.0002426,0.029257,-0.000322459,0.000537344,-8.0661e-05,0.022476306,0.0081053289,0.30937735,8.1030783e-07,1.7776356e-06,6.7882439e-07,1.39129e-05,5.885476e-08,0.00085597205,1.0397981e-07,2.8873857e-07,6.5061969e-09,0.043814908,0.080547937,-0.01799006,-0.065317985,0.01611377,7.7825467,73.171605,60.765456,43.535548,16.868947,-3.8417231,61.838707,-25.216553,9.1477677,52.332599,11.415135,-16.177086,57.452607,12.181875,15.849207,0
-0.143132,0.0958029,0.547811,0.000819617,0.000795936,-0.000636789,0.006789,0.0057733,-0.008406,-8.0554e-05,-0.000537344,0.000187119,0.020486769,0.0091781956,0.30009689,6.7177203e-07,6.3351412e-07,4.0550023e-07,4.6090521e-05,3.3330993e-05,7.0660836e-05,6.4889469e-09,2.8873857e-07,3.501352e-08,0.019532718,0.056790358,0.028254455,-0.014643249,0.051987041,-6.9778604,47.906361,54.786058,9.2926121,60.945762,24.409057,35.76762,13.117833,13.807789,59.343279,-16.216265,13.610039,69.107106,7.1482344,-18.275358,0
-0.144676,0.0705438,0.566215,0.000422692,0.000795936,7.81531e-06,-0.001544,-0.0252591,0.018404,-0.000396925,0,0.00064460431,0.020931145,0.0049764277,0.32059943,1.7866853e-07,6.3351412e-07,6.107907e-11,2.383936e-06,0.00063802213,0.00033870722,1.5754946e-07,0,4.1551472e-07,-0.063185078,0.0057679832,0.055946698,0.034835481,0.08398624,-7.2372391,15.019786,33.405333,-5.3904359,48.925984,41.385874,4.3240022,57.514705,18.490364,28.924291,23.408307,21.213404,63.44184,-5.9892325,24.468,0
-0.12674,0.105861,0.550397,0.000364538,0.000966655,8.62369e-05,0.017936,0.0353172,-0.015818,-5.8154e-05,0.000170719,7.842159e-05,0.016063028,0.011206551,0.30293686,1.3288795e-07,9.3442189e-07,7.4368029e-09,0.0003217001,0.0012473046,0.00025020912,3.3818877e-09,2.9144977e-08,6.1499458e-09,-0.11107359,-0.027106268,0.096425277,-0.058039176,-0.025602418,-3.5165271,-3.4613334,11.039695,-5.3917047,14.684317,34.244205,-5.864559,41.632179,36.259648,4.2274712,55.115808,17.686139,31.694197,37.412909,20.093144,0
-0.11696,0.0987595,0.567136,0.000859783,0.00112981,0.000155182,0.00978,-0.0071015,0.016739,0.000495245,0.000163155,6.89451e-05,0.013679642,0.0097534388,0.32164324,7.3922681e-07,1.2764706e-06,2.4081453e-08,9.56484e-05,5.0431302e-05,0.00028019412,2.4526761e-07,2.6619554e-08,4.7534268e-09,-0.039092781,-0.0502815,0.1199296,-0.043784696,-0.07863413,-1.0602419,-6.1769972,-2.1969065,-2.2882157,-3.1022203,11.579559,-4.0480049,8.3720071,29.627064,-2.1326453,31.056937,36.779104,8.8451177,54.596722,28.514346,0
-0.106897,0.0675724,0.640958,0.000923917,0.00174358,0.000328042,0.010063,-0.0311871,0.073822,6.4134e-05,0.00061377,0.00017286,0.011426969,0.0045660292,0.41082716,8.5362262e-07,3.0400712e-06,1.0761155e-07,0.00010126397,0.00097263521,0.0054496877,4.11317e-09,3.7671361e-07,2.988058e-08,0.021141362,-0.027208457,0.1071281,-0.072634638,-0.14398335,0.14863389,-3.3288291,-4.5932559,-1.4962531,-4.875405,-1.7706473,0.71170926,-4.7097747,7.2953406,-3.651617,5.3842624,23.720966,4.0765574,30.651825,39.550389,0
-0.10148,0.1067,0.621798,0.000796664,0.00158367,0.000359705,0.005417,0.0391276,-0.01916,-0.000127253,-0.00015991,3.1663e-05,0.01029819,0.01138489,0.38663275,6.3467353e-07,2.5080107e-06,1.2938769e-07,2.9343889e-05,0.0015309691,0.0003671056,1.6193326e-08,2.5571208e-08,1.0025456e-09,0.049083686,-0.02148309,0.032613463,0.048047257,-0.1651674,8.021241,-1.0547662,-2.6385075,-16.004363,-2.2707424,-3.6023154,22.726914,-4.0032972,-2.9266307,-24.510869,-2.0771444,5.2588261,23.764269,8.8376403,23.883974,0
-0.0955251,0.111591,0.587536,0.00172341,0.00192089,0.000199946,0.0059549,0.004891,-0.034262,0.000926746,0.00033722,-0.000159759,0.0091250447,0.012452551,0.34519855,2.970142e-06,3.6898184e-06,3.9978403e-08,3.5460834e-05,2.3921881e-05,0.0011738846,8.5885815e-07,1.1371733e-07,2.5522938e-08,0.010877211,0.026719136,-0.011240289,0.11731641,-0.1216916,35.646218,-0.18769801,-0.8780196,-46.531439,-0.51629968,-1.7893893,44.872643,-1.1547843,-2.9379282,-31.42687,-1.1567913,-1.0313549,20.803266,1.0423718,7.8102233,0
-0.102797,0.0839539,0.616329,0.000601725,0.00216239,0.000188538,-0.0072719,-0.0276371,0.028793,-0.001121685,0.0002415,-1.1408e-05,0.010567223,0.0070482573,0.37986144,3.6207298e-07,4.6759305e-06,3.5546577e-08,5.288053e-05,0.0007638093,0.00082903685,1.2581772e-06,5.832225e-08,1.3014246e-10,-0.035731559,0.05165392,0.058949188,0.12703585,-0.048408667,75.67187,-0.0054756973,-0.18222231,-56.365318,-0.017473317,-0.49882636,32.609345,-0.044707646,-1.1100766,-10.80615,-0.055500918,-1.1012903,14.182407,0.0074774136,1.0348944,0
-0.106954,0.0842024,0.610654,0.00102881,0.00186571,-0.000231467,-0.004157,0.0002485,-0.005675,0.000427085,-0.00029668,-0.000420005,0.011439158,0.0070900442,0.37289831,1.05845e-06,3.4808738e-06,5.3576972e-08,1.7280649e-05,6.175225e-08,3.2205625e-05,1.824016e-07,8.8019022e-08,1.764042e-07,-0.081523732,0.025270886,0.058542667,0.12714805,0.035913872,108.81782,0,-0.0054756973,-29.662492,0,-0.017473317,19.656091,0,-0.044707646,-20.011735,0,-0.055500918,32.98514,0,0.0074774136,0
-0.107038,0.0955004,0.608341,0.0014625,0.00189661,-5.3808e-06,-8.4e-05,0.011298,-0.002313,0.00043369,3.09e-05,0.0002260862,0.011457133,0.0091203264,0.37007877,2.1389062e-06,3.5971295e-06,2.8953009e-11,7.056e-09,0.0001276448,5.349969e-06,1.8808702e-07,9.5481e-10,5.111497e-08,-0.036831277,-0.036563282,0.053312283,0.05738768,0.053623281,123.57823,0,0,4.580444,0,0,45.727178,0,0,-27.022416,0,0,21.330641,0,0,0
-0.106629,0.101593,0.560163,0.00230526,0.00149358,-7.52812e-05,0.000409,0.0060926,-0.048178,0.00084276,-0.00040303,-6.99004e-05,0.011369744,0.010321138,0.31378259,5.3142237e-06,2.2307812e-06,5.6672591e-09,1.67281e-07,3.7119775e-05,0.0023211197,7.1024442e-07,1.6243318e-07,4.8860659e-09,0.021235422,-0.027107065,0.015724827,0.041942993,0.07834674,123.83761,0,0,19.263492,0,0,77.170796,0,0,3.3965724,0,0,26.995908,0,0,0
-0.120364,0.113975,0.576726,0.00229061,0.00141254,-0.000249232,-0.013735,0.012382,0.016563,-1.465e-05,-8.104e-05,-0.0001739508,0.014487492,0.012990301,0.33261288,5.2468942e-06,1.9952693e-06,6.211659e-08,0.00018865022,0.00015331392,0.00027433297,2.146225e-10,6.5674816e-09,3.0258881e-08,0.06953054,-0.0059828775,0.026942615,-0.017602248,0.085739076,120.1169,0,0,19.264761,0,0,87.359357,0,0,28.093393,0,0,58.74355,0,0,0
-0.123509,0.106789,0.575136,0.00223506,0.00149358,-0.000218754,-0.003145,-0.007186,-0.00159,-5.555e-05,8.104e-05,3.0478e-05,0.015254473,0.011403891,0.33078142,4.9954932e-06,2.2307812e-06,4.7853313e-08,9.891025e-06,5.1638596e-05,2.5281e-06,3.0858025e-09,6.5674816e-09,9.2890848e-10,0.062842237,0.032074595,0.053503569,-0.064198664,0.044767549,117.32428,0.3363319,0,17.141225,-0.97995338,0,83.676309,1.8664935,0,36.948335,-2.4948258,0,78.558444,3.0341856,0,0
-0.119607,0.127712,0.558395,0.0025287,0.00149358,-0.000166465,0.003902,0.020923,-0.016741,0.00029364,0,5.2289e-05,0.014305834,0.016310355,0.31180498,6.3943237e-06,2.2307812e-06,2.7710596e-08,1.5225604e-05,0.00043777193,0.00028026108,8.622445e-08,0,2.7341395e-09,0.092015534,0.025931223,0.075698742,-0.10145345,0.043908916,108.76135,8.0267167,0,30.376245,-15.986889,0,59.877961,22.771621,0,57.933023,-24.455368,0,65.638584,23.756792,0,0
-0.106782,0.107197,0.56563,0.00278184,0.00182835,1.17651e-05,0.012825,-0.020515,0.007235,0.00025314,0.00033477,0.0001782301,0.011402396,0.011491197,0.3199373,7.7386338e-06,3.3428637e-06,1.3841758e-10,0.00016448063,0.00042086522,5.2345225e-05,6.407986e-08,1.1207095e-07,3.1765969e-08,0.084498705,0.057531423,0.026586876,-0.12471621,-0.064328367,80.959628,35.309886,0.3363319,60.421968,-45.551485,-0.97995338,36.666862,43.00615,1.8664935,63.803235,-28.932044,-2.4948258,69.627005,17.76908,3.0341856,0
-0.106757,0.107203,0.557811,0.00288682,0.00171416,-0.000218754,2.5e-05,6e-06,-0.007819,0.00010498,-0.00011419,-0.0002305191,0.011397057,0.011492483,0.31115311,8.3337297e-06,2.9383445e-06,4.7853313e-08,6.25e-10,3.6e-11,6.1136761e-05,1.10208e-08,1.3039356e-08,5.3139055e-08,0.070754286,0.084064196,0.013403471,-0.087601684,-0.049727763,40.928501,67.645153,7.6903848,70.238375,-40.378429,-15.006936,48.885453,9.8377235,20.905128,43.127014,13.649217,-21.960542,76.255341,-9.5743849,20.722606,0
-0.106608,0.121488,0.518322,0.0039361,0.00149358,-0.000129638,0.000149,0.014285,-0.039489,0.00104928,-0.00022058,8.9116e-05,0.011365266,0.014759334,0.2686577,1.5492883e-05,2.2307812e-06,1.6806011e-08,2.2201e-08,0.00020406122,0.0015593811,1.1009885e-06,4.8655536e-08,7.9416615e-09,-0.0045966022,0.027581107,0.015001312,-0.073465655,0.0038296319,7.7825467,73.171605,27.619502,43.535548,16.868947,-30.544549,61.838707,-25.216553,22.101022,52.332599,11.415135,-6.971502,57.452607,12.181875,-2.9535262,0
-0.0888145,0.107503,0.511716,0.0029801,0.00149358,-2.10045e-05,0.0177935,-0.013985,-0.006606,-0.000956,0,0.0001086335,0.0078880154,0.011556895,0.26185326,8.880996e-06,2.2307812e-06,4.4118902e-10,0.00031660864,0.00019558022,4.3639236e-05,9.13936e-07,0,1.1801237e-08,0.035456998,0.01860001,0.0044877712,-0.068742399,-0.015082988,-6.9778604,47.906361,40.025651,9.2926121,60.945762,-9.8338796,35.76762,13.117833,-12.263298,59.343279,-16.216265,20.620719,69.107106,7.1482344,-6.6208587,0
-0.0428395,0.163207,0.39873,0.0029801,0.00049328,0.000858613,0.045975,0.055704,-0.112986,0,-0.0010003,0.0008796175,0.0018352228,0.026636525,0.15898561,8.880996e-06,2.4332516e-07,7.3721628e-07,0.0021137006,0.0031029356,0.012765836,0,1.0006001e-06,7.7372695e-07,-0.11593621,0.074370227,-0.11540706,-0.096521842,-0.081886159,-7.2372391,15.019786,33.145954,-5.3904359,48.925984,26.702826,4.3240022,57.514705,-12.953254,28.924291,23.408307,-9.2055843,63.44184,-5.9892325,18.802733,0
0.0358669,0.0828273,0.166663,0.00764471,0.000704624,0.00194326,0.0787064,-0.0803797,-0.232067,0.00466461,0.000211344,0.001084647,0.0012864345,0.0068603616,0.027776556,5.8441591e-05,4.9649498e-07,3.7762594e-06,0.0061946974,0.0064608962,0.053855092,2.1758586e-05,4.4666286e-08,1.1764591e-06,-0.50781521,0.11714048,-0.51185123,-0.085946259,-0.16322724,-3.5165271,-3.4613334,14.760407,-5.3917047,14.684317,34.242936,-5.864559,41.632179,26.071087,4.2274712,55.115808,-7.0106809,31.694197,37.412909,-11.654499,0
-0.010483,-0.0253823,0.488784,0.00432762,0.0021609,0.00149798,-0.0463499,-0.1082096,0.322121,-0.00331709,0.001456276,-0.00044528,0.00010989329,0.00064426115,0.2389098,1.8728295e-05,4.6694888e-06,2.2439441e-06,0.0021483132,0.011709318,0.10376194,1.1003086e-05,2.1207398e-06,1.9827428e-07,-0.064095428,0.056367215,0.021719407,0.11272651,-0.037990064,-1.0602419,-6.1769972,0.25937865,-2.2882157,-3.1022203,14.683048,-4.0480049,8.3720071,31.443618,-2.1326453,31.056937,30.418988,8.8451177,54.596722,5.6652664,0
0.0255059,0.0347443,0.484392,0.00357318,0.00222986,0.00102367,0.0359889,0.0601266,-0.004392,-0.00075444,6.896e-05,-0.00047431,0.00065055093,0.0012071664,0.23463561,1.2767615e-05,4.9722756e-06,1.0479003e-06,0.0012952009,0.003615208,1.9289664e-05,5.6917971e-07,4.7554816e-09,2.2496998e-07,-0.092786095,-0.016300039,0.027124332,0.14368206,0.041360566,-0.18769801,-3.3288291,-3.720712,-0.51629968,-4.875405,0.001268743,-1.1547843,-4.7097747,10.188561,-1.1567913,5.3842624,24.69682,1.0423718,30.651825,31.747643,0
0.0216007,0.0981609,0.416911,0.00434599,0.00222986,0.00103876,-0.0039052,0.0634166,-0.067481,0.00077281,0,1.509e-05,0.00046659024,0.0096355623,0.17381478,1.8887629e-05,4.9722756e-06,1.0790223e-06,1.5250587e-05,0.0040216652,0.0045536854,5.972353e-07,0,2.277081e-10,-0.15273488,-0.090004898,-0.034344035,0.0068003894,0.044308729,0.3308562,-1.0547662,-2.4562852,-0.9974267,-2.2707424,-3.103489,1.8217859,-4.0032972,-1.8165541,-2.5503267,-2.0771444,6.3601165,3.041663,8.8376403,22.849079,0
0.00350157,0.0975573,0.486657,0.00336545,0.00256606,0.000846539,-0.01809913,-0.0006036,0.069746,-0.00098054,0.0003362,-0.000192221,1.2260992e-05,0.0095174268,0.23683504,1.1326254e-05,6.5846639e-06,7.1662828e-07,0.00032757851,3.6433296e-07,0.0048645045,9.6145869e-07,1.1303044e-07,3.6948913e-08,-0.12037227,-0.20103914,-0.016727703,-0.14568659,0.10330279,8.0267167,-0.18769801,-0.8725439,-15.986889,-0.51629968,-1.771916,22.771621,-1.1547843,-2.8932206,-24.455368,-1.1567913,-0.97585403,23.756792,1.0423718,7.8027459,0
-0.00730539,0.106154,0.50612,0.00336545,0.00261293,0.000733077,-0.01080696,0.0085967,0.019463,0,4.687e-05,-0.000113462,5.3368723e-05,0.011268672,0.25615745,1.1326254e-05,6.8274032e-06,5.3740189e-07,0.00011679038,7.3903251e-05,0.00037880837,0,2.1967969e-09,1.2873625e-08,0.068266978,-0.28817123,-0.091061296,-0.17741671,0.091345008,35.646218,-0.0054756973,-0.18222231,-46.531439,-0.017473317,-0.49882636,44.872643,-0.044707646,-1.1100766,-31.42687,-0.055500918,-1.1012903,20.803266,0.0074774136,1.0348944,0
0.00145461,0.134544,0.543264,0.0039128,0.00286465,0.0005575,0.00876,0.02839,0.037144,0.00054735,0.00025172,-0.000175577,2.1158903e-06,0.018102088,0.29513577,1.5310004e-05,8.2062196e-06,3.1080625e-07,7.67376e-05,0.0008059921,0.0013796767,2.9959202e-07,6.3362958e-08,3.0827283e-08,0.1971646,-0.23897668,-0.1710019,-0.11570629,0.012286395,75.67187,0,-0.0054756973,-56.365318,0,-0.017473317,32.609345,0,-0.044707646,-10.80615,0,-0.055500918,14.182407,0,0.0074774136,0
-0.024258,0.0796779,0.511681,0.00485095,0.00276683,0.0005575,-0.02571261,-0.0548661,-0.031583,0.00093815,-9.782e-05,0,0.00058845056,0.0063485677,0.26181745,2.3531716e-05,7.6553482e-06,3.1080625e-07,0.00066113831,0.0030102889,0.00099748589,8.8012542e-07,9.5687524e-09,0,0.21636909,-0.13473356,-0.23798087,0.012694521,-0.012723597,108.48149,0.3363319,0.3363319,-28.682539,-0.97995338,-0.97995338,17.789597,1.8664935,1.8664935,-17.516909,-2.4948258,-2.4948258,29.950955,3.0341856,3.0341856,0
