global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
772.4983267863533	-1.4173344943684467	2.008837068926661	596753.6648877156	978.0877714030388	-5.8788122379871774	34.5604333295078	956655.6885681631	866.2653482536945	-0.6316187273292826	750415.6535850945	0.3989422167130626	863.1492966805735	769.5326280819403	1.17994	16.572937	0.07223271699999999	0.0375923	-0.10513786050000001	-0.039524843500000004	0.017894089199999998	0.0134143493	0.0175378373	-0.0437864887	-0.0251397216	0.0725992273	-0.11117199900000001	-0.0717183395	-0.0059928227	-0.0948783765	0.0373316668	0.020818188999999997	0.1308597676	0.0375645817	-0.0643053868	-0.002089896	-0.0097799745	-0.17042910890000001	-0.054920311	-0.0527818475	-0.0145548799	-0.0110486289	0.1373280188	0.0788993999	0.061371509500000004	0.0014473941	-0.1363819906	-0.0288563937	-0.1298535025	-0.0084157891	-0.0350815813	-0.09511068339999999	0.1265081988	0.0079022389	-0.0457330353	0.0446381876	-0.1510963142	0.12347317960000001	-0.20835145489999998	0.0405599595	-0.0524791728	-0.14722276410000001	0.05657567	-0.0851304062	0.0733262997	-0.0577572109	0.07592167650000001	0.0034051003999999996	-0.0048498482	0.0892240283	0.1604042991	0.09689396759999999	0.014404278799999996	0.0821988684	0.0429266371	0.0759973312	-0.0517076072	0.0681617452	-0.1767910775	-0.0904284752	-0.0198341979	0.0799577103	-0.019625821	-0.07647539589999999	-0.0865069858	0.028176328799999997	0.0180822717	0.0390244068	0.0405311837	-0.034559892	-0.0068211391	0.0357867299	0.1150046419	0.0395644941	0.1606706429	-0.0145943845	0.2183754727	0.0935496191	0.054483950700000006	0.0009847731	-0.052775283799999996	0.0	-0.000402557	-0.014106757	0.00019900059305704896	1.6205213824899994e-07	0.05147919999999999	-0.02793619999999998	0.0007804312704399988	0.0026501080326399988	0.0085784	0.00673426	7.358894655999999e-05	4.53502577476e-05	-0.00097513	0.00031088999999999986	9.665259209999992e-08	9.508785169e-07	0.000815085	0.0	6.64363557225e-07	0.0	0.000261645	-0.00015822	6.845810602500001e-08	2.50335684e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
771.4652318931007	-1.0330948932526098	1.0672850584646214	595158.6040198756	983.1621751738344	5.074403770795584	25.749573629064447	966607.8626925455	866.7896054290984	0.5242571754039318	751324.220079932	0.2748455859625089	863.4036804883708	759.5614347455407	1.087643	15.276572	0.056145672999999986	0.032121	-0.0730557267	-0.0560347809	0.039540674500000005	-0.0220929035	0.11970251720000001	0.0353307035	-0.050707869100000004	0.074677692	-0.0448611765	-0.0932096882	-0.0301865923	0.0671090892	-0.006793210500000001	-0.0476584177	0.0773745043	0.0795705504	-0.1502815002	-0.0051754726	-0.1210431095	-0.1832845115	-0.0254109236	0.0201361434	0.0326995952	0.1733620377	-0.0581217849	-0.0949449429	-0.0213876171	-0.1131933784	0.0268982164	-0.0094674025	-0.0243254598	-0.026050136499999998	-0.0124984302	0.019760318500000002	-0.0270300453	-0.0390072583	-0.050665187699999996	0.0509472072	0.0909062226	0.0428051493	-0.1935412741	-0.07084892400000001	0.0959792081	0.026838058199999997	-0.0771022075	-0.001036859	0.0482247609	-0.08817286619999999	-0.0560149221	0.0306835241	0.0459804991	0.10232308130000001	0.0128308879	-0.014495062099999999	0.017306880900000002	0.10454654050000001	-0.1173311728	0.1272672254	0.1497889952	-0.0866038928	0.0415379658	-0.084401393	0.0343113472	-0.051681629400000005	-0.1281183429	0.0767214168	-0.1193982467	-0.1368817189	-0.0395445618	0.0678674562	0.0702881633	-0.0226385509	0.0221914452	0.0733301626	-0.0700918038	-0.0680464418	-0.0310267188	-0.041684256499999996	0.1073362812	0.0925544796	0.0510490108	-0.004922222899999999	-0.05949864570000001	0.0	-0.00688373	-0.006481173000000001	4.200560345592901e-05	4.73857387129e-05	0.0508706	-0.0006085999999999939	3.703939599999925e-07	0.00258781794436	0.017150400000000003	0.008572000000000003	0.00029413622016000017	7.347918400000006e-05	-0.00139735	-0.00042221999999999984	1.7826972839999983e-07	1.9525870225e-06	0.000583905	-0.00023118	3.40945049025e-07	5.34441924e-08	0.000105367	-0.00015627799999999998	1.1102204689e-08	2.4422813284e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
771.9331095019859	0.4678776088851464	0.218909456896082	595880.725545405	975.0855638764972	-8.076611297337196	65.23165004827479	950791.8568803464	864.0070421945238	-2.7825632345745817	746508.1689617295	7.742658154406159	861.4695903816531	750.5476176072058	1.30584	18.341263	0.1287774	0.07773249999999997	-0.0447519491	0.10957041529999999	-0.0838484868	-0.0084080004	-0.0741855089	-0.047762428600000004	-0.0385642121	-0.0041404402000000005	-0.069499827	0.1153297409	-0.0529224204	-0.1719021388	0.09365204070000001	-0.0796531012	0.0693011141	-0.1662940102	-0.0591470933	-0.0090332473	-0.044207770099999995	-0.1057315689	0.1048038893	-0.0636861165	0.007833752099999999	0.0155763662	-0.0772262923	0.0726066308	-0.0232524445	-0.0581033256	-0.0692740224	-0.1401969814	-0.057815112599999996	0.1815230096	-0.0321318498	0.2428324633	0.1164336259	-0.15774932220000001	0.07043148240000001	0.0138688605	-0.0176981781	0.0017921048000000001	-0.0584171767	-0.17670173620000001	-0.1279027142	0.033270544900000004	-0.0125405898	-0.0179760196	0.0364923417	0.08639736769999999	0.0672462986	-0.0332616719	-0.1260523253	0.07621426419999999	0.0003284769	0.0926275561	0.1778889659	0.0806464346	0.05987213	-0.0578855874	-0.0242038563	0.08649877759999999	-0.0266687701	0.11939547699999999	-0.0184494161	-0.2011472568	-0.2726946296	-0.10030005630000001	0.15884921119999998	0.05605056730000001	-0.17969890379999998	0.0027779415	0.1388813274	0.131272055	-0.14638054960000002	-0.0372014129	-0.052181121500000004	0.04966686730000002	0.0084167453	-0.15570814460000001	0.026263046499999998	0.09152846349999999	0.0475459561	-0.010814443500000001	-0.0659045565	0.0	0.00280922	0.00969295	9.39532797025e-05	7.8917170084e-06	0.0360902	-0.0147804	0.00021846022416	0.0013025025360399998	-0.0197321	-0.0368825	0.00038935577041000004	0.0013603188062499998	-0.000450303	0.000947047	8.968980202089998e-07	2.0277279180900005e-07	0.000454949	-0.000128956	2.06978592601e-07	1.6629649936000002e-08	0.000377795	0.000272428	1.42729062025e-07	7.421701518400001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
775.5053406003785	3.5722310983926486	12.760835020323553	601408.5332997091	986.7283443442481	11.642780467750866	135.55433702024112	973632.8255323408	865.5794376732683	1.572395478744511	749227.7629227714	2.47242754157618	862.4418777446592	762.6955007276268	1.287335	18.081354	0.10915163	0.0587432	-0.08634811029999999	0.1073987626	0.0615577583	0.0028941314	-0.1191865163	0.09677424300000001	0.0772981656	0.031073136600000002	-0.0266091037	0.1088126283	0.1423587086	-0.0174273904	-0.0724065521	-0.0498214554	-0.06191422730000001	-0.10995185810000001	0.040149472	-0.046537638	-0.0768862282	-0.0785168863	-0.024981417000000002	-0.0395918602	-0.028687431	0.0066017438000000005	-0.0789598472	0.11870149349999999	0.0108106665	-0.0805561057	0.0684069273	-0.0215464341	-0.11022353970000001	0.0621248295	-0.0072002694	-0.009143811600000001	-0.0359559262	0.0208180681	-0.0343778176	-0.0394938561	-0.0597883525	-0.0397045441	-0.0256022693	0.0399327621	-0.0141687632	-0.062282634	0.0527473589	-0.024888376299999997	0.12234613720000001	0.1482485274	0.0370504181	-0.0563615881	0.0702367223	0.0002801324	-0.0007962787	0.0344432977	0.1310814855	-0.1153456608	-0.0775599981	0.0311481527	0.0101569102	0.0099240709	-0.08727920630000001	0.0402338325	-0.0024306573000000002	-0.050081785700000006	-0.0666726968	-0.037121757400000004	0.0001511965	-0.0273080633	-0.0331123758	0.0553971195	-0.0097431717	-0.13252327519999998	0.016918015	-0.0627738816	0.0967757509	0.10523071310000001	0.0246231987	-0.122029569	-0.027776995	0.0904719133	0.0439794606	-0.0166742017	-0.071958838	0.0	0.0199615	0.01715228	0.0002942007091984	0.00039846148225	0.0300274	-0.006062799999999997	3.675754383999996e-05	0.00090164475076	-0.0237359	-0.004003800000000003	0.00056339294881	1.6030414440000016e-05	-0.00129179	-0.0008414869999999999	7.081003711689998e-07	1.6687214040999996e-06	0.00102791	0.0005729609999999999	1.0565989681e-06	3.282843075209999e-07	0.0006020019999999999	0.0002242069999999999	3.624064080039999e-07	5.0268778848999957e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
777.1351389536528	1.629798353274282	2.6562426723355608	603939.0241965132	989.0575009293443	2.3291565850962566	5.4249703978972565	978234.7401446	868.8215779188646	3.2421402455962607	754850.9342574256	10.51147337211498	865.2552701130991	769.4837419111863	1.2369709999999998	17.373964	0.07439344999999999	0.0428079	-0.0962280759	-0.022855330400000002	-0.052513679400000006	0.1505314351	0.024763983	0.0329704476	-0.0127651048	-0.1759235476	-0.0571292275	-0.11161965800000001	0.1562030951	-0.0172241737	-0.0269198396	0.011694640800000001	-0.0725398808	-0.1071045189	0.1623379775	0.1598868072	-0.08894328300000001	-0.0908520309	-0.0888699872	-0.1004296226	-0.0048139237	0.0326825112	0.0266991346	0.0019966488	0.11877248369999999	-0.005357879300000001	-0.014123381499999999	-0.0369453329	0.012184363600000001	0.0695465859	0.0149830255	0.1058421184	-0.0608312799	0.0368041645	-0.0356301257	-0.0321079097	0.052450997699999995	0.1084839782	0.13471388269999998	0.09783039699999999	-0.0242418512	-0.0060208237	0.1537691484	0.12025708130000001	0.0548944277	-0.052351125	0.0936748737	0.10857052630000001	0.09064128460000001	-0.0046422969	-0.1650762144	-0.06853344230000001	0.0971869469	-0.1212772548	0.0376572487	0.135264468	-0.1013587806	0.06736583139999999	-0.1367494927	0.0894319566	-0.0607024442	0.013965950100000001	-0.0231983411	-0.0409399803	0.0071943149	-0.006069934399999999	-0.060113581799999996	0.1402224617	0.0666288933	0.0413572742	-0.0414316296	-0.077315199	0.0325325286	-0.0452955295	-0.02704774	0.023439502999999997	-0.1143828279	0.0893851812	0.0403542832	-0.022483907799999998	-0.077629188	0.0	0.033406599999999995	0.013445099999999995	0.00018077071400999983	0.0011160009235599995	0.0299954	-3.199999999999731e-05	1.0239999999998277e-09	0.0008997240211600002	-0.0353432	-0.011607299999999996	0.0012491417862399998	0.00013472941328999995	-0.0009286740000000002	0.0003631159999999997	1.3185322945599976e-07	8.624353982760004e-07	0.000404845	-0.0006230649999999999	1.6389947402499994e-07	3.882099942249999e-07	0.0006020019999999999	0.0	3.624064080039999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
773.3301621401101	-3.80497681354268	14.47784855159741	598039.539675649	999.7429977904152	10.685496861070872	114.1798431679555	999486.0616309659	867.2559512945323	-1.5656266243322534	752132.8850557844	2.451186726818007	866.0478839024423	774.4340612615716	1.550151	21.772753	0.17602227399999998	0.100421	-0.0427220591	-0.23096258449999998	0.05499149	0.1311843251	0.18978737769999998	0.1165087242	-0.0244426329	-0.0899387999	0.0629947142	-0.1275535632	-0.060136862	0.0172464331	0.1748753886	-0.006670455	0.00031727029999999997	-0.048567683099999995	0.1155723872	-0.0541824052	0.0651651972	-0.0270945816	-0.0390919746	-0.0059499696	-0.16204697839999999	0.0031776656	0.0309392857	0.0712250881	-0.0265110347	0.1683183506	-0.13295488619999998	0.097233136	-0.0256506604	0.0680935257	0.0962549608	0.0294950008	-0.0521988572	-0.0624430382	0.075780255	-0.0446133696	-0.0691058221	-0.0561800354	0.1442217381	0.12939023689999998	-0.026120219	-0.0445410975	0.1450761124	0.042299431900000004	0.0319061395	-0.1494316343	-0.10108562089999999	0.1651523584	-0.0150783697	-0.0091734116	0.1118188968	0.1104407328	0.053267713	-0.1282066071	0.1014812647	-0.0756902864	-0.08111735860000001	-0.045839194400000005	-0.101185717	0.08846945460000001	-0.026942503399999998	0.12101601779999999	0.019759381399999998	-0.1036940365	-0.1237300799	0.1042167581	0.0843531194	-0.0898377251	0.1586817458	0.09463000099999999	-0.06581370269999999	-0.1308689975	0.032277225699999995	-0.0351780243	0.0882716624	-0.1544857258	-0.12435132970000001	0.08826863	0.036675261	-0.028226122599999997	-0.0828853527	0.0	0.0296638	-0.0037427999999999975	1.400855183999998e-05	0.0008799410304399998	0.0800932	0.0500978	0.0025097895648400004	0.006414920686240001	-0.000448076	0.034895124	2.00772101776e-07	0.001217669678975376	-0.00205134	-0.0011226659999999998	1.2603789475559996e-06	4.2079957956e-06	0.00102791	0.0006230649999999999	1.0565989681e-06	3.882099942249999e-07	0.0006020019999999999	0.0	3.624064080039999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
769.6056576442787	-3.724504495831411	13.871933739468396	592292.8682780827	984.8087730346704	-14.934224755744822	223.03106905510148	969848.3194460528	865.8000835247293	-1.4558677698030351	749609.7846314281	2.1195509631512635	863.4911597001937	750.4350472896858	1.543766	21.683083	0.171556426	0.0919421	0.0475209639	-0.151231579	-0.1299187512	-0.0543430725	0.0751533734	-0.1505599883	0.069785456	0.0326103744	-0.05050021230000002	-0.0975322938	-0.2031831247	-0.11490036279999999	0.059405692999999996	-0.2511885745	0.055045299699999994	-0.0783529804	-0.0850233816	-0.039399517200000005	-0.11379625550000001	0.201163925	0.0728348445	-0.1559581317	-0.029294959	0.0224156184	-0.1041610643	-0.1068579357	0.0172036624	0.0208933579	-0.059714332	-0.1497497171	0.0073482575	-0.14331844789999998	0.01700512	-0.027319565	-0.020164151499999998	-0.0369124204	-0.0419705255	0.0828160978	-0.0946633524	0.055734970300000006	-0.0871484864	0.0893643214	0.0005563054	0.0086667684	-0.0069846176000000005	0.08232803940000001	0.0851146742	-0.152546221	-0.0011200281	-0.0841573007	-0.09343858710000001	0.08891494539999999	0.0198124141	0.2455465491	0.0735777883	0.0713851482	-0.0879495797	-0.1503565159	0.0152494395	0.0861766353	0.2107305814	0.2406782113	0.0004955857	-0.0550310901	0.0891374293	-0.09521618789999999	-0.042044082999999996	-0.10260396279999999	0.083654595	0.1569174406	0.008311233199999999	0.18049308949999998	-0.004021655	0.08258135379999999	0.1185985679	0.0006315962000000001	-0.0126323824	0.014686332199999999	0.060429429800000004	0.08712263199999999	0.032947302799999995	-0.0338836091	-0.0876992882	0.0	0.0446355	0.014971700000000003	0.0002241518008900001	0.00199232786025	0.00670835	-0.07338485	0.0053853362095225	4.50019597225e-05	0.0210318	0.021479876000000002	0.00044233661124	0.0004613850729753759	-0.00107377	0.00097757	9.556431049e-07	1.1529820128999998e-06	0.00128474	0.00025683	1.6505568676e-06	6.59616489e-08	0.0006020019999999999	0.0	3.624064080039999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
768.695292795973	-0.910364848305676	0.8287641570306162	590892.4531666867	986.024017801435	1.2152447667646131	1.4768198431487785	972243.3636812845	864.1635249468703	-1.6365585778589775	746778.5978486001	2.6783239787637987	862.0546497102707	728.0630839928024	1.261365	17.716589000000006	0.043161210000000005	0.0308217	0.09367354300000001	0.0099916378	-0.057295222699999995	0.012384221499999999	0.0760617777	-0.0600379641	-0.0792368279	-0.0073620690000000015	-0.0733893146	0.0614512123	-0.159159037	-0.2508989211	0.0509118821	-0.2767130882	-0.0930253043	-0.0955928267	-0.029433535099999998	-0.0426637692	-0.0260757141	0.2402913531	-0.0587640254	-0.0577334465	-0.1004878966	0.0154009797	-0.0569221926	0.0681180305	0.1328426405	0.08553170880000001	0.0410457644	0.04626845809999999	-0.11158225949999999	0.04962027150000002	0.0084171741	-0.019677134	0.0197663056	0.0901081608	-0.0583235793	0.045424935300000004	0.0011906146	-0.0432452204	-0.0744742042	0.0870029682	-0.0316843825	-0.0358602219	-0.0426024438	0.1078820012	0.0068008312	-0.003299595	0.0333128643	0.0130751882	-0.2194597018	-0.020141811699999998	-0.08597273550000001	0.2700632906	0.1592041081	0.0746329152	-0.0641259181	0.047010381100000005	-0.0575057227	0.0472916516	0.2337761962	0.19054662379999998	-0.0428159799	0.0987753869	0.1536307826	-0.008996012900000001	0.005652534599999999	0.0497208238	0.0202382244	0.0768673526	-0.1335775239	-0.09047387050000001	0.037954120099999995	-0.0860721465	-0.1032167115	0.1099779992	0.0509383148	0.0124518379	0.0262222165	0.08594756960000001	0.029175383	-0.039439385099999995	-0.09204531	0.0	0.048167	0.0035315	1.247149225e-05	0.002320059889	0.00673446	2.6110000000000202e-05	6.817321000000103e-10	4.53529514916e-05	0.030610400000000006	0.009578600000000005	0.00093699658816	9.174957796000004e-05	-0.00153521	-0.00046144	2.129268736e-07	2.3568697441e-06	0.0014238	0.0001390600000000001	2.02720644e-06	1.9337683600000022e-08	0.0006020019999999999	0.0	3.624064080039999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
769.467619264508	0.7723264685349704	0.5964881739996987	592080.4170965899	980.3033350039656	-5.720682797469407	32.72621166926241	960994.6286198972	863.2971585880548	-0.8663663588155259	745281.9840262091	0.7505906676872727	860.7487874484831	721.0925766672017	1.123092	15.774476000000002	0.10809099	0.061567	0.108652262	0.0977123349	0.017357759099999998	0.0320250073	-0.0238712633	0.024543374700000002	-0.10478237130000001	0.0054501529000000005	0.0285924179	0.1773308537	-0.0107518382	-0.0484914145	0.065061705	-0.10760141570000001	-0.10650823970000001	0.0578469691	-0.0545563491	0.1264747916	0.024159057799999998	0.0341022201	0.0400315703	0.0190818448	-0.0019959876	-0.1680050225	0.0176306764	0.0017814105	-0.0100646376	-0.06584017219999999	0.0537831263	-0.0464537331	-0.10006344390000001	-0.0195252172	-0.0765820007	-0.0541118179	-0.10262961150000001	-0.1072600054	-0.055827417000000004	0.053953381200000004	-0.041370546200000004	0.1660609025	0.0783374142	0.111800916	0.06295705780000001	-0.060507539900000004	-0.0980451325	-0.0260309548	-0.08439780710000001	0.1320525613	-0.0437986809	0.0249674546	-0.12337422599999999	-0.0969643727	-0.12476463410000001	0.07033315679999999	0.0493238687	0.08730241710000003	-0.020010143799999998	-0.050276935700000004	0.0224807894	-0.0020445657999999998	0.0283678904	-0.0909594935	-0.1067562594	0.0015340508	0.0835083037	0.0444321349	0.056877143099999986	0.0658527899	-0.0027444149	0.0488138256	-0.0555212694	-0.035726002	-0.15896942990000001	-0.054799935599999995	0.0416714458	-0.10312752480000001	-0.0195357148	0.0828764988	-0.0241228376	0.0847438347	0.0253645343	-0.044876773200000004	-0.09590023019999999	0.0	0.0318045	-0.016362500000000002	0.0002677314062500001	0.00101152622025	0.05636860000000001	0.049634140000000014	0.0024635478535396005	0.0031774190659600004	0.0341366	0.003526199999999993	0.0011653074595599998	1.2434086439999953e-05	-0.00204525	-0.0005100400000000002	2.6014080160000023e-07	4.183047562500002e-06	0.00161974	0.00019593999999999992	2.6235576676e-06	3.839248359999997e-08	0.000536619	-6.538299999999991e-05	2.87959951161e-07	4.274936688999988e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
771.0927087861662	1.6250895216581966	2.6409159534032662	594583.9655431872	990.0966015092032	9.793266505237623	95.90806884260915	980291.2803200741	863.7996520162864	0.5024934282315598	746149.8388234574	0.2524996454159058	861.7899570030551	728.9174028579262	1.283972	18.034117	0.033474800000000006	0.016765900000000004	0.0989430751	-0.0072258178	0.178891048	-0.07593640530000001	-0.0123917747	0.1252988252	0.035670665	0.08338140990000001	0.21278481219999998	0.17992759579999998	0.0110923136	0.0803491163	-0.046997045700000004	-0.0016859473	-0.0825770639	-0.0204113776	0.0681430495	-0.06076739	0.0612548882	0.0717481339	0.0162121495	0.0771803405	-0.0818409903	-0.0024643606	0.08432407189999999	-0.0270962527	0.0192019796	0.0370497687	0.0310156837	0.025956809700000003	-0.04854282309999999	-0.0773952936	-0.012418133400000001	-0.0161534146	0.0581934379	0.0226540887	0.08036313	0.1713258016	-0.14722429380000002	0.104766474	-0.0654674519	0.0037193934000000002	0.0059870986	-0.0463966938	-0.025888977400000002	-0.032713875499999996	0.0140703945	0.1471381487	-0.1543453598	-0.0786933653	0.017027391399999998	-0.139121711	-0.0036262507	0.057554888	0.0183942385	-0.10494540029999999	0.08066342	0.0020313438	-0.0738851724	-0.0243355212	0.041861133599999996	-0.0133271632	-0.020802998200000002	0.0829041618	0.0419985982	0.0445710629	-0.0675654163	0.0849775048	-0.0387838396	-0.10487708220000001	-0.05194591269999999	0.005281205	-0.0201444154	0.0602227005	-0.0206795195	-0.0579524014	0.0226524656	-0.1035102147	0.0947874939	0.08351182900000001	0.021519841600000002	-0.0501794518	-0.0992434813	0.0	0.0388749	0.0070704000000000045	4.999055616000006e-05	0.0015112578500100005	0.0589819	0.002613299999999992	6.829336889999957e-06	0.0034788645276099994	0.0322135	-0.0019230999999999968	0.00103770958225	3.6983136099999884e-06	-0.00217155	-0.00012629999999999976	1.595168999999994e-08	4.7156294025e-06	0.0016305999999999998	1.0859999999999906e-05	2.6588563599999997e-06	1.1793959999999794e-10	0.00023641900000000006	-0.0003002	5.5893943561000015e-08	9.012004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
772.0995252756613	1.0068164894951224	1.0136794435192815	596137.6769309016	984.9366276930637	-5.159973816139542	26.62532978324565	970100.1605713848	865.9237561355504	2.124104119264075	749823.9514399002	4.511818309474612	862.7047253931723	733.8792831270711	1.312787	18.438847	0.12012865	0.0662479	0.09503160890000001	-0.0120960483	-0.0934253994	-0.05950384	-0.0266563955	-0.052128746	0.1066701558	0.010432700100000001	0.0912522166	-0.0118010195	-0.0004542161	0.0662074965	-0.1019561915	-0.135880377	-0.030750676600000002	0.0077731172	0.0962113891	-0.06550057620000001	0.0957087777	0.006137669399999999	-0.0225026689	0.1228196385	0.1354259441	-0.035065006600000004	0.033309608500000004	0.0219063802	-0.2193368936	0.1184399328	-0.1054095699	-0.0948472865	-0.0704081746	-0.1502154498	0.0402881011	-0.0324444185	-0.1348574699	0.026562384100000003	-0.16953848559999998	-0.1535509119	0.059045875199999986	0.0307794162	-0.0065912188	-0.009238759000000001	0.0146691275	0.0042684812	0.0079779408	-0.0037130534999999998	0.019348221999999998	-0.0194111255	0.0063280085	-0.10027227650000001	0.05820680900000001	0.0353308761	-0.126769887	0.0183681704	-0.0496921804	-0.10338551019999999	0.0328611561	-0.0701317437	0.0983660658	0.059672938499999995	0.07357245309999999	-0.0663471045	-0.027102076699999998	0.1236916774	-0.0401383421	0.1610727006	0.005328638	0.0347723346	0.1518163707	-0.0558147539	-0.0149510423	0.0554210413	0.0983333432	-0.033046972200000004	0.1702250939	0.0915777257	0.0675204563	0.1467173977	-0.1317400313	0.0822519635	0.017646435	-0.0553315035	-0.10205722539999999	0.0	0.0156178	-0.023257100000000003	0.0005408927004100001	0.00024391567684000002	0.008559449999999998	-0.05042245	0.0025424234640025	7.326418430249996e-05	0.027550400000000003	-0.004663099999999996	0.0007590245401600001	2.1744501609999967e-05	-0.0016023	0.0005692500000000001	3.240455625000001e-07	2.5673652899999994e-06	0.00138796	-0.0002426399999999999	1.9264329616e-06	5.887416959999996e-08	0.000260249	2.382999999999997e-05	6.772954200099999e-08	5.678688999999984e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
