global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
779.909076842608	-0.4908253925098052	0.2409095659324043	608258.168141489	954.6843378185187	-5.977701614415763	911422.1848759834	35.73291659098884	815.4386180967932	0.9479379033307396	664940.1398836077	0.8985862685710786	829.4664146288178	699.2984019497566	1.134539	16.487267000000006	0.110971552	0.0688345	-0.0592205367	0.0110083171	-0.0291625173	-0.0421203196	0.0173424113	-0.0143261177	-0.0432944135	-0.1182319222	0.1461398586	-0.054972787800000006	0.057930070599999994	-0.0759265404	0.0361247204	0.1260219457	0.0726029415	-0.1042279271	-0.0293189591	-0.0184383217	-0.0371192985	-0.008875153	0.0601891654	0.0312656423	-0.055761942099999996	-0.0321589548	0.1476154895	0.0375818785	-0.0431120129	-0.0667614933	0.054180627	0.0664308121	0.005046852	-0.0333084669	-0.0680200129	0.1551596612	0.0352188393	0.2522347957	-0.024765138399999997	0.013455625700000001	-0.0227693377	-0.0697784021	0.0758939696	-0.15682971369999998	0.0836150308	0.0134978653	-0.019798980600000002	-0.0796851157	0.161999981	0.0506099234	-0.00042292519999999995	-0.0945880844	-0.0436494591	0.0070788839	0.0267916568	-0.0163577876	0.0802007205	0.0067810525	-0.0159069483	0.0744760694	-0.09960480710000001	0.1198267676	0.0543416695	0.041809260699999996	-0.0059119182	-0.0741255319	0.111784715	0.0397306102	0.1054214326	0.07231944280000001	0.0784059191	0.0068292234	-0.0684459447	-0.1066531437	0.0121514	-0.010995	0.00012089002500000005	0.00014765652196	0.0609028	0.061608642000000005	0.00370915104784	0.003795624769084164	-0.0586016	-0.006715400000000003	0.0034341475225599994	4.509659716000005e-05	-0.0010624400000000002	-0.0005353270000000002	2.865749969290002e-07	1.1287787536000004e-06	-3.91862e-05	-9.77232e-05	9.54982381824e-09	1.5355582704399999e-09	7.34409e-06	0.0	0.0	5.3935657928100005e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
779.8948578342113	-0.014219008396707975	0.000202180199785652	608235.9892762447	957.7514212679896	3.0670834494709425	917287.7849408541	9.407000886018576	813.5462047786827	-1.8924133181104708	661857.4273097984	3.581228166561882	827.9976289837678	698.1805709590068	1.072586	15.586954	0.09396717550000001	0.045457	-0.0759010428	0.028857622200000002	0.0019530479000000002	-0.057235117	0.0467412507	-0.0387862436	0.0090138644	-0.10206163609999999	-0.0382030915	0.0191140138	0.0129049718	-0.0852146815	0.0843452641	-0.0328007388	0.014434588500000001	0.0261916925	0.043507745800000004	0.0986419805	-0.0075478662	0.0693227826	0.124583167	0.1243452204	0.05145144980000002	0.1089043069	0.1478465831	0.0185672223	-0.0280560438	0.030553531499999998	-0.0252648277	-0.030467070099999997	0.005821265799999999	0.021961832400000002	0.0306232827	-0.031661978199999996	0.0793388319	0.1536973012	-0.0557287958	-0.0610374401	0.0533463719	-0.0349565405	0.13833990710000002	-0.048000990800000004	-0.033822944199999996	0.0019146525	0.0068326812	-0.0487468465	0.0778091489	-0.0401850787	-0.0210723472	0.0149411179	0.0581066035	0.0207500666	0.0380534846	0.102935283	0.0031207463	0.0008711611999999999	-0.0365493034	0.0714143617	-0.0511075471	0.08083238200000001	-0.044815844900000006	0.0323188977	-0.073098416	-0.10478800630000001	0.0532288862	-0.027885472	0.1794534912	0.0156709047	0.0770569894	0.0029284193	-0.0728595605	-0.10736115	0.00852188	-0.0036295199999999994	1.3173415430399993e-05	7.262243873440003e-05	0.0275622	-0.0333406	0.0007596748688400001	0.00111159560836	-0.0518193	0.006782299999999998	0.0026852398524899995	4.599959328999997e-05	-0.000565108	0.0004973320000000002	2.4733911822400016e-07	3.1934705166400004e-07	0.000235132	0.00027431819999999997	7.525047485124003e-08	5.5287057424e-08	0.000239989	0.00023264491000000005	5.412365414890811e-08	5.7594720121000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
778.4630229374718	-1.4318348967394743	2.05015117152094	606004.6780809468	954.2109393646376	-3.5404819033519743	910518.516803144	12.535012107962821	812.662878218315	-0.8833265603677773	660420.9536340758	0.7802658122511686	827.4567745143613	692.3514030363609	0.9618	13.976998000000002	0.0491147	0.02338	-0.062277854	0.0650703745	0.018345205700000002	-0.0185843123	-0.022751551499999998	-0.0646239119	0.021773778799999997	-0.11018156039999999	-0.0756533649	0.012756389199999999	0.0195486896	-0.055284755899999996	-0.0464217122	-0.0901965	0.1084855091	0.046241615300000004	-0.029520090099999997	0.1299833881	-0.10031252800000001	0.1512307532	0.0440122634	-0.08668680599999999	-0.0040425548	-0.027175261800000003	0.0917102031	0.038578663799999996	-0.10443926810000001	0.0010681314	0.03899649	0.0195761874	0.06490752150000001	-0.0138784441	0.0955011811	-0.0939429584	-0.056625761399999995	-0.0178766021	0.0384275179	-0.0100552177	0.0688426397	-0.052023838499999996	0.002651988	0.0711562037	-0.0690254452	-0.026604161600000002	-0.0434197687	-0.0197395683	0.0515943695	0.0519526432	-0.1104220549	0.028919097	0.0556695617	0.1031965905	-0.0350718462	0.0789031516	-0.0331553574	0.0294001716	-0.046163982199999995	-0.0315337449	-0.0477505934	-0.0299426497	-0.0390495498	0.050216177199999996	-0.1101049092	-0.0746841484	0.0390389428	0.0092509787	0.1034633516	-0.0187725854	0.0756826496	-0.0009762471000000001	-0.0770569894	-0.10750293820000001	0.00707143	-0.0014504500000000007	2.103805202500002e-06	5.00051222449e-05	0.017573	-0.009989200000000005	0.00030881032899999995	9.978411664000009e-05	-0.0446122	0.007207100000000002	0.00199024838884	5.194229041000002e-05	-0.000628722	-6.361399999999991e-05	4.046740995999989e-09	3.95291353284e-07	-2.5476e-05	-0.000260608	6.7916529664e-08	6.490265759999999e-10	0.000525126	0.00028513700000000003	8.130310876899999e-08	2.75757315876e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
777.3886359542438	-1.0743869832280095	1.1543073897297838	604333.0913107998	964.3024044074552	10.091465042817617	929879.1271459992	101.83766671040999	812.8022923799764	0.13941416166142062	660647.5664981446	0.019436308471756723	829.3037643636325	699.7191263503246	1.065791	15.488199	0.09821238	0.0588847	-0.0716480674	0.0980122288	0.0159864739	-0.1097433253	-0.0581385268	-0.022923449900000004	0.201749889	-0.0559239175	-0.0340278271	0.0498698816	0.0007890169	0.1418128108	0.0663368391	0.0646530256	0.048859718200000006	0.0982028653	-0.12267132289999999	0.0331424485	-0.0204837784	0.1413920863	0.0451294851	-0.1513364834	-0.042883295300000006	-0.0067734264	-0.0390152326	-0.012102282800000001	0.044606470700000005	0.0648888757	0.0264599386	0.0645835392	-0.046469453200000004	0.08542440220000001	0.1114004115	0.0194453793	0.09559330630000001	-0.1240197337	0.0144197331	-0.0098134986	-0.0544230801	-0.12026970640000001	-0.10194436400000001	0.08863844779999999	-0.015124253899999999	-0.0765242595	-0.1485020301	0.1333782959	0.09150995699999999	-0.0352636625	0.05457835019999999	0.031168900099999997	0.0245280039	0.0516831804	-0.0905333819	-7.8091e-06	-0.0694407295	-0.021532343	-0.0236403102	-0.0035636138	0.0904960241	-0.2972345068	-0.0201063317	-0.009885745	-0.0416965508	-0.0326193695	-0.0321599416	0.0168775899	0.0085256794	0.0043285838	0.07428335280000001	-0.0048796259	-0.0810257771	-0.1070777606	0.0173173	0.01024587	0.00010497785205690002	0.00029988887929	0.07346230000000001	0.05588930000000001	0.005396709521290001	0.0031236138544900012	-0.051802	-0.007189800000000003	0.002683447204	5.169322404000005e-05	-0.000795386	-0.00016666400000000007	2.7776888896000023e-08	6.32638888996e-07	-1.51598e-05	1.0316199999999996e-05	1.0642398243999995e-10	2.2981953604e-10	0.000204358	-0.00032076800000000003	1.0289210982400002e-07	4.1762192164e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
775.7482862875197	-1.6403496667240915	2.6907470291218383	601785.4036780236	949.027026164627	-15.275378242828195	900652.2963908756	233.33718046146905	812.6059758121263	-0.19631656785009	660328.471925578	0.03854019481243899	827.1303695231587	684.1778835070867	1.240947	18.033596	0.09763349	0.0439662	-0.0428090368	-0.007543296800000002	0.0300588013	0.0274489243	-0.0872127259	-0.020399050800000002	0.0258910726	0.08285351269999999	-0.0385878801	0.0280378116	0.027949233599999998	0.1222082047	0.0086619029	-0.0559441267	0.0816633623	-0.0475490435	-0.08697800900000001	-0.0351225473	-0.020822041399999998	0.1475606867	-0.0033923294	-0.0618340661	0.0281915885	-0.1255093041	-0.0505946678	-0.0582463474	-0.0384816162	-0.090330732	0.1240487521	-0.14922940769999998	0.04221321	0.042902613799999996	-0.041567165	0.0415756344	-0.0296832158	0.0099597447	0.038859618	0.0785828975	-0.0968739461	0.10396636710000001	-0.035977649900000006	-0.0265368463	0.0034135034	0.023618666	-0.062136878799999996	0.1229370568	-0.12198436	-0.0899852434	-0.0839287056	-0.058131152199999994	-0.0199906758	0.056204210899999996	-0.14667995050000002	-0.0396750141	-0.0919902379	0.0800903756	0.0272109348	-0.0512455921	0.1117711335	-0.0008805844	0.0279973004	0.005830664300000001	-0.0951180456	0.0552326194	0.0196037355	0.0650909574	0.0344908893	-0.0128062796	0.0728595605	-0.0087765689	-0.08475414740000001	-0.10608785949999999	0.0122965	-0.005020800000000001	2.520843264000001e-05	0.00015120391225	0.0477016	-0.025760700000000008	0.0022754426425599995	0.0006636136644900006	-0.038186000000000005	0.013615999999999996	0.0014581705960000006	0.0001853954559999999	-0.000295229	0.000500157	2.50157024649e-07	8.716016244099999e-08	0.000426071	0.00044123080000000003	1.9468461886864e-07	1.8153649704100002e-07	0.00032769	0.000123332	1.5210782224e-08	1.073807361e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
776.7560413212009	1.0077550336811782	1.0155702079097526	603349.9477289831	947.433991244496	-1.5930349201310037	897631.1677654758	2.537760256756793	812.5998347946958	-0.006141017430536522	660318.4915083669	3.771209508215338e-05	827.4263650261216	684.6359326415587	1.006886	14.632186	0.07888350000000001	0.0412148	-0.0284414379	-0.039574042999999996	-0.0037437546000000004	0.10656768009999999	0.0006462757	0.030275081699999998	0.0129988139	0.0657914446	-0.0446736817	0.0750434382	0.0422449325	0.038192059199999996	-0.1014016148	-0.0103692059	0.10162165960000001	0.0545461307	-0.0154556584	-0.07128146769999999	0.01443057	-0.0194014962	-0.1369833579	-0.0379428375	0.0537529412	-0.1380330991	-0.0012255117	0.0630161752	0.059801266	0.12171034800000001	0.068097728	0.0036348447999999998	0.0774649887	0.0321339345	-0.1059983631	0.10427233710000001	0.092134124	-0.046865572800000005	0.0364916256	0.0892517414	0.032702739	0.0594494916	0.044302212	-0.011476764799999999	-0.0253665311	0.0277463334	0.0707295993	0.1111389043	-0.0939395356	0.0287222723	-0.11389904619999999	-0.055121953099999996	-0.0172775831	0.0264930621	-0.13308257210000002	-0.0512654624	-0.0132993224	-0.0983005736	-0.01813933	-0.0979777228	0.0421976383	-0.0389061154	0.09543193679999999	0.009437152800000001	-0.0090188188	-0.050042163	-0.0321126613	0.0803536468	-0.0199422375	0.0863044077	0.0714117421	-0.0126619363	-0.08823103759999999	-0.10453845560000001	0.011585	-0.0007115000000000003	5.062322500000004e-07	0.000134212225	0.012907299999999998	-0.03479430000000001	0.00016659839328999994	0.00121064331249	-0.0518148	-0.013628799999999995	0.00268477349904	0.0001857441894399999	-0.000528481	-0.00023325200000000004	5.440649550400002e-08	2.79292167361e-07	0.000142317	-0.000283754	8.0516332516e-08	2.0254128489000004e-08	0.000249718	-7.797199999999999e-05	6.0796327839999985e-09	6.235907952400001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
778.1163878308162	1.3603465096152831	1.850542626222484	605465.1130108772	954.4301726993519	6.9961814548559005	910936.9545589149	48.94655494926962	813.6509940548332	1.0511592601374105	662027.9401264181	1.1049357901726282	828.4548021374727	691.5246452504898	0.989107	14.373822	0.1561183	0.0965156	-0.0423286807	-0.0690225322	-0.0397086031	-0.049729730599999994	0.021869477400000004	0.0285524037	0.0006393935	0.129274127	0.0596965622	0.09855175669999999	0.0338346349	0.037725351000000004	-0.049868492	0.0877822143	-0.0923432087	0.0052024961	0.0622936042	-0.0984136811	0.1019406316	-0.0969106803	-0.0823927008	0.0578613005	-0.0079547735	0.024342384900000003	0.037690036	-0.0366131001	0.0328117532	-0.0300367799	0.027500339900000004	0.1078184569	-0.08913947960000003	0.0676277114	0.0753287279	-0.1912469716	-0.045127247800000006	0.0019469342999999999	-0.047153085899999996	0.1283361491	0.0347012999	0.1268768067	-0.026116287999999998	-0.0326197735	0.0824269784	0.0754455874	0.0187713105	0.09462778109999999	-0.0593582692	-0.0767051663	0.056669095999999995	0.1545239875	-0.1041574665	-0.0509699999	-0.0398134168	-0.034804990200000004	0.0613332429	-0.05463038519999999	-0.0724224666	0.008203341999999999	0.0121532509	0.1085610382	0.0727734821	0.0654397573	0.1067072935	0.0288612452	0.0947108595	0.0899106893	-0.0076537799	-0.0024123291	0.0699403751	-0.0165306035	-0.09144613119999999	-0.10243772039999999	0.0140965	0.0025115	6.30763225e-06	0.00019871131225000001	0.100285	0.08737769999999999	0.010057081225	0.007634862457289999	-0.0774279	-0.025613099999999996	0.00599507969841	0.0006560308916099996	-0.00117064	-0.0006421589999999999	4.1236818128099984e-07	1.3703980095999995e-06	0.00028875900000000003	0.00014644200000000002	2.144525936400001e-08	8.338176008100003e-08	0.000273437	2.3719000000000008e-05	5.625909610000004e-10	7.476779296900001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
780.1437915074887	2.0274036766725203	4.110365668185254	608624.3354276799	955.5943835780544	1.16421087870242	913160.6259259216	1.3553869700890606	815.4895101454973	1.8385160906641431	665023.1411573432	3.380141415630964	830.1180465196686	692.24802845334	1.094156	15.900413	0.1738571	0.145256	-0.04328429650000001	-0.0547379236	-0.0160143017	-0.027120023700000002	0.057312425300000004	0.059867167699999994	-0.014218082	0.0807082588	0.1150916759	0.1511085444	0.0388658245	-0.012642088700000002	0.048534166100000005	0.1103844926	-0.2608043373	-0.0325401763	0.1491404985	-0.13661983449999998	0.022579307200000003	-0.16465105	0.059188413899999986	0.06380044730000001	0.08226769169999999	0.027050418599999997	-0.08946789640000001	0.0331680202	0.1080335611	-0.0025995872	0.0483940408	0.0048501991	0.027840576800000003	0.08105268360000001	0.0927233142	0.0578570569	0.06910171679999999	0.0090186153	0.0120760488	-0.16601307099999998	-0.1203924009	-0.0456024333	0.007574016899999998	0.08706161109999999	0.1049064375	0.0493646365	0.11218374619999999	0.10162767019999999	-0.0331370242	-0.0682637726	-0.017869449699999998	0.0439048046	-0.1705819538	-0.0842637933	0.22803275609999998	-0.0640428575	0.0589620743	-0.1738317072	-0.048283688600000006	0.0273508275	0.0107033183	0.0631553161	-0.0437058189	-0.2004323072	0.17446711829999995	0.0360448658	-0.10259617859999999	0.1263921905	0.1278181616	-0.0650335597	0.0684459447	-0.0203774681	-0.09438988849999999	-0.0997967332	0.0115526	-0.0025438999999999982	6.471427209999991e-06	0.00013346256676000006	-0.0430948	-0.14337979999999997	0.00185716178704	0.02055776704804	-0.0774139	1.4000000000000125e-05	0.005992911913209999	1.9600000000000343e-10	-0.000840975	0.00032966499999999993	1.0867901222499995e-07	7.07238950625e-07	0.00017996	-0.00010879900000000004	1.1837222401000004e-08	3.23856016e-08	0.000153513	-0.000119924	1.4381765776000005e-08	2.3566241169e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
779.1938737520551	-0.9499177554336028	0.9023437420880144	607143.0928927335	957.1308362848278	1.5364527067733889	916099.4377672938	2.360686920151273	814.2488286346663	-1.2406815108309956	663001.1549329262	1.539290611317882	828.1293543456583	689.7148435529435	1.1599620000000002	16.85671	0.11561755349999996	0.0748382	0.00926361	-0.1062401269	-0.0654379429	-0.008408562	0.0486416048	0.0793242433	0.0431352616	0.1141211625	0.0754775498	0.1534040764	0.0122219377	0.0642051235	-0.0484284113	0.0544125729	-0.08421315359999999	-0.0245660625	0.024586573599999998	-0.0949289341	0.0018770993	-0.0499947008	-0.0586794737	0.0383673771	0.051903314400000004	-0.045898240599999994	0.014333240700000001	0.0294449384	-0.1096139954	0.1092375441	0.026723792799999996	0.139377785	-0.0427538342	-0.1491775736	0.06297212599999999	-0.05742403240000001	0.0408135604	0.047499074	-0.0478260939	0.0893589185	-0.0096042717	-0.07465895389999999	0.0969822952	-0.0581526169	0.0825768432	0.0762750056	0.0682798846	0.1469772531	-0.0435578609	0.0282932737	0.0091230865	0.018657736799999998	-0.0393961661	-0.0372910727	0.038605631099999996	0.0515317172	0.0377347232	-0.030059532200000006	-0.0793382894	-0.020765182099999998	0.059047297400000004	0.0764047491	0.0988927748	0.09357466019999999	0.0556554035	0.055113253499999994	-0.06132425900000001	-0.0230821896	0.0003500804	0.060102637800000004	0.06692894370000001	-0.0241974564	-0.0970535747	-0.0966294223	0.000255272	-0.011297328	0.000127629619939584	6.5163793984e-08	0.0286798	0.07177460000000001	0.0008225309280400001	0.00515159320516	-0.0839805	-0.006566600000000007	0.0070527243802500006	4.312023556000008e-05	-0.00100527	-0.00016429499999999996	2.6992847024999982e-08	1.0105677729e-06	-5.70551e-06	-0.00018566551	3.4471681603560096e-08	3.2552844360099994e-11	0.000323133	0.00016961999999999994	2.877094439999999e-08	1.04414935689e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
778.4296950069188	-0.7641787451362916	0.5839691545180773	605952.7900685646	962.7988821849832	5.668045900155447	926981.6875366531	32.126744326268984	815.0369040948924	0.7880754602260822	664285.1550365868	0.6210629310105513	830.0495331327268	686.5740717041613	1.150831	16.72401	0.0503756235	0.025046900000000004	0.037449117000000004	-0.09026520199999999	-0.0502669216	-0.17211936530000002	-0.032231689	0.0721208253	-0.0427126147	0.1076249647	0.1681396925	-0.0483610063	0.07433378019999999	-0.0255317917	0.0356616239	-0.09112664150000001	0.014086311399999999	-0.12554327369999999	0.0678928243	0.0341996543	0.013710083100000001	-0.07058746240000001	0.0662529714	0.12313620300000001	-0.0761010151	-0.0463470868	-0.0636996014	0.0346043352	-0.0035027925	-0.0194175748	0.0050667604	0.0356756656	0.0195718258	0.0001725085	-0.09266594	0.0193977872	0.12336724939999999	0.0804665243	0.09146211779999999	-0.08628656330000001	-0.1096625041	0.1048583575	-0.0312516436	0.12164150230000001	0.1557189395	0.0294144956	-0.049442632199999996	-0.046037609800000004	-0.0013981561999999999	-0.1264473445	0.0629702944	-0.0169786941	0.1110598637	0.07885700309999999	0.0695435572	-0.0678592788	0.0762718311	-0.1497910093	0.034632307	0.0494324331	-0.1335714602	0.1079104937	-0.0034738044	0.0039784702000000005	-0.04168463	0.014776968500000001	-0.0169662128	0.0093882622	-0.0530182645	0.055418534500000005	0.0653898723	-0.0279855301	-0.09942928640000001	-0.092952492	0.0122421	0.011986828	0.00014368404550158402	0.00014986901241	0.00899198	-0.01968782	8.08557043204e-05	0.0003876102563524001	-0.07740909999999998	0.006571400000000019	0.0059921687628099966	4.318329796000025e-05	-0.000930876	7.439399999999987e-05	5.5344672359999815e-09	8.665301273760003e-07	0.000110621	0.00011632651000000002	1.3531856928780099e-08	1.2237005641000002e-08	0.000375004	5.1871000000000046e-05	2.690600641000005e-09	1.40628000016e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
777.1754871241783	-1.2542078827405019	1.573037413128413	604001.7377867039	950.2061558262726	-12.592726358710593	902891.7385701428	158.57675714536458	813.7796287710053	-1.2572753238871428	662237.2842026751	1.58074124005552	827.6696041166783	683.0408825330038	1.045503	15.193379	0.051940579999999986	0.0219288	0.0647202446	-0.0980750502	-0.053921432400000004	-0.0278388948	-0.0705786919	0.0244659821	-0.1203722179	-0.011668204599999999	0.0980548708	-0.09371556029999999	-0.0153143472	0.0037561830999999998	-0.0074703529	-0.0005752748	0.0335012586	-0.044529321	0.0406646104	0.0518363067	-0.1309743494	-0.046174050999999994	0.0351254444	-0.0949175535	-0.0103567287	-0.0550027542	0.0347705581	-0.10226640630000004	0.0687315626	0.0034652545000000002	-0.0083374023	-0.0386046092	-0.11186790460000001	-0.17384660149999998	-0.0341513958	0.128377817	-0.0184250584	-0.0306703358	0.0536665704	-0.140003905	0.1407762433	-0.05267138230000002	0.0113853554	-0.0873168889	0.0891538593	-0.019037217	-0.042388292800000005	-0.0993881323	-0.010586035300000001	0.0012787835	-0.068571599	-0.12220755380000001	0.0201597975	0.012525540900000002	0.1469396465	0.0516745586	0.0313521822	0.025450206200000002	0.041166148300000004	-0.1066149468	-0.0795878037	-0.0029440952000000004	0.061759315599999996	-0.034850952000000004	0.0287536423	0.0372796663	0.0746242587	0.0125193454	-0.0735893604	-0.07329351469999999	0.06382923809999999	-0.031736692999999996	-0.1015099744	-0.08878533429999999	0.0185146	0.006272499999999999	3.934425624999998e-05	0.00034279041316	-0.00189615	-0.01088813	3.5953848225000007e-06	0.00011855137489689998	-0.0662826	0.011126499999999984	0.004393383062759999	0.0001237990022499996	-0.0006883639999999999	0.00024251200000000015	5.881207014400009e-08	4.738449964959999e-07	0.000286312	0.00017569099999999998	3.0867327481000003e-08	8.197456134400001e-08	0.00042987	5.4865999999999986e-05	3.010277955999999e-09	1.847882169e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
777.2772822164106	0.10179509223235073	0.01036224080259279	604159.9734497296	952.9159162306163	2.709760404343683	908048.7434056349	7.342801448948841	813.5917397696285	-0.18788900137678866	661931.5190213709	0.03530227683836689	827.7452596836669	682.8491826996718	0.9937760000000002	14.441682	0.07357051	0.0377375	0.0712505746	-0.008391950799999999	-0.042512092300000005	-0.0330405141	-0.0677748291	0.0330083865	-0.032140145	-0.016746383899999998	0.0998458291	-0.1080720859	-0.0445027285	-0.0081090702	-0.0006667326	0.0475942707	0.0338915473	0.0623653837	-0.058467952699999985	0.1106567038	-0.1273032193	0.1060652613	-0.0974720058	-0.0546001395	-0.0045527652	0.0326621157	0.0660530134	-0.1316206579	0.05879710730000001	0.0170214089	-0.033895904	0.1627789704	-0.029159612799999998	0.0480035917	-0.0626107469	0.0013108885999999998	-0.0266212246	0.0165442619	-0.024450251200000002	-0.0662006404	-0.027606324300000002	0.0421023443	0.0597593207	0.0688742713	0.0862406528	-0.0334991799	-0.0396305029	-0.0914642703	0.0459093717	0.0555353003	0.0604188326	-0.0830520174	0.0417991467	-0.014253498100000001	0.021344496	0.0982439977	-0.0263881734	0.09803958859999999	-0.0168907444	-0.0337975297	-0.089884126	-0.1432808749	0.0289321648	0.0707564445	0.0221858175	-0.0140683681	0.0557131575	0.031347752	-0.07786839150000001	0.0888406883	0.06224755570000001	-0.0354459976	-0.10328946480000001	-0.0841499265	0.01235	-0.006164599999999999	3.8002293159999985e-05	0.0001525225	0.029972500000000006	0.031868650000000005	0.0008983507562500002	0.0010156108528225002	-0.0774026	-0.011120000000000005	0.005991162486760001	0.00012365440000000011	-0.000949842	-0.0002614780000000001	6.837074448400005e-08	9.02199824964e-07	8.777780000000001e-05	-0.0001985342	3.9415828569639985e-08	7.704942172840004e-09	0.000458203	2.833300000000001e-05	8.027588890000007e-10	2.09949989209e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
777.3714148496489	0.09413263323824594	0.008860952640366125	604306.3166253449	949.3292224874156	-3.5866937432007258	901225.9726685608	12.864372007515238	811.8322729458857	-1.759466823742741	659071.6393964831	3.095723503851371	825.9705383881662	684.8735568274865	0.989659	14.381845000000002	0.05584779000000002	0.0341647	0.0356000675	-0.0129493234	-0.0182409719	0.0584057986	0.0040157697	0.0126755632	-0.0531186598	-0.030048919599999998	-0.06212194610000001	-0.1064103768	-0.045210254500000005	-0.005132267	0.0251645738	0.0259721797	-0.0391222142	0.05871403980000001	-0.04637598	0.0540800579	-0.0121135499	0.039538049900000004	-0.0850254932	0.036754095	0.0223388873	0.05561704	-0.042932039400000004	-0.1258422611	0.0152607334	0.0541840812	0.0338199174	-0.0164665779	-0.0384197929	-0.032554255899999995	-0.0244543107	-0.043213078099999996	0.12798852900000002	0.1512693114	-0.1458390916	0.0783284963	0.0342051295	0.08894853300000001	-0.022912155	0.1172992691	-0.045897435599999994	-0.025025412799999997	0.0119757209	-0.1043654132	-0.047964478600000006	-0.0208967133	0.046521210199999996	-0.02582826	-0.007894578499999999	-0.031789607000000004	0.0051491209	0.1326484366	-0.10999986980000001	0.1034516085	0.0078566617	0.007308888	-0.0184802672	0.043009705700000005	0.028386353599999997	0.036577142	0.0447400494	0.0405699143	0.0001246811	0.0197253188	0.0130544904	0.13584124109999998	0.060645346600000004	-0.0391085516	-0.10476247779999999	-0.0790707157	0.014213000000000003	0.0018630000000000035	3.4707690000000128e-06	0.0002020093690000001	0.00342839	-0.026544110000000003	1.17538579921e-05	0.0007045897756921001	-0.07737049999999998	3.2100000000021e-05	0.005986194270249997	1.0304100000013485e-09	-0.000546163	0.000403679	1.62956735041e-07	2.9829402256900003e-07	2.33752e-05	-6.440260000000001e-05	4.147694886760001e-09	5.463999750400001e-10	0.000538293	8.009e-05	6.4144081e-09	2.8975935384900003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
