global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18
726.0631020904068	0.7978459761566228	527167.6282171445	0.6365582016693143	1076.274234307272	3.2514852805713867	1158366.2274337048	10.572156529772393	786.3684548294972	2.2609394360027864	5.1118471332725965	618375.346750931	830.4573403356337	685.1875736693247	1.331068	20.249624	0.20564455	0.14768299999999998	-0.0372885867	0.0721856159	0.1661420353	-0.0088297472	-0.005701412800000001	-0.07051001429999999	-0.0110554107	-0.0927210042	-0.09561687449999999	-0.0964430456	-0.1018899099	-0.0021742695999999997	0.0267836331	0.02375779	-0.0377536749	0.0645277348	-0.06569653639999999	-0.1775032159	-0.0676129948	-0.0204352462	-0.0541316933	0.0651837954	-0.0463700378	0.1132717213	-0.06764789360000001	0.0972391837	-0.0834546952	0.0049598171000000005	-0.1136598182	0.0945869798	0.0116318793	0.0292612239	-0.10087456380000001	0.1857748943	-0.044474440999999997	0.048048183	0.0505768507	-0.09818223359999999	-0.0642026751	-0.08561921300000001	0.10596324789999999	0.1352455709	0.019546390900000002	0.0053032172999999995	-0.0049588856	-0.0667307125	0.074472795	0.0051168203999999995	-0.1225503818	-0.0443099352	0.0109538997	-0.0051763264	-0.1566516218	-0.08672471470000001	-0.1030011468	0.052419214000000006	0.0822519635	0.017646435	-0.0553315035	-0.10205722539999999	0.0	-0.07692260000000001	0.008289500000000005	6.871581025000009e-05	0.005917086390760001	-0.0627645	0.013175199999999998	0.00017358589503999996	0.00393938246025	-0.137227	-0.0523501	0.018831249529	0.0027405329700100002	0.0026172	0.002474875	6.1250062656249985e-06	6.8497358399999985e-06	0.00272507	-5.382e-05	2.8965924e-09	7.4260065049e-06	-0.00312487	0.00010789999999999975	9.7648125169e-06	1.1642409999999946e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
723.9107973592586	-2.152304731148206	524046.84253331757	4.632415655722951	1074.559358911285	-1.7148753959870646	1154677.8158238318	2.9407976237617923	784.2270609320777	-2.1413938974194484	4.5855678239052535	615012.0830981648	830.7181230492355	684.366303562076	1.518265	23.097456	0.16589089999999998	0.0921246	0.0007449969	-0.0146674204	0.037465398500000004	-0.0032364291	-0.1802844389	-0.0423355745	0.016227456100000003	0.0672462855	0.084576235	-0.09400385730000001	-0.0155569026	0.08986517880000001	0.029069299700000002	-0.0664250656	0.0452440588	0.058652637699999996	0.12321084859999999	-0.0627174954	0.029790508599999998	0.0195698685	-0.042800402	0.025476168700000003	-0.06479304799999999	-0.0575760939	-0.0951306326	0.0823129036	0.02962137	-0.09311873529999999	-0.1271181951	-0.11543723560000001	0.050990516	0.027606666600000003	0.08937247279999999	-0.010268499	-0.1109969726	0.12022307800000001	0.1339573071	0.0236311506	0.0863991284	-0.0599104616	-0.11163221970000001	0.0086250248	-0.0327301906	0.038281487	-0.0007144685000000001	0.011160455900000001	0.1253378329	0.0193605994	0.0429584615	-0.0118153478	0.0009040128	0.029751972400000007	0.0836496592	0.0603609381	-0.0567743037	0.049958011399999995	0.0809646584	0.0137494826	-0.060317463099999996	-0.1043264501	0.0	-0.0769291	-6.499999999992623e-06	4.224999999990409e-11	0.005918086426810001	-0.0900308	-0.027266299999999997	0.0007434511156899997	0.008105544948640001	-0.07486339999999997	0.062363600000000026	0.005604528659559995	0.0038892186049600025	0.00169861	-0.0009185899999999996	8.438075880999995e-07	2.885275932099999e-06	0.0029656999999999995	0.00024062999999999952	5.7902796899999764e-08	8.795376489999996e-06	-0.002759	0.00036586999999999986	7.612081000000002e-06	1.3386085689999995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
721.77725930294	-2.133538056318571	520962.4120468635	4.551984637759626	1080.726827956412	6.167469045127064	1167970.4766647285	38.03767442260053	783.6761142768527	-0.5509466552250615	0.3035422169036828	614148.2520880668	830.5792293591064	677.776584581001	1.258001	19.13805	0.11708849999999996	0.06692910000000002	0.031486353599999996	-0.0523073344	0.014142781200000001	-0.1079436455	0.0258809401	-0.11932065480000001	0.0050265496	-0.031289124	0.050249738700000005	0.1046011884	0.0180133773	0.041310836000000004	-0.1284187796	0.0423099829	0.0373476206	0.0238224489	0.033043734	0.042162058499999995	0.0783828879	-0.1010778104	-0.0841297988	-0.0142829417	0.0890796361	-0.050106793	-0.1003236175	-0.0317645296	0.0647895983	0.09812186279999999	0.0823655918	0.0217496012	0.067333799	-0.121579351	-0.1061038839	0.0338875969	-0.0137774282	-0.0066374277	-0.046867720300000006	-0.0959440455	-0.0286637541	-0.0557364618	0.0075049339	-0.1262249172	0.0599041289	-0.0540850971	0.0149050958	0.0452543404	0.015060118400000001	0.0673749624	0.0293438311	0.1435770565	0.0456208668	0.0979139316	0.0155340468	0.10132687859999999	0.1327089665	-0.0635133761	0.0796503432	0.0098341843	-0.0651223638	-0.10603904800000001	0.0	-0.08668159999999997	-0.00975249999999997	9.51112562499994e-05	0.0075136997785599955	-0.033351900000000004	0.05667889999999999	0.003212497705209999	0.0011123492336100002	-0.0581148	0.016748599999999968	0.0033773299790399998	0.00028051560195999894	0.00122396	-0.0004746499999999999	2.2529262249999985e-07	1.4980780816e-06	0.00277013	-0.0001955699999999995	3.8247624899999815e-08	7.6736202169e-06	-0.00276695	-7.949999999999622e-06	7.6560123025e-06	6.320249999999402e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
721.6182660174508	-0.1589932854892595	520732.9218500324	0.025278864830669174	1069.3642619070292	-11.362566049382849	1143539.9246439654	129.10790722658777	781.9532648136606	-1.7228494631921194	2.9682102728213735	611450.9083527428	826.7219729951828	670.8367010697159	1.3393700000000002	20.375923	0.07884654999999997	0.0426238	0.0200910607	0.1311301488	0.0239881912	-0.045206505300000005	0.0687047574	-0.010018196600000001	-0.0743275773	0.0164965504	-0.10186578560000001	-0.053811103	0.1326223164	0.11868752880000001	0.0424003578	0.1319003994	0.050910677599999996	-0.0016225401	-0.051181481200000004	-0.15731252910000001	-0.1856555043	-0.054782187999999996	0.034523174	0.0180719789	-0.07002728679999999	-0.0969330124	-0.11007983880000001	0.0182508535	0.057679623799999996	-0.029762191400000002	-0.0059132561	0.0533342134	-0.0804994455	-0.10576708039999999	0.0163308201	-0.1103334327	-0.0268994628	0.0627567704	-0.022115965	0.1243985817	-0.058412322300000014	0.021249150699999997	-0.0267167182	0.0798035641	-0.0070683285	-0.1771647424	0.1785894145	-0.0626871311	0.06642395179999999	-0.0686876789	-0.10588497720000001	-0.0249819248	-0.009968614300000001	0.042922675599999995	0.12375531	-0.0418756461	-0.1255116813	0.0235666906	0.07830945639999999	0.0059057642	-0.0697317824	-0.1071858817	0.0	-0.07764639999999999	0.00903519999999998	8.163483903999964e-05	0.0060289634329599995	-0.0185323	0.014819600000000006	0.00021962054416000017	0.00034344614328999995	-0.0628063	-0.004691499999999993	0.00394463131969	2.2010172249999946e-05	0.000540485	-0.000683475	4.67138075625e-07	2.9212403522500003e-07	0.00275186	-1.826999999999992e-05	3.3379289999999704e-10	7.572733459600002e-06	-0.00246269	0.00030425999999999983	6.0648420361e-06	9.257414759999987e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
722.8621763306153	1.2439103131645195	522529.7259694336	1.5473128671970535	1078.3289788860686	8.964716979039395	1162793.3867054714	80.3661505142772	784.0667845592909	2.1135197456303563	4.466965715169404	614760.7226491455	826.6342801694913	669.3895140029954	1.342536	20.424078	0.16421935	0.0950142	0.0195561076	0.08294495240000001	-0.0515500618	0.018545881	-0.0274971527	0.1358455409	-0.0599422167	-0.0337328598	-0.026645437200000004	-0.0626709253	0.0796791486	-0.016489129499999998	0.1433018486	0.0739934129	-0.0570402091	0.11006725210000001	0.1051531141	0.011500243	0.074786715	-0.0022179934	-0.0199071295	-0.0536323713	-0.013354939299999999	-0.0747858018	-0.1275809432	-0.09310712550000001	0.10301385369999999	-0.1399847113	0.0677236474	0.128861394	0.0017548261	-0.0180102194	-0.0228679183	0.0007705931	0.0861477581	0.0979888639	0.007585554	-0.0615997042	0.046948217699999996	0.10357598470000001	-0.0212977159	0.11355077820000001	-0.0829412116	-0.0708995245	-0.0448001839	-0.0286862058	0.12860476199999998	0.0428892853	0.0359002963	0.0833105999	-0.0132484952	0.1143864549	-0.10157209390000001	-0.010444778299999999	0.1425711939	0.086419582	0.0769424452	0.0019694639999999998	-0.0741318826	-0.1077608324	0.0	-0.07575710000000001	0.0018892999999999829	3.5694544899999345e-06	0.005739138200410002	-0.08238510000000003	-0.06385280000000003	0.0040771800678400015	0.006787304702010003	-0.07473979999999998	-0.011933499999999986	0.005586037704039998	0.00014240842224999962	0.00171856	0.001178075	1.387860705625e-06	2.953448473600001e-06	0.0022143	-0.0005375599999999999	2.889707535999999e-07	4.903124490000002e-06	-0.00247793	-1.5240000000000132e-05	6.1401370849000015e-06	2.32257600000004e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
724.5228514298517	1.660675099236414	524933.3622440429	2.757841785223874	1073.5536631904238	-4.775315695644848	1152517.467749578	22.803639993072053	785.3618522240001	1.2950676647092223	1.6772002561753987	616793.2389287122	828.7733444381889	677.2291852177025	1.143226	17.391972	0.08648760000000001	0.043881	-0.0027717899	0.0527348132	-0.0668287332	0.0667829316	-0.0919655177	0.1132992543	-0.0113146424	0.0572241511	0.0514855608	-0.0493747005	0.013212380400000001	-0.0382209748	0.0907834847	-0.0431916628	0.0240179742	0.038383849399999996	0.049947469	-0.004305196	0.0893721021	0.0104304386	0.0292269875	-0.005145838	-0.11199745720000001	0.083128883	-0.0031182515999999996	-0.0005522153	0.0938579592	0.011442648100000001	0.0374884594	0.051475148600000006	-0.0728413902	-0.0055092985999999995	0.0297529722	0.0370134703	0.0992656134	0.0033529449	0.0603005388	0.1627739159	-0.1264690964	0.0649266663	-0.0714317426	0.0288491982	-0.09033367699999999	0.0769567885	-0.0641227152	0.0036674688	0.0147125255	0.09059361880000001	0.015935801	-0.034819649300000005	-0.0272261554	0.0353105737	-0.0405092223	0.0205094415	-0.0622548267	0.073433243	0.07554976570000001	-0.0019694639999999998	-0.07830945639999999	-0.1077608324	0.0	-0.0800549	-0.0042977999999999905	1.847108483999992e-05	0.006408787014010001	-0.0922017	-0.00981659999999998	9.636563555999962e-05	0.00850115348289	-0.110112	-0.035372200000000006	0.012124652543999996	0.0012511925328400006	0.00111556	-0.000603	3.63609e-07	1.2444741136e-06	0.00216438	-4.992000000000017e-05	2.492006400000017e-09	4.6845407844e-06	-0.00239083	8.710000000000011e-05	5.7160680889e-06	7.586410000000019e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
725.1643658499347	0.6415144200830127	525863.357498538	0.41154075117444416	1076.1223365620751	2.568673371651357	1158039.28324782	6.598082890230754	785.2094627236188	-0.15238950038133225	0.02322255982647206	616553.9003507141	829.8228019896093	676.5185353984535	1.090114	16.583971	0.21048535	0.120367	0.0002482995	-0.027854207599999996	-0.057608012800000004	0.061202675899999996	-0.06034380650000001	0.0605800809	0.022977806099999998	0.030389544100000002	0.0994145174	-0.0041277683	0.017175665700000002	-0.008291766899999999	0.0067437832	-0.1623890648	0.10183779050000001	-0.1371690373	0.0481841996	0.0317741854	0.013724576899999999	-0.0666320448	0.0600891558	0.0079361489	0.0366966883	-0.020086321299999998	-0.056770591100000004	0.1245771532	-0.17077164390000002	0.0400645991	-0.0321617666	-0.039278994399999996	-0.10102555519999999	-0.0354160416	-0.0491735653	-0.1113365308	0.0007320982000000001	-0.0422005402	0.0222496471	0.0677761015	0.1033596185	0.0332959508	-0.1085160384	-0.05999696230000001	0.006832944499999999	0.122576684	0.0281232084	0.058982201	-0.0870679148	-0.03701432	-0.1396242934	-0.05746562190000001	-0.005480996899999999	-0.055960190800000004	0.0072965193	-0.045468498600000004	0.0057295942	-0.0241588098	0.0741318826	-0.0059057642	-0.0822519635	-0.1071858817	0.0	-0.08423139999999997	-0.004176499999999972	1.7443152249999767e-05	0.0070949287459599955	-0.0313834	0.0608183	0.00369886561489	0.00098491779556	-0.0614859	0.04862609999999999	0.00378051589881	0.0023644976012099986	-0.000460299	-0.001575859	2.483331587881e-06	2.11875169401e-07	0.00197873	-0.00018564999999999988	3.4465922499999956e-08	3.9153724129000006e-06	-0.00256661	-0.00017577999999999995	6.5874868921e-06	3.0898608399999985e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
724.4966526682422	-0.6677131816925339	524895.3997274876	0.4458408930059668	1079.9747804405229	3.8524438784477297	1166345.5263875555	14.841323836589384	786.8520389512323	1.6425762276135174	2.6980566635210543	619136.1312017116	828.7976902089746	677.8234556514834	1.272527	19.359037	0.13650434999999994	0.0853574	0.0141231265	-0.1189472586	-0.051782080300000005	0.0307393189	-0.029456805099999997	0.0203688519	-0.001793986	-0.1153874991	0.006015463100000001	0.0071009388	-0.0702534059	-0.0945734414	-0.0454922117	-0.1341654131	-0.1521916542	-0.12152401560000001	0.0634388384	-0.0012901472	-0.0285531136	0.0992174982	-0.046178504599999996	-0.0002309309	-0.009730403299999999	-0.0139393843	-0.097409106	0.0719209197	-0.0307046305	0.1047550406	-0.0057638898	0.0969326415	-0.1021427932	0.0162072434	-0.0251988031	-0.1658757673	-0.0938747739	-0.0036815908	0.0233159815	-0.0410685866	-0.0190961896	0.0230838411	0.057762696399999994	0.0212199591	0.1286289636	0.1251659817	-0.0982329715	0.1243275911	0.036690742	-0.09145977470000001	-0.0224309546	0.0672200154	-0.1252476104	-0.04267798019999999	-0.0546373892	-0.030975207299999998	-0.0204346578	0.051073412400000004	0.0726892688	-0.0098341843	-0.08594756960000001	-0.10603904800000001	0.0	-0.0985416	-0.014310200000000037	0.00020478182404000105	0.009710446930560002	-0.0604683	-0.029084900000000007	0.0008459314080100003	0.003656415304890001	-0.0812433	-0.0197574	0.006600473794890001	0.0003903548547600001	0.000944068	0.001404367	1.9722466706890004e-06	8.912643886240002e-07	0.0020414	6.266999999999991e-05	3.9275288999999885e-09	4.1673139600000006e-06	-0.00256661	0.0	6.5874868921e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
723.9930794664647	-0.503573201777499	524165.97911533463	0.2535859695484417	1075.4527894189764	-4.521991021546455	1156598.7022690573	20.448402798946756	785.2532186595665	-1.5988202916657883	2.5562263250422763	616622.617415209	830.2722110369515	678.8652820855281	1.193466	18.156275	0.11974605	0.0654878	0.00034443879999999997	-0.10781273699999999	-0.0210515985	-0.05704725240000001	0.021858187299999998	-0.030556840699999997	0.042901221600000004	0.026550004300000003	0.0160404221	0.1150289853	-0.0332222607	-0.0153996051	-0.1298182113	-0.0592737342	-0.016503425500000002	-0.016142921799999998	0.0250624827	0.0570539841	-0.0333733468	0.0519533789	0.0544673699	-0.055611184400000006	-0.1009730517	-0.0155017159	0.1279337476	-0.1184270994	-0.0559059088	0.0231720731	0.0355126143	0.0864245637	-0.0358716616	-0.0668627446	-0.130848138	0.10275342890000001	-0.0259573961	-0.0057490449	-0.2022732471	0.0019522170999999998	0.0576030149	-0.0248261487	0.0156467918	-0.12046208789999999	0.0319161656	0.0298318596	-0.07388247769999999	0.0343450869	-0.006273962199999999	-0.0124679328	0.0437234784	0.0121188848	-0.0707917589	-0.055353948099999994	0.054083657599999994	-0.10300521039999999	-0.0242714891	-0.0061106286	0.0712224057	-0.0137494826	-0.0893851812	-0.1043264501	0.0	-0.103352	-0.004810399999999993	2.313994815999993e-05	0.010681635904000002	-0.112683	-0.05221469999999999	0.002726374896089999	0.012697458488999998	-0.0697454	0.011497900000000005	0.00486442082116	0.00013220170441000011	0.000474357	-0.0004697110000000001	2.206284235210001e-07	2.2501456344899997e-07	0.00258117	0.0005397699999999997	2.9135165289999965e-07	6.662438568899999e-06	-0.00258159	-1.497999999999994e-05	6.664606928099998e-06	2.2440039999999824e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
724.7844558664026	0.7913763999379171	525312.5074655573	0.6262766063786981	1075.526877989051	0.07408857007453662	1156758.065276875	0.005489116215689522	785.3965868743884	0.14336821482186224	0.02055444502120764	616847.7986739387	830.6336336144368	677.8508826404153	0.970609	14.765931	0.13394820000000002	0.08188510000000003	-0.021365586699999998	-0.0279720829	0.0047480353	-0.0820020381	0.0781408038	-0.0710411126	0.0094149716	-0.015150354	-0.0393739746	0.1264550787	-0.0725865361	-0.0084586362	-0.10484282	0.0181535601	0.0352125412	-0.0457227958	-0.069772019	0.11866618640000001	0.0154343919	-0.0871080057	-0.0887039991	0.1262112678	-0.0599305855	-0.0540947588	-0.0549877636	-0.16496211689999998	-0.1009499021	-0.0114230574	0.0684882683	-0.0032532445	0.0046212782	-0.1529955992	0.0116083647	0.021811833	-0.035336614100000004	0.044668894199999996	-0.0029615833000000004	-0.0188344066	-0.17917619559999998	-0.0700472374	0.0609473022	-0.09198630710000001	0.0228576729	-0.0077516481	-0.0333998162	0.0513422841	-0.100503361	0.0660037173	-0.0062456581999999995	0.0645164546	0.039285635299999996	-0.0657915548	-0.027625270099999998	-0.044044232	0.075551048	0.17047369760000006	0.0697317824	-0.017646435	-0.0925544796	-0.10205722539999999	0.0	-0.0930115	0.0103405	0.00010692594025000003	0.00865113913225	-0.0367467	0.07593629999999997	0.0057663216576899975	0.0013503199608900002	-0.091528	-0.0217826	0.008377374784	0.00047448166276	0.000392181	-8.217600000000001e-05	6.752894975999999e-09	1.5380593676099994e-07	0.00221432	-0.0003668499999999997	1.345789224999998e-07	4.9032130624e-06	-0.00251284	6.874999999999979e-05	6.314364865600002e-06	4.726562499999973e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
725.6598249965642	0.8753691301616301	526582.1816140442	0.7662711140399286	1074.2452104329334	-1.2816675561175543	1154002.772138097	1.6426717244043445	784.0313476531405	-1.3652392212478617	1.863878131233468	614705.1541027997	828.7677385041264	681.1705746749857	1.063417	16.177834	0.11729421500000002	0.0533775	-0.0534471923	0.0359701404	0.0343938148	-0.0166864873	0.0984007407	-0.0412349404	-0.0113529267	-0.023938064300000002	-0.11572027	0.0288022239	0.063585465	-0.021918742	-0.07287394330000001	0.0822146291	0.0677703251	-0.0893767849	-0.0832724975	-0.1254986865	-0.024328482400000004	-0.0284163715	0.046197148099999995	0.044396730599999996	-0.091860741	0.0034750096	0.0712078445	0.053891693	0.0800015012	0.0329160985	-0.0509840859	0.1244140091	0.071904729	0.0512627714	-0.0027875864	-0.022751442200000003	-0.027766741	0.0260776874	0.0222389975	0.004975386500000001	0.0577624638	0.0015326435000000002	0.0629344368	-0.0193678086	0.0451998392	-0.0612399622	0.1370273926	0.0047940795	-0.048254410899999996	0.0543771449	-0.1327152994	-0.062078731	-0.0126257904	-0.0412262026	0.0377074852	0.0496556724	-0.0765364206	0.0408255729	0.06821789639999999	-0.021519841600000002	-0.0954459511	-0.0992434813	0.0	-0.07236149999999998	0.020650000000000016	0.00042642250000000064	0.005236186682249997	-0.0554783	-0.018731599999999998	0.00035087283856000004	0.0030778417708900003	-0.07530369999999999	0.01622430000000001	0.005670647233689998	0.00026322791049000034	-4.25353e-05	-0.0004347163	1.8897826148569e-07	1.80925174609e-09	0.00196455	-0.0002497700000000003	6.238505290000013e-08	3.859456702499998e-06	-0.00196356	0.0005492800000000001	3.8555678736e-06	3.017085184000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
724.6923171494074	-0.9675078471568668	525178.9545353772	0.9360714343101152	1072.0452004918504	-2.200009941082953	1149280.9118976118	4.8400437408638215	784.794375548528	0.7630278953874949	0.5822115691394699	615902.211892604	829.0483555463397	678.732195615326	1.226515	18.659042000000003	0.113265115	0.0635576	-0.0512627501	0.0442201884	0.07132485549999999	-0.0222700446	0.053929016600000004	-0.0353431158	-0.0308233871	-0.0213431037	-0.10972470029999999	-0.0623697853	-0.0599798876	0.0095442491	-0.0105334606	0.0994845342	-0.1121997755	0.0178910776	0.0257520103	-0.0923487982	-0.149612829	-0.0522789713	-0.0712747908	-0.0255687753	-0.0413284626	0.08534001849999999	0.0215235963	0.1105059994	-0.0387523113	0.053952540300000004	0.0793711632	-0.0670675452	-0.0192755361	0.046159436500000005	0.10556843310000001	0.07580293469999999	-0.0158828906	0.0538345412	0.0001386808	-0.01546775	0.0600598949	-0.043570337199999996	0.1106701509	0.07382864480000001	0.0084580066	-0.0750972358	-0.0297312065	-0.008668026	0.044936446399999996	-0.0750620758	-0.11238047849999999	0.0575521769	0.023867043900000003	-0.006277487900000001	-0.0323010189	-0.0120917767	-0.1483572068	0.0195028579	0.0666812526	-0.0253645343	-0.09805091640000001	-0.09590023019999999	0.0	-0.08339929999999998	-0.011037799999999999	0.00012183302884	0.006955443240489997	-0.108883	-0.053404699999999986	0.0028520619820899987	0.011855507689	-0.069642	0.005661699999999993	0.0048500081640000005	3.205484688999991e-05	9.9313e-05	0.0001418483	2.0120940212889998e-08	9.863071968999996e-09	0.00213664	0.00017209000000000018	2.9614968100000065e-08	4.5652304896e-06	-0.00251284	-0.0005492800000000001	6.314364865600002e-06	3.017085184000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
725.3127966085367	0.6204794591293421	526078.6529240966	0.38499475920144094	1072.116215518625	0.07101502677460303	1149433.1795779788	0.005043134027797585	785.4549821419929	0.6606065934648768	0.436401071329269	616939.5289716782	832.3905066546938	682.5738557511085	1.221477	18.582407	0.14264625	0.0839773	-0.049344396799999996	0.10111304869999999	0.0816018834	0.0004972374	-0.060032317	-0.0726217238	-0.0124048461	0.060369432599999995	0.0221444839	-0.10374067740000001	-0.119906921	0.0522377828	0.0811217212	0.0929382113	0.0544463663	0.0290319426	0.015281631399999999	0.014895130900000001	-0.1469102067	0.0245399259	-0.0553044015	-0.034996471200000004	-0.0267225744	0.0411420215	0.031439941299999996	-0.07051111480000001	0.07655250129999999	0.0442357396	-0.06574189	-0.1212362433	-0.0793997944	0.0420702448	0.0012215581	0.0582009441	-0.058510647199999995	8.72908e-05	0.0216001783	0.10589687449999999	0.0770235016	-0.13596411560000002	-0.0109665672	0.0760294997	-0.09172414539999996	-0.0179588725	0.0321935334	-0.0375697723	-0.0034018123	-0.0746345338	0.0282906244	0.0817707403	0.0017569604	0.0163418084	0.0426741275	-0.0130192925	0.0399117812	0.054165316399999996	0.0651223638	-0.029175383	-0.1003615558	-0.09204531	0.0	-0.08680029999999997	-0.0034009999999999874	1.1566800999999914e-05	0.007534292080089993	-0.08580709999999997	0.023075900000000024	0.0005324971608100012	0.007362858410409995	-0.121376	-0.051734	0.014732133376	0.002676406756	0.00109477	0.000995457	9.90934638849e-07	1.1985213528999998e-06	0.00242989	0.00029325000000000016	8.599556250000008e-08	5.904365412100002e-06	-0.00251284	0.0	6.314364865600002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
