global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
753.0952407616559	-0.15381611532734496	0.023659397334395087	567152.4416578565	1128.9473388397587	3.947521235762906	1274522.093873373	15.582923906799099	826.7124716072738	-0.6885613446775096	683453.5107110074	0.4741167253841002	872.5339667488083	662.9345036968001	1.318949	20.41144	0.09220522	0.057205499999999986	-0.031072685899999997	0.0565573849	-0.09271522300000001	-0.0855419115	0.0038510754	-0.0178022852	0.017323888	-0.0423710109	-0.06897927870000001	-0.042987627800000004	0.0364380268	-0.0165846792	0.0505165454	-0.0483606131	0.0835963956	0.0518604903	0.061104826699999996	-0.0538848901	0.0335701221	-0.1572840991	-0.0657552706	0.0006104309	-0.0055552888	-0.0857437942	-0.0975852849	0.0513642355	-0.0449863504	-0.030341047700000002	0.10186747310000001	0.059994103499999986	0.0023644814	0.1463280731	-0.048852825999999995	0.0506558916	-0.1104776386	0.0274034711	-0.1320235526	0.0973287282	0.17054962170000001	-0.12091450279999999	0.00039618449999999995	0.027588560699999997	0.0184867045	0.0068649884	0.1068748259	0.0028285658	0.0562651407	0.0040686399	0.0670354299	0.0760346496	0.0347532782	-0.061663252	0.007474817	-0.102182355	-0.0346545996	-0.0798247867	0.16917656530000005	-0.0757129217	0.0234349923	0.0661306832	-0.0143614296	0.054993639000000004	0.0399206601	-0.09833280380000001	0.092684579	-0.046777125499999996	0.08933231130000001	0.040920785	-0.021335182299999998	-0.0763729677	0.010821700000000002	0.006037700000000003	3.6453821290000016e-05	0.00011710919089000005	-0.0205251	-0.015499579999999997	0.00042127973000999987	0.0002402369801763999	0.00493037	-0.004935439999999999	2.4358567993599992e-05	2.43085483369e-05	-0.000258936	-0.0010463089999999996	6.704785209599999e-08	1.094762523480999e-06	0.000218441	-0.000268341	4.7716470481e-08	7.200689228099997e-08	-0.000245737	0.0	6.0386673169e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
752.704642548723	-0.3905982129329004	0.15256696394637542	566564.2789144007	1124.5251989348953	-4.422139904863343	1264556.923039566	19.555321338184775	826.3448807016538	-0.3675909056199771	682845.8618618305	0.13512307389451492	872.6705705823314	672.8108955700146	1.342017	20.768431	0.09155356	0.051094199999999985	-0.028726979399999998	-0.1385905039	0.0561301735	-0.0403483945	0.0395033016	-0.034377418	0.0761685297	0.0182662168	0.022830109900000003	-0.0820560692	-0.0119614792	0.08786877800000001	-0.014932117	0.0706302087	0.0769434705	0.091399917	0.11043681279999999	-0.1208913826	0.0066608864000000005	-0.0808244015	-0.0212800742	0.0221703748	0.0350324666	-0.0315078175	-0.0453245041	-0.0379509376	0.0325113053	-0.07039464320000001	0.005340885500000001	0.0041960071	-0.043704629	0.0662937979	0.0551738714	0.09136961140000001	-0.0513355393	-0.0129797891	0.0456065566	-0.14157741599999998	0.10409711	-0.0719389198	0.0520279367	-0.0785724989	0.0220348586	0.1002945524	-0.0963419496	-0.029609672400000002	0.0102560043	-0.051373413099999994	0.053441917400000004	0.0016892095999999999	0.0779672212	0.0139451902	0.0206887177	-0.08426149640000001	0.0401711731	-0.09256916470000001	0.0820295429	-0.0976908591	0.0112291751	0.1823042451	0.0732401349	-0.0116674043	-0.0719253052	-0.0836494921	0.0414700253	0.057356334400000014	0.08823103759999999	0.0372834218	-0.027041777700000002	-0.0816641756	0.00131061	-0.009511090000000002	9.046083298810003e-05	1.7176985721e-06	0.0199804	0.0405055	0.00039921638416	0.0016406955302500001	0.00852774	0.0035973700000000008	1.2941070916900004e-05	7.272234950760001e-05	-0.0004942169999999999	-0.00023528099999999995	2.4425044308899987e-07	5.5357148960999965e-08	0.00016591599999999995	-5.2525000000000016e-05	2.7528119055999987e-08	2.758875625000002e-09	-0.0007167230000000001	-0.0004709860000000001	5.136918587290001e-07	2.218278121960001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
750.9257562134325	-1.7788863352905082	3.1644365938832943	563889.4913447154	1132.2832875354875	7.758088600592146	1282065.4432321715	60.1879387346378	826.5853147044769	0.24043400282312175	683243.2824850993	0.05780850971354892	874.4539233336218	658.1340586757777	1.443068	22.332247	0.1112339	0.0534152	-0.0777258871	0.0449493727	-0.1272818008	-0.0021376845	0.08925154880000001	-0.08330213019999999	-0.0537405987	-0.0049842571	-0.019407383400000002	-0.0309204917	0.0600452352	-0.0244677598	0.0343608477	-0.12635873720000002	0.1013416023	0.0765848851	-0.0038312656	-0.0251954297	-0.0120912595	0.1549356774	0.0295471222	-0.0668418773	-0.004222420300000001	-0.0685515763	-0.12395608609999999	-0.0619135787	0.115712131	-0.057038785700000004	-0.1570758918	0.09298815210000001	-0.017581702	-0.0117254451	-0.022665137000000002	0.1343891548	-0.047426973	0.0574765405	0.0571587835	-0.09001326009999999	0.1286012198	-0.0303438461	0.0036199307	-0.13448158429999998	-0.0488132261	0.041605506	0.1276014807	-0.0017700931	0.029190676800000002	-0.08010668139999999	-0.004422731599999999	-0.09343689220000001	0.0023651379	-0.027037936800000002	0.0753890238	0.1544446009	0.060919541699999996	-0.19437433059999998	-0.0205846542	-0.0465482882	-0.0788162403	-0.0411686889	0.1228388973	0.0531639338	-0.09943389130000001	-0.0487657109	0.028705874500000002	0.1107290717	0.08710066890000001	0.0335968847	-0.0326681354	-0.0865246901	0.0150195	0.01370889	0.0001879336650321	0.00022558538025000001	0.028941700000000008	0.008961300000000005	0.0008376219988900003	8.03048976900001e-05	0.0361592	0.02763146	0.0007634975817315997	0.0013074877446399994	-0.000974681	-0.0004804640000000001	9.500030517610001e-07	2.308456552960001e-07	0.000665723	0.000499807	4.43187112729e-07	2.49807037249e-07	-0.000478349	0.000238374	2.2881776580100001e-07	5.682216387600001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
750.3796008139923	-0.5461553994401811	0.29828572033766376	563069.5453177664	1120.9376265169758	-11.345661018511693	1256501.1625415112	128.72402394697576	825.9702379607553	-0.6150767437216018	682226.8339969467	0.378319400667169	871.8233898803146	658.6354588922112	1.463562	22.649401	0.06328103	0.027780400000000004	-0.07778089490000001	-0.09295224939999999	0.1020275428	-0.010316638199999999	-0.009574094200000001	0.0425209976	0.0643555787	0.12246933	-0.0770457398	-0.0808113927	-0.012779601000000002	0.06685701200000001	-0.039241964500000004	0.023666841400000003	0.0023641108	0.0721876741	0.0266750218	0.0781876983	0.1254408245	0.1241930553	0.061260193899999996	-0.0896286204	-0.0758908251	0.0024328783	0.0331287021	0.0276565827	-0.09956743109999999	-0.0132438688	-0.0456124845	0.006544034000000001	0.0066021956	-0.0335437897	-0.068255041	-0.0058552733999999995	0.0280684786	-0.0069367053	-0.073111712	0.028938840099999998	0.12073152390000001	-0.0294025973	0.1278570605	-0.0511646082	0.05747997940000001	0.0706857464	-0.0369324226	0.0456992513	0.0736159793	0.09349614939999999	0.0488940266	-0.0406720406	-0.026137034700000002	-0.048861017400000005	-0.058083792599999996	0.0161402912	0.1093383676	-0.040659264900000006	-0.1634746256	0.0009294028	0.1459432526	0.0395486847	-0.0027485921000000003	-0.1295947358	-0.19064454320000002	-0.0317208175	0.032818076099999996	0.0723306053	0.0859415781	0.0298660358	-0.0381975612	-0.0909288773	0.00729342	-0.00772608	5.96923121664e-05	5.31939752964e-05	0.0115686	-0.017373100000000002	0.00013383250596	0.00030182460361000016	0.0486627	0.012503499999999999	0.00015633751225000006	0.00236805837129	-0.0006770480000000001	0.00029763299999999995	4.5839399430400007e-07	8.858540268899997e-08	0.0008468210000000001	0.0001810980000000001	7.171058060410002e-07	3.279648560400004e-08	-0.000513185	-3.483599999999995e-05	2.63358844225e-07	1.2135468959999966e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
749.8545651572342	-0.5250356567580639	0.27566244086737146	562281.8688871447	1124.0446997606018	3.1070732436260187	1263476.4870599015	9.653904141256707	825.2834675583708	-0.6867704023844681	681092.8018251685	0.4716535855913242	871.7529865830869	645.2435420294341	1.357974	21.015364	0.03623242000000002	0.0193815	-0.09732801619999999	0.0747038283	-0.009962136199999999	0.0602357238	-0.0974383939	0.0127281778	0.0776382276	0.049333760899999995	0.0087468258	-0.1256850882	0.0236909608	-0.0150988309	0.0466440704	-0.0352171951	0.0813725623	0.0148045997	-0.0678265845	0.17120438699999999	-0.0724368022	-0.0199464897	-0.0098240374	-0.075893697	-0.0459417634	0.10493202830000001	0.08397783589999999	0.0115224655	0.06308245629999999	-0.1327307547	-0.017817196	0.11146326220000001	-0.0034863105	-0.0801041307	-0.082658552	0.04422794099999999	0.0169210803	0.0599698267	0.1450683721	-0.0077996997	-0.0410270263	0.1249996142	-0.0964596583	-0.0039439138	0.0719714658	0.0761141392	0.0984186352	-0.0300018854	0.0270764218	0.074264075	0.0190875358	-0.051422238700000004	0.06458717	-0.1225208356	0.0257026306	-0.0363972393	-0.1190276332	-0.0476391485	0.0165022415	0.1157390024	-0.1357176528	-0.1132531449	0.1885392705	-0.0496989311	0.08920019439999999	0.0727802319	-0.0045018534	0.026778370299999996	0.08475414740000001	0.0260957959	-0.0436136483	-0.0948535094	0.0107215	0.00342808	1.17517324864e-05	0.00011495056225	0.00728636	-0.00428224	5.309104204960001e-05	1.83375794176e-05	0.0485957	-6.699999999999762e-05	4.4889999999996796e-09	0.00236154205849	-0.000846205	-0.00016915699999999994	7.160629020250002e-07	2.8614090648999982e-08	0.000528829	-0.0003179920000000001	2.7966011124099997e-07	1.0111891206400008e-07	-0.000595138	-8.195300000000006e-05	3.541892390440001e-07	6.7162942090000095e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
752.1063565167498	2.2517913595155505	5.070564326788891	565663.9715129003	1128.2201679476484	4.17546818704659	1272880.74736382	17.43453458103814	827.2447732368947	1.9613056785239	684333.9148477614	3.8467199646100942	872.8170748795271	661.9749870400484	1.394412	21.579269	0.04685779	0.024666	-0.067135108	0.0054634803	0.0444672696	-0.0344082139	0.0489171965	0.034518098	0.0359700266	0.0046160198	-0.0657574249	-0.027919325099999996	0.0017613534	-0.0390302508	0.0589813796	-0.0195981102	0.07125747589999999	-0.045281383499999994	-0.10086883880000001	0.1957339906	-0.0935960465	-0.06417217110000001	0.052689212199999995	-0.0405909941	-0.0769909449	0.1138895303	0.0444170579	-0.0245400348	-0.0486588768	-0.0172777463	0.0104801248	0.0559195375	0.044881275899999996	0.124740454	-0.1283709265	0.0592181927	-0.0080545639	-0.0726579704	-0.1230912465	0.0203104571	0.018828301999999998	0.1211501474	-0.009763124	-0.0843199555	0.0348170336	-0.0051094279	0.0336544947	-0.0062867529	0.030968622	0.0612060741	0.1192846441	0.1300535467	0.028478652900000002	0.017736966399999998	-0.1689840754	0.0581910172	0.09398890859999999	0.0055481927	0.0011656904	0.0875050543	0.0572916262	-0.0364619512	0.0628371402	-0.1404492181	-0.0627815947	0.1110411807	0.0942491298	-0.0727086637	0.0835387683	0.022291137599999997	-0.0489003263	-0.0982778883	0.015125799999999997	0.004404299999999997	1.9397858489999986e-05	0.00022878982563999994	0.0115655	0.004279139999999999	0.00013376079024999998	1.8311039139599993e-05	0.048673	7.730000000000237e-05	5.975290000000366e-09	0.0023690609290000003	-0.00113721	-0.000291005	1.2932465841e-06	8.4683910025e-08	0.0007312389999999997	0.00020240999999999976	5.347104751209996e-07	4.09698080999999e-08	-0.000326612	0.00026852600000000005	1.0667539854400001e-07	7.210621267600004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
752.5712272975748	0.464870780824981	0.21610484286482756	566363.452156178	1132.3577223512154	4.137554403567037	1282234.0113684323	17.11935644247698	825.7095998901905	-1.5351733467042548	681796.3433508185	2.3567572044311427	871.6265652777286	661.032163850669	1.2525	19.383108	0.010433850000000008	0.00627709	-0.0400570886	0.07722345530000001	0.0471625304	-0.035560037	-0.08053863139999999	0.07648050969999999	0.045927664699999995	-0.0117168195	0.0188260426	-0.11660830650000001	-0.0212354316	0.1453576446	-0.0264661074	-0.008442878000000001	0.0582182108	0.03971159	-0.0067410485	0.1171858965	-0.07457710000000001	0.0320626198	-0.026794993700000002	0.0717816367	-0.0244967383	0.0978058069	-0.0577077084	-0.13152861189999998	0.007286609	-0.0121445898	0.042958967	0.0697892401	0.0890414685	-0.00018927360000000002	0.042875576	0.0165008489	0.0074112379	0.06455517870000001	-0.1838566307	0.0972451285	-0.0511359976	0.0990762068	0.0935134069	0.0273948156	0.091926291	0.0670778607	-0.0035153465999999997	0.0443123904	0.016372760400000002	-0.0408120816	-0.0255289069	-0.0576132346	0.09317532619999999	-0.10052192199999999	-0.0345134615	0.0415697434	0.0894169533	-0.0961142919	0.1387539019	-0.0277447488	-0.053734787400000004	-0.0151485415	0.029060334	-0.08478776519999999	0.0275486644	0.0586174703	0.0826613014	0.0035779709	0.08229584150000001	0.018457078999999998	-0.0540419085	-0.1011839538	0.017437	0.0023112000000000033	5.341645440000013e-06	0.00030404896900000004	0.0115513	-1.4200000000000672e-05	0.00013343253168999998	2.0164000000001901e-10	0.0486679	-5.100000000000937e-06	2.6010000000009557e-11	0.00236856449041	-0.00108524	5.197000000000014e-05	1.1777458575999998e-06	2.7008809000000146e-09	0.0007312389999999997	0.0	5.347104751209996e-07	0.0	-0.000436709	-0.00011009700000000005	1.9071475068100005e-07	1.2121349409000008e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
753.8052132854111	1.2339859878363768	1.5227214181765187	568222.2995762641	1131.6817737543354	-0.6759485968800618	1280703.6370477588	0.4569065056241243	827.8709314360538	2.161331545863277	685370.2791167992	4.6713540511437435	873.3794832703215	671.0726882798696	1.058157	16.375544	0.046024350000000006	0.0289887	-0.0275969718	0.0076751135	0.0167772321	-0.054430468899999994	-0.0994612715	0.0471829204	0.0372903568	-0.0461578065	0.0366068879	0.0002850444	0.0501904704	-0.10126101230000001	-0.032485287200000004	0.021450055200000002	0.023685093900000002	-0.0060290990000000004	-0.0926264927	0.0039618535	-0.13085194320000001	0.021255255	-0.0403182459	0.09071223140000001	-0.01613195	0.1373643245	-0.1429801529	0.0650386517	-0.0597124459	0.1629503524	-0.09894624839999999	-0.0604130617	0.0097377155	0.044499413200000004	0.00999606	0.09222419359999999	0.0234094141	0.130319321	-0.0668569587	0.145989629	-0.0538952361	0.0256989579	0.0295713632	-0.059069482300000004	0.0352951386	-0.008892824799999999	0.0436822825	-0.0839680116	0.0042481668	-0.0041452318	-0.0062133603	-0.049794012400000004	-0.0029022623999999998	-0.0190180054	-0.0488532382	0.1743128512	0.020339108600000003	0.0258137767	0.1711310274	0.0593604255	-0.0005366155999999999	-0.151213494	0.0201024914	0.0582201108	0.058838673	-0.0202587927	0.1451570427	0.0684148082	0.0810257771	0.0145986769	-0.0590231392	-0.10355637949999999	0.0151268	-0.002310200000000002	5.337024040000008e-06	0.00022882007824	0.011565100000000002	1.3800000000003046e-05	0.00013375153801000004	1.904400000000841e-10	0.030378	-0.0182899	0.00033452044201000004	0.000922822884	-0.0007680039999999998	0.0003172360000000001	5.898301440159996e-07	1.006386796960001e-07	0.0007312399999999998	1.0000000000157452e-09	5.347119375999996e-07	1.0000000000314906e-18	-0.000245737	0.00019097200000000005	6.0386673169e-08	3.647030478400002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
754.4029619497377	0.5977486643265593	0.35730346570418564	569123.8289985374	1132.8793850618572	1.1976113075218109	1283415.7010981315	1.4342728439041017	827.568038320765	-0.3028931152887253	684868.8580500792	0.09174423928930904	871.8860646104587	668.2141704704612	1.200933	18.58507	0.04951709999999999	0.0303232	0.014360056299999997	0.0873794651	0.0484564364	-0.0418709715	0.011419586399999999	0.1560493911	0.0070714435999999995	-0.008952973000000001	-0.1016425982	-0.021842161800000003	-0.0697432548	0.0522716937	-0.016804869	-0.0306353727	0.0169741502	0.0382745925	0.10062299220000001	0.0651177294	0.0757104445	0.0903546491	-0.0375624685	-0.043445640300000005	0.08872048980000001	0.0723413235	-0.1035508363	-0.0587835873	-0.13688357710000001	0.022816930899999997	-0.0062698236	0.07069733240000001	0.0456310648	0.061298803	0.0178291328	0.013522893999999999	-0.0310809467	0.0665685934	-0.005705245500000001	0.004695681	0.0830049609	0.0969494883	-0.10859483119999999	0.0017313398000000002	0.1203090166	-0.0462455141	-0.0072167115	0.0781086335	0.0543717866	0.041983240899999996	-0.014880486299999999	-0.1074798616	-0.050606723799999996	-0.1522410833	-0.037195724	-0.0153671896	-0.0217588386	-0.1011327815	0.10068415060000001	-0.030546470200000002	0.01570899	-0.0936124772	-0.035575968900000005	-0.0653461483	-0.06667849070000001	-0.0143974706	0.045235219900000005	0.0606021382	0.0797289937	0.0107210203	-0.06382923809999999	-0.1053826534	0.015116999999999997	-9.80000000000078e-06	9.604000000001529e-11	0.000228523689	0.0344832	0.0229181	0.00118909108224	0.0005252393076099998	0.0303724	-5.600000000001436e-06	3.136000000001609e-11	0.00092248268176	-0.000405288	0.00036271599999999964	1.64258362944e-07	1.3156289665599982e-07	0.0007312399999999998	0.0	5.347119375999996e-07	0.0	-0.0004146930000000001	-0.00016895600000000005	1.7197028424900005e-07	2.8546129936000015e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
756.1017721465403	1.698810196802583	2.885956084760431	571689.8898431386	1129.6246801878688	-3.2547048739884303	1276051.9180895449	10.593103816764042	829.4531170179471	1.8850786971820528	687992.4733307882	3.5535216945695844	874.6199747001201	683.6359533461889	1.225381	18.963423	0.14358999	0.0815132	0.057394093	-0.0519267424	-0.0048978361	-0.0224698321	-0.1297627489	0.0527097019	0.0450643778	-0.0690690224	0.039236954500000004	0.0843702223	0.008672894	-0.1882503511	-0.0495560795	-0.0027014913	0.013839056499999999	0.020486226399999998	0.0770937476	0.036616547799999996	0.0907076033	0.0045066865	-0.0053024524	0.024029720499999997	-0.011729218000000001	-0.029433355	-0.06837501259999999	0.0111529249	-0.0217236356	0.0279401718	-0.0429654254	-0.0439243496	0.0456075379	-0.0030826822	-0.028091827200000002	-0.0255026804	-0.057840244900000004	-0.036929665800000004	0.0966199886	0.04855160769999999	-0.0337806582	0.15103145910000002	-0.1050349391	0.046001510999999995	0.0273773348	-0.1026730651	0.0189882249	-0.155302004	-0.0089120543	0.0808948918	-0.0025723207	0.0908299739	-0.1358036676	-0.051273619400000005	-0.1190082985	0.0082736384	0.006004925699999999	0.014974517199999999	0.047961524000000005	-0.027365659700000003	-0.060972818099999986	-0.057939751500000004	-0.0477404691	-0.0364972642	-0.0486050269	-0.1530202984	0.029868031099999998	0.0728117323	0.0784059191	0.0068292234	-0.0684459447	-0.1066531437	0.015103	-1.3999999999998389e-05	1.959999999999549e-10	0.000228100609	-0.0255362	-0.060019399999999994	0.0006520975104400001	0.00360232837636	-0.0121289	-0.042501300000000006	0.00180636050169	0.00014711021521000001	2.44718e-05	0.00042975980000000005	5.988689952399999e-10	1.8469348569604002e-07	0.0005056780000000001	-0.00022556199999999965	2.557102396840001e-07	5.0878215843999854e-08	-0.0005804769999999999	-0.00016578399999999988	3.3695354752899993e-07	2.748433465599996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
757.0756435335393	0.973871386999008	0.9484254784153714	573163.5300317226	1132.2812757837112	2.6565955958424183	1282060.8874903887	7.057500159849334	829.5545850922298	0.10146807428270677	688160.8096475415	0.010295770098640898	874.2405415453494	690.904348659633	1.3054940000000002	20.203211	0.08975369000000001	0.06372169999999999	0.1124942998	0.0314299029	0.0595070739	-0.0572001519	0.103171511	0.0647985025	0.052479812699999996	-0.0861306133	-0.0291943167	0.06547825339999999	-0.1136939814	0.0006250033	-0.11827118199999999	0.05764251030000001	-0.0268206643	-0.0726969736	0.20710337	0.0206669391	0.0178052129	0.0166252205	0.029215333599999997	0.0512216616	0.1423789038	-0.0664701497	0.0608139459	-0.073242045	0.0216706283	-0.057426545999999995	0.0095383808	0.0023770531	0.0177594198	-0.0321812389	-0.0179093922	0.1259406793	-0.09123017789999999	0.0073111015	0.08782724869999999	0.0612912542	0.0539424858	0.075307426	-0.060662922	-0.1219816034	0.0645763033	-0.0831493732	-0.1261683061	0.01861323	0.0318083054	-0.0921412335	-0.0648438415	0.047748665700000005	-0.000826468	-0.0364481356	-0.0893862162	0.0053742937	-0.0539649942	-0.029570541699999998	0.07413565379999999	-0.0160915471	-0.082162085	-0.0099275338	-0.0242832471	0.046765626399999996	-0.07599972070000001	-0.0815438837	-0.0914841934	-0.0571543766	0.0770569894	0.0029284193	-0.0728595605	-0.10736115	0.015072799999999997	-3.0200000000002794e-05	9.120400000001687e-10	0.00022718929983999995	0.0299072	0.0554434	0.0008944406118400002	0.00307397060356	-0.00912935	0.00299955	8.9973002025e-06	8.334503142249999e-05	-0.0005302880000000001	-0.0005547598000000001	2.812053629440001e-07	3.077584356960401e-07	0.000539194	3.3515999999999935e-05	2.90730169636e-07	1.1233222559999952e-09	-0.0006178119999999999	-3.7335e-05	3.816916673439999e-07	1.3939022249999994e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
756.7179704334241	-0.35767310011522113	0.12793004654603302	572622.0867768804	1141.6175062778439	9.336230494132677	1303290.5306400429	87.16519983957292	829.6087610965902	0.05417600436044268	688250.6964882193	0.002935039448462704	876.48972380534	704.4048326798567	1.232834	19.07876	0.05856035000000001	0.0348856	0.1480448016	-0.0621925394	-0.09478996740000001	0.0354450547	0.030229900000000007	-0.0383364127	-0.1034921445	-0.17704998670000002	-0.0143184333	0.09834336689999999	-0.0380215487	-0.029535386	-0.0785721314	-0.1363375845	0.025636552400000002	0.0239786575	0.0663035859	0.004333822	-0.056489495999999986	0.056680046799999995	-0.0363000927	0.054169377000000005	0.06433430400000001	-0.15471892199999998	0.032232181299999996	0.0569011104	0.019666720500000002	0.052098911500000004	-0.0801735058	-0.1021865427	-0.0916819955	-0.0588062833	0.0411638477	0.0349306807	-0.061940499	0.005347294	-0.021672451699999998	-0.1461791976	0.0152206877	-0.09746131949999999	0.031726974	-0.0561698114	-0.0404322608	-0.12704972	0.0444718067	-0.028015843500000002	0.0351155243	-0.0983412303	-0.0871048533	0.0297643416	0.018734220700000002	0.0900202594	-0.0657018069	-0.010119740300000001	0.09256079960000001	-0.056789295	-0.012522686000000002	0.0055246838	-0.0173349398	0.0447562601	-0.0678225705	0.0838258933	-0.1058414157	-0.0214462597	-0.0610384583	0.0772179759	0.0756826496	-0.0009762471000000001	-0.0770569894	-0.10750293820000001	0.0151245	5.170000000000348e-05	2.6728900000003597e-09	0.00022875050025	0.0566868	0.0267796	0.00321339329424	0.0007171469761599999	-0.0120815	-0.002952150000000001	8.715189622500003e-06	0.00014596264225	-0.000701593	-0.00017130499999999996	4.92232737649e-07	2.9345403024999987e-08	0.000571352	3.215800000000001e-05	3.2644310790400004e-07	1.0341369640000008e-09	-0.000245737	0.00037207499999999987	6.0386673169e-08	1.3843980562499993e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
754.6136005142322	-2.104369919191868	4.428372756799588	569441.6860810532	1127.2531343437324	-14.36437193411143	1270699.6288877688	206.33518106148819	828.1303942007391	-1.4783668958510816	685799.9497990715	2.185568678748363	874.6971757516072	698.0234566791472	1.201955	18.600895	0.059860150000000015	0.033466	0.1455908556	0.037101282400000005	0.045047481699999996	-0.0220348206	0.0591502658	-0.010442849799999999	0.0370255533	-0.0247640592	0.00022428599999999997	0.0190470963	0.00046869720000000003	0.0218167737	-0.0683042898	0.0400628167	-0.0230928106	0.0314761389	-0.0925817958	-0.0199908363	-0.0202854342	0.050586518899999995	-0.0179163224	-0.0043267921	0.0152791373	-0.0589181524	-0.033026091800000004	-0.1571513367	0.0999128493	-0.061785671500000014	0.0530906742	0.070671308	-0.0152092071	-0.15753547880000002	-0.0225648629	-0.046291224299999996	0.008506229	-0.055533669199999997	-0.018136990800000002	0.0500349585	0.0919130051	0.05378821190000002	-0.0383601591	0.0962189521	-0.0089506833	-0.0090071966	-0.0850822411	-0.0119664166	0.0796838518	-0.0515492855	-0.0821157829	-0.0413742292	-0.047033308600000004	-0.0174568408	0.0505870067	0.051729541399999995	-0.017223876699999998	-0.054353791500000005	-0.0797925599	-0.101587637	-0.0416966732	0.049960507300000005	0.0205798343	-0.0811989448	0.0698086231	0.0343757373	-0.0036115803	-0.1040887304	0.07428335280000001	-0.0048796259	-0.0810257771	-0.1070777606	0.0150885	-3.6000000000001316e-05	1.2960000000000942e-09	0.00022766283225	0.05664540000000001	-4.1399999999996995e-05	0.0032087013411600004	1.7139599999997512e-09	0.001194	0.013275499999999999	0.00017623890025	1.425636e-06	-9.6668e-05	0.0006049250000000001	9.344702223999998e-09	3.659342556250001e-07	0.00042503	-0.000146322	1.806505009e-07	2.1410127684e-08	-0.000424635	-0.00017889799999999998	1.80314883225e-07	3.2004494403999986e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
