global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
731.0612974844867	-1.1317285567906763	534450.6206797011	1.2808095262555077	1111.6812538356346	-3.7377889861309086	1235835.2101295686	13.971066504841525	759.8794134068013	-0.9902860681833091	577416.7229194646	0.9806664968379574	816.9263064697285	689.8874549268112	1.008196	16.03434	0.08953615000000006	0.0472468	0.0444388955	0.0075792095	0.08082069089999999	-0.061059233399999996	0.016334208	-0.0907871307	0.021618237999999998	-0.087312462	0.021882601499999998	0.09975117480000001	0.0401381827	0.0734882129	-0.021607694900000002	-0.1745743548	0.06677314820000001	-0.0540628741	-0.1319161133	0.0302891002	0.042301709800000004	0.0624652317	0.0406722275	0.0773904644	0.0981098618	0.029781987700000002	-0.0214122952	-0.23670821760000002	0.1307882682	-0.0017199795000000001	-0.0995736473	-0.0301779394	-0.0899562425	-0.0023623293	-0.0383606913	0.037242551299999996	-0.0467343509	-0.0104772266	-0.0049028091	-0.0274987705	-0.1458910114	-0.0478889475	-0.0445360676	0.0710221655	0.050105934000000005	-0.0139141083	-0.022720809300000002	-0.0092029439	-0.0012622721	-0.0890614842	-0.1224158255	0.022690094100000002	0.078270042	0.1597479773	0.047500390999999996	0.0005319611	-0.0701115258	-0.0533528653	-0.1676523446	0.008477166	0.06097351650000001	-0.080496533	-0.0194963105	0.1277880625	-0.10551887130000001	0.0340708155	-0.014630238700000001	0.0130818383	0.0718641244	-0.1641948343	0.048487455199999994	-0.0478464257	0.0586458273	0.060247182	0.1083620923	-0.0611391356	-0.10657974619999999	0.0726892688	-0.0098341843	-0.08594756960000001	-0.10603904800000001	0.0	-0.0182407	-0.006642900000000002	0.0003327231364900001	4.4128120410000033e-05	0.434646	-0.012825000000000029	0.00016448062500000078	0.188917145316	0.5668479999999999	0.038369999999999904	0.3213166551039999	0.0014722568999999926	-0.007490369999999999	4.435000000000116e-05	1.966922500000103e-09	5.610564273689998e-05	0.000929715	-0.000384325	1.4770570562500002e-07	8.64369981225e-07	-0.00144335	-0.0002052899999999999	2.0832592225e-06	4.214398409999996e-08	0.0	0.0	0.0	0.0	0.0	0.0
730.6946942831603	-0.3666032013263703	533914.7362535611	0.13439790722274314	1110.229895300369	-1.4513585352656264	1232610.4204186685	2.1064415978883844	758.6548855058122	-1.2245279009890735	575557.2353018371	1.4994685803007066	815.6149964164567	691.8354644651909	1.06194	16.889082000000002	0.10034837000000003	0.0503478	0.019103881399999998	-0.0441409839	0.145427627	-0.07538170450000001	0.028196439700000006	-0.1194878477	-0.0197188405	-0.027992214799999998	-0.10331204640000001	0.0711091855	0.0310876715	0.0769064586	0.0519979896	-0.1346164456	0.1049219993	0.053952453899999996	-0.0177077715	-0.0155331757	-0.0093175924	-0.0333602441	0.0291042481	0.0130205771	0.18159898559999998	0.08907187789999997	0.0104743292	0.047108630199999994	-0.034166245899999996	0.0378122915	-0.0766326285	-0.026313861400000003	-0.0957106506	-0.2500241031	0.1573634607	-0.0135855304	0.0763987431	0.0047629086999999995	-0.0319007506	0.0833868713	-0.18561198280000002	-0.1172830654	-0.0326604761	-0.0539069345	-0.031587765	0.1119137015	-0.0685752166	-0.0137699718	-0.0550605738	-0.1105462441	0.0506194348	0.0533372501	0.10529425640000001	0.0070634009	0.1260260134	0.0453613077	-0.07929110610000001	-0.027308922700000002	-0.0018747798	0.0555207374	0.062062734400000014	-0.0571159579	0.0543882778	0.1641103663	-0.0070168035	0.0180538402	0.0126168073	0.1498831534	-0.0014856161	0.0011631184	-0.0221157648	-0.0218070207	-0.0443354131	-0.0819390257	-0.0975342568	-0.0419286201	0.1038751508	0.0712224057	-0.0137494826	-0.0893851812	-0.1043264501	0.0	-0.00518963	0.01305107	2.69322595369e-05	0.00017033042814490004	0.424116	-0.010529999999999984	0.00011088089999999968	0.179874381456	0.5274270000000001	-0.03942099999999982	0.2781792403290001	0.0015540152409999855	-0.00757965	-8.928000000000148e-05	7.970918400000264e-09	5.745109412250001e-05	0.000717911	-0.000211804	4.4860934416e-08	5.153962039210001e-07	-0.000997508	0.0004458419999999999	9.95022210064e-07	1.9877508896399992e-07	0.0	0.0	0.0	0.0	0.0	0.0
731.5183299728444	0.8236356896841244	535119.0670862593	0.6783757493214432	1109.470352182231	-0.7595431181380263	1230924.4623713635	0.5769057483108359	759.4815062335898	0.8266207277775948	576812.1583108425	0.6833018275915604	816.0025082539926	694.1963162231488	1.2667	20.14559	0.15740899000000005	0.0944216	0.0329478371	-0.1310285846	0.0401975262	0.09999361359999999	0.06039908190000001	-0.093832916	-0.0089974454	0.0469535579	-0.0846889388	0.014759895600000001	-0.0529575743	-0.0796005374	0.0536305315	-0.0906522652	-0.0050172131	0.0838836993	0.0600559252	0.006720592900000001	-0.0408179151	0.0364976829	-0.0700378143	-0.0218270835	0.10720698630000004	-0.0478197174	0.0103294292	-0.0133863456	0.0451830551	0.0940011397	0.1170860668	0.0286638375	-0.0025991619	0.0069419139	-0.111714485	-0.0944041758	-0.023497289900000003	-0.0159274647	0.011758180900000002	0.08859482	-0.0403637943	-0.0188333259	0.0488140165	-0.0271987537	-0.027499115	0.0518527483	0.2017460773	0.014099578500000001	0.0752653113	-0.046285235300000005	0.10550711410000001	0.0591179654	0.08978767300000001	-0.0348272071	0.0113546742	0.059029825599999995	-0.0183142522	0.0124426154	0.0206296154	0.0339602848	0.092220885	-0.0660965285	0.1046470974	0.0351594551	-0.0047792839	0.0188887316	-0.0152163634	0.0202349545	0.009131083100000001	0.011231905300000001	0.1513514003	0.0931650426	0.041865136000000004	-0.029073361699999998	-0.0943372581	-0.0484900474	-0.1195491873	0.0697317824	-0.017646435	-0.0925544796	-0.10205722539999999	0.0	0.00368481	0.00887444	1.35778247361e-05	7.875568531360002e-05	0.427414	0.003298000000000023	1.0876804000000152e-05	0.18268272739600006	0.461217	-0.0662100000000001	0.212721121089	0.0043837641000000135	-0.00684259	0.0007370600000000003	5.432574436000005e-07	4.68210379081e-05	0.00147411	0.0007561989999999999	5.71836927601e-07	2.1730002921000003e-06	-0.00108478	-8.7272e-05	1.1767476484e-06	7.616401984e-09	0.0	0.0	0.0	0.0	0.0	0.0
732.1474775072678	0.6291475344233959	536039.9288202552	0.3958266200710381	1113.7687563269876	4.29840414475666	1240480.842570165	18.47627819166123	760.4047703918367	0.923264158246866	578215.4148346619	0.8524167059032939	818.143147815194	689.0783794336281	1.255867	19.973295	0.3302856100000001	0.156675	-0.0100551914	-0.0890357408	0.0041263684	0.11235770949999999	-0.015513705400000001	-0.0573967762	-0.17564951059999998	0.07355126690000001	-0.127067197	-0.1373606794	-0.052728062699999995	-0.1261109134	-0.0965046394	-0.0135654666	0.0478989451	0.11249536130000001	0.2161099693	0.0079914237	-0.0181347654	-0.06328542820000001	0.1790770779	-0.039831203100000004	-0.090691379	0.0670187612	0.0913680945	0.0684156118	-0.12968306699999999	-0.0028533296	0.0906686232	-0.0152406899	0.1001074809	-0.0131423202	-0.052024919100000004	0.0361335899	-0.016547209099999998	-0.1263142954	-0.0347387926	-0.029882052200000002	0.0401712869	-0.0693854367	0.0553474538	-0.04613919599999999	-0.054223542	0.04388376099999999	-0.0147654998	0.0354963044	0.17384596719999998	-0.0462850774	0.0787791976	-0.1081134541	0.1430742297	-0.18614542120000002	0.042051022599999995	0.010635798899999998	0.052381842000000005	-0.0016090307999999998	0.0101210764	0.1174054661	-0.077590276	0.0048523675	0.01728681	-0.0736288544	-0.0103687911	-0.187394476	0.0602848297	0.09625075779999999	-0.0701062325	-0.000301482	0.182343327	0.1388100999	-0.0180163588	-0.0343885122	0.1529752805	-0.062078892999999996	0.0032948443	0.06821789639999999	-0.021519841600000002	-0.0954459511	-0.0992434813	0.0	-0.0449315	-0.04861631	0.00201883969225	0.0023635455980161	0.322592	-0.10482200000000004	0.010987651684000005	0.104065598464	0.392908	-0.06830900000000001	0.154376696464	0.004666119481000001	-0.005730300000000001	0.0011122899999999993	1.2371890440999984e-06	3.2836338090000015e-05	0.000674314	-0.0007997960000000001	6.39673641616e-07	4.54699370596e-07	-0.0013434600000000005	-0.0002586800000000005	1.804884771600001e-06	6.691534240000027e-08	0.0	0.0	0.0	0.0	0.0	0.0
733.7049886036356	1.5575110963677616	538323.010301861	2.4258408153087068	1116.8069287995397	3.0381724725521053	1247257.71621466	9.230491972973374	762.6353996771892	2.2306292853525065	581612.7528407861	4.9757070086722335	819.4162223947795	686.4767590213593	1.51741	24.132874	0.4762927	0.229299	-0.0329777863	0.0268150863	0.03953232	-0.0829080026	-0.230379317	0.036780792	-0.0714631614	0.0295881864	0.0743285217	0.10196032529999999	-0.0872513773	-0.09226223689999999	-0.1733591475	-0.0429710585	-0.15680351439999998	0.11322144890000001	-0.0853448625	0.036146973799999996	0.0573474578	0.0578981654	-0.0155811599	0.0240186995	-0.053997646399999995	0.1460430025	-0.0113392704	-0.0216665919	-0.0087682453	-0.052751728899999996	-0.0012543803	0.10235059789999999	-0.0426534839	0.016014798	-2.70402e-05	-0.0765324402	0.17780840829999994	-0.0412528808	-0.1039828107	0.2566908976	-0.0469815009	-0.0043648002	-0.013206426299999999	-0.0514352505	0.0866535525	0.0512244427	0.0338516027	0.0849646687	-0.052715906900000005	-0.0261606444	0.0291797448	-0.09207067349999999	0.0418557497	0.0489149762	-0.21235936670000002	0.0772943614	0.0023608376	-0.0203530099	-0.0800501374	-0.0682126566	-0.0081488689	0.0857135394	0.011718543500000001	-0.0200112796	0.0679782475	0.1827389622	0.0194029888	-0.09756376300000001	-0.0248869654	0.06313739019999999	0.079584445	0.0697580329	0.1033393452	-0.0843333933	-0.07469408820000001	-0.0413291876	0.1948901644	0.0666812526	-0.0253645343	-0.09805091640000001	-0.09590023019999999	0.0	0.0127863	0.0577178	0.00016348946769000002	0.00333134443684	0.475662	0.15306999999999998	0.0234304249	0.22625433824400001	0.475872	0.08296400000000004	0.226454160384	0.006883025296000006	-0.007850799999999998	-0.0021204999999999974	4.496520249999989e-06	6.163506063999998e-05	0.00185868	0.001184366	1.4027228219560002e-06	3.4546913424e-06	-0.000997508	0.0003459520000000005	9.95022210064e-07	1.1968278630400035e-07	0.0	1.0	0.0	0.0	0.0	0.0
731.7121014254326	-1.9928871782029771	535402.5993724226	3.971599305045826	1116.004302353272	-0.8026264462678228	1245465.6028710129	0.6442092122485141	761.051652884589	-1.5837467926002091	579199.6183583649	2.5082539030714504	819.284612143733	683.5926644029421	1.105359	17.579620000000002	0.08277569999999995	0.0478668	-0.0638432231	0.0066826803	0.0534933994	0.1017223409	-0.0937720293	0.018108591299999997	-0.1111198748	0.0612968425	0.11721150970000001	0.0958417695	-0.0983380128	-0.029487768900000006	-0.0811226643	-0.0164940304	-0.0930803907	0.04978336480000002	-0.0688452157	-0.0001367034	0.0550302088	-0.1027855673	0.054048741399999996	-0.1145684889	-0.1319678572	0.008562475200000001	-0.0215725415	-0.0438279598	-0.1644792648	-0.1810166769	-0.0220854846	-0.041797166000000004	0.1196412568	-0.0207935079	-0.1339055623	0.021256464500000002	-0.11078916300000001	-0.11852776300000001	0.003010663	0.030459177400000002	-0.0735669109	0.047658318899999996	0.048148133200000005	0.093971871	0.0325418239	-0.0119692531	0.0195766536	-0.0789664221	-0.20849188370000002	0.0020020359	0.026982135600000002	-0.1021688916	0.030456147000000006	0.0023126356	-0.1726551211	0.0173257321	-0.0452852697	-0.055595751299999996	0.0735195684	-0.0126751672	-0.0764136166	0.1042125249	0.0230574255	-0.0175127344	-0.0217987281	0.0164060684	0.1394976075	0.1892508339	-0.0046677331	0.046884616799999994	-0.0884518019	-0.049582506	0.1992067626	-0.06958574299999999	0.10601561720000001	-0.015375283899999996	0.0376344813	0.0651223638	-0.029175383	-0.1003615558	-0.09204531	0.0	0.016572999999999997	0.003786699999999997	0.0002746643289999999	1.4339096889999978e-05	0.44112	-0.03454200000000002	0.0011931497640000012	0.19458685439999995	0.456395	-0.019477000000000026	0.208296396025	0.0003793535290000008	-0.00740379	0.00044700999999999763	1.9981794009999792e-07	5.4816106364100014e-05	0.00191107	5.239000000000003e-05	2.7447121000000033e-09	3.6521885449e-06	-0.000997508	0.0	9.95022210064e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
732.1073091354702	0.3952077100376528	535981.112089579	0.15618913407320542	1119.7296805041392	3.7253781508673	1253794.5574019016	13.878442366959465	762.1005122898953	1.0488594053063025	580797.1908325208	1.1001060520994903	820.261934813437	680.3675978936619	0.977161	15.540760999999998	0.07960303000000002	0.037920800000000005	-0.0874553994	0.043259070700000006	0.032018028999999996	0.0228055257	-0.0514208559	0.0278448102	-0.0102697327	-0.020059613	0.2193283684	-0.0091141751	-0.024325918399999997	0.0375019043	-0.1073182431	-0.0058737046	-0.1014484791	-0.0759045948	-0.012428625700000001	-0.0628876406	0.0070160545	-0.0367244948	0.05684086190000001	-0.11031962320000001	-0.1249500422	0.0423643418	-0.0649191727	0.0910330803	0.10199770300000001	-0.063028606	0.047185748099999994	-0.0034315640000000002	0.226522891	-0.0268726679	0.071538699	0.1240424274	0.0353334222	-0.0360536595	0.0040437326	0.0249301962	-0.0430636099	-0.007102353100000002	-0.014142819899999999	-0.1055970042	0.0513507995	-0.0848670596	-0.1005809917	0.13410823619999998	0.0242918152	0.0192408381	0.0803437858	-0.057183170400000004	-0.0020134754	0.1075428083	-0.1193583297	-0.0773477246	0.0776589508	-0.0047223224	0.08347018469999999	0.018710566100000003	-0.17200016420000006	0.1374613406	-0.0551600533	-0.0093329077	-0.0746031216	-0.0915133508	0.0042934152	0.0881512795	0.0275907931	0.0370651558	0.0949880755	0.0479011266	0.1564074049	0.08547309880000001	0.014355669599999999	0.0066162477	0.0831144918	0.0635417498	-0.032947302799999995	-0.1023709334	-0.0876992882	0.0	0.00578107	-0.010791929999999998	3.34207703449e-05	0.00011646575312489994	0.420851	-0.02026899999999993	0.000410832360999997	0.17711556420100005	0.454973	-0.0014220000000000346	0.207000430729	2.0220840000000975e-06	-0.00697032	0.00043347	1.8789624090000004e-07	4.85853609024e-05	0.0016732	-0.00023787000000000005	5.658213690000002e-08	2.7995982400000002e-06	-0.00126857	-0.0002710619999999999	1.6092698448999997e-06	7.347460784399993e-08	0.0	0.0	0.0	0.0	0.0	0.0
731.5259250643056	-0.5813840711646208	535130.1790411881	0.3380074382039488	1120.244020976996	0.514340472856702	1254946.6665347079	0.26454612201845584	759.3252076365518	-2.775304653343482	576574.7709522925	7.702315918869988	818.3254435102411	682.6631129891514	1.0882690000000002	17.307812	0.2034981200000001	0.106996	-0.08416286769999999	0.050946343399999997	0.0195253588	0.056021290700000004	0.0626938778	0.0497934467	-0.0536305778	-0.031672495	0.0331126449	-0.11298283640000001	0.0201426122	0.0568624576	-0.011695508500000002	0.0887785147	0.1546143568	0.022150651400000002	0.093132559	-0.0024422775	-0.0564624491	0.0047096713	0.1006404607	-0.0573801704	-0.1026479356	-0.0065101178	-0.083040877	0.0152236882	0.0418746611	0.0262341842	-0.0688915419	-0.0808958371	0.040952750499999996	-0.0263012967	-0.0516992645	0.0708776946	0.0610456056	0.0738291866	0.0669755187	0.0334937829	-0.1140433265	-0.0385670185	0.0028020791	0.0207326085	-0.0472909135	-0.12945225	-0.0149971674	0.0268191924	0.057805394	-0.21690316210000002	0.050184857	-0.0724096936	-0.015312272	-0.06468778879999999	0.1510457257	-0.0523057846	0.09479203779999999	0.0267448384	0.049955913600000006	0.10839664880000001	-0.1194745222	0.146889372	-0.0767489584	-0.044502163	-0.034714427	-0.0635931206	0.0884865812	0.0961384931	0.1744700539	-0.1035606723	-0.0505113797	0.0407544678	0.0643649092	0.0349755152	0.1081081755	-0.0500821449	-0.0335539633	0.0619399382	-0.036675261	-0.1040730175	-0.0828853527	0.0	-0.034670099999999995	-0.04045117	0.0012020158340099994	0.0016362971543688995	0.334188	-0.08666300000000005	0.007510475569000008	0.111681619344	0.4430810000000001	-0.011891999999999904	0.19632077256100008	0.00014141966399999767	-0.00719087	-0.0002205499999999999	4.864230249999996e-08	5.17086113569e-05	0.0009155910000000002	-0.0007576089999999997	5.739713968809995e-07	8.383068792810004e-07	-0.00158025	-0.00031168000000000016	2.4971900625000003e-06	9.71444224000001e-08	0.0	0.0	0.0	0.0	0.0	0.0
733.1457415945398	1.619816530234175	537502.6784182077	2.6238055916198815	1119.9305587377646	-0.3134622392312849	1254244.4563946815	0.0982585754238913	760.0122208501649	0.6870132136131133	577618.5758415997	0.4719871556790172	818.3308610705452	683.2735528159702	1.154016	18.353462	0.12839534999999996	0.07135880000000001	-0.07949653200000001	0.0566969046	-0.0138937421	-0.023968544300000002	-0.09198324779999999	0.0447889932	-0.051080531	0.0014270748	0.041609845699999995	-0.1856511355	-0.0387819377	0.0119909541	0.013310482700000001	0.0797847967	0.024498938199999997	0.1672343032	0.0279842818	-0.07878074759999999	-0.1027563673	0.0032738905	0.0830045993	-0.2051005674	0.0197640421	0.10702443199999999	-0.0079138703	0.0089354631	0.0949159366	-0.0184203728	0.001321765	-0.0643952804	0.0016305923	-0.013229588	-0.0456782962	0.049396064100000005	-0.00269812	-0.0625627892	0.0174387986	0.019918693	-0.06621999349999999	-0.0470548904	-0.014292761599999999	-0.0164834021	0.0217133256	-0.0447162019	-0.0121362494	0.0119749739	0.0379747462	-0.0176921741	-0.1026781058	-0.0476030393	-0.0092827464	-0.1294784735	0.0469111225	0.1062926706	0.148675794	-0.0054792434	-0.0659775999	0.0738373303	-0.12060095929999999	0.1265473294	0.0659528407	0.023469282400000003	-0.16958955190000002	0.0654429849	-0.0104975472	0.13321833130000002	0.0373066417	-0.0351151148	0.0162403428	0.0248050267	0.0389026374	-0.08837622980000001	0.0612668387	-0.0404079989	0.0206956568	0.060317463099999996	-0.0403542832	-0.10546269890000001	-0.077629188	0.0	-0.037351	-0.002680900000000007	0.0013950972010000002	7.1872248100000385e-06	0.398735	0.06454700000000002	0.0041663152090000025	0.158989600225	0.417544	-0.025537000000000087	0.17434299193599995	0.0006521383690000045	-0.007585579999999998	-0.00039470999999999777	1.5579598409999824e-07	5.754102393639998e-05	0.00117477	0.0002591789999999997	6.717375404099983e-08	1.3800845528999998e-06	-0.00152153	5.871999999999995e-05	2.3150535409e-06	3.448038399999995e-09	0.0	0.0	0.0	0.0	0.0	0.0
734.1239331148132	0.9781915202734126	538937.9491719628	0.9568586503348102	1120.1222174937652	0.19165875600060645	1254673.7821231498	0.0367330787517	760.7117008602461	0.6994800100811744	578682.2918256886	0.4892722845031599	818.3502132210556	682.9171321628603	1.193749	18.985376	0.13834799999999994	0.0661919	-0.0464519718	0.0339669722	-0.07129558	0.1108917764	0.0037727405	0.0118732955	0.0645119367	-0.0689035825	0.208686929	-0.1391751353	-0.0356743328	0.0208758001	0.0688571109	0.071960495	-0.12136398	0.0038327696999999996	-0.019936360400000002	-0.1285417052	-0.1221320009	-0.0133983737	0.1178565634	-0.0211930385	0.0153355433	-0.001205677	-0.0534565764	0.0065665726	0.0114460199	0.0732982684	0.0370502375	-0.1194875307	0.0821201498	-0.0637487234	0.130861087	0.053338824800000004	-0.0197530498	0.044260304	-0.013417936100000001	0.09270903779999999	0.07000071299999999	-0.0030031671	-0.07243147559999999	-0.0601579966	-0.07896387349999999	-0.11312759929999999	-0.1047590182	0.0216546353	0.0712983641	0.09122106349999999	-0.000130895	0.0659735111	-0.0410592897	0.0194400508	-0.0714731032	0.022981105099999996	0.2137290944	-0.0169684396	0.0160206757	-0.0800014666	-0.1951571594	-0.006864208100000001	0.08961179359999999	0.042019732000000004	-0.0308851498	0.019922928899999998	-0.0132161447	0.023384995099999997	0.0005199686	-0.0711826998	0.0400620409	-0.060354799199999996	-0.1039365328	0.0003810304	-0.0606487408	0.0083996777	-0.022997131299999998	0.0586748659	-0.0439794606	-0.10653580609999999	-0.071958838	0.0	-0.0104075	0.0269435	0.00010831605625	0.0007259521922500001	0.428886	0.03015099999999998	0.000909082800999999	0.183943200996	0.470673	0.05312899999999998	0.221533072929	0.002822690640999998	-0.00735508	0.0002304999999999981	5.3130249999999114e-08	5.40972018064e-05	0.00144804	0.0002732700000000001	7.467649290000009e-08	2.0968198416000003e-06	-0.00158025	-5.871999999999995e-05	2.4971900625000003e-06	3.448038399999995e-09	0.0	0.0	0.0	0.0	0.0	0.0
733.2481774858986	-0.8757556289145896	537652.8897863919	0.7669479215755883	1118.5185602800495	-1.6036572137156782	1251083.7696909548	2.571716459102332	761.8173820692882	1.1056812090421315	580365.7236229038	1.2225309360288703	819.0421502741525	679.7828652957207	1.15724	18.404728	0.13108270000000002	0.0622821	-0.0360274841	0.034046593199999996	-0.0488696633	0.0519144771	0.0630543969	0.0233805757	0.0378347504	0.009188491600000001	0.08571340699999999	-0.12056718609999999	0.0090723392	0.2780599947	-0.0787203477	0.1113641634	-0.0616472486	-0.091943563	0.0522751959	-0.0527288135	-0.033966634	0.05060053019999999	-0.0169948792	0.1381012909	0.1477597477	0.0362342758	-0.0645093303	0.015794938300000002	0.0672954204	-0.060518307	0.011629896899999999	0.0189110432	-0.069354633	0.041198257099999996	0.0598727645	0.0075345345	-0.0374758686	-0.1313113728	-0.0733281816	0.014845123500000001	0.1500063301	0.0021214826000000003	0.062029645599999995	0.0517264342	0.015016975	0.037670117	-0.0202711131	0.1260928777	-0.1256301674	-0.0594572626	-0.12401860210000001	-0.0173186484	-0.0683054821	0.022611981099999998	0.0023859591	-0.1398180727	0.1496444467	0.1319188885	-0.022758409500000003	-0.1252938948	-0.0588405986	-0.031365087400000005	0.0413414784	0.1890055229	-0.0144052868	0.0583669976	-0.033861696600000005	-0.0582170141	-0.0668613311	-0.09129973720000001	-0.0338928729	-0.0570880069	-0.0696901404	0.0505604766	-0.0329814292	0.0272267222	0.11151707	0.0570126945	-0.0475459561	-0.1072891178	-0.0659045565	0.0	-0.0278222	-0.017414699999999998	0.0007740748128399999	0.00030327177608999986	0.394312	-0.034573999999999994	0.0011953614759999994	0.155481953344	0.506117	0.03544400000000009	0.25615441768900005	0.001256277136000006	-0.00720287	0.00015220999999999982	2.3167884099999954e-08	5.18813362369e-05	0.0007844	-0.0006636400000000001	4.404180496000001e-07	6.1528336e-07	-0.0016374000000000002	-5.715000000000017e-05	2.681078760000001e-06	3.2661225000000193e-09	0.0	0.0	0.0	0.0	0.0	0.0
732.8292843424891	-0.4188931434094911	537038.7599899247	0.17547146559548452	1119.3227824051366	0.8042221250871079	1252883.4912111768	0.646773226479624	761.1526751485283	-0.6647069207599543	579353.394885761	0.44183529050618014	818.7617915284047	689.2781142214169	1.050477	16.706779	0.10181474999999997	0.0639753	0.0364191389	0.0786187931	-0.0329625973	0.0301864345	0.0085403901	0.0909625937	0.017405344099999998	0.056067282	0.0305840038	-0.053099847699999994	0.0051214239	0.1703861355	-0.0609790932	0.1693074819	-0.0409918475	-0.0931107709	0.016300015600000002	0.0017152807999999999	0.0773417709	0.16923432100000002	-0.0400275138	-0.0466388858	0.1477900957	-0.0430317734	-0.0303922796	0.0384460992	0.027130221099999997	0.10400933890000001	0.0413879623	-0.0901379519	-0.1013772925	0.0782419964	-0.0660528889	-0.015420042	0.0930063518	0.012476346200000002	-0.0490200405	-0.0679037495	0.107211794	0.15559640019999998	0.10528384	-0.0414697756	-0.0598515002	-0.058681477999999995	-0.0032829352000000003	-0.0499869266	0.0211179492	-0.017205363	-0.0493253497	-0.0422069318	-0.1011847458	-0.0024101306	-0.019976273500000002	-0.1201887724	0.0850493769	0.0631551016	-0.12366197300000001	-0.1034772647	0.1416502397	0.0350537643	0.0909951058	0.08825654289999997	-0.0248783806	-0.0465630432	-0.0037624148	0.0003834914	-0.0209608243	0.014895936100000003	-0.0404609538	-0.0350879724	-0.1653015821	0.015992168	-0.0672537507	-0.0308984115	-0.032488918	0.0553315035	-0.0510490108	-0.1077203727	-0.05949864570000001	0.0	-0.0348291	-0.007006900000000003	0.0012130662068100002	4.909664761000005e-05	0.4536310000000001	0.05931900000000007	0.0035187437610000078	0.20578108416100005	0.50654	0.0004229999999999512	0.2565827716	1.789289999999587e-07	-0.007635899999999998	-0.0004330299999999992	1.875149808999993e-07	5.830696880999999e-05	0.000995537	0.0002111369999999999	4.4578832768999955e-08	9.910939183689998e-07	-0.00158025	5.715000000000017e-05	2.4971900625000003e-06	3.2661225000000193e-09	0.0	0.0	0.0	0.0	0.0	0.0
