global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58
710.5998385533763	-2.6939608902282544	7.25742527807941	504952.13055208453	940.2791208860198	5.685954079205202	32.33007379083029	884124.8251741861	714.0922240200122	1.396196889562475	509927.7044058472	1.94936575442393	753.401983056041	635.2966307876533	0.989949	38.161343	0.5759675	0.407738	-0.0432105288	-0.0693034657	0.07743088969999999	0.0426773243	-0.0167518875	-0.0214939842	0.0654371625	-0.0930337618	0.09385608289999996	-0.0481272441	0.032652957999999996	0.0259382441	0.0520938667	-0.1189003392	0.0249613677	-0.040539581400000003	-0.1794194684	0.0335093822	-0.06679320400000001	0.053586008899999996	0.0728363747	0.0963911342	-0.0735417895	0.0606379064	-0.0228674819	-0.0652153248	-0.0035335595	-0.0007559458	0.0730907495	-0.0158358755	-0.0781633979	0.033162702999999995	-0.1361294128	-0.0182547428	-0.0775429741	-0.1258897205	-0.0242640505	0.0265323484	-0.0488830555	0.0934393406	0.054883654500000004	0.0019524136999999999	-0.0514902185	0.0937757	0.0037077000000000078	0.00879388191049	1.3747039290000062e-05	0.047997500000000005	0.3979675	0.15837813105625	0.002303760006250001	-0.08226619999999997	0.10885080000000004	0.011848496660640008	0.0067677276624399955	0.000254681	-0.0007961390000000001	6.486241176100001e-08	6.338373073210001e-07	-0.0009222290000000002	0.0001304409999999997	8.505063284410004e-07	1.7014854480999918e-08	0.0016458899999999995	-0.0003822500000000004	2.7089538920999984e-06	1.4611506250000034e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
708.3843878705019	-2.2154506828744616	4.908221728248918	501808.4409786657	932.0151000118187	-8.264020874201037	68.29404100923048	868652.1466500405	711.5459520094034	-2.546272010608732	506297.6418209682	6.483501152009432	751.4352106094458	638.9449426369332	0.8166720000000001	31.481731	0.31652699999999995	0.228649	-0.07152172820000001	-0.08713349210000003	0.0314958263	0.0027283292	-0.0721340946	-0.0707145046	-0.0077101414	-0.0679590546	0.0703053844	0.001841261	0.0979052894	-0.049936076600000004	0.0697816483	-0.0052478528	-0.038623112	-0.023411049	-0.1082783309	-0.054387376200000004	0.0232626671	0.0216848073	0.0536832323	-0.0245272269	0.1530912981	-0.0777633446	0.19860880190000002	-0.04977182980000002	0.060825078899999996	0.0501599301	0.046950590199999996	0.0076506651	-0.0372275684	0.059659816	0.0338324301	-0.029700606400000006	-0.1271152342	-0.0959617911	-0.0693208336	0.07157476809999999	0.0312495938	0.09245798029999999	0.0514902185	-0.0039041836	-0.0582047031	0.0626947	-0.03108099999999998	0.003930625408090001	0.000966028560999999	-0.180253	-0.22825050000000002	0.05209829075025	0.032491144008999995	-0.100198	-0.017931800000000025	0.0003215494512400009	0.010039639204	0.000486974	0.00023229299999999998	2.3714367667600001e-07	5.396003784900001e-08	-0.00121095	-0.0002887209999999997	1.4663999025e-06	8.335981584099983e-08	0.00138163	-0.00026425999999999945	1.9089014569e-06	6.983334759999971e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
706.0264071578094	-2.357980712692438	5.560073041429537	498473.2876041649	921.1857305159576	-10.8293694958611	117.27524367788692	848583.1501062184	711.9960032432617	0.4500512338582894	506938.30863437883	0.20254611309736867	748.3671635338153	624.8314590377935	0.6773640000000001	26.111584	0.13242169999999998	0.06533969999999999	-0.0685339294	-0.0777956675	0.0627787256	-0.0318445835	-0.11135705259999999	-0.0533602108	0.051095673499999994	0.0029938835	0.0020590403	0.0079813497	0.09408053720000001	-0.027314247599999997	0.061603786699999996	-0.0106898213	-0.075378095	0.0095220273	-0.0640504213	-0.0339328565	-0.0852741316	-0.0209041706	0.0157372627	0.033202234500000004	0.1504120494	-0.1055661106	0.024990473399999998	-0.031644318	0.0676301019	0.0810919825	0.0211582706	0.0313057282	0.0083096101	-0.0638398091	-0.012276405	0.1162452833	-0.12438266490000001	-0.0448875345	-0.0005338852	0.0421029385	0.0023716554	0.09144613119999999	0.0480288708	-0.0097491965	-0.06461221860000001	0.07907	0.016375299999999995	0.006252064900000001	0.0002681504500899999	-0.15023	0.030022999999999994	0.0009013805289999996	0.0225690529	-0.0999682	0.00022979999999998837	5.2808039999994645e-08	0.00999364101124	0.0009027900000000002	0.0004158160000000002	8.150297841000005e-07	1.7290294585600018e-07	-0.0006923639999999999	0.000518586	4.793679084959998e-07	2.68931439396e-07	0.0021631	0.0007814699999999997	4.6790016099999984e-06	6.106953608999999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
709.168946472509	3.1425393146995475	9.8755533444323	502920.59464092826	925.6560133438586	4.470282827900974	19.983428561426326	856839.0550396458	711.7972641009293	-0.1987391423324425	506655.3451815681	0.039497246695034835	749.7548664465546	644.505173117302	0.68492	26.402849	0.13435945	0.0755605	-0.07025294280000001	-0.1009875172	0.066588254	-0.0091515423	-0.0984543055	-0.07349619389999999	0.0468798134	-0.0361539588	0.032343983300000004	-0.0102361858	0.08344926	-0.0748067633	0.0579998251	0.0386504645	-0.09721490960000001	-0.028271081099999998	-0.1088638562	-0.0092412811	-0.0045232677	-0.025887509	0.0048419598	0.0061706736	0.141217976	0.10732327720000001	0.0171462423	-0.0583515111	0.0521962229	0.1112599534	0.028153544500000002	-0.005299552900000001	-0.0078345449	-0.017742649	0.0510261563	0.020804095800000002	-0.1376799692	-0.0569520793	0.0606594443	-0.009862187	-0.0570144463	0.09040412699999999	0.0445041767	-0.015565281799999999	-0.070678972	0.055798400000000005	-0.0232716	0.0031134614425600005	0.0005415673665599999	-0.197901	-0.047670999999999984	0.0022725242409999988	0.039164805801	-0.112118	-0.012149800000000002	0.00014761764004000004	0.012570445924000005	0.000125263	-0.0007775270000000003	1.5690819169e-08	6.045482357290002e-07	-0.000741498	-4.913400000000016e-05	5.498192840040001e-07	2.4141499560000153e-09	0.00196442	-0.0001986799999999997	3.8589459364000005e-06	3.947374239999988e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
707.6230321877666	-1.5459142847423664	2.389850975770502	500730.35568260896	931.6521667727203	5.996153428861703	35.95385594244996	867975.7598523047	712.659360009834	0.8620959089047346	507883.3634096262	0.7432093561502805	751.2893638546923	639.2240331409828	0.648555	25.001009	0.38417065	0.199428	-0.052179158899999994	-0.07747576490000001	0.10486949949999999	0.0226464925	-0.11089649609999999	-0.030221361600000007	0.051712912300000004	-0.08882893539999999	0.1120837024	-0.0414363107	0.0583534386	-0.04929407400000002	0.0557201226	-0.0687867917	-0.0549563025	-0.1299535152	-0.09067946550000001	0.025619358300000002	0.0893304381	0.0295970586	0.0293665991	0.13631405929999998	-0.0175209016	0.0181324778	0.0797029612	-0.0752223526	0.019029185900000002	0.08731792279999999	0.072317061	-0.038654397	-0.08434492980000001	0.03831153	-0.036735749	0.0412025594	-0.0739362118	-0.0883170488	0.0980455903	0.0368408131	-0.04350839769999999	0.08933231130000001	0.040920785	-0.021335182299999998	-0.0763729677	0.148633	0.0928346	0.022091768689	0.008618262957159999	-0.042231300000000006	0.15566970000000002	0.02423305549809	0.0017834826996900005	-0.052801199999999986	0.059316800000000024	0.0035184827622400023	0.0027879667214399987	-0.000310166	-0.00043542900000000004	9.6202947556e-08	1.8959841404100002e-07	-0.0011175	-0.000376002	1.24880625e-06	1.4137750400399994e-07	0.00267998	0.0007155600000000001	7.182292800400001e-06	5.120261136000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
708.6987839370872	1.0757517493206024	1.1572418261663362	502253.9663539063	925.8036682342952	-5.848498538425133	34.204935153960925	857112.4321160769	713.8002264932828	1.1408664834488036	509510.7633418618	1.3015763330568393	752.3070266979698	630.6247322130197	0.839357	32.356205	0.2065088	0.130185	0.015979380300000002	0.0027539301	0.0753363188	-0.0561260688	-0.028453244500000002	0.0051548738	0.0278100862	0.024570263199999998	0.10193920570000001	-0.0422906204	0.0008349314	-0.0410203454	0.08246380190000001	-0.1114986064	0.005649692800000001	-0.0428304642	-0.012738863400000001	-0.0522907897	0.08972634210000001	-0.002631362	-0.0022725067000000003	0.0338113047	-0.008102920500000001	-0.014691168300000003	-0.0564587208	-0.002523702	-0.0379842222	0.06398585379999999	-0.013349760300000001	0.1509991993	-0.0395105232	-0.0103522202	-0.0016091357999999999	0.052848481100000004	-0.04630261	-0.0273916986	0.1597927441	-0.0266875832	0.029671461099999998	0.08823103759999999	0.0372834218	-0.027041777700000002	-0.0816641756	0.16858499999999998	0.019952	0.028420902225	0.00039808230399999983	-0.0725636	-0.0303323	0.00092004842329	0.005265476044960001	0.0624664	0.11526760000000001	0.01328661960976	0.00390205112896	-0.000688647	-0.000378481	4.74234690609e-07	1.43247867361e-07	-0.000676843	0.00044065699999999995	4.58116446649e-07	1.94178591649e-07	0.00267998	0.0	7.182292800400001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
708.5808441333568	-0.11793980373045088	0.013909797303977274	502086.8126727404	938.6626720749592	12.85900384066406	165.353979774213	881087.6119469025	712.5615810215256	-1.238645471757195	507744.0067478962	1.5342426047046045	752.5977724668325	616.8950936358872	0.91263	35.180782	0.4720183	0.348297	0.08756046519999999	0.0665623234	0.0399997857	-0.0388425451	0.09682755369999999	0.066981131	0.0145834154	0.0262182512	0.0900778674	0.007752513199999998	-0.093266536	-0.0374013674	0.0427682116	-0.0274078015	-0.0297112156	-0.0412016179	0.000381512	-0.0329677223	0.037451862200000005	0.09815876	0.09657471880000001	0.022064267999999998	0.05834911690000001	0.0334113453	-0.0174480515	0.0661780806	-0.0762234819	0.026831768500000002	0.0017473633	0.08824970380000001	-0.030702627200000002	-0.0067990114	0.062713293	-0.0411366971	0.0176068926	-0.029196964500000002	0.1597561407	-0.015998888200000002	-0.0009130163	0.08710066890000001	0.0335968847	-0.0326681354	-0.0865246901	0.185677	0.017092000000000024	0.034475948329	0.0002921364640000008	-0.0587432	0.013820400000000005	0.0001910034561600001	0.0034507635462399998	0.315356	0.2528896	0.06395314978816001	0.099449406736	-0.00416609	-0.003477443	1.73563058881e-05	1.2092609818249e-05	-0.000726906	-5.0063000000000046e-05	5.283923328359999e-07	2.506303969000004e-09	0.0029168	0.00023682	8.507722240000001e-06	5.60837124e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
707.4361338730968	-1.1447102602600123	1.3103615799445456	500465.88350931404	931.3804321424212	-7.282239932538005	53.03101843505112	867469.5093778033	712.2769504048741	-0.2846306166514978	507338.4540780675	0.0810145879354119	750.5222204551395	611.486345155129	0.741193	28.572098	0.3733537	0.208515	0.0102742679	0.022287625	0.082228034	-0.037712454	-0.0183235694	-0.0013558784	0.022379098599999998	-0.036592060499999995	0.10828857050000001	0.0050717714	-0.0008479755	-0.0482059214	0.09957085199999999	-0.1130856981	0.0190495365	0.0180287986	-0.0192981302	-0.12337832800000001	-0.0177518617	0.0022634911	0.009601991899999999	-0.013519699	-0.025098798500000002	-0.0038431015000000004	-0.0600082588	0.0169382427	-0.0136073368	0.05910327570000001	0.040541727799999996	0.0976282624	-0.0952330875	0.0587573681	-0.0047372672999999995	0.0248884708	-0.0022169439	-0.0607861127	-0.0108470453	-0.0623879813	0.0261482319	0.0859415781	0.0298660358	-0.0381975612	-0.0909288773	0.231875	0.04619799999999999	0.053766015625	0.002134255203999999	0.043642400000000005	0.1023856	0.01048281108736	0.0019046590777600004	0.196428	-0.11892799999999998	0.014143869183999994	0.038583959184	-0.00261793	0.0015481599999999998	6.8535574849000016e-06	2.3967993855999995e-06	-0.000576574	0.00015033199999999998	3.3243757747600004e-07	2.2599710223999994e-08	0.00333515	0.0004183499999999996	1.11232255225e-05	1.7501672249999972e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
705.3701378386006	-2.065996034496152	4.268339614553825	497547.03135444643	925.804598832344	-5.5758333100772015	31.089917101766467	857114.1552191173	711.9147998026287	-0.36215060224537865	506822.68217801704	0.13115305870669045	749.0010967205426	621.2517091479556	0.6468020000000001	24.93343	0.19947060000000005	0.0988062	0.0263976787	0.0207195302	0.114915942	-0.06264506360000001	-0.0371059723	0.0177035571	0.0825795482	-0.0109404842	0.0500206458	0.0070434161	-0.0278341607	-0.0460986871	0.10435123539999999	-0.06380802299999999	-0.0459719144	0.0042031682	0.07632739919999999	0.0457283705	0.0358585205	0.0341592951	0.0026995479	-0.08912906960000001	0.0241739233	8.451110000000001e-05	-0.0077308659999999986	0.0299799614	-0.0381997184	0.0723331041	0.0397504807	0.0883666582	-0.0550350826	-0.029735046400000006	0.0241605293	0.0863999682	0.0037242778999999997	0.0322833277	0.0344647432	0.0134879923	-0.084738274	0.08475414740000001	0.0260957959	-0.0436136483	-0.0948535094	0.217258	-0.014617000000000019	0.047201038563999986	0.00021365668900000056	-0.0524184	-0.0960608	0.009227677296639999	0.00274768865856	0.229296	0.032868000000000015	0.0010803054240000006	0.052576655615999994	-0.00192677	0.0006911600000000001	3.7124426329e-06	4.777021456000002e-07	-0.00100225	-0.0004256760000000001	1.0045050625000002e-06	1.8120005697600004e-07	0.00333349	-1.6599999999996824e-06	1.11121555801e-05	2.7555999999989455e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
706.9539502815608	1.583812442960152	2.5084618544754047	499783.88781870354	927.9766146786396	2.1720158462956083	4.7176528365592265	861140.5973904284	710.7134911705851	-1.201308632043606	505113.66653188143	1.4431424294224795	748.4361379918397	638.1144678493895	0.803768	30.984318	0.3320092	0.187008	-0.0206941445	-0.042155519800000006	0.128028356	-0.0209767499	-0.1180280581	0.011205111	0.047287708	2.4039099999999998e-05	0.1521111208	0.0136193187	0.0508695837	-0.10559441800000001	0.1009759876	-0.0074646843999999985	-0.0514693492	-0.0214888821	-0.054314971600000005	-0.1560916932	-0.102831411	0.06972012799999999	0.1184765541	-0.1031257833	0.0394974392	-0.023757544300000003	-0.1963982592	-0.0222130856	0.0098506402	0.1504213551	0.0658904899	-0.0112411899	-0.0429154955	-0.0267270618	0.0382424046	-0.0209061439	-0.0134680823	-0.15174898480000001	0.08946323099999999	-0.0905224624	0.0015524020999999999	0.0835387683	0.022291137599999997	-0.0489003263	-0.0982778883	0.16883399999999998	-0.048424	0.028504919556	0.002344883776	-0.169993	-0.11757460000000002	0.01382378656516	0.028897620049	0.0997134	-0.1295826	0.01679165022276	0.009942762139559998	-0.00191629	1.0479999999999996e-05	3.6721673641e-06	1.0983039999999988e-10	-0.00100225	0.0	1.0045050625000002e-06	0.0	0.00261541	-0.0007180800000000003	6.8403694680999986e-06	5.156388864000004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
706.8184691321405	-0.13548114942022949	0.018355141848226543	499592.34830630274	925.5145624404151	-2.4620522382244867	6.061701223746207	856577.2052892729	712.2096436355248	1.4961524649396551	507242.5764874413	2.238472198345006	750.2428475740121	618.8587523330232	0.675558	26.041969	0.29034885000000005	0.194706	-0.0103588004	-0.0037361384	0.12487750539999999	-0.046274269699999995	-0.0658137421	0.010455233000000001	-0.0049729863	0.0160939113	0.0726167878	0.0049837074	0.0150288197	-0.057219737	0.0545349408	-0.0816527713	0.0098349398	0.013441001200000002	-0.0165434168	-0.0313493716	-0.0026290881	0.0126238306	0.1195931234	-0.026227702599999996	0.029303468	-0.0470114332	-0.0919366798	0.00038645480000000016	0.0049952961	0.0864509831	-0.0202699832	0.09796256589999999	-0.038954944500000005	0.013414641100000001	-0.0084154391	0.015327935800000001	-0.041848827000000005	0.0005322609	0.12495623980000001	-0.0430947204	-0.0206650185	0.08229584150000001	0.018457078999999998	-0.0540419085	-0.1011839538	0.16880599999999998	-2.800000000000025e-05	0.028495465635999993	7.840000000000137e-10	0.0224367	0.1924297	0.037029189442089994	0.00050340550689	0.139673	0.0399596	0.0015967696321599993	0.019508546929	-0.00234275	-0.00042646000000000025	5.488477562500002e-06	1.8186813160000018e-07	-0.000873049	0.00012920100000000012	7.622145564010001e-07	1.669289840100003e-08	0.00321838	0.00060297	1.03579698244e-05	3.635728209e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
707.4012554477521	0.5827863156115427	0.33963988966407666	500416.5362090558	925.8349983686104	0.320435928195252	0.1026791840783527	857170.4442042048	711.784204578518	-0.42543905700676987	506636.7538874736	0.1809983912268096	749.3828255912877	621.7264603615407	0.5934699999999999	22.877556	0.21759215	0.122623	0.0066546159999999995	0.0109316443	0.11895706539999999	-0.0704649336	-0.0192761514	0.0006753128	0.0122731599	0.06781174599999999	0.0441416408	0.0191474085	0.0207745897	-0.0641969523	0.1033889232	-0.0589512689	0.0037703664	0.0776196962	-0.0562249041	-0.0691352214	0.0780842164	-0.0332831468	0.0617439197	0.0268309397	0.1862773701	-0.016505689599999998	0.0006501383	0.0191202272	-0.000555279	0.1096963768	-0.0035706512	0.1365901584	0.0014026335	-0.060707766600000004	-0.050708199100000004	0.0481427403	-0.06287916519999999	-0.0034109451	0.0799143975	0.0038789996000000004	-0.0101094807	0.0810257771	0.0145986769	-0.0590231392	-0.10355637949999999	0.20248	0.03367400000000001	0.0409981504	0.0011339382760000005	-0.07281889999999999	-0.09525560000000001	0.00907362933136	0.0053025921972099975	0.196289	0.05661600000000003	0.003205371456000003	0.038529371521000014	-0.00248561	-0.00014285999999999986	6.1782570721000015e-06	2.0408979599999958e-08	-0.00100225	-0.00012920100000000012	1.0045050625000002e-06	1.669289840100003e-08	0.00358725	0.0003688700000000003	1.28683625625e-05	1.3606507690000025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
706.4769907938501	-0.9242646539020144	0.8542651504526103	499109.73852113367	926.4380259043428	0.6030275357323944	0.36364220885148413	858287.4158415358	711.7174000984922	-0.06680448002578032	506541.6576029573	0.004462838551514882	748.4978464382554	606.7121558752061	0.6457189999999999	24.891684	0.04904749999999996	0.0322529	-0.0044532943	0.0162448654	0.1375552951	-0.0518034403	-0.0487348117	0.039086839500000005	0.019156736599999998	0.0808212851	0.059544737699999996	0.007005369	-0.0011578280999999999	-0.0610501741	0.1170683715	-0.04408777	-0.0472901941	0.0823915898	0.0184537297	-0.0339961199	0.05743514280000001	-0.0727441097	0.0219770435	0.0321077998	0.015198319699999999	-0.021712303399999997	0.0701004242	0.0047141774	-0.012976478100000001	0.1116906927	0.0332834169	0.0961308582	-0.013774676599999999	-0.1090006332	-0.0568735289	0.0082638547	0.030274093199999998	0.0054310157	0.0170783742	0.0207623015	0.01965647	0.0797289937	0.0107210203	-0.06382923809999999	-0.1053826534	0.20242	-5.9999999999976745e-05	0.040973856400000015	3.599999999997209e-09	-0.0955002	-0.022681299999999998	0.0005144413696900001	0.009120288200040001	0.195811	-0.000478000000000034	2.2848400000003247e-07	0.038341947721000004	-0.00265295	-0.00016733999999999976	7.038143702499998e-06	2.8002675599999922e-08	-0.000653026	0.00034922400000000014	4.2644295667600003e-07	1.2195740217600007e-07	0.00358725	0.0	1.28683625625e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
