global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22
675.9134081934423	-2.3608830107093577	5.573768590256083	456858.9353756749	877.9113905690366	-9.356056930080626	770728.4096908595	87.53580127890972	709.1530939141087	-1.9033193799521089	3.6226246621012788	502898.11060795275	721.0833577237802	555.7976321454938	1.0509190000000002	22.968508	0.17298040000000006	0.0902808	0.0731313073	0.1073060856	0.025045558500000002	-0.1052878635	-0.10264962220000001	-0.0445658446	-0.0486137689	0.0330601245	-0.06417308990000001	-0.1106123789	0.032254592900000004	0.0436870172	0.043665953	0.07392883160000001	0.084684317	-0.0674644805	0.0847207514	-0.0103870466	-0.044646165	0.1115260283	-0.1236475837	-0.0973641244	-0.1393301225	-0.0030124228999999997	0.0682760069	-0.0156692946	0.0263658656	0.0270101948	-0.0542286976	-0.052014575800000004	0.1021618358	0.1464779174	0.027188651499999997	-0.0414332652	-0.043988314699999996	-0.0202387493	-0.0543917857	0.0573728591	0.1005989169	0.0368692614	-0.038138976	0.0860355744	0.1387840894	-0.0635336824	-0.0789226104	-0.1349202615	-0.0115844602	0.037688600600000004	0.0563103345	0.014507608799999999	0.04676908230000002	0.012459240600000001	0.0524690652	0.1839804325	0.0096498987	-0.0013260982999999998	-0.0128849277	0.0712224057	-0.0137494826	-0.0893851812	-0.1043264501	0.0	-0.07768619999999997	-0.01455489999999997	0.0060351456704399965	0.00021184511400999903	0.13023900000000002	0.023620000000000016	0.0005579044000000008	0.01696219712100001	0.426466	0.027031000000000027	0.181873249156	0.0007306749610000013	-0.00745104	-0.00111785	1.2495886225000005e-06	5.55179970816e-05	0.00221141	-0.00047706000000000007	4.8903341881e-06	2.275862436000001e-07	-0.00181782	-0.00056058	3.142499364e-07	3.3044695524e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
678.3209900862144	2.4075818927720998	5.7964505704040885	460119.3655915421	874.8523968892956	-3.0589936797409787	765366.7163429456	9.357442332695255	710.1623879107797	1.0092939966709764	1.0186743717160731	504330.6172031407	722.1187264236238	562.1564518690878	1.6541009999999998	36.151455	0.3355033000000001	0.18319	0.020169427900000002	0.0521085512	-0.0047986093	0.0046840197	0.056005235599999995	0.0120185525	-0.0078583691	0.047026680700000004	0.057860932300000015	-0.1321050971	0.0716765097	0.0112019263	0.0558622658	0.0926812745	-0.0068940333	-0.0101181103	0.0025969185	-0.010004089300000001	-0.1129039075	0.1714697101	-0.0074767668	-0.0685584894	-0.005687431999999999	-0.027545739700000002	0.0206917037	0.0532491094	0.0104217398	0.004818902	-0.1729055014	0.0585696683	-0.1335017563	0.1441758952	0.0434774566	0.06658799809999999	0.006933906899999999	-0.0404436761	-0.0415484271	0.21349393260000002	-0.1081673221	0.0230278179	-0.06915032360000001	-0.0047697573	0.0323263077	0.0015718039000000002	0.0024089289999999998	-0.09115187179999999	-0.1017421486	0.0115376765	0.12804841	-0.1030202762	0.056334783799999996	0.18365222280000001	-0.0516946446	0.1048443704	-0.0334896483	-0.0748600032	0.0761096693	0.0697317824	-0.017646435	-0.0925544796	-0.10205722539999999	0.0	-0.0702004	0.007485799999999973	0.00492809616016	5.60372016399996e-05	0.142256	0.012016999999999972	0.00014440828899999934	0.020236769536	0.236684	-0.189782	0.056019315856	0.036017207524000006	-0.0091879	-0.001736859999999999	3.0166826595999964e-06	8.441750640999998e-05	0.0023369	0.0001254899999999998	5.461101609999998e-06	1.5747740099999952e-08	-0.0011558	0.0006620199999999999	4.382704803999999e-07	1.3358736399999999e-06	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
681.9002262142071	3.579236127992772	12.810931259928688	464987.9185109869	906.591623442125	31.739226552829336	821908.3716954277	1007.3785021718268	712.3222240955835	2.159836184803794	4.664892345187809	507402.9509404786	730.7447576752377	540.2924820355651	3.089007	67.512245	1.02003055	0.611539	-0.2305992023	-0.2937830452	-0.0210802109	0.10132430880000001	-0.0380065579	-0.2782942289	-0.0358720899	-0.23558415079999998	0.1566210818	0.0353725799	0.23023562620000002	-0.09146390189999999	-0.20430452920000008	-0.20756355489999997	-0.1622152474	0.0718945687	0.050631790499999996	0.1161050753	0.09155178130000001	-0.032191892	0.38322335560000004	-0.1169258817	0.170131014	-0.133173228	0.017659841699999998	-0.0345987221	-0.026035424100000003	0.17742357420000002	-0.17166421969999998	-0.0150160474	-0.0544620232	-0.0134744191	0.13836288689999998	-0.016987849699999998	0.0153990359	-0.0571953488	-0.1277110527	-0.0586338062	-0.0305163169	-0.19400318190000002	0.40669335	0.0028569134999999997	-0.3182557009	-0.1567367664	-0.058486863499999986	0.0168350722	-0.18246891969999998	-0.47111515229999995	0.2346093841	-0.0598850457	0.26171592969999996	0.028483404	-0.0835510207	0.037261968	0.0023924789000000003	0.047299225	0.07944036730000001	0.06821789639999999	-0.021519841600000002	-0.0954459511	-0.0992434813	0.0	-0.129994	-0.0597936	0.016898440036	0.0035752746009600008	-0.33358000000000004	-0.475836	0.22641989889600006	0.11127561640000004	-0.159407	-0.396091	0.025410591649000003	0.15688808028100001	-0.0102271	-0.0010392000000000003	1.0799366400000014e-06	0.00010459357441	0.00225641	-8.04899999999999e-05	5.0913860881e-06	6.478640099999984e-09	-0.0005092909999999999	0.0006465090000000001	4.179738870810001e-07	2.5937732268099994e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
679.1661906646973	-2.7340355495098265	7.474950385983499	461266.714541996	873.9030313208502	-32.688592121274716	763706.5081517709	1068.544054871064	712.0384665680926	-0.2837575274908204	0.08051833440770369	506998.77787264076	721.9561620129435	547.5109180544173	2.043125	44.653824	0.38173945	0.22915	-0.15827821779999998	-0.1964436141	0.0632059891	0.12655415539999998	0.0036397332	-0.072398974	-0.0254846744	-0.012483401000000002	0.12119083509999999	0.0521063179	0.15775377	-0.0724487583	-0.18510384219999998	-0.1464117422	-0.1655593117	-0.033904237000000004	0.0319880434	-0.0072131104	-0.12251417199999999	-0.0222267661	0.1687238943	-0.0124105014	-0.0153855191	0.0781179065	0.0645573522	-0.1282204542	0.021254156899999998	0.016989024499999998	0.0420764217	0.1065509423	-0.0067543252	-0.0256777671	-0.18362206600000008	0.0649802136	-0.024979622200000003	-0.0630860978	-0.0570796392	0.121022361	0.0284014654	-0.1135064083	0.1874031968	-0.1437707181	-0.1148531265	0.0622691939	-0.05048852	0.0454509224	0.0681726577	0.0858700396	-0.1261966178	0.1227863708	-0.0089531965	0.1574066981	0.1015447101	0.0204355783	-0.1682299216	0.1654593302	0.093572957	0.0666812526	-0.0253645343	-0.09805091640000001	-0.09590023019999999	0.0	-0.143061	-0.013066999999999995	0.020466449721	0.00017074648899999988	-0.127114	0.20646600000000004	0.04262820915600002	0.016157968996000003	-0.156095	0.0033119999999999816	0.024365649025	1.096934399999988e-05	-0.0114539	-0.0012268	1.5050382400000004e-06	0.00013119182520999998	0.00166701	-0.0005893999999999999	2.7789223401e-06	3.473923599999999e-07	-0.00187098	-0.001361689	1.8541969327210002e-06	3.5005661604e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
680.3903473100123	1.22415664531502	1.4985594922689234	462931.0247126392	887.6282327498163	13.725201428966102	787883.8795745621	188.38115426569317	713.8350300604798	1.7965634923871219	3.2276403821782127	509560.450141446	723.8395737873151	549.2042711225808	1.688425	36.901623	0.19530979999999992	0.0921182	-0.2099594959	-0.18644205309999998	0.0175380198	0.0344320284	0.08212513099999999	-0.10690332710000001	0.034631904500000005	-0.018190859	0.1117455466	0.0940797754	0.0655839647	-0.1405878807	-0.1004766339	-0.2502667265	-0.14529468939999998	0.0084121713	0.0027893021999999996	0.1101936173	-0.1488553144	-0.0578014741	-0.0027425531	0.0359760697	0.0111379956	-0.0246050818	-0.0784566137	0.0674548171	0.0647106034	0.08891686019999999	-0.12109178	-0.08787134890000001	-0.0744969182	0.0136661673	-0.0809289159	-0.029392854	0.0342785325	0.0091095733	0.05853754980000001	-0.10216606939999999	-0.0587327671	-0.1538840386	0.13272644220000002	-0.0386775682	-0.1958516481	0.0935426282	0.0054870443000000005	0.0801995608	0.0720246197	0.20751231760000002	-0.0870051293	0.080163595	0.114765177	0.0524754038	0.0132682076	-0.09239242240000001	-0.0820418333	0.0914454852	0.1396779779	0.0651223638	-0.029175383	-0.1003615558	-0.09204531	0.0	-0.129405	0.013656	0.016745654024999997	0.00018648633600000004	-0.174415	-0.04730100000000001	0.0022373846010000013	0.030420592225000008	-0.08331720000000001	0.0727778	0.0069417558158400006	0.0052966081728400005	-0.0111862	0.0002676999999999992	7.166328999999957e-08	0.00012513107044	0.00238687	0.0007198600000000001	5.6971483969e-06	5.181984196000002e-07	-0.00162704	0.00024394	5.95067236e-08	2.6472591616e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
678.2031082002406	-2.1872391097716672	4.784014923314755	459959.45597246726	894.8002660698257	7.1720333200094055	800667.516158631	51.43806194332512	711.7294861492693	-2.105543911210475	4.4333151620355045	506558.8614543029	724.0129403254248	553.7621882052159	1.2776809999999998	27.924553000000003	0.10180040000000004	0.07148589999999999	-0.1998163725	-0.1735093243	0.0017023670000000002	-0.13630127460000002	-0.015071003999999999	-0.19727609129999998	-0.0788662744	-0.0698376819	0.0372460814	0.04941727519999999	0.06338360650000001	-0.1114072582	-0.18522761640000002	-0.1962915036	-0.029832912799999996	0.069409727	0.14276821580000001	0.037516359	-0.0584369201	0.0377118472	0.025434144199999998	0.008528872600000001	-0.1341713034	0.0051518243	0.11164217550000001	0.0831409763	-0.0203640473	0.0558696079	0.0086155486	0.0191048151	-0.0131180606	-0.0082664013	-0.0095823511	0.056611368899999986	0.0408036983	0.0093449647	-0.043326725700000006	0.0353423086	-0.1042338712	-0.1623219192	0.2164554927	0.013750126000000001	-0.0527564029	0.0136442244	-0.006954531	-0.0585150197	0.1243731095	0.1341823509	-0.0349916486	0.060375102300000004	0.0991517984	0.1074795573	0.11122167210000004	-0.0605775975	-0.1252549638	-0.044816067599999995	0.043637815999999996	0.0635417498	-0.032947302799999995	-0.1023709334	-0.0876992882	0.0	-0.125727	0.003677999999999987	0.015807278529	1.3527683999999906e-05	-0.17443399999999998	-1.8999999999963487e-05	3.6099999999861276e-10	0.030427220355999988	-0.0991666	-0.0158494	0.00983401455556	0.00025120348036	-0.0101269	0.0010593000000000009	1.1221164900000018e-06	0.00010255410361	0.0023026	-8.427e-05	5.301966760000002e-06	7.101432900000002e-09	-0.00112553	0.0005015099999999999	2.5151228009999993e-07	1.2668177809e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
674.4395801287353	-3.7635280715053336	14.16414354500866	454868.74724422477	885.7553973912604	-9.044868678565306	784562.6240077497	81.80964941249174	708.9050267778534	-2.8244593714158555	7.977570740778849	502546.336990909	721.9284340168308	540.6801546794629	1.112046	24.304483	0.2492303	0.140489	-0.2058439102	-0.17215421760000002	0.0155615026	-0.0498295974	-0.0402322649	-0.1646870011	-0.1358731077	0.0074397870999999985	-0.0044930069	-0.0315239559	0.0007586215	-0.034346238	-0.24468181670000005	-0.054473806900000005	0.0197130251	-0.0268193926	0.0401910458	0.1526295091	-0.0655222782	-0.01117445	0.07310672530000001	0.043476935999999994	0.0017330506	-0.0096858246	0.1404185569	0.1621795165	-0.020460275	-0.0500576067	0.0679215968	0.0215771606	-0.0188419428	0.1241220827	-0.05824168320000001	-0.0082132211	0.0191769553	-0.0261997808	0.0442656522	0.1050465726	0.1184370681	-0.10742217119999999	0.2013936848	-0.033883746400000005	0.089910049	-0.0766275948	0.0218594197	0.0954952169	-0.004133777700000001	0.1978880757	-0.0288115466	0.0389954217	0.1460673368	0.0860707631	0.0191797203	-0.0388252318	-0.1078081567	-0.0476833761	0.10899088960000004	0.0619399382	-0.036675261	-0.1040730175	-0.0828853527	0.0	-0.129582	-0.003854999999999997	0.016791494724	1.4861024999999979e-05	-0.0896227	0.08481129999999998	0.007192956607689997	0.008032228355290001	-0.0207411	0.07842550000000001	0.0004301932292099999	0.006150559050250001	-0.0111446	-0.0010177	1.0357132899999996e-06	0.00012420210915999998	0.00257135	0.0002687499999999999	6.6118408225e-06	7.222656249999994e-08	-0.00148185	-0.00035632000000000003	1.2696394240000006e-07	2.1958794225000003e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
673.3831155150273	-1.0564646137080445	1.1161174800172875	453444.82026072463	871.8550702749112	-13.900327116349215	760131.2635640703	193.21909394151334	707.4493506618253	-1.455676116028144	2.1189929547747823	500484.5837518383	718.9044088714987	539.4531532050662	1.3290620000000002	29.047512	0.2792421999999999	0.14333	-0.144314716	-0.10882598869999999	0.046047829900000004	0.0224009186	0.061646545899999995	-0.0448337296	-0.11371937619999999	0.1516101935	0.0554977871	-0.18455060410000002	0.08493637849999999	0.0334307968	-0.24048839730000002	0.1160544208	-0.08427979349999999	-0.049822829900000004	0.1000026742	-0.0157222409	-0.1070873425	-0.07778225650000001	0.0359041976	-0.042970481500000005	0.0691476559	0.050716884500000003	0.1589487002	0.0177539189	0.06981827980000001	-0.089847035	-0.0051120948	0.0564816803	0.037019832999999995	0.0022188978	-0.019928439699999998	-0.03035003	-0.0787594143	0.1248749465	0.1179195749	-0.1305513366	0.0300038223	-0.0418603515	0.1007953667	-0.2516201697	0.1668798627	0.046037143499999995	-0.0668302311	-0.0623399867	0.0387821618	0.1173476521	-0.0518786529	0.08997675179999999	0.1355403343	0.0367911919	-0.036511724	-0.083874589	0.0177632398	0.022788893799999998	0.018557188500000002	0.060317463099999996	-0.0403542832	-0.10546269890000001	-0.077629188	0.0	-0.14248	-0.012897999999999993	0.0203005504	0.00016635840399999982	-0.0348041	0.0548186	0.00300507890596	0.0012113253768099995	0.109382	0.1301231	0.011964421924000001	0.016932021153609998	-0.0104769	0.0006677000000000003	4.458232900000003e-07	0.00010976543360999996	0.00245732	-0.0001140300000000002	6.038421582399999e-06	1.3002840900000048e-08	-0.00232817	-0.00084632	7.162575424e-07	5.4203755489e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
676.0173303823927	2.6342148673654715	6.939087967449291	456999.4309773371	875.3979638803163	3.542893605405084	766321.5951658036	12.552095099220233	708.2264679437802	0.7771172819549292	0.6039112699130171	501584.7298961224	719.210900219478	530.5188008158976	1.533562	33.516979	0.2861541	0.156442	-0.0726809735	-0.0010176706	-0.041999589500000004	0.2231181531	-0.0071925777	0.0517420697	0.0300703729	0.1259314254	0.1389561368	-0.11860837839999999	0.0186408154	0.043409013899999994	-0.09930644050000001	0.1463474888	-0.1140579738	0.1034215003	-0.0260541742	-0.0096581498	-0.0711399281	0.0822235878	-0.1024871827	-0.007425655799999998	0.0402313837	-0.0365547824	-0.1153738757	-0.1256092885	-0.0470295053	0.0781521872	0.0021646543	-0.0016307560000000001	-0.027837356400000002	-0.1406739666	0.10622841050000001	-0.0853091905	-9.254309999999999e-05	-0.0062556723	-0.057453493099999996	0.0160899897	0.0675108547	0.0066730394	-0.0106782555	-0.2255681838	0.0550072093	0.0130242771	0.09049395910000001	-0.029787088599999997	-0.068223844	0.12353067470000001	0.0305597206	-0.1386776516	0.009682364399999999	-0.0515249615	0.0233680836	-0.07589946389999999	0.0795076304	-0.1016677716	-0.0179709415	0.0586748659	-0.0439794606	-0.10653580609999999	-0.071958838	0.0	-0.129787	0.01269300000000001	0.016844665368999995	0.00016111224900000024	-0.0452032	-0.0103991	0.00010814128081000004	0.00204332929024	0.212954	0.103572	0.045349406116	0.010727159184000004	-0.007523829999999999	0.0029530700000000003	8.720622424900001e-06	5.6608017868899974e-05	0.00259642	0.00013910000000000007	6.7413968163999984e-06	1.9348810000000022e-08	-0.0024258	-9.763000000000004e-05	9.531616900000006e-09	5.8845056399999994e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
679.3017772148858	3.2844468324930176	10.787590995473415	461450.90452730225	877.6555051661685	2.2575412858521986	770279.1857484825	5.096492657327199	710.7963022271942	2.569834283414025	6.604048244210075	505231.3832598529	721.6276099821861	547.0670647388778	1.258241	27.499664000000006	0.19666058	0.106056	-0.0891940157	0.005977408199999999	0.0350121573	0.1133720047	-0.0373256676	0.0305050781	0.0640793158	0.12066476820000001	0.0660861208	0.0432222277	-0.0427721411	-0.0435409796	-0.050563173899999994	0.036616561	-0.110218705	-0.0073126815	-0.0652182144	-0.0427049149	-0.0803517879	-0.014717278	0.1118413166	0.0205218754	0.0345933919	0.14422598779999998	-0.20174367940000001	0.0217676625	0.0450116639	-0.0947827362	0.0352473154	-0.0578370793	0.0527102953	-0.096040014	0.09161731710000001	-0.0805699106	-0.026072681400000002	0.0818099734	0.08834612900000001	-0.0696379569	-0.0792191617	-0.058010930999999995	0.00938177	-0.1092749177	-0.0641883225	-0.0112889476	0.056858148	0.08280457	-0.0414761617	-0.005440351600000001	-0.0352841445	0.08524902869999999	-0.1934897786	0.07865346599999999	7.601029999999999e-05	-0.1169597613	0.17533631449999998	-0.033502284199999996	-0.089642776	0.0570126945	-0.0475459561	-0.1072891178	-0.0659045565	0.0	-0.129798	-1.1000000000011e-05	0.016847520804	1.21000000000242e-10	-0.00120712	0.04399608	0.0019356550553664	1.4571386943999996e-06	0.182138	-0.030815999999999982	0.033174251044000014	0.0009496258559999988	-0.00940388	-0.0018800500000000007	3.5345880025000047e-06	8.843295905439999e-05	0.00300533	0.0004089100000000002	9.0320084089e-06	1.6720738810000015e-07	-0.00227801	0.00014779000000000007	2.1841884100000022e-08	5.1893295601e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
681.6694292733127	2.367652058426984	5.605776269773535	464673.210805804	884.9495558823997	7.294050716231254	783135.7164564566	53.20317585095368	712.7732093926089	1.9769071654146728	3.9081619406678767	508045.6480278399	723.2672892475168	557.579092632725	1.12531	24.594383	0.038318429999999966	0.017326399999999995	-0.0816664424	0.0203552759	0.0260696359	-0.0164463255	0.1240139453	-0.053285273	0.0431728167	0.0426693551	-0.023360842799999997	0.13545591740000001	-0.017724803600000002	-0.1322508411	0.0258602273	-0.0882462069	0.0075208151	0.0320067358	-0.0804473518	-0.1140737807	0.0408332515	0.11777326210000001	0.04333570900000002	0.0960782462	-0.0001816386	0.0740215553	-0.1295389527	0.0374168209	-0.0929260002	-0.15893535220000002	0.052120468499999996	0.042110216500000006	0.0282546852	0.0028063451	-0.022446460499999998	0.14200739939999998	-0.028696770099999998	0.0981457773	0.1336276954	-0.0398624527	-0.0776691506	-0.10991361179999999	-0.019447429	0.0247100127	-0.0673187313	0.0852999517	-0.0140549519	-0.0106116106	0.1202391033	-0.0012303239	-0.1794770525	-0.1141218636	-0.1966322364	0.0474455053	-0.006690119699999999	-0.0495725343	0.0398116414	-0.0831061762	-0.0648855353	0.0553315035	-0.0510490108	-0.1077203727	-0.05949864570000001	0.0	-0.129906	-0.000107999999999997	0.016875568836	1.1663999999999351e-08	0.00903181	0.01023893	0.0001048356875449	8.15735918761e-05	0.188704	0.006565999999999961	0.035609199615999995	4.311235599999948e-05	-0.00930763	9.624999999999913e-05	9.264062499999829e-09	8.663197621690002e-05	0.0031894	0.00018407000000000013	1.017227236e-05	3.3881764900000064e-08	-0.0024258	-0.00014779000000000007	2.1841884100000022e-08	5.8845056399999994e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
679.9023681955111	-1.7670610778015998	3.1225048526813515	462267.2302778644	876.7539809509178	-8.195574931481929	768697.5431132823	67.16744845753502	711.9540959965854	-0.8191133960235675	0.6709467555452617	506878.63480631507	721.6665204623279	559.4906009709787	0.990084	21.638922	0.07134898999999999	0.036209500000000006	-0.059908668099999986	0.0393053563	-0.011393326799999999	0.0087332815	0.1164539364	0.0063716037	0.0072696491	0.06588213009999999	0.0608752589	0.048935947199999996	-0.0423371883	-0.1007442741	0.012100647800000001	-0.0177163379	-0.025323919900000002	0.0035680045000000002	0.0035516962	-0.1286732367	-0.0946525149	0.0339599373	-0.0895559702	0.0421232822	0.0685469163	-0.0176324199	-0.0388538093	0.0877275007	-0.044069371100000004	-0.07227481200000001	-0.013739781599999999	0.1407089177	-0.0148281203	0.0345345942	-0.028236611600000006	-0.0469087373	0.0572811321	0.1094819883	-0.0668543239	0.0087625814	0.0141999831	-0.0826729437	-0.0342261169	-0.003159952	-0.0518922758	0.0469298029	0.0545766527	-0.08648425960000003	-0.019066841299999998	0.1075965044	-0.059878009800000014	0.038290264500000004	-0.11554801880000001	0.0524527796	-0.0379158277	0.0794326022	0.0803323486	-0.011347501000000001	-0.0202358376	0.0536318538	-0.054483950700000006	-0.1078282764	-0.052775283799999996	0.0	-0.129847	5.9000000000003494e-05	0.016860243408999998	3.4810000000004122e-09	0.0313653	0.02233349	0.0004987847755800999	0.00098378204409	0.216123	0.027419000000000027	0.046709151129	0.0007518015610000014	-0.00891797	0.00038966	1.5183491560000002e-07	7.953018892090001e-05	0.00314831	-4.1090000000000144e-05	9.9118558561e-06	1.6883881000000112e-09	-0.0024258	0.0	0.0	5.8845056399999994e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
678.17608145647	-1.7262867390411432	2.9800659053893037	459922.7974596527	873.8834997592247	-2.870481191693102	763672.3711514309	8.239662271863851	710.7212010682516	-1.2328949283337352	1.520029904311046	505124.6256478981	721.094844493089	552.271644760722	1.048252	22.910225	0.08579149999999994	0.0561596	-0.1089455242	0.0181419506	-0.035900658599999996	0.0821978479	-0.0080570173	0.007955623	-0.035052625	0.0682916674	0.07428000059999999	0.036648552	-0.1828747635	-0.0732681612	-0.0243349744	0.027256725899999997	0.0077436974	0.0875723703	0.0298437136	0.052507788300000004	-0.056811901	0.0509056559	-0.1465440133	0.0609868117	0.049640955	-0.057063866	-0.0616841213	-0.059323453099999986	0.013856661499999999	0.020521885400000002	0.015388883600000004	0.007545799499999999	-0.0822652658	0.0460956858	-0.09327337460000001	-0.10812041539999999	-0.0408223288	-0.1067840994	0.0810772716	0.0195945108	-0.0084753256	-0.06939719700000001	-0.0325196579	-0.0176583316	-0.006316910500000001	-0.0359444304	0.1395772164	0.041914496600000004	-0.0577887285	0.1002586297	-0.0474198864	0.028037991600000003	-0.0639867831	-0.0266307171	-0.08758532449999999	0.0741436357	0.014755337700000001	-0.0292806141	0.048542017	0.0519143122	-0.0578461925	-0.107612505	-0.045770342900000004	0.0	-0.12976300000000002	8.399999999997299e-05	0.016838436169000003	7.0559999999954625e-09	0.0683563	0.036991	0.0013683340809999998	0.00467258374969	0.216263	0.00014000000000000123	0.046769685169000014	1.9600000000000344e-08	-0.00906832	-0.00015034999999999875	2.2605122499999623e-08	8.223442762239999e-05	0.00232713	-0.0008211799999999999	5.415534036900002e-06	6.743365923999999e-07	-0.0024258	0.0	0.0	5.8845056399999994e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
