global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
701.6607633099343	-0.649029591824501	0.4212394110638784	492327.8267686796	990.6453225475624	0.6407573692248434	0.4105700062159423	981378.155085364	784.8195915940203	-1.0620275043595484	615941.7913498047	1.1279024200161707	810.2518307786746	680.9318813150347	1.125092	15.905974	0.191871573	0.110059	-0.0116434848	0.12384701039999994	-0.0805486325	-0.032220724900000004	-0.12526507380000002	-0.0262434183	-0.041056408100000004	-0.17175736190000002	-0.0786230019	0.0130264593	0.0084060845	0.0075785943000000015	0.0045181685	0.011495236499999999	-0.1979248751	0.1158621259	0.0403479949	-0.0235661133	-0.0946975525	0.0834400217	0.0476481692	0.05870821900000001	0.0706971975	-0.0682535718	0.1539376888	0.0838915657	-0.024355416499999998	-0.0488409542	0.054417332699999994	-0.0128633503	-0.0943341493	0.0846598696	0.09499978	-0.0621120618	-0.080132126	-0.0679447794	-0.0193647996	0.160777163	0.104666527	0.0258337785	0.017466313100000002	-0.0380603987	0.06590915160000001	0.0015554728	-0.0284490931	-0.0489917452	0.0569922863	-0.0380342497	-0.0467863918	0.0181894918	0.022110381000000002	0.0541301974	-0.1200672983	0.04886328	-0.1532885448	-0.0306676596	-0.0037881676	-0.0186040903	0.0916046041	0.0894830351	-0.0449956483	-0.15054519759999999	0.1517109607	-0.069304659	0.0359865319	-0.10984587609999999	0.024804855499999997	0.0019948623	-0.0146661252	-0.08874042609999999	-0.0763142311	-0.074490733	0.0130875379	0.1091398904	0.1516205088	-0.0541125981	0.0942247558	-0.0459920214	0.0697317824	-0.017646435	-0.0925544796	-0.10205722539999999	0.0	-0.0112256	-0.01766662	0.00012601409535999998	0.0003121094622244	-0.053608	-0.0960016	0.002873817664	0.009216307202559998	-0.0544545	0.02446370000000001	0.0005984726176900006	0.00296529257025	0.00110014	0.000999979	1.2103080196000003e-06	9.99958000441e-07	-4.397520000000001e-05	0.0	0.0	1.933818215040001e-09	7.99455e-05	7.481406e-05	5.5971435736835986e-09	6.39128297025e-09	0.0	0.0
701.973324964672	0.3125616547376921	0.09769478801236428	492766.54896195704	994.7777330741536	4.1324105265912285	17.076816760282007	989582.738220152	784.6235230937343	-0.1960685002859464	615634.0729920238	0.038442856804380136	810.8628238004562	681.0262184111299	1.046255	14.791426	0.1069795	0.06122080000000001	0.0048169395	0.1189249186	-0.0854417676	-0.022906249	-0.0523376248	-0.05740524	-0.024552461	-0.030989209500000007	-0.11500241900000001	-0.010628503000000001	0.057059755	-0.0370138664	0.062454833	0.0905329638	-0.1653142738	0.1146051817	0.0510938203	-0.01663862	0.0161689277	-0.0090864524	0.013462934	0.043875469199999996	0.0741251844	0.0076782798	-0.0205010594	-0.097101286	0.043746367800000005	0.0406075369	0.019833073700000002	0.1038712393	0.0049856457	0.1249700594	-0.0560125054	-0.0552296755	0.0598709327	0.0182867874	-0.0432133974	0.0430853618	0.1172742023	0.0527776911	-0.0280832545	-0.0027182202	-0.0402195954	0.0640474629	0.1192307808	0.1308982577	-0.05747263690000001	-0.019254488700000003	-0.10353020060000001	0.0258802508	-0.06557939389999999	0.0120710855	-0.0614606114	0.0055075204	-0.17895646070000001	-0.1514409166	-0.0234712462	-0.007893858299999999	0.0054915455	0.0427915068	-0.0237118217	-0.0502301499	0.0057732140000000005	-0.0659553685	-0.0319148234	-0.044044226	0.0362043621	-0.0941234203	-0.0725118372	0.0435695669	0.0353680804	-0.10204239	0.1029403848	-0.0843202117	-0.0369557184	-0.009238153399999999	-0.030712963500000006	-0.0183681874	0.06821789639999999	-0.021519841600000002	-0.0954459511	-0.0992434813	0.0	-0.0111896	3.5999999999999574e-05	0.00012520714815999998	1.2959999999999693e-09	-0.00223151	0.05137649	4.9796368801e-06	0.002639543724720101	-0.06848710000000001	-0.014032600000000013	0.00019691386276000038	0.004690482866410001	0.00045174	-0.0006484000000000001	2.040690276e-07	4.2042256000000024e-07	3.67985e-05	8.07737e-05	6.52439061169e-09	1.3541296022499995e-09	0.00018146	0.00010151449999999997	1.0305193710249996e-08	3.29277316e-08	0.0	0.0
703.423406000692	1.4500810360200376	2.1027350110249454	494804.48810961435	997.7259902398464	2.9482571656927803	8.692220315058826	995457.151600082	784.6183182772058	-0.0052048165284759315	615625.9053761507	2.709011509509624e-05	810.4230661906506	684.3519350132487	1.184408	16.744556	0.034270922999999995	0.0186986	0.006633567700000001	0.09088315400000001	-0.1788993792	0.10026819390000001	0.0677935442	0.051457219299999996	0.0174263505	-0.0064973583	-0.2409003297	-0.0007680104	0.0449264321	-0.05385902150000002	0.0514816793	0.2090127007	0.007472072	0.050110807400000006	0.0887806932	0.0321157648	0.0713585548	-0.0511294824	-0.0987459564	-0.006580910600000001	0.21540023760000002	0.0648268484	-0.1018204374	-0.0424839701	0.11391851289999999	0.1660799518	-0.0601942353	0.01249097	-0.0803172202	-0.018899875400000002	-0.09074085050000001	-0.0281001663	-0.1720220439	-0.0013923270999999999	-0.0598219116	0.023358880699999997	-0.0320999561	-0.0426868068	-0.0187983738	-0.0079165927	0.0608681391	-0.0309006384	0.010763788	-0.016606773999999998	-0.0348943546	-0.0341407833	0.0779642088	-0.04795177900000002	-0.1156650591	0.1316485711	-0.0687450971	-0.0635821681	-0.0419970981	-0.1261925717	0.0036975368	0.0932977576	0.036053409	-0.1100503107	0.037144406	0.0208277407	-0.0350059	-0.0341666837	-0.0660871168	-0.08599722130000001	-0.1384021007	-0.0932479183	0.008225718299999999	0.0164639039	0.0287969008	-0.1353846124	-0.0612178076	0.031066921600000002	0.011810923899999999	0.0534441055	-0.1439046332	-0.11668564220000001	0.0666812526	-0.0253645343	-0.09805091640000001	-0.09590023019999999	0.0	-0.0111876	2.0000000000002655e-06	0.00012516239376	4.000000000001062e-12	-0.00222594	5.569999999999881e-06	4.9548088836000006e-06	3.102489999999867e-11	-0.08273479999999997	-0.014247699999999959	0.00020299695528999887	0.006845047131039996	0.000396124	-5.561599999999998e-05	1.5691422337600006e-07	3.093139455999997e-09	0.000205167	0.0001683685	2.834795179225e-08	4.2093497889e-08	5.13144e-06	-0.00017632856	3.10917610716736e-08	2.6331676473600004e-11	0.0	0.0
703.0644832704875	-0.3589227302045401	0.12882552625748112	494299.6676363976	993.689535150336	-4.036455089510355	16.292969689634045	987418.892267291	785.9060511194963	1.2877328422904384	617648.3211862403	1.6582558731134112	811.5505326872998	682.0938242666675	1.188501	16.802431	0.10880256	0.0788176	0.0419383721	0.07049693580000001	-0.11027913660000001	-0.07522785	-0.0076933977	0.0002404691	0.0297609754	-0.0697440585	-0.0399314439	0.1371870674	0.0558262328	0.0095734168	0.1829936874	0.1048295367	-0.0183806133	-0.0107458971	0.0007803612	0.1098970623	-0.014778169399999999	-0.0839115822	-0.1825802391	-0.10161304310000001	0.0104950454	0.0759260598	-0.1481027972	-0.012695223600000001	-0.0114177821	-0.045115855499999996	0.007546585699999999	0.0918308403	0.1031189596	-0.037290118399999996	0.0185368126	-0.0260356323	-0.156918339	-0.0831184083	-0.014011323300000001	-0.0214473295	-0.05728363440000001	-0.0081774988	0.0675661025	-0.0277123806	0.1373688027	-0.0436536254	-0.10816293699999999	0.1089084589	-0.09866883289999999	0.0246231979	-0.0734737719	0.0193919855	-0.1522121096	-0.010332269	-0.07104525589999999	0.1002635519	-0.029066951400000002	-0.0136907682	-0.015032530700000001	0.1284610179	0.0586019662	-0.1406346279	0.0765902274	0.0263501299	-0.0938796795	0.12373363859999999	-0.0700006728	0.10813147710000001	0.0379814832	-0.0360795141	-0.044323086100000006	0.0057078373	0.1339993461	-0.0137034045	-0.023341573100000002	-0.027950904900000004	-0.13297616810000001	0.0274520262	0.022257810299999996	-0.11370023900000001	0.0651223638	-0.029175383	-0.1003615558	-0.09204531	0.0	-0.011174000000000002	1.359999999999903e-05	0.00012485827600000002	1.849599999999736e-10	-0.07687299999999997	-0.07464705999999997	0.005909458128999995	0.005572183566643596	-0.0764278	0.0063069999999999645	3.977824899999957e-05	0.005841208612840001	0.00092685	0.000530726	8.590509225e-07	2.8167008707600004e-07	0.000231139	2.5972000000000032e-05	6.745447840000013e-10	5.342523732100001e-08	5.13144e-06	0.0	0.0	2.6331676473600004e-11	0.0	0.0
702.7578625357263	-0.306620734761168	0.09401627498547856	493868.6133557828	996.865906157294	3.176371006957993	10.089332773843333	993741.634858803	786.9938577739557	1.0878066544594276	619359.3321739333	1.1833233174862126	813.1358938778891	677.5714959891319	1.104049	15.608489000000002	0.18484548	0.114581	0.1028964158	0.0339367094	-0.0474343676	-0.0099678982	0.1225247358	-0.055095277000000005	0.1369369412	0.0459006678	-0.0484111675	0.0437488968	0.0351289751	0.1085901948	0.1050311378	0.049961023099999995	0.0631849171	-0.14790192259999999	0.0705420963	-0.041878883799999995	-0.0096853248	-0.055298659800000004	-0.06267452059999999	-0.0418127729	0.09458899779999999	-0.0743550593	-0.1238325627	-0.0228144123	0.1180108841	-0.0117007658	-0.1506697295	0.0652818653	0.0504668298	-0.1139321605	0.09567169560000001	0.0649097079	0.21828028030000002	0.061483697300000015	0.0519085922	-0.0735467596	0.061540832699999985	0.0427456353	0.10227893019999999	0.0077339067	0.0489310122	-0.032299994900000004	-0.0557022254	-0.030288451	0.0647309507	0.0089735302	0.0715331948	0.1007758025	-0.1221418667	0.0320048146	0.0914648124	-0.027266141299999998	0.030260246400000006	0.0004675853	0.007187950899999998	0.076164281	-0.0857573242	-0.0831891267	0.0404588932	-0.029225824900000006	-0.0020314492000000003	-0.0104767868	-0.1638924222	0.0454479724	-0.1309178316	-0.1356250328	0.02287848	0.06584609450000001	0.0904162642	0.0938895349	-0.045002536600000004	-0.0130197267	-0.0572580263	0.0495904608	0.0468524788	0.139901125	0.0635417498	-0.032947302799999995	-0.1023709334	-0.0876992882	0.0	0.00179989	0.012973890000000002	3.2396040121e-06	0.00016832182173210004	0.0226486	0.09952159999999996	0.0005129590819599999	0.009904548866559993	-0.0618491	0.014578700000000009	0.0002125384936900002	0.00382531117081	-8.90268e-05	-0.0010158768	7.92577111824e-09	1.03200567277824e-06	0.000370688	0.00013954900000000002	1.9473923401000003e-08	1.3740959334400005e-07	5.13144e-06	0.0	0.0	2.6331676473600004e-11	0.0	0.0
701.9831186973004	-0.774743838425934	0.6002280151789496	492780.2989359881	992.2366714170993	-4.629234740194762	21.42981427982605	984533.6121048846	787.1691070081278	0.17524923417204266	619635.2030279733	0.030712294077887437	811.9046392508893	673.0414706187927	1.142743	16.155525	0.14912994	0.0942829	0.1194803342	0.0049478803000000005	-0.0572964147	0.0034147621	0.0422032153	0.0335607978	0.1372131445	-0.0887264845	-0.0227001637	0.0506257971	-0.0373060785	0.0851999795	0.05733789860000001	0.0907828341	0.09722871220000001	-0.0316878618	-0.0276927129	0.1424357886	-0.0630123413	-0.005830771899999999	-0.0589340372	-0.0568607659	-0.1420941456	-0.0563896437	0.0910103926	-0.0435868042	0.0717682659	-0.1110173709	0.0709073737	-0.0777503482	-0.024531485899999997	-0.041655093500000004	0.0403084027	0.0704416614	0.08842934640000001	-0.0584997321	0.0634316534	-0.015987811100000002	-0.0676835682	-0.1305395359	0.0533319136	0.09257990740000001	-0.0950099467	-0.0124227326	-0.0545523871	-0.07350409	0.0808521555	0.1283504591	0.0906363456	0.053664253700000004	-0.112636011	0.0452800932	-0.0898952715	0.0301370365	0.1410961416	0.09070224660000001	-0.0092807789	0.0228063158	-0.0654122514	0.0497565515	0.030350147	-0.0041313391999999996	0.0376673129	0.0788055676	0.065442584	0.079542141	0.0533408829	-0.0148117686	-0.05461578809999999	-0.0231332142	-0.0389616618	0.04325940019999999	-0.07055867769999999	-0.0151314137	0.0123658958	0.019042516000000002	0.14651409599999998	0.1270110725	0.0619399382	-0.036675261	-0.1040730175	-0.0828853527	0.0	-0.013874	-0.01567389	0.00019248787600000005	0.00024567082773209995	-0.0659592	-0.08860779999999999	0.00435061606464	0.007851342220839998	-0.048216	0.013633099999999995	0.00018586141560999987	0.002324782656	3.42542e-05	0.00012328100000000001	1.1733502176400002e-09	1.5198204960999997e-08	-0.000130334	-0.0005010220000000001	2.5102304448400004e-07	1.6986951555999996e-08	5.13144e-06	0.0	0.0	2.6331676473600004e-11	0.0	0.0
701.933887747502	-0.04923094979835696	0.0024236864180483433	492711.1827683228	996.298081949953	4.061410532853756	16.49505551637543	992609.8680971555	786.5557346885263	-0.6133723196014671	618669.9237714072	0.3762256024532843	811.9751204932797	674.7048060123815	1.092959	15.451701000000002	0.04998407299999999	0.0329361	0.1147515826	-0.0290845814	-0.014491981599999999	-0.0831405479	-0.0252984846	0.010860036399999998	0.1638409978	-0.002458698	0.0668346004	0.09524011310000001	0.000967741	0.0399278766	0.1555656251	-0.0978040975	0.0104568338	0.0012607729	0.0154056181	0.07850139269999999	0.0915482573	-0.0015352442000000001	-0.049625785	-0.0978853116	-0.1436881622	-0.0409149887	-0.00033203059999999996	-0.0099374051	-0.006153369499999999	0.0695984247	0.1572446747	-0.053960473200000005	-0.054120416	0.023713150899999997	-0.1144016348	-0.1844760471	0.0207656509	0.050662665999999995	0.0851345169	-0.0590433659	0.0026983862	-0.034963444100000005	0.0738619056	-0.0740071718	-0.12513720849999999	0.18345952199999999	-0.0522931138	0.021467708	0.0437168266	0.0286617898	-0.1255069056	0.0500887895	-0.1386365042	-0.06232914780000001	0.014157816699999999	0.0670384754	-0.0043332231	0.0525689606	0.0745057093	-0.004603755	-0.1507992425	0.010775216	0.0383829963	0.0962068348	0.0878427307	-0.0414656297	0.0661517323	0.0173160931	0.1250270218	-0.0640014413	0.0097666711	-0.0296080523	-0.0673256003	0.0450404154	-0.0112648223	-0.0595261621	0.1131923632	0.039436071499999996	-0.0070054146	0.0367605446	0.060317463099999996	-0.0403542832	-0.10546269890000001	-0.077629188	0.0	-0.0133446	0.0005294000000000009	0.00017807834915999998	2.802643600000011e-07	-0.0357663	0.030192899999999995	0.00127922821569	0.0009116112104099996	-0.0561773	-0.0079613	6.338229768999998e-05	0.00315588903529	5.98041e-05	2.55499e-05	3.57653037681e-09	6.527973900099998e-10	-0.000130334	0.0	0.0	1.6986951555999996e-08	0.000205591	0.00020045956	4.0184035195393586e-08	4.226765928099999e-08	0.0	0.0
703.0259589636537	1.0920712161516803	1.1926195411470102	494245.4989767649	997.7512971683074	1.4532152183543303	2.111834470856624	995507.65100104	785.3223156375392	-1.233419050987095	616731.1394383067	1.5213225553379062	810.7445660110719	676.0747613067184	1.089517	15.403038	0.107772025	0.0650712	0.07470889730000001	-0.0941891141	-0.0538756962	-0.006572666	0.0188902901	0.0752775931	0.1506095888	0.1068667861	-0.0196753804	-0.023288918500000002	0.0044546047999999994	-0.061552769000000014	0.0391663753	-0.0084019763	0.0174304365	-0.0521124339	0.0361349825	-0.0543367078	0.0769429326	-2.19256e-05	-0.0309200369	0.10630317800000001	-0.0891504488	0.1440015361	0.0932159902	-0.1346686844	0.0552808608	0.0659187125	-0.0346819518	0.023888126099999997	-0.1052247851	0.0390733033	-0.1619265735	-0.1022876939	-0.0145530801	-0.13365870470000002	-0.1593768592	-0.08666963289999999	-0.1177279922	-0.010392251	0.0045838294	0.0411248911	0.0499885187	-0.025498383	0.0440128147	-0.0676828551	0.0823915235	0.014926173400000001	-0.0155023447	-0.0589979803	-0.0920157531	0.034010150499999996	0.1157388298	-0.09002869699999999	-0.022483686099999997	0.0656291183	0.0901338864	-0.0195424513	-0.0420157017	0.0070516679	-0.07666933940000001	0.026832172799999998	-0.0025475172	-0.1626445018	0.12915806119999998	-0.0316138386	0.0436040739	-0.0488314113	0.0325138062	0.0784318126	0.0721495968	-0.1005206639	-0.0969298069	-0.069367661	-0.0094719581	0.10197405150000001	-0.036631495800000004	-0.029861411299999998	0.0586748659	-0.0439794606	-0.10653580609999999	-0.071958838	0.0	-0.0111735	0.0021711000000000005	0.00012484710224999998	4.713675210000002e-06	0.0247251	0.0604914	0.0006113305700099997	0.00365920947396	-0.0779166	-0.021739300000000003	0.0004725971644900001	0.00607099655556	-0.000131788	-0.00019159209999999998	1.7368076944e-08	3.6707532782410014e-08	4.21434e-05	0.00017247739999999998	2.974845351076e-08	1.77606616356e-09	0.000102256	-0.00010333499999999996	1.0678122224999994e-08	1.0456289536e-08	0.0	0.0
703.2681972381799	0.2422382745262439	0.05867938164545191	494586.15724663954	995.2996884736597	-2.451608694647689	6.010385191672144	990621.4698757641	784.0024353990434	-1.3198802384957844	614659.8187116311	1.7420838439716888	808.8289698602757	682.2847885029972	1.197629	16.931467	0.11687958800000002	0.0829289	-0.0015917326	-0.1110803737	-0.0678307318	-0.0661751123	-0.0002320676	0.14570135509999999	0.0293482667	0.0240521428	0.0320030411	0.0493181379	-0.0729564511	-0.1639104492	-0.0135818225	0.0893831348	0.0397060573	0.0323576921	-0.0071855089	0.031212798599999998	-0.0042593736	0.0543007213	0.0795544951	0.043409406799999994	-0.0065315253	0.0681006089	0.10772093199999999	-0.061075485199999995	-0.0593571617	-0.0040341534000000005	0.0636243023	-0.0813380137	0.0380414828	-0.1393623589	0.1034419371	-0.031076473900000002	0.0409823496	0.029971751600000002	-0.0894427101	0.0559385788	0.069373689	-0.045091741399999996	0.0428513838	0.12215851960000006	0.0069881184	-0.0128622364	0.1085403619	-0.0221991825	0.05758154240000001	0.0325900586	0.051566611799999995	-0.148683179	-0.0474285449	-0.0287677353	-0.0377753345	-0.0256333869	0.010928071499999999	-0.0260288092	0.042295833	-0.0797754017	0.1046531476	0.07739827190000001	0.0161646194	0.034183469	0.0006552117	-0.0286599362	0.14742536650000002	-0.0393941428	-0.0239433448	-0.010935327	0.0407924137	0.092622909	-0.13490543619999998	0.09225292880000001	0.0054219627000000005	0.0057351183	-0.13843791619999998	-0.025743577000000004	0.09050817580000001	0.004304152800000001	0.0570126945	-0.0475459561	-0.1072891178	-0.0659045565	0.0	-0.0111988	-2.5300000000000673e-05	0.00012541312143999998	6.400900000000337e-10	-0.0527552	-0.0774803	0.0027831111270399996	0.0060031968880900006	-0.07795410000000001	-3.750000000000975e-05	1.406250000000731e-09	0.006076841706810002	0.000460795	0.000592583	2.12332032025e-07	3.511546118890001e-07	-5.48788e-05	-9.70222e-05	9.413307292839999e-09	3.0116826894400003e-09	5.13144e-06	-9.712456e-05	9.4331801551936e-09	2.6331676473600004e-11	0.0	0.0
703.2149186705933	-0.053278567586630736	0.00283860576408318	494511.2218408891	995.2694607535536	-0.030227720106040582	0.0009137150628091297	990561.2995086694	784.6223596641572	0.6199242651138093	615632.2472849501	0.3843060944768965	809.9617707934351	682.3947742340481	1.05998	14.985454	0.016662694999999998	0.00999838	-0.0415789632	-0.07526916269999999	-0.0115748771	-0.0962861283	0.0061387068	0.030249459700000002	-0.0200700913	0.0579818602	0.126060339	0.0314101915	-0.0076115494	-0.10802618380000001	0.0856555917	-0.018634228	-0.0163277879	0.038527379199999996	-0.020526163400000002	-0.0238106823	0.0195051611	0.0915773458	0.0070125134999999995	-0.0722560197	-0.0592088511	-0.10284188650000001	-0.1005642495	0.06506648599999999	-0.19136896379999999	-0.0128716486	-0.0587268341	0.0107596979	0.020790821100000002	-0.053460089100000004	-0.0047725225	0.1381506693	0.0636110597	0.05089897400000001	0.0268099268	0.10960886730000001	-0.0068270998	-0.0639794598	-0.0812744266	0.0178331893	0.0208740236	0.029082132599999998	0.1493911997	0.0326337925	0.020000578600000003	0.16834135079999998	0.039279317200000004	-0.0791795112	-0.016310387	-0.13836740960000002	0.013222543600000001	0.0202207377	-0.0109678552	-0.0960273336	0.0146458831	0.005683834699999999	0.0914004251	-0.01217174	0.055165217300000007	0.0017612648	0.0695074745	0.11347070039999999	0.0046999493	0.026601648999999998	0.014887073600000003	0.0531967421	0.1006129594	-0.0307829264	0.0208798809	0.1229413103	-0.0513131352	0.10803264609999999	-0.097581945	-0.1242695591	-0.0877757429	0.1044439752	0.0553315035	-0.0510490108	-0.1077203727	-0.05949864570000001	0.0	-0.011192	6.799999999999515e-06	0.00012526086400000002	4.62399999999934e-11	-0.0458073	0.0069479	0.00209830873329	4.827331440999999e-05	-0.0779554	-1.2999999999818712e-06	1.6899999999528653e-12	0.0060770443891599996	0.000570575	0.00010978000000000002	3.25555830625e-07	1.2051648400000005e-08	2.94751e-05	8.435389999999999e-05	7.115580445210001e-09	8.687815200100001e-10	5.13144e-06	0.0	0.0	2.6331676473600004e-11	0.0	0.0
703.1119329628804	-0.10298570771294636	0.010606055993136418	494366.390274798	996.2994878904228	1.0300271368691938	1.0609559026869488	992612.6695707188	785.6881836229262	1.0658239587689875	617305.921884693	1.1359807110859967	810.7265956280783	682.6948972410447	0.956465	13.522012	0.12878386	0.0911452	-0.0668404499	-0.0825541768	-0.0233267884	-0.0345079426	0.0673118578	-0.0125722541	-0.015258286000000001	0.1301315575	0.0987276468	-0.0455341138	0.030629374900000002	-0.0256721442	0.0434740484	-0.056978265099999995	0.030294240400000002	0.0258587844	0.0409036443	-0.0745264504	0.042243389900000004	9.83007e-05	-0.0043729708	0.0080283013	-0.0845725634	0.056909147300000004	-0.0536466186	0.0180372717	-0.13776046050000001	0.024603638100000002	0.0159022487	-0.0460863145	0.0196129537	0.0080277023	0.06911573	0.15236292210000002	0.043721860700000004	0.1293064622	-0.0591001104	-0.0059460455	0.1083521509	0.0743009488	-0.1145707006	0.0247313326	0.1646511307	0.0059766514000000005	0.0035207377	0.1193784281	-0.043979848099999996	0.0026478593	-0.0185709454	-0.0249121898	0.0060870894	-0.0744656018	0.1188636888	-0.046927001399999994	0.0428435009	-0.0813829979	0.0525715953	-0.0014203336	0.0684904057	0.0585612855	0.0250902911	-0.0248563383	0.0409844064	0.09264692449999999	0.0848484842	0.0102291462	-0.00280399	0.0769485865	0.0685591651	-0.039131010099999995	-0.0445663221	0.1259085255	-0.038724635099999995	-0.0180909589	-0.1440003615	-0.0363149407	0.004984850900000001	-0.0505367211	0.0536318538	-0.054483950700000006	-0.1078282764	-0.052775283799999996	0.0	-0.0100391	0.0011529	0.00010078352881	1.3291784100000002e-06	0.0422621	0.08806939999999999	0.0017860850964099995	0.0077562192163599985	-0.0980425	-0.0200871	0.00040349158640999984	0.00961233180625	0.000206864	-0.00036371099999999996	4.2792714496000014e-08	1.32285691521e-07	5.52533e-05	2.57782e-05	6.6451559524e-10	3.0529271608900007e-09	5.13144e-06	0.0	0.0	2.6331676473600004e-11	0.0	0.0
702.5415651749561	-0.5703677879242832	0.3253194135016401	493564.65079847706	993.9765227487848	-2.322965141638065	5.3961670492655545	987989.3277757654	784.6483837467999	-1.039799876126267	615673.0861164654	1.0811837823922	809.2597256084706	687.5603504655368	1.131376	15.994816	0.090596453	0.0527026	-0.08502637689999999	-0.0705907518	-0.0321576472	0.023116148399999998	0.0095100887	0.07465480740000001	-0.05733432	0.0229354401	0.0671810701	-0.0387046532	-0.0291234398	-0.1088718636	-0.0478590125	0.0328466261	0.1219064236	-0.0982249622	0.049023122300000006	-0.022975078700000002	-0.1580274139	-0.0236878404	-0.0816610878	-0.0683843932	0.1145835498	-0.08624951380000001	-0.0507434903	0.0702927495	-0.2429251538	-0.08751174119999999	-0.09099586109999999	0.0172764318	0.0011166721	0.09787142619999999	-0.0164259868	0.0228701465	-0.1175241733	-0.0221464688	-0.0501728304	-0.0395427188	-0.004528153	0.040242989300000004	0.0568403876	-0.0843773384	-0.045439152999999996	0.2040315834	0.0299123472	0.055939954800000004	-0.0701648672	-0.0586378337	0.0667649296	-0.11200741880000001	0.0334636049	-0.042466295300000005	-0.0408084843	-0.060523907599999996	0.11938176019999999	-0.028321773199999997	-0.07801118259999999	0.041328551899999996	0.030781194799999998	0.054502023200000006	0.0395552903	-0.0565699217	0.028306101400000002	0.0669819319	-0.0686380196	-0.0171003097	0.0259622383	-0.1261287867	0.23262099149999999	-0.0577994268	0.059866336299999996	0.041771794300000005	-0.0005161366	0.0021602772	-0.009025573	-0.134320793	-0.051871616100000004	0.0203757992	0.0519143122	-0.0578461925	-0.107612505	-0.045770342900000004	0.0	-0.0280652	-0.0180261	0.0007876554510399999	0.00032494028120999986	-0.00447284	-0.04673494	2.00062976656e-05	0.0021841546168036	-0.0973222	0.0007202999999999933	5.188320899999901e-07	0.009471610612840001	0.00054045	0.00033358600000000003	2.920862025000001e-07	1.1127961939600002e-07	0.000121517	6.626370000000001e-05	4.390877937690001e-09	1.4766381289000002e-08	0.000107584	0.00010245256	1.0496527050553596e-08	1.1574317056e-08	0.0	0.0
