global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
764.6588232726625	-0.2652035046248784	584703.1160087329	0.0703328988653179	1012.7033708303653	-1.4462351784879957	2.0915961914962047	1025568.1172911844	788.2836307731712	-0.029520731501406768	621391.0825449333	0.0008714735883781501	783.1184945377211	681.4630777778854	1.034272	11.942193	0.04021	0.0267367	-0.0455125528	0.11203068	-0.0798367478	0.0710975364	-0.0117660172	0.026908863199999997	0.0183650495	0.1522176736	0.023865726299999997	0.0386747986	-0.106736915	0.0378365717	-0.12774381099999998	-0.0019587981	0.0157736633	-0.0125512682	0.06990971879999999	0.09105612800000001	-0.0152865993	0.0634328478	0.1547808963	-0.083809683	-0.07212826139999999	-0.0393122762	-0.0129506771	0.1126375015	0.0197501171	0.044925531399999996	-0.0048596844	0.0044287724	0.0099695686	-0.0242036366	0.0743804313	-0.0253570867	0.0245704034	-0.0597168197	0.17909536329999998	0.0424658399	-0.1186756512	-0.1418690696	0.027694334900000003	0.011025866100000002	-0.045369365700000004	-0.033925537400000004	-0.0222754581	0.1057103048	-0.0272284665	0.0128980169	0.06845884049999999	-0.049821780999999996	-0.1244753124	0.0384397609	0.014873298200000001	0.0541552324	-0.010933219099999999	-0.1179622976	0.110199961	0.0922651883	0.0875713889	0.05567618059999999	-0.0797347166	-0.0032958246999999995	0.0108400749	0.048518390999999994	-0.0576740393	0.0541808922	0.15013184599999999	0.0321714997	0.047239642400000004	0.08416889529999999	-0.059757152699999996	0.0644823811	0.0694820711	-0.0722656041	-0.023631267	-0.10501764359999999	0.0414233984	-0.0689763638	0.1025613357	-0.0867218856	-0.034618855	0.08612147619999999	0.0175891431	0.05726194320000001	0.09244604470000001	0.0394130496	-0.0276763402	-0.0127704	-0.0008246000000000001	0.00016308311615999998	6.7996516e-07	0.0340359	-0.0247145	0.00061080651025	0.0011584424888099998	0.0297073	-0.006395000000000005	4.089602500000006e-05	0.0008825236732899998	-0.00064982	0.0	0.0	4.222660323999999e-07	3.02389e-05	0.0	9.143910732100001e-10	0.0	-0.00040711	-0.00016551800000000002	1.657385521e-07	2.7396208324000008e-08	0.0
765.5506981464986	0.8918748738360591	586067.8714325913	0.7954407905800864	1016.607407589154	3.90403675878872	15.241503013973533	1033490.6211651404	789.0066778325888	0.7230470594175813	622531.5376644186	0.5227970501324113	784.2839530813197	685.1473959831528	0.977163	11.282796	0.03846425	0.0284	-0.021750332799999997	0.1051802266	-0.064189541	0.08482497859999999	-0.0070602939	0.0367870783	-0.0224409677	0.0986221568	0.047827954000000006	-0.0060697094	-0.0734010657	0.027062604100000002	-0.1060622276	-0.0407208912	-0.0188994575	0.039027909	-0.0901893045	0.035137213	-0.068314901	0.0368395736	-0.006463221700000001	-0.0098101261	0.0424214983	0.0526850003	0.023335601600000002	0.0202407792	0.0015476014000000001	0.0960564997	0.016921444	0.048972450099999995	0.12182273560000001	0.0188982525	0.0748982387	-0.1425050047	0.0651324964	-0.1060065723	0.0925793808	-0.0531935617	-0.11426822369999999	-0.0977463827	0.06716110900000001	0.0440111625	0.0895063285	-0.0481908118	0.06561849	0.0068713097	-0.007232758499999999	-0.012312025400000001	0.0150855862	-0.0766470554	-0.1116803093	0.0375542782	0.0157921904	0.029454265299999997	0.08766929289999999	0.0351523686	0.026189982200000003	0.0898656205	0.06636066389999999	-0.005355523399999999	-0.051422956900000004	-0.0643710106	0.013363243	-0.0345204075	-0.1576295652	-0.0315578642	0.0167821869	0.0006438662000000001	0.0622154567	-0.0310277554	-0.0385658237	0.044820852800000005	0.1384593469	0.013587516599999998	-0.1071965955	-0.1023026792	0.0030942869000000002	0.0633934386	0.094093753	-0.0986899342	0.07102740839999999	0.18434816559999997	0.0558441392	-0.0518958514	0.0911528348	0.0351923678	-0.0341282399	-0.00413998	0.00863042	1.7139434400399993e-05	7.448414937639999e-05	0.00682977	-0.02720613	0.0007401735095769001	4.66457582529e-05	0.0297073	0.0	0.0	0.0008825236732899998	-0.00064982	0.0	0.0	4.222660323999999e-07	3.02389e-05	0.0	9.143910732100001e-10	0.0	-0.000459664	-5.255400000000001e-05	2.1129099289600003e-07	2.761922916000001e-09	0.0
766.494482383061	0.9437842365624648	587513.7915236767	0.8907286851837943	1017.9513250756366	1.34391748648261	1.806114210473736	1036224.9002232443	788.6833555351918	-0.3233222973969987	622021.4352982497	0.10453730799407326	784.2813172591229	687.4291259045991	0.9676650000000002	11.173118	0.11530779	0.0655009	0.0245786988	0.09608319259999999	-0.1002447769	0.07540860769999999	0.1021845789	0.05672104400000001	-0.0262663538	0.1164464059	0.0913415421	-0.013276121100000001	-0.055538287900000004	-0.0098055948	-0.0918039062	-0.0021636082999999997	-0.0364080963	0.0205714369	-0.1144951108	0.1275905979	0.0314623473	-0.1529451164	-0.0210061242	-0.0115355544	0.044766240199999995	0.18016583100000005	-0.0505760147	-0.0377397259	0.0564249983	0.080084825	0.0402311787	0.1760707402	-0.027937290299999997	0.07563534599999999	0.0060359716	-0.1547163889	0.0899195916	0.0455605318	0.11519805400000001	-0.06923629740000001	-0.1512660907	-0.0509163362	-0.013215858200000001	-0.031362776	0.02023378	-0.028225673	-0.061839476	0.0257456807	0.0478284044	0.051063307300000006	-0.0593338504	0.0141875356	-0.0962357313	0.0604001089	-0.0416014734	0.033925171000000004	0.1921243741	-0.0029277999	-0.03930684	-0.0004885622	0.1118509065	0.0194956138	-0.0666596295	-0.051784518499999994	0.0378119763	-0.1391220127	-0.12721971880000002	-0.0599721768	-0.10527776009999999	0.1148972273	0.09373379109999999	0.0078951349	0.053599316699999996	0.1026828601	0.0671246332	-0.0467259668	-0.164261853	-0.0926121675	-0.0062483943000000005	0.0403630819	0.0508123868	-0.058601102999999995	0.0459271266	0.2040815181	0.0736404657	0.011062056899999999	0.0898235884	0.0309160396	-0.0404587412	-0.00127338	0.0028665999999999995	1.6214966244e-06	8.217395559999997e-06	0.0676791	0.060849330000000014	0.0037026409614489006	0.0045804605768100005	0.0138251	-0.0158822	0.00025224427684	0.00019113339001	-0.000948603	-0.0002987830000000001	8.927128108900002e-08	8.998476516090002e-07	-2.80223e-05	-5.82612e-05	7.8524929729e-10	3.3943674254400007e-09	-0.000102515	0.000357149	1.0509325225000002e-08	1.2755540820100002e-07	0.0
767.6182690109742	1.123786627913205	589237.8069194044	1.2628963850765322	1017.6317939381917	-0.31953113744498296	0.1021001477968846	1035574.4680338622	790.1779479986368	1.494592463444974	624381.1895033363	2.2338066317865155	784.9570655465126	694.2736169948239	1.071686	12.374196	0.09621411670000002	0.052305999999999984	0.10895113109999999	0.0984162058	-0.12292856070000001	0.0672851419	-0.0305868354	0.0340340129	-0.0674196928	0.1699352177	0.076878927	0.007008374300000001	-0.0499231827	0.0901016967	-0.0298884669	-0.17398280530000002	-0.0591971433	-0.0413037934	-0.017812106799999998	0.13922633480000002	-0.1233154543	-0.0169285093	0.0631050211	-0.0779636495	0.09415428470000001	0.0563108626	0.0004714616000000001	-0.1400653529	0.0344420788	0.0252216259	-0.019176856200000002	0.0464220196	-0.0241185554	-0.0360408937	-0.1485503992	0.007163934300000002	-0.12831955609999998	-0.1440527995	0.0467815952	0.09032050289999999	0.044493801500000006	0.0894601486	0.008063729300000001	0.0439938624	-0.0788388589	-0.0100604397	0.0259161269	0.1914987917000001	0.033504697	-0.0030809145000000003	-0.0632494487	-0.19855009269999999	-0.1585442053	-0.0048446334	0.023501185600000002	-0.1046730399	0.0860839558	-0.044589520199999996	-0.049364158899999996	0.13837938660000002	-0.0147040008	0.0170644509	-0.1140038719	-0.1054048263	0.0541982788	-0.052247876299999996	-0.0407729093	0.13512560869999998	0.0031097692999999997	-0.0173801556	0.0899214877	-0.2075962149	-0.0045985498	-0.050526852000000004	-0.030249447999999998	-0.0386479475	-0.040270992900000004	-0.0023272891	-0.039080647999999996	0.0656083404	0.011484516399999999	-0.0200350779	-0.07875548809999999	-0.063687877	-0.004337073	0.1037715934	0.0884588311	0.0265908268	-0.046645325599999996	0.00187843	0.00315181	3.5284992649e-06	9.933906276099998e-06	0.0287204	-0.038958700000000006	0.0015177803056900005	0.0008248613761599999	-3.11067e-05	-0.0138562067	0.0001919944641131249	9.676267848899998e-10	-0.000395265	0.000553338	3.06182942244e-07	1.56234420225e-07	3.02389e-05	5.82612e-05	9.143910732100001e-10	3.3943674254400007e-09	9.08338e-05	0.0001933488	8.250779222439999e-09	3.7383758461439986e-08	0.0
768.017668007061	0.3993989960868021	589851.1383710043	0.15951955807514534	1017.6431625706367	0.011368632445055482	0.0001292458036707682	1035597.6063267674	790.2202610471222	0.0423130484854255	624448.0609693821	0.0017903940721299692	784.5911539070308	696.9105528358192	1.029354	11.885416	0.031371407899999995	0.0173565	0.11813860109999999	0.0798108383	-0.020581793600000002	0.0461684911	-0.0631249294	0.0589383782	-0.0492272354	0.0351845158	0.1651973611	0.0178924616	-0.0077362964	0.099228539	0.0083582348	-0.1663266213	-0.0306024907	0.0692997472	-0.0044794907	0.05927071940000001	-0.0196980846	-0.05914479230000001	-0.027462178700000003	-0.0501172035	-0.0430075295	0.0598531355	0.1752054557	0.1464038357	0.1098215528	0.06918410900000001	-0.0178868401	-0.0080851779	0.10120553439999999	0.08633634150000001	-0.1389329628	-0.0290451504	0.0456670826	0.05906747740000001	-0.131837969	0.0391387946	-0.0128781984	-0.0006112794	-0.0439924426	-0.052828908499999994	-0.133363685	-0.0272362876	0.1739154121	-0.056815045700000004	0.0555884251	-0.1458841213	-0.17620015239999998	-0.2121395476	-0.08706118300000001	-0.008127069399999999	0.0678487797	-0.1535591844	0.0348365994	-0.010189580600000001	-0.027457129500000003	0.0690435247	0.0804236453	0.0326543824	0.0729806789	0.0647747115	-0.0281634869	0.037091426000000004	-0.08836809470000001	0.1085866101	0.0059419505	0.0842133794	0.1208464716	-0.0228311533	0.1248219532	-0.0458599441	0.0014755646	-0.0341161763	0.0159478335	-0.0375512589	0.041982040199999994	-0.0343432718	0.008406123100000001	0.0972629438	0.012380223300000001	-0.0064062123	0.010996398999999999	-0.1434346111	0.0870591025	0.022223568500000002	-0.0526659867	0.00586454	0.003986109999999999	3.4392829411599994e-05	1.5889072932099995e-05	0.016305899999999998	-0.012414500000000002	0.00015411981025000005	0.00026588237480999993	-3.48446e-05	-3.7379000000000036e-06	1.3971896410000028e-11	1.2141461491600004e-09	-0.000251624	0.00014364100000000002	2.063273688100001e-08	6.331463737599999e-08	3.02389e-05	0.0	9.143910732100001e-10	0.0	0.000246534	0.00015570020000000006	6.077901315600003e-08	2.4242552280040008e-08	0.0
768.4832704103819	0.4656024033208723	590566.5369006362	0.21678559797817226	1018.5770836317076	0.9339210610709188	0.8722085483118308	1037499.2752996748	790.350784852832	0.1305238057097995	624654.3631174875	0.017036463856969487	784.7034314299623	696.2670041094293	1.009588	11.657184	0.0687759154	0.0345913	0.10735217039999999	0.0686239683	0.0414886588	0.011328966999999999	0.0458971378	0.07060983	0.0028869704999999997	-0.0504464216	0.16402399380000002	-0.029496326200000002	0.0076108465	-0.001550363	0.0376328168	-0.0991541457	-0.0768196972	-0.10806042589999999	-0.0144254444	-0.0836524508	0.061491079299999994	-0.046886866799999996	-0.0281581377	0.12362675320000001	0.030899387799999997	0.09274317230000001	0.0270339829	-0.0100576852	0.0050348992	-0.084466858	0.030298881200000002	0.07229977230000001	-0.1483000787	-0.0150732482	-0.0702233928	-0.293102924	0.078003052	-0.1045398931	0.0328901098	0.0041905493	0.0246280348	-0.13949819289999998	0.0444118416	-0.0015838345999999999	0.11191713800000001	0.062504429	0.053200064500000005	-0.1038575659	-0.0135694057	-0.04943558730000002	-0.0376117686	-0.0213060351	0.0159090676	0.0647255346	0.0787360487	-0.1038949046	0.0864763665	-0.0011261247	-0.005937546700000001	-0.0292621452	0.0475349398	0.0226214245	0.0084229071	-0.0790820471	-0.1805115214	0.0562354033	0.027563543599999997	-0.036691924199999996	-0.2120006971	0.0105438912	-0.07039821660000001	-0.0078409932	0.0630250604	0.012252130900000002	0.0026557279	0.085228795	-0.17475745510000001	-0.0670413829	-0.0647266004	0.0028228932	-0.0021505845000000003	0.064188562	0.0624791158	0.18607559829999998	-0.1740415825	-0.0079070823	0.0856249559	0.0178211701	-0.0584993082	0.014407299999999996	0.008542759999999998	0.00020757029328999995	7.297874841759998e-05	0.0453209	0.029015	0.0008418702250000001	0.00205398397681	-0.0107915	-0.0107566554	0.00011570563539434917	0.00011645647225000002	-0.000584531	-0.00033290699999999996	1.10827070649e-07	3.41676489961e-07	3.02389e-05	0.0	9.143910732100001e-10	0.0	0.00017021099999999995	-7.632300000000005e-05	2.8971784520999987e-08	5.825200329000007e-09	0.0
767.8733147866395	-0.6099556237423941	589629.4275614215	0.3720458629349729	1016.8889626565165	-1.6881209751911683	2.8497524268803813	1034063.1623726463	789.0290995310388	-1.3216853217932112	622566.9199067621	1.7468520898436242	783.8479795873166	693.1509874284758	0.938672	10.838352	0.044932005	0.0236883	0.11002453470000001	0.0700198843	0.039482646	-0.0173319982	0.09976741800000001	0.0731963665	-0.0043223451000000005	-0.0520605075	0.1080469387	-0.011291995400000001	-0.0366652953	-0.0058797326	-0.0099113925	0.0060190418	-0.047811458200000004	-0.15006981390000002	-0.049438805599999996	0.0246163544	0.1606857387	-0.1279445562	0.0191333177	0.1024507093	-0.0634412174	0.0922232868	0.1299702674	-0.0540021945	-0.087254224	-0.07123358980000001	0.0797873811	0.0272567417	0.025931872999999998	-0.0540928554	-0.1054829969	0.0777400594	-0.027389005	0.08695148230000001	0.0545764196	-0.0161497296	0.004472567199999999	-0.0064544814	0.0640356566	-0.0005605597	0.0104437378	-0.0645368755	-0.045592281299999995	-0.0061907838	-0.0895232351	-0.05519754650000002	0.12774904380000002	-0.0045948129	0.015932798	0.079699239	0.0488229284	0.007639251800000002	0.1320242704	-0.0613794817	-0.0594576366	-0.10106184480000001	0.0664889354	0.0995709928	-0.0178937802	-0.04380002190000001	-0.1099101591	0.0844997837	0.0162821159	-0.07340552019999999	-0.1326227398	0.06385939730000001	0.046700174500000004	0.039249617	0.0062121473	-0.0912159782	0.0276117737	0.020272693799999998	0.11280549279999999	0.036928863799999996	-0.0743363125	0.14308221710000002	-0.0138559992	0.0467418912	-0.0375739669	-0.1946485274	0.0561425026	0.0426026422	0.0841569582	0.0133905928	-0.0641245402	0.0146042	0.0001969000000000016	0.00021328265764	3.876961000000063e-08	0.061401	0.0160801	0.00025856961601	0.003770082801	-0.014636700000000002	-0.0038452000000000017	1.4785563040000013e-05	0.00021423298689000008	-0.000665517	-8.098600000000001e-05	6.558732196000002e-09	4.42912877289e-07	0.00012114800000000005	9.090910000000004e-05	1.4676837904000011e-08	8.26446446281001e-09	0.000494512	0.00032430100000000004	2.44542118144e-07	1.0517113860100002e-07	0.0
767.6574773696408	-0.21583741699873826	589298.0025615207	0.046585790576687235	1016.18144670116	-0.7075159553564845	0.5005788270839989	1032624.7326196623	789.2136041029228	0.18450457188396285	622858.1129011249	0.034041937046084415	783.8779089232286	695.6054295908988	1.094725	12.640213	0.08758881479999997	0.0417472	0.1011829489	0.0716854803	-0.0061498345	-0.0301890694	-0.0685092083	0.0049095188	-0.0160353694	0.0333158402	0.1123229127	0.0088819262	-0.0481810606	0.0486588813	-0.1028517272	-0.0733301602	0.0067800565	0.0390807737	0.1202800574	-0.0545399119	-0.040003819100000004	-0.18842563280000002	-0.0179338428	-0.007631398399999999	-0.09123932650000001	-0.017087998	-0.1272464727	-0.06312373190000001	0.076936875	0.0327308643	-0.0014647094	-0.13401621800000002	0.0095982009	0.0223685664	0.0446624255	-0.056581683099999995	-0.0417736364	0.11339069199999999	0.0001997815	0.022832282599999996	0.0520259948	-0.0079980287	0.213001668	0.0513233223	-0.0043429639	-0.0251240259	0.0634608899	-0.020753643999999998	-0.0642508902	0.2221306537	-0.0614039841	-0.2069758959	-0.0826268242	0.010725243300000001	0.0670006482	-0.0036802868	-0.0723298165	-0.0470108062	-0.1315689329	-0.0443140899	0.07237477219999999	-0.0006916915	-0.0635061934	0.0572374744	0.0286835218	0.0028153527000000004	-0.0406635991	0.1569077557	-0.0672422321	0.0026628740000000004	-0.0871967851	-0.0226044417	0.035288591200000004	0.17855843300000002	-0.1315445623	0.1124522627	-0.0278381941	-0.006011208299999999	0.1281179822	0.060317805	0.0946415554	-0.1067625019	0.0976629465	-0.0583340381	0.13629398339999999	-0.0840297842	0.08265569	0.0089388422	-0.06952167320000001	0.0163994	0.001795200000000002	0.00026894032036000004	3.2227430400000067e-06	0.0273185	-0.0340825	0.0011616168062500002	0.0007463004422500001	-3.47352e-05	0.014601964800000002	0.0002132173760204391	1.2065341190400002e-09	-0.000288283	0.000377234	1.42305490756e-07	8.310708808900001e-08	0.000370225	0.00024907699999999995	1.3706655062500002e-07	6.203935192899997e-08	0.00037864	-0.000115872	1.4336824960000002e-07	1.3426320383999998e-08	0.0
767.8638292089568	0.20635183931597112	589614.8602074421	0.04258108158908437	1018.764303238356	2.5828565371959944	6.671147891736081	1037880.7055527328	788.6639561973482	-0.5496479055746022	621990.8358048528	0.3021128201025468	783.9901864461601	695.434813372264	1.041523	12.025917	0.0428960538	0.0231698	0.07136763019999999	0.03643998	0.057135029500000004	0.0007269508	-0.0155860806	0.032665526800000004	-0.0213788793	-0.05195971480000002	0.0568820564	-0.0158596361	-0.0232523235	-0.0138690076	-0.0544927555	-0.023481660699999997	0.0646200029	0.0355790483	-0.0733043594	-0.0161004903	-0.10373338039999999	-0.0194791828	0.011673458400000001	-0.0198598257	0.18324426440000002	-0.1240085774	0.1896406895	0.12170388119999999	-0.0487741717	-0.1113891603	0.0642704037	-0.07886346059999999	-0.1516715162	-0.031832835	0.1377908077	-0.0600785754	0.1244655886	-0.0249375812	-0.1352248583	-0.15453131650000002	-0.0457688525	0.028955992000000007	-0.0186286426	-0.10046379960000001	-0.1426762668	0.09721412439999999	-0.0761783363	0.0185831058	-0.090957311	-0.0305473878	-0.0880697969	0.0482652607	-0.0160263945	0.011716888200000001	0.0821321738	0.027431797799999998	0.028390134100000002	0.076336401	-0.0711105676	0.0107620349	0.061763013600000014	-0.0351950704	0.1284019237	0.0464588954	-0.0197342031	0.027349535	-0.07423220900000001	0.0946976823	0.0776254019	-0.22779920550000002	-0.1497492273	0.10256074550000001	-0.0200630886	-0.0557797312	0.0417496178	-0.09059456390000001	-0.0918072237	0.0488214178	-0.0724710133	-0.17383060390000002	-0.0212133451	0.0981932302	-0.0232055439	0.0066934665	-0.1008429634	-0.0222284011	0.0811217445	0.0044729574	-0.0746715088	0.0150456	-0.0013538000000000005	0.00022637007936000006	1.8327744400000011e-06	0.0104648	-0.0168537	0.00028404720369	0.00010951203904	-2.08814e-05	1.3853800000000001e-05	1.9192777444e-10	4.3603286596e-10	-0.000470896	-0.000182613	3.334750776899999e-08	2.2174304281599999e-07	0.000470877	0.00010065199999999996	2.21725149129e-07	1.0130825103999991e-08	0.00016841099999999998	-0.00021022900000000004	2.8362264920999998e-08	4.4196232441000017e-08	0.0
768.1848464228085	0.3210172138517464	590107.9582736338	0.1030520515891379	1017.8156271436862	-0.948676094669736	0.8999863325978217	1035948.6508578955	789.2415785103932	0.5776223130450262	622902.2692495772	0.33364753652748624	784.2315767434736	694.0198585566252	1.041059	12.020566	0.08712409330000001	0.0601446	0.073688444	0.0586940545	0.039006750699999995	-0.0175021588	0.1421507426	0.0282131247	-0.0016786562	-0.0413667773	0.0727068329	-0.0130656659	-0.0353291824	-0.0180976989	-0.0316589789	-0.0263876829	-0.003503468	-0.0647141021	-0.053777722699999995	-0.08393496660000001	-0.026061406800000003	-0.0389842198	-0.0268671797	0.0401497446	0.047774564000000005	-0.10376938710000001	0.0652612701	0.029137974100000002	0.0802974102	0.08070868769999999	0.0325048711	0.0233791686	-0.0990420445	-0.0290811346	-0.0525554133	0.1116229953	0.0716150069	0.0124204499	0.23947854699999999	-0.0674733949	-0.0515049454	-0.1226132395	0.0031979032000000003	-0.040969821000000003	0.0435353063	0.0614602267	-0.08922304369999999	0.0346696349	-0.014714226	-0.0444907368	0.0114753986	0.0253735079	0.0051116075	0.057029193799999996	0.0669867058	0.0132959251	0.0830673188	0.026246398799999997	-0.0703376033	-0.0902986355	0.08006586339999999	-0.0467477958	0.026356327599999996	-0.0164601184	0.0279362418	0.0406813399	0.10639044140000001	-0.028299750099999996	0.0202814264	-0.015582105700000001	0.0158498686	0.0459768951	0.0904802288	0.0534089046	0.0826959352	-0.121852541	-0.0196633236	-0.0470125233	-0.1608264043	0.0819135819	-0.0345482691	-0.0591841125	0.0203443948	-0.0409283815	0.0275448937	0.08187430030000001	0.0795557284	-0.0	-0.0795557284	0.015299600000000003	0.0002540000000000008	0.0002340777601600001	6.451600000000036e-08	0.066492	0.05602719999999999	0.00313904713984	0.004421186064	-1.58131e-05	5.0683e-06	2.5687664890000004e-11	2.5005413161e-10	-0.000616358	-0.000145462	2.1159193444000003e-08	3.79897184164e-07	4.14175e-05	-0.0004294595	1.71540930625e-09	1.8443546214025e-07	0.000210246	4.1835e-05	4.420338051599999e-08	1.7501672249999997e-09	0.0
767.854723725135	-0.3301226976734597	589600.8767470035	0.10898099551920247	1019.0008675475316	1.1852404038453417	1.404794814907468	1038362.768062622	789.8009963723456	0.5594178619523973	623785.6138707497	0.31294834427139145	784.8140509357056	696.2895712833107	1.094308	12.635398	0.029471957699999995	0.0168143	0.0822213446	0.0632269701	0.0188087394	-0.07090185980000001	0.022425506499999998	-0.005374890699999999	-0.0157420173	-0.0344286166	0.0432752655	0.0430734891	-0.026209732200000002	0.012464115500000001	-0.010801293200000001	-0.077919429	-0.020689038700000002	-0.0031543743	0.014506803799999999	-0.015089344199999999	-0.0304929646	-0.1025730666	0.13113278009999998	0.1046158848	0.0646777306	-0.1824423748	0.039234063199999995	-0.07210909	0.1515828824	-0.025436366800000002	0.1363941064	-0.1567782593	-0.030338373999999998	-0.09701303210000001	-0.1410686877	0.040825942000000004	0.09082380599999999	0.1304019357	-0.0423120652	-0.0547962725	0.0713682799	0.053296738200000006	0.0371230082	-0.0515388396	0.0280299215	-0.0457614369	-0.037963275899999996	-0.012966423000000001	0.0451856893	-0.0207418207	0.1387592885	0.031305254399999996	-0.0095017883	0.029166009700000002	0.07178756110000001	-0.0422562841	0.0158697779	-0.0135505903	-0.1264825254	-0.055313231399999996	0.0610240488	-0.020019950800000002	-0.0605373314	0.0603423342	0.0041797793	0.1399695802	0.18975137920000001	0.1123831174	-0.0124825647	-0.073565462	0.036477784900000004	-0.023177499700000003	0.0466186221	0.1173352161	0.12144158740000001	-0.055093557300000005	-0.021879528500000002	0.1001922739	-0.1825618471	-0.0507420543	0.014308608200000001	-0.0311759321	0.0262722665	-0.09842705869999999	-0.0614548485	-0.1004355354	0.0779582607	-0.0044729574	-0.0841569582	0.0125012	-0.0027984000000000012	0.00015628000144000002	7.831042560000007e-06	0.052217200000000005	-0.01427479999999999	0.00020376991503999968	0.002726635975840001	-2.98208e-05	-1.40077e-05	1.9621565929000004e-10	8.892801126400001e-10	-0.000470896	0.000145462	2.1159193444000003e-08	2.2174304281599999e-07	4.14175e-05	0.0	1.71540930625e-09	0.0	0.000312479	0.00010223300000000002	9.7643125441e-08	1.0451586289000005e-08	0.0
767.1199128576077	-0.7348108675273579	588472.9607026636	0.5399470110363084	1017.6910559583839	-1.309811589147671	1.715606399065547	1035695.0853776905	789.550491879319	-0.2505044930265967	623389.9792268745	0.06275250102651224	784.7123167015612	693.1561576169192	1.008358	11.642985	0.106646444	0.0593034	0.0300919966	0.050103798	0.0302483106	-0.04366893980000002	-0.0690853337	-0.0006796897	-0.0223678614	-0.0289242578	0.056147536500000005	0.060983822699999995	-0.0218455209	0.07937359940000001	-0.0257910134	-0.10868533	0.00021991599999999999	0.018453928999999997	0.10089202550000001	0.0418804613	-0.035299971400000005	0.0473283647	-0.0390338594	0.13551029480000001	-0.036938672400000004	0.0075818252000000004	0.1334279423	-0.0308993134	0.096611616	-0.0008087602999999999	-0.0197862564	-0.0141329471	0.0313124216	-0.175366627	0.12162377320000001	-0.0318642747	-0.0958041385	-0.0244093026	0.0688019926	0.044622270199999994	0.0013688620000000002	-0.0122161425	-0.0776406559	0.1443207156	-0.1090707855	0.0048436341	0.0048817944	-0.0776910716	-0.0249370019	-0.0014989775	0.0996378623	0.0459217416	-0.0415958242	-0.0112256005	0.10450628740000001	-0.0686273636	-0.0808343308	-0.025915552799999998	-0.1064215232	0.06884140030000001	-0.039659724300000004	-0.0173524855	-0.028337576099999998	0.1055136001	-0.2041877521	-0.0040237538	-0.0331760126	-0.0425953954	0.0166598044	0.0662648584	4.80559e-05	-0.0401358951	-0.0068659897	0.0113223814	0.0798092108	-0.0192755365	-0.0635656223	0.0209895692	0.013132422900000001	0.142719962	-0.0324146899	0.008188588	0.0042898037	-0.1478598601	-0.1076737825	0.060697456	0.0763299729	-0.0089388422	-0.0884588311	-0.00415214	-0.016653340000000003	1.7240266579600002e-05	0.0002773337331556001	-8.274599999999997e-05	-0.052299946000000014	0.002735284351602917	6.8469005159999955e-09	-2.7537800000000006e-05	2.2829999999999983e-06	5.212088999999992e-12	7.583304288400001e-10	-0.000102479	0.00036841699999999995	1.3573108588900002e-07	1.0501945440999999e-08	0.000231319	0.0001899015	5.3508479761000005e-08	3.606257970225e-08	0.00011698	-0.000195499	1.3684320399999997e-08	3.8219859001000014e-08	0.0
