global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
755.364705789423	-0.2059426722154285	570575.8387523417	0.042412384239231424	911.8802413799864	6.464960525743662	831525.5746192222	41.79571459942378	799.2570386236844	2.5877702677665866	638811.8137895017	6.696554958736751	794.6325924139705	657.5076577086036	1.107459	23.031717	0.162578955	0.106458	0.0476886625	0.0101231792	0.0861482709	0.050269235	0.012174577399999999	0.032002015099999996	0.0112536043	-0.06899565070000001	-0.0829973601	-0.0469124877	-0.0010939058	0.052667617699999995	0.042840607999999995	0.08436493619999999	-0.0185956638	0.1590832992	-0.0165004492	0.0087438747	-0.0765917009	0.10881916289999999	0.043688363	-0.080965095	-0.052551613	0.014906454199999999	0.1259125586	0.088398255	6.66116e-05	-0.0189687956	0.011531578	0.0951195368	0.0034082303000000005	0.0686706083	-0.0469794776	0.05149187190000002	-0.0179375672	-0.0365599422	-0.0950493575	-0.1564943186	0.0386747511	-0.07725795769999999	0.0452180805	0.0193103941	-0.08581004	0.045233706500000005	-0.03931022	-0.1089987712	-0.0032904060999999997	-0.08835280429999999	-0.0757551908	-0.054219704199999996	-0.0829774115	0.07793690660000001	0.0500530848	0.0617044637	0.0977331219	0.0190225823	0.014049623700000001	0.0753176009	-0.0265678508	-0.038277425	0.0624386042	0.1097556838	0.0934393406	0.054883654500000004	0.0019524136999999999	-0.0514902185	0.0244451	3.8000000000017195e-06	0.00059756291401	1.4440000000013064e-11	-0.122652	-0.1021505	0.015043513104000001	0.01043472465025	-0.0331861	0.02167160000000001	0.0011013172332099998	0.0004696582465600002	0.000445853	0.00043515839999999997	1.8936283309056003e-07	1.9878489760900003e-07	0.000135194	-0.000124863	1.8277417636e-08	1.5590768769000003e-08	-0.00013127	-0.0002150397	4.6242072576090005e-08	1.7231812900000003e-08	0.0	0.0	0.0	0.0	0.0	0.0
755.6676242457318	0.30291845630870284	571033.5583331884	0.09175959117244753	919.5387840403114	7.658542660324997	845551.5753543344	58.65327568001789	799.4279776011192	0.17093897743484374	639085.0913714154	0.029220134006470024	794.908004213285	657.5799809602138	0.8853269999999999	18.412058	0.13254005	0.07671189999999999	0.0553851939	-0.0049239534	0.0715208032	0.0581144126	-0.0702932336	-0.0186486541	0.06033195440000001	-0.0258854952	-0.11425872710000001	-0.0978958207	-0.006422319	-0.0435907373	0.0612504968	-0.0632743067	-0.0906966998	-0.0651212377	-0.0349593238	-0.0176263543	-0.0817647694	0.0585403364	-0.1619069998	-0.0971367469	-0.09161931849999999	0.0050250621	0.0471538949	-0.0442948254	-0.0496655592	0.0596300928	0.0029121605999999998	-0.0245328348	-0.0536001634	0.0155020403	-0.0850827136	-0.0529563282	0.042727830700000004	-0.1717199102	0.0046386155	0.0371870515	0.0807678446	-0.119118114	0.013157146599999999	-0.042948849000000004	0.0102529982	-0.0097618009	-0.0308341338	-0.043397888899999994	0.0239467412	0.1526697968	-0.1030931487	-0.0674691318	-0.0059652462	-0.126534573	-0.0366546132	0.11490485560000001	0.0360248945	0.10920400960000001	-0.0772573773	0.055002429900000004	-0.0362065354	-0.027319609900000003	0.047939605700000006	0.025243062	0.09245798029999999	0.0514902185	-0.0039041836	-0.0582047031	0.00743935	-0.01700575	5.53439284225e-05	0.0002891955330625	-0.105403	0.017249	0.011109792409	0.000297528001	-0.0915226	-0.05833650000000001	0.008376386310760002	0.0034031472322500014	0.000919941	0.0004740880000000001	2.2475943174400005e-07	8.462914434810002e-07	0.000328812	0.000193618	1.0811733134400001e-07	3.7487929924000004e-08	0.0	0.00013127	1.7231812900000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
754.5459802363374	-1.1216440093943447	569339.6362908153	1.2580852838102208	916.6104040668934	-2.928379973418032	840174.6328436735	8.575409268715793	798.7488474517314	-0.6791301493877882	637999.7213054693	0.4612177598074795	794.2912651392488	658.4609574389233	0.8364809999999999	17.396212	0.161622455	0.101725	0.0255422069	0.0144555471	0.0233129833	0.007454634	0.0014551674	-0.0244596131	0.0626269024	-0.0153222294	-0.0702143257	-0.0303018446	-0.047836889900000006	-0.0282829784	0.0025518865	0.022296439100000003	-0.09340454699999999	-0.0428666442	0.1533046388	-0.0121072749	-0.0095185749	-0.0984820392	0.0010251607	-0.0679954243	0.0475677636	-0.0251633065	-0.0183105174	-0.012081241999999999	0.0161139444	0.0394532223	-0.1956220526	-0.10650911789999999	0.036531454	0.0684635963	0.0783900618	-0.0918460559	0.15721411300000002	-0.1251407681	0.028918998300000002	-0.047082436	0.016008564	-0.08422883029999999	-0.0376198872	0.0006391799	0.030454421699999998	0.068128622	-0.0612860684	-0.1108656426	0.026378589700000003	0.13543285689999998	0.0169305645	-0.0308222912	0.07499154570000001	-0.0980717873	-0.057844395599999994	-0.0100874961	-0.0685397212	-0.081400122	-0.013869683999999998	-0.0549201858	0.0729401196	-0.0660189184	0.0294337519	0.09962683189999999	0.09144613119999999	0.0480288708	-0.0097491965	-0.06461221860000001	-0.00540621	-0.01284556	2.92271065641e-05	0.00016500841171359994	-0.08905010000000001	0.01635289999999999	0.007929920310010002	0.00026741733840999967	-0.0271452	0.0643774	0.0007368618830400001	0.00414444963076	-4.69529e-05	-0.0009668939	9.348838138572101e-07	2.2045748184100004e-09	-6.5226e-05	-0.00039403800000000004	4.2544310759999994e-09	1.5526594544399992e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
752.2986905859378	-2.24728965039958	565953.3198573167	5.0503107727930665	917.9059357084984	1.2955316416050664	842551.306808894	1.6784022343999183	796.6649852444812	-2.083862207250263	634675.0987145894	4.342481698805939	792.7414971527554	648.6980652565005	0.8770409999999998	18.239742	0.129254405	0.0810513	0.0306414235	-0.0707026662	0.0182704305	0.0396477392	-0.0181365198	-0.035403504599999996	0.005966504399999999	0.1074243219	0.0147158961	-0.0360571643	-0.1413596731	-0.0334493346	0.0579346527	0.017306028600000002	-0.0362874005	0.0760880015	0.0749187561	-0.0027038606	0.0631246178	0.018158623500000002	-0.0887107131	-0.0078645097	-0.050839834199999996	-0.0015860370999999998	-0.0078503501	-0.027096378900000002	-0.1474565569	-0.10426328730000001	-0.1232148651	-0.0491998341	0.0830347815	0.0193011607	-0.0527335015	-0.0001346449	-0.0753269783	0.0537206042	-0.1208231474	-0.0285534991	0.0473201824	-0.024201837200000003	-0.1372265514	-0.0039005509000000003	-0.0195255652	0.027967642200000004	-0.0134423941	-0.11716909689999999	0.079382385	0.0001588718	-0.0456367478	-0.0045373921999999995	0.1092672289	0.025176707799999996	-0.0002636095	0.0095281734	-0.0799081795	0.0644467195	-0.0920545793	0.0455714968	0.0484822313	-0.1007004193	0.0068846234	0.06724553559999999	0.09040412699999999	0.0445041767	-0.015565281799999999	-0.070678972	0.00252103	0.00792724	6.355592260900001e-06	6.28411340176e-05	-0.158461	-0.06941089999999997	0.025109888521	0.004817873038809998	-0.0434213	-0.016276099999999998	0.0018854092936900005	0.00026491143121000005	0.00053541	0.0005823629000000001	3.391465472964101e-07	2.866638681000001e-07	6.521439999999999e-05	0.00013044039999999998	4.2529179673599986e-09	1.7014697952159993e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
750.8784032694568	-1.4202873164809944	563818.3764964889	2.0172160613567844	916.847427469505	-1.058508238993454	840609.2052574492	1.1204396920170234	796.7157829461194	0.05079770163820285	634756.038795448	0.002580406491723877	791.946507779026	631.6529856553866	1.002149	20.841591	0.17838652	0.115024	-0.057264163099999994	-0.1285068659	0.0359960539	-0.0136928474	0.0133148727	-0.0221341901	-0.0281927964	0.1059896713	0.0018066785	0.0095741668	-0.1536643714	0.026554372599999997	0.0871194951	0.0634929118	-0.04689794	0.1243694142	0.07675720650000001	-0.1160121459	-0.0309338617	-0.0333304122	0.09922993210000004	-0.0455622952	-0.07466238480000001	0.1092403828	-0.0126089279	0.1117928307	-0.0097633517	0.1174913374	-0.06380079059999999	0.021027307999999998	0.0046656716999999995	-0.0314999633	0.0478970445	-0.10308457830000001	0.0044272576	0.0935670426	0.08857959	0.0747939304	-0.0014888880999999999	-0.026548337999999998	-0.14160017460000002	0.0335619448	-0.0543440021	0.031115853199999998	-0.0130474027	-0.1746972082	0.0785656778	-0.020298034	0.08409746609999999	-0.0674397808	-0.002154931	-0.0347418298	-0.0833190645	-0.0151455202	0.05424845019999999	-0.023417607200000003	-0.023038945	0.1434991374	-0.047378759900000005	0.026862131299999998	0.08734840279999999	0.0801814076	0.08933231130000001	0.040920785	-0.021335182299999998	-0.0763729677	0.00553367	0.00301264	3.06215036689e-05	9.0759997696e-06	-0.08239939999999997	0.07606160000000002	0.006789661120359995	0.005785366994560003	0.038920800000000005	0.0823421	0.0015148286726400005	0.0067802214324100005	0.000366842	-0.00016856800000000007	2.8415170624000025e-08	1.3457305296400002e-07	0.00023605	0.0001708356	5.5719602499999986e-08	2.9184802227359997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
752.4941016808752	1.615698411418407	566247.3730645074	2.610481356659964	912.0863486866057	-4.761078782899291	831901.5074604644	22.667871176973787	796.0744726707167	-0.6413102754027022	633734.5660379597	0.4112788693370898	792.0594808693588	634.2037158708364	1.007962	20.962481	0.09713318000000004	0.07516469999999999	-0.0279469593	-0.1395994561	-0.05723924370000001	0.0026277314	0.0857716075	-0.0646661904	-0.0856060973	-0.09596194050000001	0.1218117453	-0.0272438066	0.112929635	-0.0503749483	-0.0027180935999999998	-0.0958635847	-0.0303440718	0.060234414800000004	-0.035602620099999996	-0.0942612042	-0.0034515413	-0.010552373600000001	-0.008782462	-0.053290085599999995	-0.1162480066	0.0152088798	0.1572083118	0.0145435606	-0.035983595099999995	0.0487802925	-0.061646674900000004	0.0338080889	-0.038439885	0.0001128915	0.028583629	-0.1116612458	0.1327219177	0.10078277880000001	-0.137207389	0.0406387841	0.018674771899999998	0.1438621471	0.0749979725	-0.0246534077	0.0379743068	-0.0497980587	-0.0678988076	0.0011888098	0.0809435655	0.050572389100000004	-0.0011161138	0.013206124199999999	-0.0391690269	-0.0339203942	-0.0057002854	0.071721932	0.0927505337	0.0821434075	-0.0183478526	0.0514546907	-0.0686824391	-0.0469684874	0.1599508411	0.10513423039999999	0.08823103759999999	0.0372834218	-0.027041777700000002	-0.0816641756	0.012812100000000002	0.0072784300000000015	0.00016414990641000005	5.297554326490002e-05	-0.0984664	-0.016067000000000026	0.00969563192896	0.00025814848900000085	-0.0336474	-0.0725682	0.00113214752676	0.00526614365124	0.0003912330000000001	2.439100000000007e-05	5.949208810000035e-10	1.5306326028900006e-07	0.00023605	0.0	5.5719602499999986e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
753.6121428427397	1.1180411618644257	567931.2618400259	1.250016039623155	914.6367425816353	2.5503938950296288	836560.3708803445	6.504509019804401	796.2659705830472	0.19149791233053293	634039.4959085622	0.03667145042695248	792.0824294349608	644.3370133958988	0.8918399999999999	18.547522	0.09816286	0.06889810000000003	-0.0479936426	-0.0718227647	-0.017403248899999998	-0.0080540587	0.0490533597	0.032874618700000004	-0.0635549714	-0.029714413	0.1065796951	0.0405431731	0.023843383500000002	0.0570381876	-0.0123564846	0.10166472369999999	-0.0581976885	-0.0407583475	-0.08502240789999999	0.059313370899999995	0.1371009758	-0.0850431919	0.023528504900000004	-0.0834427821	-0.0330758638	0.0710515868	-0.07416117009999999	-0.0585338353	0.1258525219	-0.0297239254	-0.007376243399999999	-0.059282462699999997	-0.0437999325	0.07407516509999999	0.11824481960000001	-0.050112122800000006	0.11766026019999999	0.0085441375	0.09443047710000001	0.0688652624	-0.0307506391	0.11514873869999999	0.027661720299999998	0.0022115097	-0.0755987571	0.0743545015	-0.0453216525	0.0020577498	0.015641903500000002	-0.0596769861	-0.0819402902	0.07939362700000001	-0.0060450289	-0.0331012578	-0.18973786280000002	-0.002672068	-0.0765728508	-0.037776385600000004	-0.0097658055	-0.097340734	-0.0240610731	0.0478875621	-0.0745049726	-0.0285393614	0.08710066890000001	0.0335968847	-0.0326681354	-0.0865246901	0.0127978	-1.4300000000001813e-05	0.00016378368484	2.044900000000518e-10	-0.164588	-0.06612160000000003	0.027089209744000003	0.0043720659865600035	-0.0126128	0.021034599999999997	0.00015908272383999996	0.00044245439716	0.0005555040000000001	0.00016427099999999999	2.6984961441000002e-08	3.0858469401600014e-07	0.00023605	0.0	5.5719602499999986e-08	0.0	5.55762e-05	5.55762e-05	3.08871400644e-09	3.08871400644e-09	0.0	0.0	0.0	0.0	0.0	0.0
754.4298306378287	0.8176877950890002	569164.3693562228	0.6686133302375109	909.0827027413952	-5.554039840240081	826431.3604236	30.84735854697405	797.8218536435077	1.5558830604604736	636519.7101511626	2.4207720978278497	793.1694835494148	644.2679070641376	0.8634009999999999	17.956078	0.19970417	0.131439	-0.0249540665	-0.0533917167	-0.0744727671	0.0064535513	0.0780976161	0.0005559084	-0.0145266597	-0.0512036687	0.0471867807	0.015863766799999998	0.1095245899	-0.0920865467	-0.1230688813	0.079266683	-0.06133033900000001	-0.0325600694	-0.016036932900000002	0.079763492	0.09263744730000001	0.0081088135	-0.09321182550000001	0.047739282699999996	-0.013942921100000002	0.0386682367	0.038403224300000004	-0.1225877308	-0.0984420815	-0.0005556649	-0.035493445	-0.0348056972	-0.060711332	-0.083865527	-0.0183460743	0.055146460099999996	0.0385869892	-0.057868440300000004	-0.1335934801	0.0760669264	-0.0201900429	0.0673907354	0.0845526727	-0.0729247412	0.059637570599999995	0.0511268796	-0.1243387154	0.0352138956	-0.07836600219999999	-0.0877056807	-0.0450133338	0.060638297599999995	0.0695763507	-0.0443179324	-0.049874935700000005	0.0165363819	0.0255628539	-0.0053735516	-0.0082136692	-0.062384938	0.0252703849	0.0500587828	-0.0528558469	-0.0459972485	0.0859415781	0.0298660358	-0.0381975612	-0.0909288773	0.0243703	0.0115725	0.0005939115220900001	0.00013392275625000004	-0.038306900000000005	0.1262811	0.0014674185876100007	0.015946916217210002	-0.041985	-0.029372199999999998	0.001762740225	0.00086272613284	5.49234e-05	-0.0005005806	2.5058093709636e-07	3.0165798675600004e-09	0.00023605	0.0	5.5719602499999986e-08	0.0	0.000204563	0.00014898680000000001	2.219706657424e-08	4.1846020969e-08	0.0	0.0	0.0	0.0	0.0	0.0
755.0903825650902	0.6605519272615084	570161.4858422943	0.4363288486088929	920.5326997216057	11.449996980210473	847380.4512567478	131.10243084682892	798.8429902411079	1.0211365976002753	638150.1230573548	1.0427199509586669	795.2128632870442	644.3091525722045	0.962411	20.015169	0.25405828	0.173531	-0.0423617478	-0.0712119687	0.0110450616	-0.0211461009	-0.0185342258	0.07990812509999999	0.015220673899999999	-0.122119715	-0.0412848248	0.0175475603	0.073263587	0.0046123793	-0.0270571857	0.1482384014	-0.0028936201	0.0394722711	-0.1442959232	0.16388521	0.0660283047	0.0214865586	0.0433517433	0.0203006978	-0.048437851100000005	-0.0475199616	0.079330657	0.0678931404	-0.1023874259	-0.057756101	0.0759157909	0.0733482475	-0.1329043496	0.0048195747999999995	0.036675855800000004	-0.012019297	0.0231555188	-0.0998476918	-0.068165062	-0.06443582769999999	-0.0338403357	-0.0235956572	0.09429934390000001	-0.0195885708	-0.0427335094	0.07438843190000001	-0.0546220951	-0.030598241499999998	-0.0404229118	-0.14937947199999999	-0.143841148	0.18175708329999998	-0.0019648991	0.08762003689999999	-0.024773807400000004	0.0756264363	0.0267689017	0.0827765689	0.1146280805	0.008548685600000001	0.0600337924	0.0513423393	-0.052370051900000006	0.0683437397	0.08475414740000001	0.0260957959	-0.0436136483	-0.0948535094	0.012785800000000005	-0.011584499999999996	0.00016347668164000013	0.0001342006402499999	-0.196437	-0.15813010000000002	0.038587494969	0.02500512852601	0.022804	0.064789	0.0005200224159999999	0.004197614521	-0.000121183	-0.00017610639999999998	3.1013464120959994e-08	1.4685319488999998e-08	0.000302832	6.678200000000001e-05	9.1707220224e-08	4.4598355240000015e-09	5.63578e-05	-0.0001482052	2.196478130704e-08	3.17620162084e-09	0.0	0.0	0.0	0.0	0.0	0.0
755.2440879704367	0.1537054053464999	570393.6324142967	0.023625351632731842	918.0886719187421	-2.444027802863616	842886.8095055196	5.973271901170353	797.4115315678813	-1.4314586732266434	635865.1506774342	2.0490739331557823	793.1634200219676	651.0978874640233	0.985454	20.4944	0.23442974	0.156669	-0.0654760105	-0.0185724888	-0.0205100941	-0.0221378575	0.0047514945	-0.012172436000000002	0.0527280183	-0.0554534495	0.0127319248	0.0065490170999999995	0.1127042343	-0.10533790679999999	-0.0125522243	0.1034418117	-0.025451323900000003	0.0636225546	0.0825317247	-0.0332020314	0.0154968778	-0.0908596003	0.0123073984	-0.1156892909	-0.0095384536	-0.0413355286	0.0449330501	-0.0106537447	-0.0278900323	-0.085662302	-0.1813686782	0.1337331363	-0.017236286899999998	0.0505268362	-0.0394191017	0.1253905937	0.0269660016	-0.009178938900000001	0.0207066367	0.07991345	-0.022214474300000002	0.0215839266	0.0583346763	-0.12311989849999999	0.0784857527	0.0382884384	-0.0690889443	-0.0503526979	0.0113190502	-0.0289679617	0.046623908	-0.003747416	0.0496894166	-0.0813280089	-0.10134865480000001	0.0191698868	-0.0096245263	-0.06823158019999999	0.060887285199999995	-0.0485004146	-0.0641346496	-0.1224173447	0.0930989184	0.0850196963	0.0835387683	0.022291137599999997	-0.0489003263	-0.0982778883	0.012812100000000002	2.6299999999996465e-05	0.00016414990641000005	6.916899999998141e-10	-0.046542	0.149895	0.002166157764	0.022468511025000002	-0.0155529	-0.0383569	0.00024189269841	0.00147125177761	-0.000921074	-0.0007998910000000001	6.398256118810001e-07	8.483773134759999e-07	0.00023605	-6.678200000000001e-05	5.5719602499999986e-08	4.4598355240000015e-09	0.0	-5.63578e-05	3.17620162084e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
756.3892085250767	1.1451205546400158	572124.634773192	1.3113010846590578	917.8115312010916	-0.2771407176504681	842378.0068056923	0.07680697737981647	797.3725980849222	-0.03893348295912347	635803.0601766988	0.0015158160953283573	793.0831145484079	647.2212692657165	1.220778	25.388395000000006	0.15892479999999998	0.100543	-0.047421032599999996	-0.026092524500000002	-0.0850806414	-0.0849964828	0.0775556335	0.09674470439999999	-0.2043470073	0.0358800784	0.0379085063	0.0909368214	-0.0805409948	0.0254644284	-0.0560509716	-0.051192546900000004	-0.043894835199999996	0.0181663357	-0.10215134320000001	0.0356386915	0.041479729300000004	-0.0380294834	0.0834339057	-0.005813930300000001	0.0345140497	-0.0918662654	0.17057007030000002	0.030908587400000007	0.0029329421	0.0088217442	-0.0194929568	-0.015318350500000001	0.030135668199999997	-0.043176597000000004	0.0337415588	-0.0293702465	-0.0996509367	0.1037642827	0.129931994	-0.0172372144	-0.07443896280000001	0.0427683119	-0.0786155633	0.0729386462	-0.0627567587	-0.0535487617	-0.1124330915	0.0685287573	0.057510560499999995	-0.0622325345	-0.022134849300000002	0.1365867306	-0.004034542800000001	0.024410436	0.0165102301	0.071463234	0.1019143528	-0.026777436800000002	-0.0134934325	-0.0177994095	0.08317576730000001	-0.0604545376	0.0787668535	0.013296167900000001	0.08229584150000001	0.018457078999999998	-0.0540419085	-0.1011839538	0.012812100000000002	0.0	0.00016414990641000005	0.0	-0.138301	-0.091759	0.019127166601	0.008419714081000002	0.012608	0.028160900000000003	0.00015896166399999995	0.0007930362888099999	-0.000140976	0.0007800979999999999	6.085528896039998e-07	1.9874232576000004e-08	0.00023605	0.0	5.5719602499999986e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
759.9078126308307	3.51860410575398	577459.8836973737	12.380574853028765	931.0020307759472	13.190499574855606	866764.7813089378	173.98927903426596	800.9013251041963	3.5287270192741285	641442.9325536576	12.451914376555278	797.0466886765804	660.1737949236442	1.33128	27.686501	0.1270491	0.0968014	-0.0379650149	0.0489170658	0.11071174339999999	-0.0298369789	-0.1334950682	0.1507891006	0.0180839715	-0.1542741532	-0.1385350955	-0.0081848428	0.0363731207	0.0997886773	-0.015435403799999999	0.0016300642000000001	-0.0414556679	0.0171109588	0.0980842599	-0.0500140333	0.1003962989	0.027877913799999997	-0.061753353	-0.034831436800000004	-0.147644302	-0.0400368754	0.04268806519999999	0.0601221091	0.0473056988	-0.0353447693	-0.031697006800000004	-0.0828164043	0.0312049465	0.050288737400000005	0.044393220899999995	0.0594556694	-0.0440411941	0.1060453391	-0.0094502617	-0.1538360291	-0.0039652218	-0.1196239732	0.1195978765	0.0302070395	-0.08676704560000001	0.028288699700000006	-0.0523802851	0.0299713902	0.051660676600000004	-0.0225490826	0.0242550585	-0.0431043727	0.138008828	-0.011772766499999998	-0.0107059138	0.06591009980000001	-0.012706053600000001	0.1465666723	0.0148003301	0.017669243600000002	0.0032263903	-0.06943034740000001	-0.0624235285	0.0623905805	0.0810257771	0.0145986769	-0.0590231392	-0.10355637949999999	0.012825	1.2899999999997984e-05	0.000164480625	1.6640999999994794e-10	-0.118649	0.019652000000000003	0.014077585201	0.00038620110400000015	-0.0837517	-0.0963597	0.00701434725289	0.009285191784089998	-0.000246409	-0.000105433	1.1116117488999998e-08	6.071739528100001e-08	0.000351107	0.00011505699999999998	1.23276125449e-07	1.3238113248999996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
759.9679934007705	0.06018076993984778	577551.3509935936	0.003621725070552886	924.8826680375523	-6.119362738394897	855407.9496362612	37.4466003240559	799.5365973071512	-1.364727797045134	639258.7704334976	1.8624819600276648	795.9580969211946	691.6474493885053	1.382354	28.748684	0.22235996	0.1392	0.0203041126	0.2056846358	-0.0455636897	-0.064600182	-0.026702368100000002	0.0752369668	0.09465920300000001	0.0004203713	-0.0712607633	0.0375485894	0.001312024	-0.0930073149	-0.1039977806	-0.0071950122	-0.0340438348	-0.15534074220000002	0.0577270451	0.1537818048	-0.0149164936	0.0975077507	0.024514541600000002	-0.0576748463	-0.0823227011	0.0203195225	-0.0367297053	0.05272554980000002	0.0441335218	-0.1450378222	0.031606104700000005	-0.1349032017	0.07804812929999999	-0.0023562238	-0.1373216356	-0.004564689	0.094360486	-0.0176538898	-0.06494856190000001	-0.0347043819	-0.0441165651	-0.0862184335	-0.0158501313	-0.0175307566	0.1048378764	0.07549419190000001	-0.09912030640000001	0.0474324271	-0.1139668347	0.1538485703	-0.0962777563	0.04727824	0.0361611506	0.0323632227	-0.0177964272	0.07674306809999999	-0.055231743300000004	0.0025825658	0.003056878	-0.0023557320999999997	0.0004821126	-0.0727700633	-0.1485499432	0.10291475580000001	0.0797289937	0.0107210203	-0.06382923809999999	-0.1053826534	0.0340194	0.021194400000000002	0.0011573195763599998	0.0004492025913599999	0.00550371	0.12415271	3.0290823764100007e-05	0.0154138954003441	-0.07854959999999997	0.005202100000000029	0.006170039660159996	2.70618444100003e-05	-0.00123252	-0.000986111	9.72414904321e-07	1.5191055504e-06	0.000645367	0.00029426	4.16498564689e-07	8.658894760000001e-08	0.000155844	0.000155844	2.4287352336e-08	2.4287352336e-08	0.0	0.0	0.0	0.0	0.0	0.0
754.8367110696615	-5.131282331108992	569778.4603784637	26.330058361551327	913.2206749705338	-11.661993067018555	833972.0011936374	136.00208229518887	798.3228491882471	-1.21374811890405	637319.3715360408	1.4731844961431202	793.8840804133058	668.2580868397415	1.266504	26.339363	0.26223795999999994	0.151046	0.0040336057	0.0963287544	0.0736693641	0.0443567432	0.0329032471	0.0649756786	-0.0397466147	0.11815895050000001	-0.0237162856	0.0386110908	-0.0356444594	-0.038430648399999996	0.0072214137	0.0882021273	0.0280388621	-0.0806607602	-0.0749935362	0.0095759544	0.027836685099999998	-0.0898186725	-0.0008397229	0.0029549315000000002	0.0125758291	0.02967625	-0.0193696493	0.0486518749	0.1261379263	0.0581415597	-0.014245664	-0.12302331130000001	-0.0602728716	0.047532814400000005	-0.0854409713	-0.2204839768	0.0013920309	0.08741272720000001	-0.09397656300000001	-0.09554431210000001	-0.015062611100000001	-0.0397607168	-0.0587321432	-0.0692402592	-0.042804105700000004	0.0965695342	0.053277743600000003	0.067455282	0.0175744613	-0.038310032200000003	-0.0609377771	0.08996039269999999	0.0205421884	0.0243064557	-0.0022360803	-0.0261908523	-0.0139798315	-0.0310249647	-0.12355360050000001	-0.0992531002	0.0047931028999999995	0.0179173817	-0.044990172	0.0597491997	0.0784059191	0.0068292234	-0.0684459447	-0.1066531437	0.034000800000000005	-1.8599999999993618e-05	0.0011560544006400002	3.459599999997627e-10	-0.125585	-0.13108871	0.015771592225000002	0.017184249889464098	-0.0316008	0.04694879999999997	0.00099861056064	0.002204189821439997	0.000205766	0.001438286	2.0686666177959998e-06	4.2339646756e-08	0.000451107	-0.00019426000000000005	2.03497525449e-07	3.773694760000001e-08	0.000206935	5.109099999999999e-05	2.610290280999999e-09	4.2822094225e-08	0.0	0.0	0.0	0.0	0.0	0.0
