global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
726.1057470796222	0.5559881906169721	0.3091228681055345	527229.5559420564	925.0500344977797	2.2649954212224657	5.1302042581587335	855717.5663243434	766.4559459102933	0.2143648900333801	0.04595230607902315	587454.7170212424	774.5282158476091	585.1110119699374	0.982307	17.116592	0.17976599999999998	0.0960871	0.0701281012	0.061974370099999995	0.0599560225	-0.037555731099999996	-0.0342346772	-0.1502481297	0.0498858036	0.05722878	0.07132707349999999	-0.0292948118	-0.0190072555	-0.12189818990000001	-0.1001839601	-0.0676712618	-0.08339663280000001	0.030661109300000006	-0.1347681586	0.1422837756	0.0019477301999999998	-0.0169154993	-0.0495475368	-0.057372104199999996	-0.0665880176	0.16823962850000002	-0.0498982692	-0.0224732495	-0.0085440364	-0.043518987300000006	-0.121142474	-0.0115069405	0.0779617331	-0.0207329264	0.010398226600000001	-0.2010920563	0.033538636000000004	0.0154828954	-0.0968256774	-0.0728599201	-0.1070837	-0.13863701369999998	0.0621008974	-0.0650585515	0.0639317629	0.0643358437	0.026970277	0.0556888442	0.0304342867	-0.12216100960000001	-0.012581518500000001	-0.0125459834	0.046945523200000006	-0.148230953	0.0236920425	0.0177330091	-0.1152472993	0.0136930418	0.060216198	-0.0999805035	-0.1222655247	0.0374869372	-0.0388650671	-0.0412393419	-0.037411353599999995	0.0919148761	-0.0111493143	0.0031953801000000003	0.055907472699999995	-0.0527608846	0.066910542	-0.0525416646	0.0088640086	-0.0137053519	0.13575238779999999	0.10066637519999999	0.021499273399999998	-0.0056898863000000004	0.0478252907	-0.1076799009	-0.2593828949	0.0654021483	0.12091683869999999	0.0935496191	0.054483950700000006	0.0009847731	-0.052775283799999996	0.0	0.119197	0.004032999999999981	0.014207924809000001	1.6265088999999852e-05	0.199645	-0.07588899999999997	0.03985812602500001	0.005759140320999998	0.377224	0.011292999999999996	0.142297946176	0.00012753184899999995	0.008689149999999998	0.0013594199999999992	1.8480227363999974e-06	7.550132772249997e-05	0.00220834	0.00017876000000000006	4.8767655556e-06	3.1955137600000015e-08	0.00212999	0.00023284	4.5368574001e-06	5.42144656e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
728.5180817753114	2.4123346956891965	5.819358684025887	530738.5954735794	937.4959500275262	12.445915529746456	154.90081337358401	878898.6563180139	765.5806614717044	-0.875284438588892	0.7661228484358721	586113.7492194524	773.650096834584	592.6356950389891	0.886336	15.444315	0.05978650000000001	0.028484500000000006	0.0641887169	0.0192958925	0.110713841	-0.0355350372	-0.1207619565	0.0245810632	0.12175136800000001	0.149928445	0.09683793560000001	-0.0832039311	-0.1595866631	-0.12908764050000002	-0.0922140671	-0.0379535026	-0.046731322	-0.0385299195	-0.0385858452	0.0461198129	0.058208749000000004	-0.1072829967	-0.0314958491	-0.2348410647	-0.026133313	-0.0055789839	-0.07125376900000001	0.08375450570000001	-0.015369148899999999	0.006878175899999999	-0.0233544869	-0.0323537833	0.1632609715	0.1519966723	0.007879268100000001	0.030660033399999998	-0.0622934241	-0.0116923162	0.030687183	-0.09108962970000001	0.0741222686	0.06135159940000001	0.09787402	-0.0020772993	0.0412894513	0.1642737836	-0.0761242162	-0.0569533509	0.21036045329999997	0.1791292859	-0.08552698660000001	-0.1396308252	0.015616457	-0.1214233464	-0.0636256189	0.0431116041	-0.12408552560000001	0.0405461264	0.0627003917	-0.0024880319000000002	-0.0786588114	0.17205305629999998	-0.0789666532	-0.016325013500000003	-0.0035277284999999997	0.11797983810000001	0.0757183127	0.0338505491	0.10877571890000001	0.05048456900000002	-0.07665688820000001	0.0156400648	-0.0419023894	-0.033251072400000005	-0.0003690975	0.0358673295	-0.1765469278	-0.050934687199999995	0.0413900966	0.053382107000000005	-0.1551502081	-0.1178650243	-0.0130546472	0.0925544796	0.0510490108	-0.004922222899999999	-0.05949864570000001	0.0	0.132953	0.01375599999999999	0.017676500208999996	0.00018922753599999974	0.203905	0.004259999999999986	0.041577249025	1.814759999999988e-05	0.386057	0.008833000000000034	0.14904000724900002	7.802188900000064e-05	0.008536439999999998	-0.00015271000000000037	2.3320344100000104e-08	7.287080787359995e-05	0.00247686	0.00026852	6.1348354596e-06	7.210299039999998e-08	0.00236751	0.00023752000000000015	5.605103600100002e-06	5.6415750400000086e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
727.3515969894464	-1.1664847858650091	1.3606867556545363	529040.3456430981	925.4769991518956	-12.018950875630596	144.45518015082143	856507.6759591978	766.2932938943843	0.7126324226799169	0.5078449698546479	587205.4122675052	773.4966632925392	594.9428368545925	0.8111109999999999	14.13353	0.07162449999999995	0.0371705	0.0628623378	0.0062058022999999995	0.1261528771	-0.0228557468	-0.06236968	-0.0856441308	0.1269993413	0.024684286	0.027678547999999997	-0.0270641173	-0.0651804485	-0.11295662869999999	0.010707326299999998	-0.149645478	-0.1151768875	0.1259749319	-0.1132932884	0.0571437708	-0.1335568967	-0.027625907400000003	-0.0834894043	-0.0357231653	0.042198786399999993	-0.07208412019999999	-0.053697966900000005	0.0366360584	-0.20144947579999997	-0.033361407999999995	0.07908880480000001	0.013388493500000001	0.10917807980000001	0.0643568854	0.09054946550000001	0.0216011699	-0.0197391644	0.1133614437	-0.0042578634999999995	-0.0212812482	0.013020800700000001	-0.0334286477	-0.0323418591	-0.0388374095	0.0264868989	-0.1052427379	0.0525795742	-0.0276669429	-0.1026150802	0.1082103235	-0.027141162400000002	-0.075986227	0.0300906017	-0.127200895	0.0044730641	-0.0477085896	-0.1485283366	0.0897855286	0.09014766880000001	-0.1597985267	0.0297557212	0.0263958452	-0.0303437812	-0.17061224530000002	-0.013629033799999999	-0.0100009097	-0.042822855099999994	-0.005537643199999999	-0.0364439359	0.05138250019999999	0.133882134	0.052189549	-0.1163046084	-0.0963837738	-0.1305394359	-0.0065028037	0.0107680421	0.1306796737	0.026079524700000002	-0.0660137999	-0.0128030025	0.068561804	-0.00020957700000000002	0.09152846349999999	0.0475459561	-0.010814443500000001	-0.0659045565	0.0	0.131906	-0.0010469999999999924	0.017399192836	1.096208999999984e-06	0.229569	0.02566399999999999	0.052701925761	0.0006586408959999996	0.377956	-0.008101000000000025	0.142850737936	6.56262010000004e-05	0.007930579999999998	-0.0006058599999999997	3.670663395999997e-07	6.289409913639996e-05	0.00253404	5.7179999999999984e-05	6.4213587216e-06	3.269552399999999e-09	0.0022943	-7.32100000000002e-05	5.2638124900000005e-06	5.3597041000000294e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
728.6438286186967	1.2922316292502956	1.6698625836348733	530921.8289841127	927.3083651048893	1.8313659529936783	3.3539012537844446	859900.8039935026	767.7845729698394	1.4912790754550542	2.223913280890081	589493.1504904786	775.2735533162495	609.1716273373382	1.1398	19.860905	0.2067295	0.120709	0.058197307300000015	0.0037450108000000003	0.11125630369999999	0.008060122900000001	-0.0019563464	-0.0602774265	0.0461034677	0.0389564249	0.012518805	0.0650435597	-0.009359743299999999	-0.06655660769999999	0.056273969199999996	0.0618591823	-0.038469854399999996	-0.0156475125	-0.023033832999999997	0.0940896898	0.048433992300000006	-0.133997375	-0.1023322967	-0.0235932508	0.0843704993	0.0010782694000000001	0.0538145559	-0.0303566987	-0.0515233779	0.0342694308	0.0544713511	-0.1416010394	-0.0281041375	0.0557744136	0.0492676245	0.1617257789	0.0189179731	-0.0145600765	-0.0313012468	0.18669526620000002	0.0320968789	-0.16826082260000005	0.030008717	-0.0226569914	0.0531732385	0.0723403729	-0.1745644254	-0.1028045783	0.1299570299	-0.0999735375	0.07168583889999999	-0.0348308455	0.0029916606	-0.0179434689	-0.0674061129	0.0075912785	-0.0712861932	-0.052622123	0.0743284181	-0.0490790669	0.0471956532	0.1031545045	-0.04793764019999999	0.0980933757	-0.1731918806	-0.018769130800000002	-0.1184963795	-0.07025082190000001	-0.0174394802	-0.13224858609999998	-0.0795228758	-0.0088314199	-0.0927420396	-0.1163394326	-0.1460366713	-0.1361125511	0.0398791747	-0.11186627240000001	-0.0504246846	0.0713278732	0.1258168943	0.0145015335	-0.1598000373	0.0904719133	0.0439794606	-0.0166742017	-0.071958838	0.0	0.13735000000000006	0.00544400000000006	0.018865022500000016	2.9637136000000647e-05	0.348592	0.11902300000000003	0.121516382464	0.014166474529000004	0.354084	-0.023872000000000004	0.125375479056	0.0005698723840000003	0.00735231	-0.0005782699999999978	3.3439619289999763e-07	5.40564623361e-05	0.00210363	-0.00043041	4.4252591769e-06	1.852527681e-07	0.00245343	0.00015912999999999995	6.0193187649e-06	2.5322356899999986e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
730.8788862908051	2.2350576721083826	4.995482797650542	534183.9464256875	939.7049193551112	12.396554250221925	153.67455727869526	883045.3354601959	769.5336909848168	1.7491180149773982	3.0594138303184737	592182.1015607155	778.4405093377684	608.2615388150822	1.173067	20.440578	0.16176300000000007	0.0920973	0.0788314876	0.0203447652	0.0627896557	0.0152825805	0.08116906509999999	0.0370897719	-0.1959931437	0.0956454699	0.0259376442	0.1780447068	0.053807861500000005	0.0059527488	-0.0623923618	0.0429021877	0.0015711257999999999	-0.0289895609	-0.030286400000000005	-0.0397663788	-0.057103605099999996	-0.13124526820000001	-0.1290676221	-0.0874750616	0.0926798042	0.0982146112	0.074384264	-0.0549844083	0.1169233975	0.09553285210000001	-0.019239453899999998	0.0070451402	-0.0076277344	0.1154390572	-0.0195917174	0.0313436304	-0.033892143799999996	0.105295187	-0.053086383200000004	-0.07412512639999999	-0.061802395	0.0164964699	0.047266925999999994	-0.024404835899999998	0.0843716549	-0.044895658600000006	-0.014195167199999999	0.11430794609999999	0.094902551	-0.08493533019999999	0.1806598116	0.014572145900000001	0.014572191399999997	0.0676786762	0.0055993011	0.052453791	0.0604446094	-0.054166528600000007	0.0402985885	0.001653485	-0.1800859844	0.09775845539999999	0.0151773124	0.1443241269	0.0198860297	0.1492125653	-0.21610767649999998	0.0646636704	0.09556709779999999	-0.1933535755	-0.061725080099999996	0.026802503	-0.0542633432	-0.023436875099999997	0.0239028379	-0.0023750604	-0.030280746600000002	-0.0931893215	0.0411168663	-0.055513743	0.0199029581	0.127841925	-0.009081251700000001	0.0893851812	0.0403542832	-0.022483907799999998	-0.077629188	0.0	0.151319	0.013968999999999955	0.022897439761	0.00019513296099999867	0.262518	-0.08607400000000004	0.06891570032399999	0.007408733476000007	0.355377	0.0012929999999999884	0.126292812129	1.6718489999999703e-06	0.0076663	0.00031399000000000016	9.858972010000006e-08	5.877215569e-05	0.0027579	0.0006542700000000003	7.606012410000001e-06	4.2806923290000026e-07	0.00269371	0.0002402800000000003	7.256073564100002e-06	5.773447840000013e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
730.3984215855969	-0.4804647052081918	0.2308463329507947	533481.8542547313	940.2641389142816	0.5592195591704012	0.31272651535873786	884096.6509282155	768.4529540954228	-1.080736889393961	1.1679922240969351	590519.942657982	775.5248465619449	591.799420772174	1.534339	26.735693	0.2310855	0.133461	0.0754478812	0.0254311325	0.061530183499999995	0.0038806269	-0.0917982743	0.1314507616	-0.0194217486	0.11016579230000001	-0.0370665821	0.130925929	-0.048997911100000006	-0.10277435359999999	-0.0541183728	-0.0744465901	-0.0690177967	-0.0090961418	0.0458939353	-0.06331977009999999	-0.029820384100000007	0.0150143477	-0.0046925984	-0.30512017420000004	0.10885419	0.0698593956	-0.024677557599999997	-0.0086547754	0.0001118655	0.0364943347	0.126396346	0.0508320776	-0.0375392224	-0.190134308	-0.0883174225	0.0234608409	0.0635955002	-0.0782466936	-0.0043726359000000005	-0.0553304809	-0.031347400899999996	-0.0035879594	-0.12516893310000002	-0.017005595	-0.06344671019999999	-0.0821015727	0.046484260300000003	0.0065682925	-0.16651388109999998	-0.0200559591	0.0838309696	-0.1588018839	0.0383600898	-0.0007339667999999999	0.08911602560000001	0.055380988799999996	0.019824738300000002	0.020429521000000003	0.1261936897	0.13099325679999999	-0.0798724587	0.0048122341999999995	-0.1383532832	-0.0755138225	-0.033887663	0.2128620513	0.0090759863	0.0854639764	0.0381339501	0.1506450349	-0.157162892	0.0782025038	0.0420963329	0.0121529553	0.0118184328	-0.11328871	0.07132659820000001	0.17392891079999998	-0.1125204636	0.0256321512	-0.0521945061	0.10597869800000001	0.0958988323	0.08826863	0.036675261	-0.028226122599999997	-0.0828853527	0.0	0.14366099999999998	-0.007658000000000027	0.020638482920999998	5.86449640000004e-05	0.129668	-0.13284999999999994	0.016813790223999998	0.01764912249999999	0.388898	0.033521000000000016	0.151241654404	0.0011236574410000016	0.00846523	0.0007989300000000005	6.382891449000011e-07	7.166011895290001e-05	0.00259985	-0.00015805000000000032	6.7592200225e-06	2.4979802500000094e-08	0.00250956	-0.00018415000000000009	6.297891393600002e-06	3.3911222500000045e-08	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
729.1184033862493	-1.2800181993476372	1.6384465906611674	531613.6461565135	931.2001999960124	-9.063938918269171	82.15498871411455	867133.8124726134	768.0260897096132	-0.4268643858096084	0.1822132038726142	589864.0744746388	775.8699083865563	615.3031355935201	1.537627	26.792992	0.345689	0.207776	0.059938145199999994	0.009631825	0.0763733227	0.0566166952	0.0864693141	-0.0031010473999999997	-0.0622184062	-0.0103458991	-0.087999881	0.1396123661	0.0878808489	-0.0363354473	0.064442626	0.0185429813	0.0015353998	-0.0741951351	0.011984511299999999	0.1923030362	0.1628871143	-0.1166772326	-0.06196232650000001	-0.068701403	0.1027976427	0.024823957	0.1173058825	0.040882724700000005	0.0150419183	0.0351425055	-0.0142484242	0.0097840731	-0.023487047	0.11358560390000001	-0.0801367079	-0.0339838912	0.09753673269999999	0.0579736356	-0.036790658399999995	-0.09427717769999999	-0.0573903971	0.0221117453	-0.0604031784	0.1742529334	-0.0516717554	-0.0369017533	-0.0067876319	-0.0792595353	0.12381791310000001	0.0559425719	0.157042613	0.0121949048	0.065080828	0.0758554808	0.0105023882	-0.00017850779999999998	0.1081238273	-0.18000681559999998	0.0873336999	-0.0935075558	0.052747404500000004	0.0567204654	-0.0661413875	0.1154466703	-0.26068186120000003	0.052267813899999994	-0.19276227170000002	-0.0415704639	-0.0264353661	0.0659662396	-0.0422418296	0.0522715056	0.0202929037	-0.0878071275	0.1112121632	-0.0240720054	-0.09773775230000001	0.08460185029999999	0.0239428772	-0.0616017899	-0.0547983629	0.0574657405	0.0257230336	0.08712263199999999	0.032947302799999995	-0.0338836091	-0.0876992882	0.0	0.140031	-0.003629999999999994	0.019608680961	1.3176899999999957e-05	0.338104	0.208436	0.11431431481599999	0.043445566096000005	0.340301	-0.048597	0.115804770601	0.002361668409	0.00707728	-0.0013879500000000006	1.9264052025000013e-06	5.00878921984e-05	0.00235028	-0.0002495699999999997	5.523816078400002e-06	6.228518489999987e-08	0.00257256	6.300000000000012e-05	6.618064953600001e-06	3.9690000000000156e-09	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
730.1668012037352	1.0483978174859203	1.099137983709241	533143.5575800949	931.9039627112593	0.7037627152468531	0.4952819593716232	868444.9957169482	767.1504943719818	-0.8755953376313528	0.7666671952817626	588519.8810151762	774.3285035025673	590.1561763132645	1.404816	24.478777	0.36748600000000003	0.190979	0.0656881004	0.0520263026	0.0458819671	-0.0235324335	-0.056631924699999996	0.012139998400000001	-0.0121734173	0.05719705980000001	-0.17029157690000002	0.0572239621	-0.0599683145	-0.10460348480000001	-0.1779171529	-0.21470036280000002	0.0644242386	-0.0469257164	-0.0257255232	0.047726388099999996	0.0763198678	0.0504687334	0.0470865278	-0.0303748157	0.0385601089	-0.0102665306	-0.0091712075	0.0703239042	0.2796758485	-0.0199267394	0.1575293002	0.060360453099999996	0.0388357561	-0.0378726759	-0.030512228399999997	-0.0236241235	0.11586271880000001	-0.051493044	-0.07189390429999999	0.0562321276	0.0417033906	-0.0388042625	-0.1347413442	-0.036774648	-0.0557029496	-0.064282478	0.0151895256	0.1807585657	0.004434857	0.0413797126	0.0117703549	-0.09566266109999999	0.0408518639	-0.0915142116	0.1755254427	0.11484983439999999	-0.0159379947	-0.021733326	-0.12324376210000001	-0.023693266	-0.1401394246	-0.03165176	-0.0231412349	-0.0911390027	-0.0191191437	0.0912031041	0.027867169900000002	-0.1127056227	0.0043960565	-0.0803184296	-0.1248491882	-0.0820579192	0.2261939155	-0.0125472139	0.0148114529	0.05190731639999999	-0.0765080509	0.0570553653	0.12037132519999999	-0.0139267699	-0.0851162298	0.2200543721	0.0041927438	0.08594756960000001	0.029175383	-0.039439385099999995	-0.09204531	0.0	0.15779300000000002	0.017762000000000028	0.024898630849000004	0.000315488644000001	0.156533	-0.181571	0.024502580088999998	0.032968028041000005	0.429068	0.08876699999999997	0.184099348624	0.007879580288999998	0.00824613	0.0011688500000000008	1.366210322500002e-06	6.799865997690003e-05	0.00265146	0.00030117999999999985	7.0302401316e-06	9.070939239999992e-08	0.00245487	-0.00011769000000000017	6.026386716900001e-06	1.3850936100000035e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
730.444671514281	0.2778703105458362	0.07721190948283946	533549.4181436059	942.5549604901925	10.650997778933174	113.44375368683941	888409.8535446683	766.1181541002553	-1.032340271726525	1.065726436628396	586937.0260419826	774.8021248308371	594.6892581071684	1.165217	20.303783	0.12377149999999998	0.08395329999999998	0.056459532	0.0150327572	0.0859759775	-0.0164098354	0.0789827696	0.08084430940000001	0.1489581582	0.0972632915	-0.1057293392	-0.0048143308	-0.0215460678	-0.1119494626	-0.0777418458	0.025372446400000002	0.044649110199999995	0.1660130041	0.0027548156	0.022656911499999998	0.1581743617	-0.0022920326	0.0587794473	-0.0568464215	0.10249906199999999	-0.07253792120000001	-0.14503799539999998	0.0531042066	-0.0075873879	-0.0146006691	0.0093058116	0.0902796729	0.0321479707	0.0068617206	-0.10253413460000001	-0.1553295315	-0.0073509119999999985	0.0744304289	-0.12228953470000001	0.0372297672	0.0842164859	-0.0203866626	0.0345271625	0.0508940774	-0.0351770965	-0.07476253599999999	0.0046040345000000005	0.062256235800000004	-0.048810850999999995	0.011522161000000001	0.0190043926	0.0085465381	-0.011119286499999999	-0.1281862508	-0.0133833422	0.18440939550000002	-0.0475686679	-0.041945146399999994	-0.0708616959	-0.007220326	0.0896594452	0.024546604500000003	-0.0890549038	-0.1249502832	-0.0053448644	0.1442606105	0.019528736	-0.0944639823	-0.030215468500000002	0.0661689541	-0.12797130550000002	0.10969266289999999	0.0709442123	0.0850881831	-0.042817317599999995	0.048495162800000005	-0.039619684100000004	0.1008808216	0.055403658099999996	0.034561396800000005	0.0203935898	-0.0748442884	-0.189607555	0.0847438347	0.0253645343	-0.044876773200000004	-0.09590023019999999	0.0	0.155687	-0.0021060000000000245	0.024238441969	4.435236000000103e-06	0.234952	0.07841899999999999	0.055202442304	0.006149539560999998	0.453034	0.023965999999999987	0.205239805156	0.0005743691559999994	0.00847635	0.0002302199999999997	5.300124839999987e-08	7.184850932250001e-05	0.00275797	0.00010651000000000021	7.606398520900003e-06	1.1344380100000042e-08	0.00250375	4.8879999999999844e-05	6.2687640625e-06	2.389254399999985e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
727.964919079672	-2.4797524346090545	6.149172136949531	529932.9234106734	944.4348546209468	1.879894130754337	3.534001942844605	891957.1946228889	766.9271652262132	0.8090111259579089	0.6544990019236836	588177.2767619153	777.3278215969627	597.9806720795617	1.145245	19.955778	0.15425850000000002	0.112611	0.0641096934	0.0188486829	0.0786029664	-0.0052555092	0.2211599477	0.0244036736	0.022919413	0.1119406474	-0.0510072256	0.08071904690000001	0.1123356276	-0.041044223	-0.09719777880000001	-0.0005232384	0.0507260511	0.09844369359999999	0.10213593119999999	0.11966121810000001	0.12367298619999999	-0.0875026327	0.1149783017	0.053650787199999994	-0.0377483952	0.0113144019	-0.16565690560000002	0.0061347225	-0.21373552629999998	0.17887161070000002	0.030684440499999997	-0.0254702682	0.0185777337	0.1185549183	0.2298897841	0.09953589210000001	-0.0612085625	0.0156664893	-0.11058238150000001	0.0536016337	-0.1279152463	0.077412874	-0.1019959192	-0.0223878547	-0.019985941	0.0588882497	-0.0608424554	0.002177257	0.059508215999999996	0.0212797314	0.1537058631	0.1491185245	0.0123950478	-0.0963966803	0.0034128777	0.0455058835	0.043883348200000005	-0.1628351304	-0.10396013050000001	-0.1696416481	0.0052763147	0.020409533400000002	0.025429164100000002	-0.1076135776	0.089174389	0.1601324024	-0.0227953129	0.1400026141	0.0266595371	0.1166767141	0.1793328018	-0.043693110099999995	-0.1017154839	-0.2272789184	0.0312080411	0.08891478300000001	0.0273600709	-0.0241512412	-0.0542591855	-0.0711654066	0.06491638570000001	-0.0662833285	-0.112895331	0.08351182900000001	0.021519841600000002	-0.0501794518	-0.0992434813	0.0	0.163452	0.007764999999999994	0.026716556303999998	6.029522499999991e-05	0.342321	0.107369	0.117183667041	0.011528102160999998	0.45409	0.001055999999999946	0.20619772809999995	1.1151359999998855e-06	0.00835406	-0.0001222900000000006	1.4954844100000144e-08	6.97903184836e-05	0.0025926	-0.0001653700000000002	6.72157476e-06	2.734723690000006e-08	0.00297746	0.00047371	8.865268051599999e-06	2.244011641e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
725.7305831774228	-2.2343359022491995	4.9922569240797445	526684.8793590422	926.7485207193954	-17.68633390155139	312.8064068771661	858862.8206555877	765.9588701573108	-0.9682950689024209	0.9375953404607442	586692.9907726641	773.2761680338458	571.2094913636928	1.262565	22.000071	0.33276550000000005	0.15203599999999998	0.0567320727	0.0773691966	0.0149790467	-0.0209200262	-0.0673137539	-0.084170435	0.0706149929	0.0363776956	-0.11628524	0.0032151106	0.0612466459	-0.0635324678	-0.0789704314	-0.0946171108	-0.0213782167	0.08886414050000001	0.0059129237	0.0054840986999999996	-0.1294635409	-0.05259519	0.0282013612	0.0090203412	-0.0138434523	0.0393205025	-0.10264681449999999	-0.0932602177	-0.0349091536	-0.06040111190000001	-0.1270921117	-0.020215876299999998	-0.0789777426	-0.0330078199	-0.0720213906	-0.10508375060000001	0.0114065378	-0.0960986489	0.07935875	-0.0579837518	0.1469737842	0.040012502900000003	-0.0765965439	-0.0486583245	0.0505275249	-0.0265357444	-0.1178069513	0.0580759645	0.0817621703	0.0471502804	-0.0086610915	-0.006589510799999999	0.0602663424	-0.10043875890000001	0.10899248210000001	-0.028403908999999998	-0.09039920130000001	0.002228465	-0.0170908031	0.016505965900000003	-0.0428701261	-0.034668193199999996	0.027516857999999998	-0.1495222297	0.078310412	0.0549568581	-0.032178578900000004	-0.0045891790000000005	0.0253687	0.0090586036	0.0198087521	0.030241981499999997	0.0242150727	0.13319773599999998	-0.0329033862	-0.1346236961	0.052888163099999996	-0.1244463024	-0.0441119612	-0.1091236963	0.0312894694	-0.0407771789	0.1231784266	0.0822519635	0.017646435	-0.0553315035	-0.10205722539999999	0.0	0.154344	-0.009107999999999977	0.023822070336000003	8.295566399999959e-05	0.210319	-0.13200199999999998	0.044234081761	0.017424528003999996	0.5354979999999999	0.08140799999999998	0.2867581080039999	0.0066272624639999965	0.00988542	0.0015313600000000007	2.3450634496000026e-06	9.77215285764e-05	0.00279248	0.00019987999999999996	7.797944550399999e-06	3.9952014399999984e-08	0.00250375	-0.00047371	6.2687640625e-06	2.244011641e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
