global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
757.1735716340518	-0.40188334650122215	0.1615102241950214	573311.8175810665	954.5363457484534	1.1264448263360691	911139.635354811	1.2688779467792972	794.4622799479848	-1.3906208961077482	1.9338264766915163	631170.3142601502	791.9454439688727	679.3590863041593	1.207175	22.052759	0.1173577	0.0771277	0.0305957991	0.0228734547	0.0360303412	0.0386617124	0.150413675	-0.023047381699999998	-0.1279702385	-0.0309506748	-0.0061042673	0.027448676	0.15807718310000002	-0.0352668338	-0.08447611470000001	0.0729131632	0.1446056016	-0.0606357449	0.0466048701	-0.0231369952	-0.0718682841	0.0871374109	0.06126262740000001	-0.0376698548	-0.05644338190000001	0.0004302773	-0.09952213859999999	0.0468417951	0.0359403885	-0.014877204599999999	0.09716180460000001	0.0943517405	-0.050726369400000006	0.0373084449	-0.0144801549	0.0064616217000000005	0.0829959127	-0.2016510776	0.0069513328000000004	0.17545107489999998	0.0127435103	0.0509303325	-0.2283367025	-0.0943457788	-0.0191774451	-0.002715612	-0.12449470900000001	0.0774541967	-0.016471730900000002	-0.0956546883	-0.0856648607	0.0962621525	0.0568511191	0.0087259124	0.11981677439999999	0.1380851381	0.033287209	-0.1460571688	0.0858164657	-0.0101936049	-0.0476117915	-0.0552460907	0.0083361079	-0.0033878866	-0.0469504113	-0.0408210072	-0.1313895349	-0.039141228199999996	0.0785878822	0.0374281511	0.0103377114	-0.0360856561	0.0022339557	-0.0807959114	-0.1019828376	-0.0454015479	-0.013240226	0.034568188900000005	-0.0193321425	-0.021690091800000002	0.1317418399	-0.0283084824	-0.0151612098	-0.0849478366	0.0380275084	0.1432781497	-0.2875351416	-0.1134557582	-0.0030699483	-0.08345370349999999	-0.0676043387	0.0916089351	0.047051315999999996	-0.011897126599999999	-0.0672067879	0.0	0.0	-0.028035	0.0027434	0.000785961225	7.526243559999999e-06	0.0696133	-7.280000000001174e-05	0.00484601153689	5.2998400000017095e-09	0.135259	0.06816719999999997	0.004646767155839998	0.018294997081	0.0004483030000000001	-0.000495428	2.0097557980900005e-07	2.45448903184e-07	0.000240326	-0.00032308799999999997	1.04385855744e-07	5.7756586276e-08	-0.00041296	0.00010897	1.7053596159999995e-07	1.1874460900000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
758.6588744705008	1.4853028364490228	2.2061245159635128	575563.2878128471	957.2851886685072	2.7488429200537894	916394.9324440996	7.5561373991298435	796.5670834279614	2.104803479976568	4.430197689321468	634519.1184009288	793.7129218402304	685.0066575770235	1.1883780000000002	21.709368	0.2145875	0.131149	-0.034705701299999996	-0.0114014316	-0.0805644184	-0.09824843529999999	0.0257759292	0.0397946119	0.1425403501	-0.0393086688	-0.0355315851	0.0671345515	0.050297469500000004	-0.1245396376	0.1262538479	0.026804105099999996	-0.0091879557	0.0637218845	0.0449777959	-0.1491379292	-0.0856815018	0.025833464	0.11685237150000001	0.1583213274	-0.0635268098	-0.0355784706	-0.0794853382	0.007686152	0.1264122911	-0.0005369748	0.06469404299999999	-0.1303963994	-0.0037567946	0.029062212599999998	0.1797036736	0.0234813851	0.0173150642	0.0036501313	0.0705740606	-0.1032108223	0.0708812248	-0.0891720659	-0.0928663473	0.0606945319	0.033724742099999996	0.1310042794	0.0903665074	0.1409538643	0.0624124361	0.0448543041	0.0088369003	0.029902126600000002	0.0378535112	-0.0006218929	0.1060495359	0.0563817546	-0.1233633155	0.0403116028	0.0050877746	-0.0314476891	-0.005114154	0.0011050313000000001	-0.0775769116	-0.0575158157	-0.007787948399999999	-0.22513676370000002	-0.1201702425	-0.0284077424	-0.046451646500000006	0.042782468600000005	-0.0527110768	0.0402180812	0.0564414283	-0.078513818	0.028909435499999997	-0.1115050202	0.1065881702	-0.0194497047	-0.0425049336	0.0342839902	0.1021322565	0.0077421971	-0.0731860235	-0.0802189866	-0.0451846551	-0.1656299731	0.025194284700000003	0.0684009533	-0.11347321939999999	0.0049994517	0.1399143141	0.09053755720000001	0.043442401799999995	-0.0178005122	-0.073246386	0.0	0.0	-0.0330371	-0.005002099999999999	0.0010914499764100001	2.502100440999999e-05	-0.0159674	-0.08558070000000001	0.00025495786276	0.007324056212490002	0.0427041	-0.0925549	0.00856640951401	0.00182364015681	0.000944394	0.0004960909999999999	8.918800272360001e-07	2.4610628028099993e-07	0.000373231	0.00013290499999999998	1.7663739024999994e-08	1.3930137936099995e-07	-0.00041296	0.0	1.7053596159999995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
758.7293737554016	0.07049928490084767	0.004970149171530889	575670.2625992639	954.3303601032816	-2.954828565225625	910746.4362148592	8.731011849873328	796.1657479601372	-0.4013354678241967	0.16107015773366684	633879.8982249247	793.5283969572407	687.4316613346527	1.143185	20.88378	0.17900785000000002	0.105785	0.035265380299999996	0.0305258935	0.0848853006	-0.0337576999	0.0253254195	-0.0363738626	-0.0595089891	-0.0033097824	0.1108039496	0.034696220800000004	0.046838991100000005	-0.0284325837	-0.0978325035	-0.0546022759	0.1081025624	-0.0914462614	-0.042701200599999996	-0.0667636988	-0.06160804950000001	0.09125732730000001	0.0210377622	-0.0088546252	-0.017266193	0.0694738826	0.057920836399999995	0.0407062101	-0.0814788323	0.0926397127	-0.0308514996	-0.0009351158	0.0720476491	-0.0258769919	-0.008066300600000001	-0.10736845630000001	-0.027084417000000003	-0.0085650682	-0.0435901838	-0.0439682154	0.0167309816	0.0278037499	0.1434091642	-0.15229782449999998	-0.0146215954	0.037606575	0.092498375	-0.049034449	-0.022389950099999997	0.0087936536	0.030648481600000006	-0.0444031399	-0.0165141507	-0.1374929642	0.07818746	0.0328520532	0.064435507	-0.0897805776	0.061035111600000004	0.08999827380000001	0.024061298	-0.0192013353	0.043011777800000005	-0.026444199300000002	-0.0997894831	-0.07617167679999999	-0.046286399699999994	0.0083628273	0.0932183918	-0.009708668299999999	-0.1198775661	-0.0082531993	0.0266039332	0.0189208664	-0.0728332439	0.0212754956	0.08985283050000001	-0.0069839191	0.1590840802	-0.1299460109	-0.0395734302	-0.045103915300000005	-0.0555304265	-0.043280886799999994	0.09380757199999999	0.015596220400000001	0.009846479	0.0525132913	0.09110720539999999	-0.0902558972	0.0668325231	0.08943562140000001	0.0397748424	-0.0236498383	-0.0788906009	0.0	0.0	-0.0301058	0.0029313000000000013	0.00090635919364	8.592519690000008e-06	0.0650875	0.08105490000000001	0.004236382656250001	0.006569896814010002	0.106021	0.06331690000000001	0.00400902982561	0.011240452441	0.0007368229999999997	-0.00020757100000000025	5.429081333289998e-07	4.3085720041000097e-08	0.000211452	-0.00016177899999999994	2.6172444840999992e-08	4.4711948304e-08	-0.000677705	-0.00026474500000000004	4.59284067025e-07	7.008991502500003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
757.2691162727858	-1.460257482615816	2.1323519155354806	573456.514460566	952.3210599660968	-2.009300137184823	906915.40125495	4.037287041290949	797.3615510361659	1.1958030760287102	1.429944996639725	635785.4430708003	794.6233847753629	680.9113515494038	1.143661	20.892469	0.2042454	0.109841	-0.08273673919999999	-0.0217537868	-0.1168245619	-0.059269185	-0.0538447011	0.0792491291	0.1030589468	-0.0898457008	-0.011782141999999999	-0.074126156	-0.0790219515	-0.10044611029999999	0.0826268822	-0.0264218929	-0.021763873399999998	-0.043338406399999994	0.0443640766	-0.0222686523	-0.0978937981	0.11826190560000001	-0.0608547225	0.111115075	0.030149589700000007	0.10580794539999999	-0.1136753594	0.09957209210000001	-0.0796892837	0.1484480759	-0.1566356782	0.0385114868	0.0433629901	-0.1016801222	0.0166990297	-0.0452665429	-0.045830057699999996	0.0333958404	-0.08576349230000001	-0.0019737493	0.050718883099999994	-0.0690810994	-0.0270628995	-0.0458507707	0.08047899730000001	-0.019514558300000002	0.0089951013	-0.0383911734	-0.0795628385	0.037374835099999996	0.038477067999999996	0.06877148849999999	0.0153985308	0.0247939697	-0.027106025	-0.0425743445	-0.12142110460000001	0.0750937232	-0.023615442400000002	0.0793841498	-0.0406053662	-0.0824401092	-0.018748408799999998	-0.0320976386	-0.0654513289	-0.09576887560000001	-0.030660317200000002	0.023619493199999998	0.0874592483	0.0988937914	-0.0441661326	0.0021373975	-0.045545005199999995	0.0606188266	-0.057343983700000004	-0.011318536499999999	-0.0363345094	-0.023313190600000002	0.18900920219999998	0.1877563682	0.0183488732	0.1625675999	-0.007664589300000002	0.054299278099999994	0.1316438453	-0.0549478516	0.0752766754	-0.0264586966	0.0018902735999999998	-0.0324894224	0.0413143692	0.0883034995	0.0360535888	-0.0294273405	-0.0841089651	0.0	0.0	-0.0488654	-0.0187596	0.00238782731716	0.00035192259215999986	-0.0190772	-0.08416470000000001	0.0003639395598400001	0.007083696726090002	0.0506661	-0.055354900000000005	0.003064164954010001	0.00256705368921	0.00129808	0.0005612570000000003	1.6850116864e-06	3.1500942004900035e-07	0.00011813	-9.332200000000001e-05	8.708995684e-09	1.39546969e-08	-0.00041296	0.00026474500000000004	1.7053596159999995e-07	7.008991502500003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
757.4853305779358	0.216214305149947	0.0467486257514744	573784.0260407646	954.0098915640382	1.68883159794143	910134.873202028	2.8521521662054043	795.8033222640172	-1.5582287721487091	2.4280769063520737	633302.9277264472	794.0694691503247	681.4872492498123	1.117279	20.410532	0.16964179999999998	0.102605	0.013737328799999999	0.07940900769999999	0.0979454082	-0.024886616299999997	-0.0568403916	-0.0275188539	-0.0884882779	-0.022343362999999998	0.05796474450000001	-0.009742611	0.0170906498	0.09087578869999999	-0.0959989534	-0.10570077800000001	0.0754117504	-0.070117442	0.060121378499999996	-0.0736671462	-0.049494682699999994	0.0860540706	0.0498419258	-0.0452406091	-0.0818314074	0.12495790640000001	0.050561703300000004	-0.042247841200000004	-0.0763067811	0.1131292633	-0.1006324559	-0.0393485358	-0.0061798516	0.0257372696	-0.026354140699999997	-0.0200398504	0.1389720864	0.028024568599999997	0.0788538909	0.025936418399999998	0.0037032428	-0.1789448541	0.0238208771	0.0519388203	-0.0984509559	0.1250941928	0.054349789	0.0601052391	0.0219061463	0.048738285199999995	0.033589921200000004	-0.0116364333	0.1271929431	0.1223554586	0.1339347806	-0.021233600800000002	0.141546379	-0.0096268528	0.0707865374	0.09543486109999999	0.0161718574	-0.0313855567	0.0140330356	0.013853651299999999	-0.1185045425	-0.054628254	0.0107080224	0.0249856888	0.0349488649	-0.0357509238	-0.0168392406	0.036534312	-0.016170824	0.047026058899999994	-0.0304178069	0.17804973559999998	0.059746147699999995	0.043085801900000005	0.0879709627	0.0388176789	0.0687834155	0.0118005207	0.0135698303	0.1447514134	-0.12430899279999999	-0.0376967673	-0.0914572784	-0.0911574607	-0.019503396399999998	-0.0185763397	0.10126571640000001	0.08714157369999999	0.0322836646	-0.0351154729	-0.08887331	0.0	0.0	-0.0327119	0.016153499999999994	0.0010700684016100002	0.0002609355622499998	0.0695148	0.08859199999999999	0.00483230741904	0.007848542464	0.0689338	0.018267700000000005	0.0003337088632900002	0.004751868782439999	0.000459687	-0.0008383930000000001	2.11312137969e-07	7.02902822449e-07	2.3951e-05	-9.4179e-05	8.869684040999999e-09	5.736504009999998e-10	-0.00041296	0.0	1.7053596159999995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
756.519251353244	-0.9660792246917254	0.9333090683809652	572321.3776680728	950.0779891017849	-3.931902462253333	902648.1853756913	15.459856972673824	796.3827551085496	0.5794328445324481	0.3357424213229642	634225.4926342842	793.7416490740927	677.8756659426025	1.212199	22.144537	0.1854533	0.110077	-0.1112204433	-0.027384640800000002	-0.120783167	-0.0350570864	-0.1056810735	0.0344940564	0.0836718778	-0.1178397206	-0.0316106144	-0.0891121393	-0.0318054515	-0.0294578785	0.1130089726	0.021007048799999997	-0.0344289029	-0.0730601949	0.0944346776	-0.0151384462	-0.051431388	0.0819604678	0.0098537674	-0.0724466734	-0.0744369665	-0.0999479242	-0.046812945599999996	0.045682208499999995	-0.0664527696	0.0879205154	-0.0320080506	-0.0300067125	-0.0381503607	0.022069057000000003	-0.0226656218	0.0757497228	0.0128772913	-0.0349399883	-0.14901039060000001	0.0089731407	-0.0759979752	-0.10737308890000001	0.0138692858	0.0196706909	-0.006136492800000001	-0.035216258	0.035132822200000004	-0.042856012	-0.0596155118	-0.0121966237	0.00773907	0.0615397498	0.11583173050000001	0.0038683411	-0.1138441509	-0.0378063481	-0.0911549574	0.0871767058	-0.0043502776	0.0139703359	-0.12589759220000002	-0.0417623416	0.0440088816	-0.0180439178	0.034619997799999996	-0.0895574391	-0.0824225391	-0.040487574	0.09539105560000001	0.0151086025	0.11129014039999999	-0.0487120013	-0.0619262646	0.0018808098	0.0021571387	0.008199972199999999	0.0076185267	0.0329978304	0.1414354435	-0.040674895499999995	0.029238764700000006	0.0916488669	-0.0131617866	0.0869836217	0.0013385520999999998	0.0786835206	-0.0224453575	-0.0601274188	-0.06209013150000001	0.0295383802	0.06807258440000001	0.08595023619999999	0.0284701589	-0.0406969607	-0.0931579177	0.0	0.0	-0.0488697	-0.01615779999999999	0.0023882475780899995	0.00026107450083999976	-0.0255667	-0.0950815	0.00065365614889	0.00904049164225	0.050825	-0.018108799999999998	0.00032792863744000004	0.002583180625	0.00136463	0.0009049430000000001	1.8622150369e-06	8.18921833249e-07	0.000241112	0.00021716099999999998	4.7158899920999997e-08	5.8134996544000005e-08	-0.00041296	0.0	1.7053596159999995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
757.3011089448481	0.7818575916040799	0.6113012935489323	573504.9696090968	954.0107272056007	3.932738103815837	910136.467623359	15.46642899320498	795.0674882749254	-1.315266833624264	1.7299268436319977	632132.3109117986	793.0323336053419	680.4803777547611	1.301001	23.766769	0.15838205	0.10913900000000001	0.029178087400000007	0.1177973263	0.10988957390000001	-0.026755187000000003	-0.030197856800000002	-0.0966161852	-0.09487751779999999	-0.0985412599	0.09746072539999999	0.0713616546	0.1073127842	0.0630652301	-0.0853046305	-0.0871767856	0.030250808599999998	-0.09424163890000001	-0.05840942900000001	-0.056393247699999996	0.0075069517	0.025174267799999997	-0.0571318413	0.044030552800000004	0.0502936866	0.0403343055	-0.0161741052	-0.0354258625	-0.0020530547	0.0681891882	0.0291146325	-0.0159370261	0.057749532	-0.0399049197	-0.0738448605	0.023038384900000004	-0.1065285418	-0.1314189044	0.0107059143	0.09406405849999999	0.0881275113	0.014925070700000001	0.0292232216	0.0008005635000000001	0.17934376230000001	-0.0488137311	0.0617203174	-0.0768661393	-0.0649842762	0.0175571511	-0.0756196895	0.09466874410000001	-0.0030524013000000003	-0.0211966159	0.0867759473	0.0505101924	0.1245180676	-0.0148521577	0.1454069736	0.06979130360000001	-0.0110544593	0.028133807900000002	0.0308686427	-0.0020337795	-0.1163010671	-0.0636248209	-0.0079749569	0.0184373447	0.0257074767	0.0314780773	-0.04468909769999999	-0.006728773100000001	0.0043732429	0.0721916376	-0.006195059399999999	0.0040858387	-0.0816798079	-0.0303296202	-0.011734821599999999	0.003849936	-0.047802141	-0.0991269744	-0.0942121562	-0.0161283462	0.0076556566000000005	0.0537374274	0.0090318755	0.0448583476	0.125623536	0.0360319519	-0.0081773047	0.084729889	0.024618219900000002	-0.046154853200000005	-0.0969396599	0.0	0.0	-0.0489406	-7.090000000000568e-05	0.0023951823283600003	5.0268100000008064e-09	0.0783301	0.10389680000000001	0.00613560456601	0.01079454505024	0.06385740000000001	0.013032400000000006	0.00016984344976000016	0.0040777675347600005	0.000989143	-0.0003754869999999999	9.784038744490002e-07	1.4099048716899992e-07	0.00011813	-0.000122982	1.5124572324e-08	1.39546969e-08	-0.00074213	-0.00032917000000000005	5.507569369000001e-07	1.0835288890000004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
756.2031344912352	-1.097974453612892	1.2055479007865286	571843.1806143692	954.2616285847604	0.2509013791596999	910615.2557892392	0.0629515020642395	795.145711260668	0.07822298574262733	0.006118835498491277	632256.7021362336	793.0035495421347	679.1105936504292	1.513571	27.650007	0.16270545	0.11355100000000005	-0.1665974068	-0.0464285054	-0.1029695118	0.0045952377	-0.14216766449999999	-0.0016850648	0.0954056037	-0.033944699999999994	-0.06967274820000001	-0.1028630492	0.0134200862	-0.0031007421999999997	0.0642960277	0.1200837244	-0.2332457235	-0.10483567279999999	-0.1223557651	0.0911477888	0.0382675409	-0.0597206539	0.0394839681	0.0006130434	0.0686463477	-0.0748089124	-0.11290083460000001	-0.0307011544	0.0603285705	0.0889750277	-0.0509801622	0.023932184300000003	0.10007767279999999	-0.10176351130000001	0.10578235300000001	-0.1050062513	-0.0071663894	0.0105800622	-0.0638301013	-0.005097007	-0.012428815	-0.0700240503	-0.11641271460000001	0.0764000489	0.00762083	-0.104373051	0.0393212842	-0.0290392927	-0.0109211577	-0.0841333977	-0.0542306294	0.11911470800000001	0.1029749465	0.0736630907	-0.047550448499999995	-0.0543676717	-0.0963553342	0.0697696052	0.0324873203	-0.1139408753	-0.1813938196	0.1156804835	0.1257556766	-0.1200702083	0.0761519351	0.0312657346	0.0444387546	-0.016424914	-0.0165047005	-0.0014569535000000002	0.057197042300000014	-0.0054250002	-0.0156795872	0.0035488298999999997	0.1777190393	-0.0303469671	-0.09486716769999999	0.0129477285	0.1198530889	0.0499650754	0.003599207800000001	0.1205474062	-0.1210373627	-0.0421901513	0.0462025805	-0.1138343852	0.061574480099999995	-0.10494608820000001	-0.0574774523	0.012148971100000001	-0.1187039451	0.0834809441	0.0207330474	-0.051472575	-0.1001981228	0.0	0.0	-0.0488388	0.00010179999999999913	0.0023852283854400003	1.0363239999999822e-08	-0.0276062	-0.10593630000000001	0.0007621022784400001	0.011222499657690002	0.0510244	-0.012833000000000004	0.0001646858890000001	0.0026034893953600004	0.00128666	0.000297517	1.6554939556e-06	8.851636528899998e-08	0.00011813	0.0	0.0	1.39546969e-08	-0.00016296	0.00057917	2.65559616e-08	3.3543788890000004e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
757.1435261425809	0.9403916513456352	0.8843364579205707	573266.3191796211	957.1913879031093	2.9297593183489425	916215.3530758808	8.583489663452461	794.7909061419557	-0.3548051187123065	0.12588667226445388	631692.584485951	793.1121220056244	673.0967338370352	1.643254	30.019066	0.125159477	0.0910619	0.054790089900000005	0.17299586260000002	0.0683258011	0.0179215754	0.051358714900000005	-0.1055026119	-0.0294313429	-0.023120915	-0.0549063421	0.11311698199999999	0.1342480151	0.054710070300000004	-0.0149178718	-0.0059667819	-0.0095930572	0.0578247469	0.0078248911	-0.056478099000000004	0.1120238401	-0.19920610989999998	0.017358141	-0.0152284147	0.0664074565	0.0431017912	0.011643753500000001	-0.06918379599999999	0.0085695401	0.12006302619999999	0.0162433833	-0.10958356050000001	-0.11515564369999999	-0.12180695279999999	0.0081485004	0.0228940305	0.0823224033	-0.0075724649	0.0768001976	-0.1222072719	0.0950212827	-0.083158459	0.005762563	-0.0908464788	-0.09593917310000001	-0.0397120205	-0.0357778405	-0.15649181439999998	-0.0778575475	0.0806594571	-0.0219266639	-0.0027675383	-0.1010567718	-0.0904832652	-0.009321999000000001	0.1128326726	0.0755786837	0.0324883567	0.0508430425	-0.027222699399999998	0.0688207367	0.1228081971	-0.0337498283	0.1248453991	-0.0033340171000000004	0.0173548714	0.07591322589999999	-0.0277064199	-0.0315795912	0.0203740491	-0.0760146498	0.0597000995	-0.051869037199999996	0.014849590800000001	0.15343346619999998	-0.021214935499999997	0.0656167453	-0.0056239887	-0.1472995227	0.1072652319	0.074813772	-0.025577721600000002	-0.0012763064	0.0699716048	0.158858925	0.0058081695	0.0718175219	-0.0636864245	0.017935946499999997	-0.0372213241	0.11490173640000001	0.0822038229	0.0168198863	-0.0566339762	-0.1029157173	0.0	0.0	-0.0488608	-2.2000000000001185e-05	0.00238737777664	4.840000000000522e-10	0.0592783	0.0868845	0.00351391685089	0.00754891634025	0.0512327	0.0002082999999999946	4.338888999999776e-08	0.00262478954929	0.0008847459999999998	-0.0004019140000000002	7.827754845159997e-07	1.6153486339600013e-07	9.15046e-06	-0.00010897954	1.18765401386116e-08	8.37309182116e-11	-0.00041296	-0.00025	1.7053596159999995e-07	6.25e-08	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
757.3234309016478	0.17990475906697154	0.03236572233494508	573538.778992643	963.3926839388954	6.201296035786072	928125.4634669884	38.45607252345605	795.2835092309675	0.4926030890118227	0.2426578033039897	632475.8600547224	793.4113285066838	678.5321640015839	1.521321	27.791588	0.113809033	0.0629833	-0.07392579519999999	-0.055237157599999996	0.0103423332	0.042962102300000006	0.0872480009	-0.0710221489	0.0378281627	0.13758967390000001	-0.011175955900000001	0.0034920049	0.0437366226	0.07410365719999999	0.0118330805	0.16064530400000002	-0.019649498999999997	-0.0161886255	0.137888127	0.194193626	-0.0237975644	0.034945487000000004	-0.0738817191	0.0223927506	-0.102023491	-0.08856251039999999	0.0853739385	0.0574208122	-0.07244702780000001	-0.11084767470000001	0.0574156655	-0.1115887768	0.0207299915	0.0166256855	-0.10112669880000001	-0.03174505	-0.1404382905	0.0283706887	0.1370852533	0.0869793382	-0.0294503084	0.009520355500000001	0.0593106371	-0.0973101929	-0.0026550897999999996	0.0026071688000000003	-0.08815505470000001	0.1322807132	0.0233577752	0.1421152557	-0.0368878036	-0.013897009699999999	0.0465928087	0.1270671995	0.010436672099999999	0.033319581699999996	0.0072737407	-0.11152801949999999	-0.0529788867	-0.1977665943	-0.1082055465	-0.15554804220000001	0.0205830637	0.05500514150000002	0.1234205574	0.0122377341	0.0796243996	0.08659507279999999	0.039609003500000003	-0.0364213931	0.0439824359	0.041872079799999996	0.0566589849	0.1433594157	-0.0818073483	-0.1160897817	-0.0055967814000000005	-0.0471677908	0.0104881623	-0.0660684559	0.0572974232	-0.031863732799999996	0.1089447576	0.035420862000000004	-0.1632884159	0.16951731579999998	0.056462825999999994	0.040705339199999996	-0.0032239438000000002	-0.0007710811999999999	0.0050354325	0.0808989566	0.0128840192	-0.0616233819	-0.10507777380000001	0.0	0.0	-0.048864300000000006	-3.5000000000035003e-06	0.002387719814490001	1.2250000000024503e-11	0.00428789	-0.05499041	1.83860006521e-05	0.0030239451919680995	0.07522819999999998	0.023995499999999986	0.0005757840202499991	0.005659282075239997	0.0012282800000000006	0.0003435340000000008	1.5086717584000015e-06	1.1801560915600055e-07	-0.000277996	-0.00028714646	8.245308949053157e-08	7.728177601599999e-08	-0.000478672	-6.5712e-05	2.29126883584e-07	4.318066944e-09	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
