global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
745.8884563478308	-1.7568766827536135	3.0866156784033416	556349.5893129499	968.7729068677874	-7.470498947426562	938520.9450810626	55.808354523501386	782.836805070954	1.1168522900533162	1.2473590377973367	612833.4633736989	781.8327186491597	701.6500121364203	1.166966	20.257027	0.05891573599999999	0.028518	0.0395502346	0.1357145599	0.0172284303	-0.120495955	-0.081643497	0.0642457664	-0.0574807913	-0.1222921591	-0.011381566899999999	-0.1277475165	0.1596280923	0.0261262561	0.078646985	-0.1478642473	-0.19966581320000001	0.029618308599999997	0.0845461436	0.040210875099999994	0.04931911730000002	-0.0767202614	-0.0169404332	0.0149744005	0.0320069974	0.0499187383	0.019032152	-0.092419822	-0.05382748230000002	0.0104663964	0.0352085251	-0.0810649914	0.0411043479	0.16740244529999998	0.062033823499999995	-0.016294304	0.2082938929	0.0864139591	0.013499616499999999	0.049110533600000006	-0.030552094100000007	0.0661605634	0.06698687519999999	0.0454124362	0.0415669113	-0.12478696310000001	-0.01001692	-0.1097089869	0.1005499704	0.0375484765	0.13641307490000001	0.1385014027	0.05019824	-0.0448328782	-0.0786927076	0.050164460999999994	-0.1684108254	-0.1855608655	-0.063013605	-0.0015805082999999999	0.0069083963	0.0301576938	-0.009594226899999999	-0.0744624732	0.081946698	0.06968070700000001	-0.048019346399999996	-0.1006931092	-0.0380940531	0.034923172	0.0321234698	-0.09491439	0.028946332999999998	-0.0114041851	0.0576736962	0.0575079539	-0.1555967963	0.065659069	0.0288262611	-0.054682502800000005	-0.0062869185	0.0135358157	-0.024472258599999998	0.07830945639999999	0.0059057642	-0.0697317824	-0.1071858817	0.0	0.0144374	-0.0026475000000000005	0.00020843851876000002	7.009256250000003e-06	0.0586898	-0.013605699999999998	0.0034444926240399997	0.00018511507248999994	0.0800261	0.016318100000000002	0.0002662803876100001	0.006404176681210001	0.000383092	0.00037630472	1.4675948046399998e-07	1.4160524229427842e-07	0.000846139	0.00014048399999999994	1.9735754255999992e-08	7.15951207321e-07	-0.000112561	-1.0100000000000003e-05	1.2669978721000002e-08	1.0201000000000004e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
747.0896440504864	1.2011877026556022	1.442851897011043	558142.9362474825	967.6626416314392	-1.1102652363481411	936370.9880091351	1.2326888950431936	782.619475634565	-0.21732943638903635	0.047232083921176185	612493.2436425214	781.7950905291364	696.9095544719696	1.117759	19.402851	0.067150685	0.0296834	0.0823187648	-0.0330811262	0.10123092480000001	0.0021921107	0.0607055208	-0.0077286008	-0.056420063	-0.07517342519999999	-0.04519261559999999	0.0073999233999999985	0.0016019176	0.0078883841	-0.1391998041	-0.1547475928	-0.0051857938000000004	-0.0081973084	-0.1162346525	0.00029427580000000004	-0.0115053673	-0.1569491962	-0.1312912228	0.0401084521	0.016807091899999998	0.0699181475	0.1252507648	0.0560839823	-0.09608298720000001	-0.026149319100000002	-0.1007059927	0.0192315217	-0.139912905	0.10802177789999999	0.1261776798	0.0264094335	-0.0047340762	-0.0041345095	-0.08939058400000001	-0.0488808757	0.0189970119	0.0052175352	0.008060426800000001	0.0583504968	0.0450880866	0.0090583569	0.0757120572	0.0030578376	-0.1263386241	0.1017359352	-0.10385040720000001	-0.0485331605	0.039310105	0.1015127876	-0.002160143	0.10800256189999999	-0.0179055201	-0.039192016499999996	-0.0410665417	0.1109259524	-0.1506681929	-0.0595545348	0.0103736455	-0.1405101009	-0.0068057369	-0.040370669	0.07320542769999999	-0.10775484210000001	-0.1330021163	0.0876782975	-0.0161252391	0.0900093713	-0.0649861065	0.0281663452	0.0417028071	0.0505896567	-0.0627235698	-0.044513314299999995	0.010297026800000001	-0.05662682240000001	-0.021549775400000002	-0.00035008129999999996	-0.10711482289999999	0.0769424452	0.0019694639999999998	-0.0741318826	-0.1077608324	0.0	0.0229765	0.008539099999999997	0.0005279195522499998	7.291622880999995e-05	0.07760310000000001	0.018913300000000008	0.006022241129610001	0.0003577129168900003	0.063631	-0.01639510000000001	0.0002687993040100003	0.004048904160999999	0.000213267	-0.00016982499999999994	4.5482813289e-08	2.8840530624999988e-08	0.0006513430000000001	-0.0001947959999999999	3.7945481615999964e-08	4.2424770364900007e-07	-1.1118300000000003e-05	0.0001014427	1.2361659489000006e-10	1.029062138329e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
747.2736636425722	0.1840195920857468	0.03386321027140465	558417.9283737921	974.2419544650476	6.579312833608356	949147.3858398758	43.287357362483604	782.7758748241819	0.15639918961687727	0.02446070651281593	612738.0702067632	782.7318005678244	710.6493895713852	1.255773	21.798609	0.03989860550000001	0.0229013	-0.11383303089999999	0.0824589646	0.08209292110000001	0.08731492630000001	-0.0538273917	-0.1254599314	0.0896305414	-0.082401009	0.0649323728	0.015964381899999998	0.014128527	-0.1185160909	-0.0537207408	0.0759806347	-0.09181838169999999	-0.1255293627	0.052850778499999994	-0.0778620113	-0.0315293856	-0.12187744660000001	-0.0163712478	-0.0324008113	-0.1478009604	-0.05901804	-0.1254806924	0.1125762318	-0.012376783300000001	-0.1265594749	0.0357333082	-0.0317331503	-0.0194432046	0.055566629000000006	-0.09398050529999999	-0.08739178019999999	-0.0503930517	0.0313667191	-0.0352030741	0.016525038500000002	0.0710627841	0.0355491384	0.060298169900000004	-0.0210648256	-0.0133924586	0.0050794483	-0.0378443677	-0.0980572131	-0.0535095002	0.0200129427	-0.0711712174	0.0062038589	-0.11491976029999999	-0.013364020400000001	0.1187962376	0.0552651641	-0.09622583720000001	0.0223704524	0.044348222400000005	-0.1400921656	-0.07273733389999999	-0.0226969121	-0.1057408905	-0.0357545173	-0.00041300870000000016	0.0354768473	-0.0097173465	0.0615942146	0.0677559224	0.085193435	-0.0050257628999999995	-0.0075586358	-0.0867817448	0.0779667374	0.0240920487	-0.0919159776	0.008068755300000001	0.025182296899999998	-0.0748789566	-0.0704600318	-0.0311557573	-0.010613963999999998	0.061614877699999994	0.07554976570000001	-0.0019694639999999998	-0.07830945639999999	-0.1077608324	0.0	0.0213184	-0.0016580999999999955	0.0004544741785600001	2.7492956099999856e-06	0.0939034	0.01630029999999999	0.008817848531559999	0.00026569978008999964	0.0663388	0.00270780000000001	7.332180840000055e-06	0.00440083638544	-8.650109999999997e-05	-0.0002997681	7.482440301209995e-09	8.986091377761001e-08	0.000576541	-7.480200000000011e-05	5.5953392040000175e-09	3.3239952468099994e-07	-1.04029e-06	1.0078010000000003e-05	1.0822032841e-12	1.0156628556010006e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
746.0055370587932	-1.268126583779008	1.608145032487017	556524.2613223784	968.4961336052977	-5.745820859749871	937984.7608084108	33.014457352336734	781.5830114012422	-1.1928634229396948	1.4229231457874052	610872.0037110343	781.3363990321417	697.1181689841707	1.335104	23.175684	0.17312033049999995	0.08378979999999997	0.09696378039999999	0.09450338	0.0103242127	0.028433822400000006	-0.023772052400000004	0.080457976	-0.1083254487	-0.0755782501	-0.0949497557	-0.050217472699999995	0.0555054234	0.1289866941	0.0763717846	0.007856670500000001	0.0280062831	-0.0719968656	0.0963543958	-0.0058253932999999996	0.027870667999999998	-0.0667886835	0.0022280765	-0.0240216065	-0.0057968789	-0.0702819996	-0.1663188566	-0.0126104268	0.0757860333	-0.0704940125	0.0084234164	-0.12449800609999999	0.1678644303	0.11735525109999999	-0.0452730151	-0.05145773	-0.0439758305	0.0193775771	-0.0736517278	-0.028808809700000007	0.0865589292	-0.0717725543	0.0178109046	0.0190194605	-0.0172923023	-0.0484462051	-0.044907504	0.055129758200000004	0.047397889400000004	-0.0467476705	-0.11783440369999999	0.0776457456	0.1259783898	-0.0406480652	-0.08399311039999999	0.0029550957000000003	0.010647048400000001	0.0104177686	0.018523646100000003	-0.1353809934	0.0201639122	0.0505163613	-0.0705902942	-0.0335353875	0.1034919651	0.00929483	-0.0914634742	0.0177186829	0.1253299205	0.0172357349	0.0826935195	0.036627869	0.0374081389	0.0394236293	0.1105131385	-0.11105593150000001	0.1437487939	0.1274326383	-0.0259884396	-0.0272551366	-0.0685434765	0.1432133619	0.0540312487	0.0741318826	-0.0059057642	-0.0822519635	-0.1071858817	0.0	0.00769491	-0.013623490000000002	5.921163990810001e-05	0.00018559947978010009	0.0289182	-0.06498519999999999	0.00083626229124	0.004223076219039999	0.103789	0.037450199999999996	0.0014025174800400002	0.010772156521000002	0.0006093790000000001	0.0006958801	3.713427656410001e-07	4.842491135760101e-07	0.000846139	0.000269598	7.268308160400001e-08	7.15951207321e-07	-0.00017679099999999998	-0.00017575070999999994	3.1255057681e-08	3.088831206550409e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
744.964762811897	-1.0407742468961487	1.0832110330022455	554972.4978313859	971.7270054430701	3.2308718377723835	944253.3731073564	10.438532832110699	780.7674301464384	-0.8155812548037602	0.665172783187276	609597.7799774735	780.7739459838382	693.7470576699212	1.380459	23.962988	0.13697110500000004	0.08520499999999999	-0.07510533679999999	-0.103727915	0.0369642332	-0.0394762334	0.0287833903	-0.1152112459	-0.0709620777	0.0928769602	-0.1403609418	-0.0025094829000000003	-0.0726465874	-0.0291339166	-0.0402113465	0.023874104900000002	0.0430453539	0.0678497195	-0.0066721493	-0.07048455990000001	-0.00019712470000000001	0.0205168575	0.0498876704	-0.0574836054	0.2363914845	-0.1548227152	-0.0384497428	-0.1002374893	-0.0149563076	0.0885992816	0.039632896800000005	-0.0828972144	0.0326301326	-0.0371981469	-0.0284187127	0.1446863057	0.09018610380000001	0.0319625603	0.0797340834	-0.0391012656	0.0764191567	0.0027079058000000003	0.076497808	-0.105173783	-0.0663557796	-0.0513118484	-0.022224616099999997	-0.0688396257	0.0732912678	-0.0218817637	0.0372274153	-0.060284946799999996	-0.0651353504	0.0407601635	-0.0086184314	-0.1160712784	-0.0278599219	0.10301033970000001	0.0386895495	0.0175349611	0.0262011861	-0.0166139281	0.0336146616	-0.014423985	0.2663773855	0.0093978995	-0.06594798639999999	-0.0577532658	0.1086739051	-0.190259254	0.022088629300000003	-0.0227250265	0.1091649108	-0.1095105891	-0.0073718785	0.08546953550000001	-0.1300381306	0.06467052969999999	0.1091914441	0.08391838900000001	-0.05286046900000002	0.0699515522	-0.0195496946	0.0726892688	-0.0098341843	-0.08594756960000001	-0.10603904800000001	0.0	0.0112805	0.003585590000000001	0.00012724968025	1.2856455648100004e-05	0.106743	0.0778248	0.011394068049	0.00605669949504	0.08885549999999999	-0.014933500000000016	0.0002230094222500005	0.007895299880249998	1.77137e-05	-0.0005916653000000001	3.1377516769e-10	3.500678272240901e-07	0.000846139	0.0	0.0	7.15951207321e-07	-0.00039767	-0.00022087900000000002	1.581414289e-07	4.8787532641e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
743.7716873739771	-1.1930754379199016	1.4234290005677648	553196.3229391332	969.156939682574	-2.5700657604960497	939265.1737348924	6.605238013274138	781.3295398412345	0.5621096947960496	0.31596730898370795	610475.8498285152	780.6256795448082	691.8857340487567	1.4799790000000002	25.690533	0.122781095	0.0735983	0.0388542922	0.0924574122	-0.1299191989	-0.0802481145	-0.045144989	0.09914812099999999	-0.0389113259	0.0035224246000000008	0.1026847967	-0.12538339880000002	0.0774675853	0.0256597292	0.1375899163	-0.0135109642	-0.1576340372	0.0245280668	-0.0583220134	0.0777460957	-0.0440184363	-0.0319085425	0.051326116	0.0867619216	-0.0085812085	-0.0304764303	-0.0664305813	-0.0330862236	0.0835901705	0.052078321100000005	0.1135435847	-0.039736556	0.0541868393	0.0740490803	0.0208481977	-0.052602593200000006	-0.10425894640000001	0.1669581811	-0.1074155449	0.021259857599999998	-0.0720306486	0.0303930636	0.07452689230000001	0.0473490644	0.0977188027	-0.026192302200000003	0.0101989396	-0.0179824854	0.137857281	0.0661819801	-0.0092647748	0.09799002679999999	0.0333295709	-0.15164456369999998	0.010799356699999998	-0.0217911223	-0.059741419500000004	-0.10492905050000001	-0.057966524299999996	0.0692494632	-0.0111891673	0.0730076817	0.0186053146	0.0686012017	0.03834597	0.030350474199999998	0.0336724069	-0.08726002769999999	0.003326649	-0.0630083171	-0.0082005775	-0.0748789808	0.000394033	-0.013534753899999998	0.1661564257	-0.0471770718	0.0482054665	0.0096163113	-0.0745493487	0.0178808159	-0.0020117723000000003	-0.0549884087	0.07783219179999999	0.0712224057	-0.0137494826	-0.0893851812	-0.1043264501	0.0	0.019100400000000003	0.007819900000000003	0.00036482528016000017	6.115083601000005e-05	0.0405225	-0.0662205	0.0016420730062500005	0.00438515462025	0.105238	0.016382500000000022	0.0002683863062500008	0.011075036644000004	-3.45952e-05	-5.23089e-05	1.19682786304e-09	2.73622101921e-09	0.000336802	-0.000509337	2.59424179569e-07	1.1343558720399997e-07	-0.000312152	8.551799999999998e-05	9.7438871104e-08	7.3133283239999964e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
744.1208494981768	0.3491621241996654	0.12191418897562258	553715.8386578882	966.1475261071232	-3.0094135754508216	933441.0422029144	9.056570068107696	780.5830793144548	-0.7464605267796287	0.5572033180401208	609309.9437120365	780.0310609701767	686.6854823861678	1.433171	24.877998	0.05838415000000001	0.0275202	0.0230361102	-0.1425181347	0.0033597748999999997	-0.0367592022	0.09521268449999999	-0.0184546996	-0.0914877135	0.0713739247	0.0208973469	0.0117391075	-0.0966786372	0.016279104699999998	0.034339501200000004	-0.0740564398	0.012080025900000001	-0.0020144366	0.0463833653	0.029612127999999998	-0.0097239884	0.06797127929999999	-0.17949145309999998	-0.022056335299999997	0.08638033710000001	0.1224009118	-0.02315182	0.045977921100000006	-0.13060110960000001	-0.09166838890000001	-0.012383141799999999	0.0040638049	-0.068442541	0.012471018799999999	-0.13005910199999998	0.0633703416	-0.126253554	-0.011987143600000002	-0.124007193	-0.0549436216	-0.1100084649	-0.024581530299999998	-0.09976663779999999	0.0566298826	0.1165320806	0.0202291179	0.0957980483	-0.0057127635	-0.0111923242	0.0422454946	-0.0446593521	-0.1124270973	0.0210660379	0.0115066704	-0.057494881	-0.038345038	0.0036362233	-0.0224170681	-0.1529200782	-0.0067035504	-0.0265086563	-0.0632546879	0.1108064088	-0.1089052951	0.0407304219	0.0421554249	-0.0221330498	-0.028285976600000002	0.016050476	0.13989216640000002	-0.031457727000000005	0.1315611027	-0.0404909346	0.1158453968	-0.1077035666	-0.048123338200000004	0.1425328111	-0.0335348896	0.0410641973	0.0528085101	0.0944787825	0.0656232415	-0.10348903179999999	0.0697317824	-0.017646435	-0.0925544796	-0.10205722539999999	0.0	0.015853700000000002	-0.0032467000000000017	0.0002513398036900001	1.054106089000001e-05	0.0301139	-0.0104086	0.00090684697321	0.00010833895396000003	0.107418	0.0021799999999999875	4.752399999999945e-06	0.011538626724	0.000315788	0.0003503832	9.972206094400001e-08	1.2276838684223999e-07	0.000586907	0.00025010500000000003	6.255251102500002e-08	3.4445982664900004e-07	-6.16632e-05	0.0002504888	3.80235023424e-09	6.274463892544e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
745.5328268048337	1.4119773066569223	1.9936799145141364	555819.1958436061	976.427590887458	10.280064780334785	953410.8402462852	105.67973188787964	782.2508173064772	1.6677379920223532	2.7813500100347497	611916.3411766515	782.377286555669	691.3312935439767	1.369141	23.766531	0.15175128999999998	0.0773316	-0.057511422699999995	0.035714009	-0.11348330400000001	0.1007243358	-0.0751809322	0.0191263793	0.1505194035	0.0775547703	0.08843823	0.11274013050000001	0.049514409800000006	-0.0344492968	-0.0723218917	0.19433648480000001	-0.0073180827	0.0293044031	-0.012725506200000002	-0.0427079509	0.024270728199999998	0.0720929715	-0.1037689581	0.1320388717	0.0648524982	0.1349599494	0.1061938463	-0.0748595199	0.048975297699999996	0.1000794251	-0.074323235	0.0925848067	0.0052551481999999995	-0.02231784	0.0266495298	0.022746176099999998	0.10207680890000001	-0.0659980951	-0.0863528684	0.0599174827	0.0390609076	-0.058995111100000004	0.0749754869	-0.0585583608	0.0058139446	0.06584965599999999	-0.0560278193	-0.0405158598	-0.05117752019999999	-0.035014144	-0.1340446303	0.055887832400000004	-0.0556554914	0.0044864054999999995	0.1571146567	0.011728688999999999	0.1178074741	0.0138385597	0.0602421743	-0.0424697511	-0.0333319753	-0.0516250861	0.1692351082	-0.031400889700000004	-0.1349659816	0.0447991095	0.049591606399999995	-0.0204079625	-0.1345984088	-0.0748626725	-0.0714226573	-0.0991630267	0.0762103993	-0.0461032543	-0.0698934219	0.0057507561	-0.0817314632	-0.0606820097	0.019173403500000002	0.0904861049	-0.1229223849	0.0693680224	-0.005452567199999999	0.06821789639999999	-0.021519841600000002	-0.0954459511	-0.0992434813	0.0	0.012247	-0.003606700000000002	0.00014998900899999994	1.3008284890000017e-05	0.08384239999999997	0.05372849999999997	0.007029548037759996	0.0028867517122499967	0.071984	-0.035433999999999986	0.0012555683559999993	0.005181696256000001	-0.000561299	-0.0008770869999999999	3.15056567401e-07	7.692816055690002e-07	0.000336802	-0.00025010500000000003	6.255251102500002e-08	1.1343558720399997e-07	-0.000114113	-5.2449799999999994e-05	1.3021776769e-08	2.7509815200399997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
744.8716760746195	-0.6611507302142172	0.43712028806279263	554833.8138182128	974.3585323148641	-2.069058572593917	949374.549494776	4.281003376824378	781.0456898295997	-1.205127476877465	1.4523322355250439	610032.3696013953	780.6836052211003	691.2150184937703	1.307813	22.701948	0.16272486	0.0922631	0.048767385	-0.08606569019999999	-0.0358847	-0.0110252276	0.054653120599999994	0.1184538124	0.0731048878	0.08915317539999999	-0.0819039826	-0.0911829785	-0.030911317200000007	0.058419802	0.0194164547	-0.0861259231	-0.025402815699999998	0.0444745055	-0.115647098	-0.101924429	0.0110850249	-0.0284192234	0.0321562366	0.0526528657	-0.09205690470000001	-0.0298372647	-0.0959171406	0.0527648159	-0.13721334599999999	0.027216003399999997	-0.0845629428	0.1134110266	-0.120544629	-0.0334092174	-0.0970202533	0.0051625852	-0.0351286569	-0.062316456900000004	0.08553401890000001	0.19829478960000002	-0.0389853957	-0.0004894694	0.0359763815	-0.0715746282	0.0909028018	0.1815299864	0.0178455591	-0.053810072	-0.0345827969	-0.11371388380000001	-0.0001824746	-0.0359661794	0.07143926219999999	0.0118217	-0.0787740363	0.0374047332	-0.034255538700000004	0.029795760600000002	0.08595008359999999	0.09183360210000001	-0.0693877848	0.0746648713	0.0476629588	0.013514741299999999	-0.10881244	0.044536854199999996	0.1254011262	0.0502319892	0.1498697575	0.050153973	0.0759592728	-0.0367890356	-0.07637155450000001	0.0403637403	-0.1101821826	-0.0150797528	-0.0406231725	-0.15994738949999998	0.0382926374	-0.0019636772	-0.08480776400000001	-0.06981058030000001	0.005899501	0.0666812526	-0.0253645343	-0.09805091640000001	-0.09590023019999999	0.0	0.0157415	0.0034944999999999998	0.00024779482224999993	1.2211530249999996e-05	0.00406542	-0.07977697999999997	1.6527639776400002e-05	0.006364366537920396	0.103352	0.031367999999999986	0.0009839514239999997	0.010681635904000002	0.00014426899999999998	0.0007055680000000001	2.0813544361e-08	4.97826202624e-07	0.000537071	0.00020026900000000002	4.0107672361e-08	2.8844525904099997e-07	-5.82424e-05	5.587060000000001e-05	3.39217715776e-09	3.12152394436e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
744.3891890872632	-0.4824869873563102	0.23279369296816824	554115.2648299932	974.898398786038	0.539866471173923	950426.8879555808	0.2914558066977841	782.1128792015866	1.0671893719868422	1.1388931556816706	611700.5558129954	781.5377385896122	686.5370240631362	1.023677	17.769710999999994	0.11946922	0.0636928	-0.06914027519999999	-0.059217420199999996	-0.0896027514	0.07406290530000001	-0.06272034530000001	-0.058639114699999995	0.0756001172	0.10160321859999999	0.0278827013	-0.0366260909	-0.0033153365999999997	-0.11328620130000001	-0.0390988247	-0.051514616500000006	-0.0151065321	0.049349261	0.11313904539999999	-0.018204596200000003	-0.0937125403	0.0610821728	-0.016917261399999998	0.07012282	-0.0251398527	-0.2103993617	0.07172747019999999	0.1343400676	0.0901089917	-0.012814353300000001	0.0414726552	0.1372136415	-0.0270998579	0.0019440331	-0.013742241899999999	0.1279533201	0.031937486099999995	-0.027891792999999998	0.0714612044	0.0194595283	0.0340721773	0.1305958174	-0.0105076304	0.0030244087	0.050231275199999995	-0.0588436704	0.09768834609999999	-0.1496392754	-0.08834970460000001	-0.1857393746	0.0471358178	0.0026219013	-0.1098671424	0.0632612969	-0.0148873238	-0.036910721800000004	-0.0668528583	-0.0008448853	-0.0651763547	-0.08750188210000001	-0.0760293023	0.1247277143	0.015555072	0.0327809663	-0.057891394299999996	-0.1346769718	0.0181436603	0.0699924963	0.0367730507	-0.0914069002	0.005713830699999999	0.056089013300000004	0.028827041400000007	0.1315366473	-0.0706371762	-0.021985279500000003	-0.170951436	0.0647913423	0.1477586666	-0.025490508399999997	0.035071458	-0.1433134141	-0.029109315	0.0651223638	-0.029175383	-0.1003615558	-0.09204531	0.0	0.00289559	-0.01284591	8.3844414481e-06	0.00016501740372809994	0.0599782	0.05591278	0.00359738447524	0.0031262389673284	0.0937328	-0.009619200000000008	9.252900864000015e-05	0.00878583779584	-0.000272998	-0.000417267	7.4527908004e-08	1.7411174928899995e-07	0.000821663	0.0002845920000000001	8.099260646400005e-08	6.751300855690001e-07	-0.00017820999999999996	-0.00011996759999999995	3.175880409999998e-08	1.4392225049759992e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
744.9023429285594	0.51315384129623	0.2633268648370764	554879.5005004571	969.6708338776835	-5.227564908354452	940261.5260730422	27.327434871058887	780.7034230522121	-1.4094561493744775	1.98656663700953	609497.8347654414	780.740615843626	689.4543973714453	1.0641969999999998	18.473093	0.047228507	0.0246606	0.0651241867	-0.053863487300000006	-0.0634345471	0.0812727049	0.0362749867	0.0785975855	-0.0064836033	0.07004300940000001	0.0691412919	0.02468399	-0.0818795147	0.06949533179999999	-0.0472736843	0.027323325	0.0588517532	0.07220488629999999	-0.1219409902	0.1415984824	-0.0334801583	-0.011821145	-0.0528150664	-0.0856306357	-0.030264156299999997	-0.1223048793	0.0180249348	0.0141798029	0.1824754786	-0.0580324403	-0.0446242145	0.0420352684	0.0181102419	0.0787332212	-0.0284247734	-0.07352017129999999	0.028489422599999998	-0.041619686600000004	-0.0294431248	0.15027411710000002	0.1406488461	0.090450466	-0.1899449733	0.030520057200000002	-0.0160471466	-0.0334323826	0.1031888816	0.0085655299	-0.0282251747	-0.010088045300000001	-0.0595496783	-0.046893227	0.0777451185	0.0185857469	0.069305072	-0.0755263011	0.0670800791	0.041843407	0.0260267921	0.11755213279999999	-0.1112550982	0.0019464246	-0.011623343799999998	0.10178064560000001	-0.0368147119	-0.1340034674	-0.044550487199999995	0.08085489650000001	0.0356327871	-0.0728315657	0.1492658626	-0.0059357692000000005	-0.020987442599999996	0.0933112478	-0.0562500627	-0.0163006525	-0.0147239676	0.1413250056	-0.0864763816	-0.168234181	-0.1155858191	-0.0460995355	-0.0134143704	0.0635417498	-0.032947302799999995	-0.1023709334	-0.0876992882	0.0	0.000429533	-0.0024660570000000002	1.8449859808900002e-07	6.081437127248999e-06	0.07229969999999998	0.012321499999999985	0.005227246620089997	0.00015181936224999964	0.0870557	-0.0066770999999999905	4.458366440999989e-05	0.007578694902490001	-0.000240145	3.285299999999998e-05	5.766962102500001e-08	1.0793196089999983e-09	0.000455997	-0.0003656660000000001	1.3371162355600006e-07	2.0793326400899998e-07	-0.000294968	-0.00011675800000000005	8.7006121024e-08	1.3632430564000007e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
