global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
753.2646920757184	0.0073718777160820545	5.4344581060867153e-05	567407.6963279268	957.4346239923572	1.7250226502999342	916681.0592193864	2.975703144047808	790.6005872839221	-2.2437199334943903	5.034279139960068	625049.2886136825	791.5169654949153	687.2232356515274	1.281126	22.557701	0.20872470000000004	0.13348800000000002	0.11176850699999999	0.030198637599999998	0.0068683671	-0.0516945272	0.0320741872	0.0776296444	0.1390185236	-0.07887215759999999	-0.0734741195	0.1019353333	-0.0143137766	-0.15313551890000002	0.0278287779	-0.0517506515	0.10828344109999999	0.0660405622	0.0227640663	-0.0788163615	-0.047462739000000004	-0.1541085969	0.0271409243	0.0297889042	0.0431251654	-0.0641012744	0.1289212046	-0.024841935699999998	0.0019623584	0.0704214564	0.0142861381	-0.0384544632	0.0374830459	-0.046883080599999995	0.050046329699999996	-0.0402796749	0.0609379955	-0.0122027593	0.09519326609999999	0.0700658458	-0.0173544614	0.08799727019999999	0.060707758499999986	-0.0355609365	0.1653382776	0.0030877718	-0.0475017066	0.0291963175	-0.09270281359999999	-0.0107926255	-0.001133916	0.055234387	0.013818256999999999	0.0471533949	0.0608372835	-0.0227585068	0.1921102629	0.0017886891	0.037388614	0.0667350949	-0.0089583196	0.05076675519999999	-0.1235715702	-0.0414489329	0.0486711788	-0.0209864631	-0.0549588268	-0.014702953700000004	0.014430223899999999	-0.1118658333	-0.0229167944	0.068418547	-0.10660221199999999	-0.0392237577	-0.0916220218	0.016542343600000002	-0.076503084	-0.0190763719	0.004219487	-0.1148295152	-0.0220703596	-0.0182211678	-0.034304414500000005	0.0102329533	-0.0357463097	0.0312866859	0.047840464000000006	0.0664747567	-0.1149852049	0.0651223638	-0.029175383	-0.1003615558	-0.09204531	0.0	-0.0501858	-0.0085444	0.0025186145216400005	7.300677136000003e-05	0.099229	0.1173848	0.009846394441	0.013779191271040003	0.329782	0.03731100000000004	0.001392110721000003	0.108756167524	-0.00251804	-0.00090969	6.3405254416e-06	8.275358961000002e-07	0.000338253	0.0	0.0	1.1441509200899999e-07	-0.000145375	0.0	2.1133890625e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
752.3393546031143	-0.925337472604042	0.8562494382052361	566014.5044846304	955.1601991620488	-2.2744248303083623	912331.0060632848	5.1730083087232215	791.6147781059205	1.0141908219984543	1.0285830234259006	626653.9569156858	791.7262774878185	677.9688254862511	1.277489	22.493658	0.19703135	0.131349	0.0374027898	-0.15754617210000002	-0.0332734919	-0.1247480314	0.1391251208	0.0045562928	0.0702905273	-0.023355878700000002	-0.0043842471000000004	-0.0696856496	-0.0531616479	0.12371048539999999	0.0059638128	-0.147483632	0.10460354529999999	0.0275509342	-0.0480325971	-0.0145037595	-0.0367687163	-0.0599022901	0.1459036654	-0.0398146605	0.018728205300000002	0.0054112199	0.0791026744	0.0361867894	-0.0443650644	0.04334514849999999	0.018175025	0.0916731357	0.1532200318	-0.0904533558	0.0045865522	0.0692847913	0.1160863841	0.0430959016	-0.028555524500000002	-0.1131650258	0.0599570351	0.089283078	-0.14692284960000002	0.0195467787	-0.0194454363	0.111951635	-0.0105250211	0.0368349839	0.086908708	0.0029747525	-0.0654532477	-0.0832628245	0.09267775439999999	-0.1138265117	0.0067977509999999994	-0.0725044905	-0.009867255699999999	0.1057469099	0.13419839349999999	-0.023951286699999998	0.0034457327	-0.10175414470000001	-0.0779175979	-0.09314843560000001	-0.0454727806	-0.0779507945	0.0967748783	-0.0097556221	-0.0524955966	-0.06762283870000001	-0.0693072045	0.029808886	-0.016576675	-0.0278560746	-0.058345625199999994	0.0037503425	-0.0088049128	-0.0600190921	-0.074630719	-0.0069035031000000005	0.1056742295	0.13978646050000001	-0.0850097865	0.0103825619	0.1048692129	-0.1018033821	-0.0890880324	0.2591894062	0.0815887904	0.0635417498	-0.032947302799999995	-0.1023709334	-0.0876992882	0.0	-0.0472279	0.002957900000000007	0.00223047453841	8.749172410000038e-06	-0.0201308	-0.1193598	0.00040524910864	0.01424676185604	0.335249	0.005466999999999944	2.988808899999939e-05	0.11239189200099996	-0.00152922	0.00098882	2.3385138084e-06	9.777649924e-07	0.000280205	-5.8048000000000004e-05	3.369570304e-09	7.8514842025e-08	0.00019269	0.000338065	3.71294361e-08	1.14287944225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
753.7022005804071	1.36284597729275	1.8573491578230303	568067.0071597481	953.9194519895676	-1.2407471724811785	909962.320884077	1.5394535460200394	791.1966191592015	-0.4181589467190179	0.17485690472115842	625992.0901689506	792.1793001630397	678.2698451079442	1.3799860000000002	24.298391	0.19083965000000008	0.10795899999999999	0.0957191206	-0.024744774700000003	0.1327792936	0.0975488323	-0.0337793435	-0.0371035925	0.1183639666	-0.0781602334	-0.0609548863	0.08756751310000001	0.028568171200000006	-0.0763442697	0.0201281092	-0.0702737341	-0.0143919449	-0.0045179215	-0.045745234100000004	0.1216896974	-0.046241533499999994	-0.1322267809	0.0083024595	-0.163466647	0.0744436126	-0.025618443799999998	0.0380290262	-0.0346712186	-0.12298249539999999	0.024300477999999997	-0.10494248910000001	-0.0473215076	-0.0664772555	0.117293429	0.1342482502	-0.0047591376	0.0393968284	0.08760368869999999	-0.0133463872	-0.112837454	0.0306099661	-0.1378121526	-0.0298619481	-0.0256221742	0.0203283082	0.0181846864	-0.002052126	0.0174498313	-0.0246203064	-0.0824179659	0.12840024220000001	-0.0400482323	0.0018942745000000002	0.0528632574	-0.0299722851	-0.007024074599999999	0.0773138175	0.0717190083	-0.091004352	-0.0315676681	0.0879197402	-0.0841202517	-0.091360678	0.014598604	0.0058993515	-0.0501277434	-0.023019033199999997	-0.0497038787	-0.1384172697	0.059678903099999986	-0.0716722096	-0.1916104145	-0.1126757848	0.088184905	-0.0951550493	-0.0037135239	-0.0887030082	0.0343031954	0.12199389449999999	0.0941496286	-0.0396251118	0.08545639029999999	0.0016770373999999998	0.1101830504	-0.0805256438	0.08515049150000001	-0.053539515999999995	-0.1141124389	0.1425359405	0.0619399382	-0.036675261	-0.1040730175	-0.0828853527	0.0	-0.027033	0.020194900000000002	0.0007307830889999999	0.00040783398600999985	0.0681273	0.0882581	0.004641329005290001	0.0077894922156100015	0.326837	-0.008411999999999975	7.076174399999958e-05	0.106822424569	-0.00263377	-0.00110455	6.936744412900002e-06	1.2200307025000003e-06	0.000243327	-3.6878000000000015e-05	1.3599868840000005e-09	5.9208028928999994e-08	-0.000145375	-0.000338065	2.1133890625e-08	1.14287944225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
752.9435844944933	-0.7586160859137863	0.5754983658071532	566924.0414314162	957.2379914492084	3.3185394596407605	916304.5722737148	11.01270414519279	791.4106881782933	0.21406901909176668	0.04582554493491117	626330.8773628398	791.4780896923272	678.3328519536427	1.375793	24.22456	0.17730630000000006	0.108816	0.1129386457	-0.044036874000000004	-0.0719410453	0.0246049266	-0.0023924098	0.0327626663	0.0996467908	0.0613622798	0.147902143	-0.0028634078000000004	-0.051070181	0.1315885755	-0.008247554300000001	-0.0182858154	0.0430046738	-0.1337662677	0.0396995763	0.013947051	0.0385559728	-0.0302270628	0.1217380208	-0.0682302599	-0.0709518366	0.15807651050000002	-0.016823995	0.0082031465	-0.051318494900000004	0.0827734901	0.0282376554	-0.0146397256	-0.0434027541	0.005374406	0.1343285873	-0.056058961500000004	0.1319835658	0.0775623311	0.019681339699999998	-0.0550619783	0.12490098990000001	-0.0301745256	-0.06498340309999999	0.1219691943	0.041433839300000004	-0.1961613477	0.10772618390000001	-0.13440388039999998	-0.0182124597	0.0390572255	0.1168383763	0.04692257389999999	0.051405819900000004	0.026237464	0.0843113348	-0.0072814254	-0.1224956105	-0.0444955594	0.1223862657	-0.1183902299	0.0627759906	-0.022191274599999998	-0.015095097	-0.0636133892	-0.0403637348	-0.0090862959	0.0009177177	-0.0291273072	-0.1352134636	-0.0495242658	0.08742994050000001	-0.055220945	0.054938198099999995	-0.049952073	-0.07402519440000001	-0.1363260512	-0.059763406399999996	0.1472112543	-0.015852848	-0.007012101	-0.0637031871	0.020550265800000002	-0.0383467846	0.0761748821	-0.01780502	0.07684741889999999	-0.0570561679	0.09059715199999999	0.1516692605	0.060317463099999996	-0.0403542832	-0.10546269890000001	-0.077629188	0.0	-0.0270233	9.699999999997903e-06	0.00073025874289	9.408999999995936e-11	-0.0187826	-0.0869099	0.00035278606276	0.00755333071801	0.349372	0.022534999999999968	0.0005078262249999987	0.12206079438399994	-0.00136722	0.0012665500000000002	1.8692905284e-06	1.6041489025000003e-06	0.000152843	-9.0484e-05	8.187354256e-09	2.3360982649e-08	-0.000145375	0.0	2.1133890625e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
753.2191345080577	0.27555001356438424	0.07592780997533234	567339.0645890675	960.4419329617267	3.203941512518327	922448.706591258	10.265241215638225	792.3498607425281	0.9391725642348092	0.8820451054113868	627818.3018187037	792.9551477254163	681.546436623884	1.233935	21.726765	0.12075937150000005	0.0616028	-0.001822821	-0.15502648619999998	0.0050630996999999995	-0.0416900767	0.14803832179999998	-0.0052112299	0.0631279409	0.0356418724	-0.0295403277	-0.1475388828	-0.0186327231	-0.028357206200000002	-0.0055019229	-0.1661604099	0.0423064039	0.0531993235	-0.1907861393	0.0887165339	-0.0590618806	-0.10379153890000001	-0.027594207599999997	0.0557969287	0.0174857978	0.0514939362	-0.1091885471	-0.0189429178	-0.0886894798	0.0498740979	0.0368757946	-0.0250661024	0.1334561859	-0.08080452	-0.0168257793	-0.0644966022	0.007067861	-0.1106524017	-0.0476957252	-0.08014510059999999	0.0172347321	0.09478913550000001	-0.007400856	-0.0505698578	0.06426469509999999	-0.047290245099999996	0.10067576550000001	0.0378236954	0.0324302371	-0.09636419730000001	-0.0083824639	-0.0771710609	0.0406310207	-0.1372934339	-0.0415520586	-0.10441600390000001	0.020001736399999998	0.0236052487	-0.0216095044	0.020643991100000002	-0.0474056916	-0.1750122173	-0.1403099372	0.0031041398	-0.0265183053	-0.067974502	-0.0023391222	-0.0569307646	-0.0899733259	0.0183012077	0.0030833424	0.1089440846	-0.0954943909	-0.1206155485	0.06752305509999999	-0.015200751699999999	0.014979677	0.0221252233	-0.1834614994	-0.0510594834	-0.026949716000000002	-0.0646702225	-0.0040548204999999995	0.0385111363	0.021511207200000004	0.0554405498	-0.022082482999999997	-0.06251882269999999	0.0306343046	0.0586748659	-0.0439794606	-0.10653580609999999	-0.071958838	0.0	-0.0326136	-0.0055903	0.00106364690496	3.1251454089999986e-05	0.0222302	0.0410128	0.0004941817920400001	0.0016820497638399998	0.306044	-0.043327999999999985	0.0018773155839999984	0.093662929936	-0.00177733	-0.00041011	3.1589019289e-06	1.681902121e-07	0.000216002	6.3159e-05	3.9890592810000005e-09	4.6656864004e-08	-2.07857e-06	0.00014329643	4.3204532448999994e-12	2.0533866850744898e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
754.0682467886563	0.8491122805986606	0.7209916650634586	568618.9208149179	960.1448967527024	-0.29703620902432704	921878.2227602577	0.0882305094715437	792.2190821228087	-0.13077861971942184	0.01710304737571715	627611.0740795055	793.049000253123	686.3523868281279	1.302221	22.929134	0.1015793215	0.0546557	0.009512145500000001	-0.0159194855	0.07701707719999999	0.1211541981	-0.1293778701	-0.1612776956	0.0880837056	0.1384843183	-0.0640415347	0.0292540316	0.1112036803	-0.017367339	0.13822404359999999	0.05863831150000001	-0.0178126329	-0.0176899398	0.0563601809	0.0597837348	0.0357815889	0.09260379949999999	0.0035126084	-0.0360588679	-0.0318643857	0.1253622924	0.1601143234	-0.0607150511	0.0252269697	0.0357227427	0.0252986396	-0.050165237300000005	0.1012712928	0.0319358442	-0.0894326807	-0.0936429991	-0.11132137339999999	-0.0911702536	0.064319226	0.004956562	0.0144431293	-0.0355667261	0.0864405574	0.058830285499999996	0.06859882240000001	-0.1492834065	0.0265137684	0.0168400972	-0.086796459	-0.121696932	0.0556217342	-0.0104814223	0.0634172117	0.0415811045	-0.0916826836	0.1516652378	-0.0167637175	0.0027125363	-0.0377094625	-0.0049086278999999995	0.11346964970000001	-0.0422812193	-0.029074927999999996	-0.0503378158	-0.1139530323	0.07469781889999999	-0.16095840390000002	0.1337496435	0.04788090440000002	-0.053572225599999995	0.0738377821	0.0442010235	0.0335591132	0.0066301724	-0.046025145499999996	0.094181777	0.049123726	0.0127917636	-0.1217194549	-0.0490341075	-0.002830193	0.0205642247	0.034614293500000004	-0.10008288480000001	0.0309775173	0.0078291337	0.0892936299	-0.1190119048	0.0420377327	0.0570126945	-0.0475459561	-0.1072891178	-0.0659045565	0.0	-0.0474343	-0.0148207	0.00225001281649	0.00021965314849	0.0624688	0.0402386	0.0039023509734400002	0.0016191449299600002	0.336949	0.03090500000000002	0.000955119025000001	0.113534628601	-0.0018345	-5.717000000000005e-05	3.36539025e-06	3.2684089000000057e-09	0.000327836	0.00011183399999999995	1.2506843555999994e-08	1.0747644289599998e-07	-0.000145375	-0.00014329643	2.1133890625e-08	2.0533866850744898e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
756.0012184387808	1.9329716501245	3.7363794001850335	571537.8422809212	957.1920687745876	-2.952827978114783	916216.6565249749	8.719193068337438	791.6302281905126	-0.5888539322960469	0.3467489535805174	626678.4181849629	791.7897913169393	689.0831741825905	1.288059	22.679775	0.13925565700000006	0.08586569999999999	-0.0026813118	0.0463549209	-0.08790565970000001	0.0780322831	-0.0500683374	0.0581111303	-0.0125458654	0.0464710569	0.10210003880000001	0.0213986141	-0.0667116116	0.06116498610000001	-0.1143290688	0.0406546186	-0.15505195119999998	-0.0197025024	0.024588407599999997	-0.010040218299999999	0.024003641000000003	-0.0206534328	-0.1046143139	-0.11728279259999999	-0.0100571171	-0.0157594456	0.0101415546	-0.1095416009	-0.0004997708	0.1194097876	0.0338803314	-0.0071424241	0.0401656703	-0.0885594833	-0.0648856797	-0.0085887732	0.0384911316	-0.0663325087	-0.0157325455	-0.0353232085	0.021296597200000003	-0.0693814593	0.0446302103	-0.0159472627	0.0444041771	0.1880474247	0.027269693199999997	0.0754051525	-0.08424888189999999	-0.048669995099999995	-0.0634737901	0.1227188236	0.0058824201	0.0330747299	0.0829212001	-0.046032861200000004	-0.1352024452	0.022339502200000003	-0.0755729215	-0.0734799845	-0.0076146188	0.047041663	-0.014776858799999999	0.0007612414	0.109706859	0.0797364775	-0.1255855467	0.0207750666	-0.0182883999	0.0317103295	-0.07929035549999999	-0.0024816618	0.0293302164	0.1266342136	-0.0308031377	-0.0532033725	0.0502178105	0.08963699720000001	-0.0700522167	-0.053531973499999996	-0.024126812400000003	-0.0271878992	-0.0834237468	-0.0366062245	0.0052659436	-0.0149673772	-0.014166543500000003	-0.1000218442	0.1100716525	0.0553315035	-0.0510490108	-0.1077203727	-0.05949864570000001	0.0	-0.04753	-9.570000000000413e-05	0.0022591009000000003	9.158490000000788e-09	0.0009231930000000002	-0.061545607	8.522853152490004e-07	0.0037878617409984475	0.286682	-0.050267000000000006	0.002526771289000001	0.08218656912399999	-0.00130895	0.0005255500000000001	1.7133501024999996e-06	2.7620280250000005e-07	0.000349233	2.139700000000004e-05	4.5783160900000166e-10	1.2196368828900002e-07	-0.000145375	0.0	2.1133890625e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
756.4267878733225	0.4255694345416714	0.18110934361611794	572181.4854123525	955.2299181317004	-1.9621506428871955	912464.196493895	3.8500351453826336	792.6981660489954	1.0679378584827646	1.1404912695807532	628370.3824574407	792.9770883607823	699.2073143581181	1.171483	20.627138	0.15255295700000002	0.0981691	-0.156009186	-0.00222731	0.0127181328	0.039798329	-0.0023428876000000003	-0.07028361820000001	-0.10638111800000001	0.0586093153	-0.0572439449	-0.0356980023	0.033675454900000006	-0.1280504723	-0.06068383610000001	0.0522370409	-0.16180823589999999	0.046247558499999994	-0.0129915947	-0.1730865876	0.0405468902	-0.1440785274	0.0592969576	0.1137231449	0.0484512034	-0.1381248197	-0.012172153400000002	-0.1074515836	-0.0745024443	-0.1120209332	0.0924638346	-0.0417716582	0.021400108199999997	0.117067641	-0.0158518016	0.0055386234	0.008292618199999999	0.0399156486	0.1587567317	0.0679070685	0.039640166	-0.0016589756	0.0516645962	0.0269532008	-0.13082912929999999	-0.0856886181	0.0812311704	-0.0027867782000000002	0.006696354399999999	0.0012920139	-0.07994326730000001	-0.0178589391	-0.0157008629	-0.0390012464	-0.07363048	0.0480302805	-0.0024453078	-0.0207631741	-0.1613092323	-0.024672718700000002	-0.1277682111	0.1105414017	-0.042276691	-0.0659636533	0.07913642809999999	0.040104585	0.0688171405	0.033123408	0.027320462900000002	0.008954116600000001	-0.0629813069	0.17275392420000002	-0.2085823868	0.018579105500000002	-0.0275491217	-0.0736646373	-0.0111445349	-0.0593495966	0.1658395118	-0.0547540022	0.0538223299	0.0040620666	0.0093841379	0.12380152259999999	0.0370514097	-0.0050146783	0.042079037699999995	-0.0370301588	-0.06618841290000001	0.0536318538	-0.054483950700000006	-0.1078282764	-0.052775283799999996	0.0	-0.0534931	-0.005963099999999999	0.00286151174761	3.555856160999999e-05	0.087568	0.08664480699999999	0.007668154623999998	0.007507322580067247	0.312105	0.025423000000000032	0.0006463289290000013	0.097409531025	-0.00199742	-0.0006884700000000003	3.989686656400001e-06	4.739909409000004e-07	0.00035120400000000003	1.9710000000000257e-06	3.884841000000101e-12	1.23344249616e-07	-0.000145375	0.0	2.1133890625e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
754.5633780771492	-1.8634097961733005	3.472296068474621	569365.8915351988	950.8482687545892	-4.381649377111216	904112.4301935994	19.198851263939115	791.684194066722	-1.0139719822734603	1.0281391808355709	626763.8631350751	791.5042015511467	693.5139686728661	1.3341379999999998	23.491117000000006	0.14619074999999998	0.08110399999999998	-0.0050561228	0.1613525579	-0.0028284384	-0.1608673604	-0.1012304087	0.0408488907	-0.0802206955	-0.0326353615	0.0523257204	0.0363762997	0.0496121654	-0.016394897	-0.05658676150000001	0.1343920928	0.0969864416	-0.11584023310000001	-0.021592255499999997	-0.031158053199999997	-0.0092834128	-0.07650730929999999	-0.0934026414	0.0264688723	-0.13971920529999998	-0.1588398117	0.0307335904	-0.0935578699	0.047036918	-0.0280215464	0.14699168099999999	0.07976454969999999	-0.15487947259999998	0.0793328511	-0.0985180216	-0.012247423200000001	0.0029786642	0.09672942179999999	-0.0419098951	-0.013009081899999999	-0.0209473786	-0.0884517458	-0.006881427	0.056273388099999995	0.09459479039999999	0.149565941	0.0395471684	-0.045963995599999995	-0.0689625598	-0.10212327480000001	-0.0788383583	-0.0788214145	-0.0958833885	0.11002867919999999	-0.0014304751	-0.0262373798	-0.0303913118	-0.1584947102	0.0941620989	0.070189037	-0.0247215325	0.015127939699999999	-0.0354532151	0.0503073766	0.1172070573	0.0701008414	0.08532785820000001	0.030069212400000007	0.0954410436	0.1074430226	-0.0471200619	0.0883842291	0.0096906256	0.1403000368	-0.0119731534	0.0014925317	-0.019274077	0.0365165551	-0.0102617757	-0.11075131220000001	0.0924249053	0.0599706803	0.0063982473	0.0644937385	-0.0694544602	0.0253602723	0.0649748821	-0.0750465689	-0.0689671875	0.0519143122	-0.0578461925	-0.107612505	-0.045770342900000004	0.0	-0.0526255	0.0008676000000000031	0.0027694432502500003	7.527297600000055e-07	0.0184146	-0.06915339999999999	0.00033909749316	0.004782192731559999	0.341014	0.028908999999999963	0.0008357302809999977	0.116290548196	-0.00136679	0.0006306300000000001	1.8681149041000003e-06	3.9769419690000007e-07	0.000601586	0.00025038199999999995	6.269114592399997e-08	3.61905715396e-07	-0.000209578	-6.420300000000001e-05	4.3922938083999995e-08	4.122025209000001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
754.8881910496524	0.32481297250319585	0.10550346710636188	569856.1809862165	958.4321897287781	7.5839209741889135	918592.2623083005	57.51585734274252	792.13312187879	0.44892781206806376	0.2015361804482188	627474.8827774379	792.6371336493111	697.8892347000633	1.307597	23.023792	0.11980604999999996	0.0665201	-0.0805794551	-0.0380242757	-0.11799880800000001	-0.0674708389	0.1109625568	0.0734622753	-0.1089415617	0.0400375893	-0.0754339938	-0.1264894269	-0.0623140149	0.040863315	-0.022743599700000002	-0.0030061984000000004	0.0875442627	0.013738066100000002	-0.1223504926	0.021008670400000002	-0.031866014	0.0360345254	-0.07437953280000001	0.2073358695	0.08774074650000001	-0.0550517591	-0.0350151209	-0.0531186438	0.0051659412	-0.09727601539999996	0.0164237703	0.0440884028	-0.0341325925	0.028530124100000002	0.0815463844	0.1152590674	0.0067903179000000004	0.0364477098	0.0014493249	0.0461231228	-0.0433224019	-0.0068546577	0.1105268214	0.11486193089999999	0.013412816200000002	-0.0760395135	-0.0705881097	0.048646372800000004	-0.0048820048	0.0254384005	-0.0006495598	-0.0160457396	-0.0587732813	-0.145877665	0.017422906499999998	-0.06931422849999999	-0.0039124252	-0.0304479415	0.021321547200000002	0.0828213827	-0.0659977223	-0.10566709960000001	0.061717395	0.1248011668	-0.0231075429	-0.030883726299999997	0.026069605699999998	0.0895664721	0.08359222919999999	0.0520206449	0.0192564041	0.11048797199999999	-0.07190539	-0.023494030899999997	0.0380379431	-0.0667522956	-0.0003019057	-0.056979637199999995	-0.0074555594999999985	0.0587770695	-0.0431100396	0.05401450309999999	-0.0549848832	-0.0523415602	-0.0653151508	-0.0621386371	0.0606807116	0.0226443223	-0.047160376600000005	0.0501794518	-0.061131249900000004	-0.1070737061	-0.0385211975	0.0	-0.0559844	-0.003358900000000005	0.0031342530433600005	1.1282209210000032e-05	0.05917140000000001	0.04075680000000001	0.003501254577960001	0.0016611167462400008	0.291947	-0.049067000000000034	0.002407570489000003	0.08523305080899997	-0.00148867	-0.00012188	2.2161383689e-06	1.4854734399999998e-08	0.000255202	-0.00034638400000000004	1.19981875456e-07	6.5128060804e-08	-0.000145375	6.420300000000001e-05	2.1133890625e-08	4.122025209000001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
754.4553605572421	-0.4328304924102895	0.18734223516013365	569202.8910735581	945.440247599704	-12.991942129074118	893857.2617813895	168.79056028521094	791.4823363042908	-0.6507855744991957	0.42352186397624825	626444.2886816985	792.1433164087131	693.9522490023381	1.395444	24.570574	0.06086819999999996	0.034836	-0.0958331916	0.0755904832	0.1083482632	0.09425843490000001	-0.11150948880000001	-0.057135336900000014	-0.0650928258	-0.10111921039999999	-0.1752634541	0.0494660763	0.1022860543	0.0837212792	0.0908528764	0.0532260038	0.0763372658	-0.026604991600000003	-0.026692548599999998	0.0279002556	-0.054783788	0.1379471613	-0.1731841467	0.047786240099999995	-0.0162103978	0.0194890871	0.0226500878	-0.1691915677	0.0882163227	-0.06308366809999999	-0.0344424256	0.0143369836	0.0106191506	-0.0202521508	0.093593543	0.0985283792	-0.060079858099999994	-0.06644509950000001	-0.0190253919	0.12292396259999999	0.0098593428	0.1269040765	-0.0634343515	-0.0912339075	-0.0084222787	-0.045734682900000004	-0.0900796521	0.0194825592	-0.104380604	0.0284900596	0.0808031416	-0.0650034257	0.0266756894	0.058692373799999996	-0.0737900856	0.0950155216	0.016228704	0.0021157714	0.0763211192	-0.0044288049	0.0406106611	0.0105119632	0.1059337531	0.19096443440000002	-0.21319673260000002	0.0948001883	-0.0019066579	0.015810896	-0.050527483	0.0354297689	0.0381446367	0.0268481689	-0.0365576291	0.0537677792	0.0702368699	-0.0012376234	-0.0368291808	-0.0446657754	0.0437090405	0.0270466349	-0.0718093525	0.0137804404	-0.0248467096	0.0267053778	0.11724964630000001	-0.0278814594	0.0720822402	-0.047311380599999994	-0.1044416608	0.0484278514	-0.0643347396	-0.10621349710000001	-0.0310665248	0.0	-0.0417385	0.014245900000000006	0.0017421023822499998	0.00020294566681000018	0.0595661	0.0003946999999999909	0.003548120269209999	1.557880899999928e-07	0.31514200000000003	0.02319500000000008	0.0005380080250000036	0.09931448016400002	-0.00185422	-0.0003655499999999999	3.4381318084e-06	1.336268024999999e-07	0.0001601	-9.5102e-05	9.044390404000002e-09	2.563201e-08	-0.000145375	0.0	2.1133890625e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
