global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
760.6590673040454	0.5477277436970098	0.3000056812154173	578602.2166718602	987.1659600665528	-2.25616232618404	974496.6327141187	5.090268442092175	795.561935266756	-0.3928050380601462	0.1542957979254329	632918.7928453861	795.1848649628259	682.3194251295747	1.078907	18.802189	0.123722807	0.0656173	0.06110676690000001	-0.0734288708	-0.0442080892	-0.1236426742	0.1177778191	0.0140723572	0.062400916699999996	-0.047991003899999995	0.0020761072	-0.0445645895	-0.022321157999999997	0.1056158774	0.10879698439999999	0.0595288451	-0.09412522050000001	-0.027504127200000002	-0.09261556539999999	0.00636442	0.0714778458	0.0297017011	0.0034332790999999996	0.060742073499999986	-0.0113563732	0.0240575707	0.0090496291	0.059567257900000004	-0.0358913101	0.0407576393	-0.1899536677	0.009539292900000001	-0.1061589272	-0.1533064286	0.1653528522	0.097405354	-0.053230968	-0.0521691225	0.0346857652	-0.048074380599999994	-0.059122258	0.0680263533	0.08898598099999999	-0.054920786900000004	0.1186233205	-0.0382080358	0.09995443679999999	-0.0741225232	-0.034975500699999995	0.0421670359	-0.09689280369999999	0.0687523409	0.0817640859	-0.055938320599999994	-0.0955302566	-0.0961663447	-0.0841304036	-0.0399498399	0.0347085075	-0.1084548171	0.0442014749	0.0743419674	0.00833696	0.0210583479	-0.06818983070000001	-0.0372582304	-0.0219012895	0.0189708103	0.1232122384	0.016486086100000002	0.0290789047	0.0792818187	-0.1314602424	-0.0518968837	0.0342591537	0.025684934399999998	0.1768273722	-0.0598493279	-0.0384062335	0.09667184029999999	-0.08525006560000001	-0.0768122212	0.1104097785	0.06885490030000001	0.0072919809	0.0777877032	-0.0056438342	-0.08556717330000001	0.0	0.000150047	0.0051332470000000005	2.2514102209e-08	2.635022476300901e-05	0.0990754	0.053348199999999985	0.00981593488516	0.002846030443239999	0.11206	0.021064999999999987	0.0004437342249999994	0.0125574436	0.00258338	-0.0004062599999999999	6.6738522244e-06	1.6504718759999992e-07	-0.000622308	0.000218219	4.761953196099999e-08	3.87267246864e-07	-9.64502e-05	-0.0002590482	9.30264108004e-09	6.710596992323997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
761.5928894724965	0.9338221684511154	0.8720238422907434	580023.7292950662	989.4548054080057	2.2888453414528844	979020.8119449944	5.2388129970905695	794.7648037837723	-0.7971314829836729	0.6354186011637496	631651.0933334582	795.0134199260443	681.9749943547396	1.1863	20.673727	0.207042863	0.114446	0.0170324744	0.1384982321	-0.0348512362	-0.07150609849999999	0.0612671004	0.0022767671	-0.1402298277	0.0083638721	-0.1417059907	-0.0394937068	-0.0059127679	0.1482322532	-0.061776619299999995	0.0121732477	0.002728081	0.0622761113	0.07872873799999999	-0.046591882	0.0726990006	-0.020281537199999998	0.1341450401	0.045088975999999996	-0.025312273399999998	0.0396229689	-0.1342807238	-0.0013277462	0.0522156417	0.047918931	0.03680227	0.2056850507	0.022022221600000003	0.09630808390000001	0.047344421799999994	0.09023557789999999	9.46213e-05	0.00040921260000000004	0.0348748635	0.0785990831	-0.0176825901	-0.0394603027	0.0121839656	-0.0773952555	0.061214505999999995	0.0801966132	0.015492686499999997	-0.0353412853	-0.0416320452	0.0841449724	0.0139897753	0.12462856369999999	0.1474341516	0.1084161628	-0.0385679805	0.0777068853	0.06856121379999999	0.0299744615	-0.023376954100000003	-0.0665112163	-0.0764391575	0.0781455758	-0.0345026541	-0.0079251095	-0.05970303160000001	0.0603455623	0.099614058	0.0777839781	-0.045002762	-0.0047210989	0.0480391879	0.0654006506	0.1589847802	0.0809363584	-0.0607530277	-0.0429124382	0.1158592948	-0.0715530481	0.0581230858	0.0387194475	-0.0627765287	-0.107245605	0.0220918943	-0.0281225545	-0.0594753309	0.0761358151	-0.0101494113	-0.08982869119999999	0.0	0.0034218000000000004	0.0032717530000000005	1.1708715240000004e-05	1.0704367693009005e-05	0.0141326	-0.0849428	0.00019973038275999995	0.00721527927184	0.058461	-0.053599	0.002872852801	0.003417688521	0.00342437	0.0008409899999999997	1.17263098969e-05	7.072641800999995e-07	-0.00041776	0.00020454800000000006	4.183988430400001e-08	1.7452341759999998e-07	0.000162598	0.0002590482	2.6438109604e-08	6.710596992323997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
762.9420807520711	1.3491912795745975	1.82031710888014	582080.6185822998	996.8674373836923	7.4126319756866215	993744.6877159296	54.94711280697176	796.9097993648047	2.14499558103239	4.60100604264848	635065.2283236532	796.4496175221835	696.1915304014743	1.202585	20.957523	0.213384605	0.116924	-0.05836893570000001	-0.0232621589	-0.049710656500000006	0.16140957	0.0043280662	-0.10460851410000001	-0.052667838700000004	-0.0721139282	0.012550143	-0.0539979703	-0.0690619571	-0.0246597708	-0.0003776882	0.1177571462	-0.1240246592	-0.1335250254	0.08583588	-0.1330748954	-0.0185250527	-0.1090901715	-0.0194449873	0.0805561205	-0.04817693	0.0948829344	0.038577125	0.09291911929999999	0.0843303842	-0.0843431751	0.0453883679	-0.0059569398	-0.0393011177	-0.07783163309999999	0.0063427538	-0.0206674997	0.024847004	-0.0468019182	-0.1359783723	-0.024402356099999998	0.039299938	-0.0721841689	0.1318531724	-0.0376253878	0.0546818366	0.0512899699	-0.0659075737	0.0109741325	-0.0040428198	0.1400070622	0.06324289940000001	0.1405786768	-0.0420999358	0.001413773	-0.1261330138	-0.007569103499999999	0.043540400599999994	0.1283952872	0.1586154716	0.013589313200000001	-0.0356327194	0.0025077394	0.17379190809999998	0.026291767	0.043610935700000006	0.0505258792	-0.0168121331	0.0900334764	-0.044075782800000005	0.0781065135	-0.0292305332	0.0012675006	0.0318898695	-0.0929054782	0.0981588513	-0.0277329459	0.1014363527	0.14871106650000002	-0.0700449397	-0.04586785769999999	-0.0742410493	-0.0291710391	0.0408935895	-0.0498852912	-0.1095950858	0.0744534427	-0.0146387351	-0.0937665949	0.0	0.014529399999999996	0.011107599999999995	0.00021110346435999994	0.00012337877775999993	0.10628	0.09214739999999999	0.011295438400000002	0.00849114332676	0.08862	0.030159000000000005	0.0009095652810000004	0.007853504400000001	0.00233077	-0.0010936	5.432488792899999e-06	1.1959609600000003e-06	-0.0006861739999999999	-0.0002684139999999999	7.204607539599996e-08	4.708347582759999e-07	-7.480009999999998e-05	-0.0002373981	5.595054960009997e-09	5.6357857883609985e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
761.6887902197209	-1.2532905323502064	1.5707371584786638	580169.813146382	986.3612959564532	-10.506141427239072	972908.606160894	110.37900768914905	797.3616633217862	0.4518639569814695	0.20418103561895132	635785.6221352855	796.9092872564003	684.8058615127052	1.278256	22.276245	0.20920594800000009	0.110247	0.15191336589999999	-0.046073532	0.0354898487	0.0725032692	0.0786927958	0.0296074421	0.0199827485	0.1704396896	-0.0101020555	-0.0029210989000000003	-0.0048781439000000005	-0.0465124908	0.042881925300000005	-0.07923197650000001	0.0215683361	0.0729200179	0.0852853447	-0.0380388387	0.07281002980000001	0.002206402	-0.0484161047	0.10258398839999999	0.1949223386	0.0782862671	-0.0340558768	0.0410907228	0.0513846817	0.0244569161	-0.0199568458	0.0883072825	0.161579669	-0.040681347799999996	0.026009305400000002	-0.0306936906	-0.0295706056	0.11865318289999999	-0.0717252785	-0.0312038896	0.09328102	0.0402435867	-0.0286009262	-0.0566350317	-0.0772872678	-0.135142426	0.0589663105	-0.0223720335	0.0089513009	-0.0004869239	-0.0118737768	-0.014590551	0.034297412	-0.07090692330000001	0.1481872039	0.026857056400000003	0.08922902560000001	-0.022383401400000003	0.0335777008	-0.035637424300000005	0.008425613299999999	0.0237694448	0.028047987599999998	0.0460915304	0.0295946071	0.11658577369999999	-0.1197160458	0.0946540558	-0.0839948232	-0.0941121374	0.1119177776	0.13195392150000002	0.002542776	0.09512444869999999	-0.026046427799999997	0.14917240539999999	0.0057166253	0.0828106286	0.1026933895	0.0594699431	0.0273755265	0.1246390476	-0.0654886378	0.0003764736	-0.0883996151	0.0727412598	-0.0191046163	-0.0973666978	0.0	0.000170957	-0.014358443	2.9226295849000007e-08	0.00020616488538424896	0.0199041	-0.08637589999999999	0.00039617319681	0.00746079610081	0.0451515	-0.043468500000000014	0.0018895104922500008	0.00203865795225	0.00312502	0.0007942500000000003	9.7657500004e-06	6.308330625000004e-07	-0.00041776	0.0002684139999999999	7.204607539599996e-08	1.7452341759999998e-07	0.000162598	0.0002373981	2.6438109604e-08	5.6357857883609985e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
761.1244352607007	-0.5643549590201928	0.31849651977068355	579310.4059509204	987.8603707137516	1.4990747572984446	975868.1120267108	2.247225127969391	797.0566738848186	-0.3049894369676167	0.09301855666182383	635299.3413843301	796.5306844728271	689.0616685642212	1.250142	21.786306	0.14678191599999998	0.0824757	-0.0168098917	0.0688613532	-0.0499884683	-0.0156805536	-0.0354384399	0.071278652	-0.010118153199999999	-0.0136392249	0.1156388991	-0.0924340958	0.0521431764	-0.051248137699999995	-0.0229705956	-0.047966149900000005	-0.11623355140000001	0.024253048500000002	-0.0617321868	-0.052581778600000004	0.0834000888	-0.1684924047	-0.010214584	-0.003079544	0.1096539923	-0.0041221766	-0.04656601639999999	-0.0971337043	-0.07023791389999999	-0.0305753008	0.12151156310000001	-0.0412575961	0.0017076928	0.0164394173	0.1018689204	-0.0294940672	-0.1845767787	-0.0198068441	0.0972815774	0.0706828216	-0.0587089082	-0.0186698637	0.1056404764	0.0401185268	0.0913704568	0.035005475	0.0083184806	-0.05209227	-0.08124489110000001	-0.07296586349999999	-0.0191725292	-0.0261116765	-0.030999585899999998	0.050489752199999995	0.0305803713	-0.1478401841	0.0146546322	0.0331330873	-0.0400766096	0.021277211	-0.1500705966	0.1413128838	0.0919298241	-0.07469027389999999	-0.0718520423	0.0244399352	-0.0309848179	0.0488638638	0.0509143669	-0.053088189800000005	0.047795423200000006	-0.11756222050000001	-0.0056323871	-0.0682686102	-0.0828459391	0.1569983517	-0.0144692801	-0.0565903529	-0.033879660299999996	0.050291376799999996	0.08559807789999999	-0.1191905058	-0.0521785198	0.0334247088	0.080948409	0.0709999518	-0.023539903199999997	-0.1006160302	0.0	0.000218923	4.796599999999998e-05	4.7927279929000004e-08	2.300737155999998e-09	0.08337379999999997	0.06346969999999996	0.006951190526439995	0.004028402818089995	0.0843488	0.0391973	0.0015364283272900005	0.0071147200614399995	0.00265142	-0.0004736000000000002	7.030028016399998e-06	2.2429696000000019e-07	-0.0008254989999999999	-0.000407739	1.6625109212099994e-07	6.81448599001e-07	0.000162598	0.0	2.6438109604e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
761.0133628411045	-0.11107241959621206	0.012337082394956992	579141.3384227265	988.163205741306	0.30283502755435165	976466.5211809345	0.09170905391384493	797.1231795667128	0.06650568189422756	0.004423005724216189	635405.3634025458	797.1797607245543	682.1945839256817	1.1896620000000002	20.732311	0.190825023	0.104503	-0.0827965147	-0.0559685674	0.043503767699999994	0.0417961232	-0.1046070397	0.0080267762	0.040713242999999996	0.029510318799999997	-0.11243066609999999	-0.008773742900000001	0.0287447137	-0.0827533396	0.0314105073	0.0113856986	0.0610479	-0.041278369599999996	-0.1013426026	0.17525418140000001	-0.015717056200000003	0.008820994300000001	0.0484231156	-0.12156430539999999	0.009581860400000001	-0.0809025228	0.1506040024	-0.0900569369	-0.008423574	0.0453449817	-0.024801610699999997	0.0247823558	0.09304231449999999	-0.1183849925	0.03796649	-0.0135946404	0.0061227237	0.0348827	-0.0141004616	-0.16240781869999998	0.0306121798	0.0316887156	-0.037513576	0.09634636220000001	-0.24226162559999997	-0.08363410389999999	0.0366537156	0.0464843151	-0.0249722708	0.0167093599	-0.0197000528	0.043640371399999996	-0.094616706	-0.0508668836	0.0158323166	0.067502348	-0.0214177319	-0.0433610138	-0.0883363124	0.0667303802	0.0094986647	-0.0114940253	-0.1848290317	-0.040619428900000004	-0.021196423199999998	0.085217382	-0.0071771547	-0.1490705608	0.151027548	-0.0627786035	-0.07565792889999999	0.06054176980000001	-0.1307538609	0.051708138499999994	0.0201949997	0.0670791798	0.0167338884	0.2365582	0.0616320382	0.0660565115	0.0828691491	0.0738465469	-0.0181321035	0.047498967999999996	-0.10095028810000001	0.069230216	-0.027937492999999997	-0.10350288630000001	0.0	-0.017554900000000002	-0.017773823	0.00030817451401000007	0.00031590878403532906	0.0231055	-0.060268299999999976	0.00053386413025	0.003632267984889996	0.0116442	-0.07270460000000001	0.00528595886116	0.00013558739364000002	0.00325931	0.0006078900000000003	1.06231016761e-05	3.6953025210000035e-07	-0.000631823	0.00019367599999999994	3.7510392975999976e-08	3.99200303329e-07	0.000162598	0.0	2.6438109604e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
762.7892512626147	1.7758884215102169	3.1537796856540505	581847.4418417803	991.411028670014	3.2478229287080467	982895.8277685356	10.548353776241713	795.7046414729048	-1.4185380938080243	2.012250323584503	633145.8764615239	795.2858757649805	693.8002201197467	1.285939	22.410147	0.18050478	0.10384000000000003	0.11621601720000001	-0.008820254599999999	-0.0881234681	0.14974171630000002	0.0858448224	0.0034410458	-0.0326026111	0.0211175164	0.0608826223	-0.0045654159000000005	-0.095920668	0.0738572106	0.051457572400000005	-0.0777740181	-0.0233765203	0.0012729379	-0.0732364133	0.0276414811	-0.0383924852	0.0054144182	0.0764603967	0.0485260849	-0.1353806552	0.048392046200000004	0.0868781885	0.0860564309	-0.17186207809999998	-0.1856231532	0.0359856088	-0.1172887158	0.0055163647	0.0534808659	0.0468085429	-0.022682321600000003	0.006500898299999999	-0.09945595269999999	-0.04827920559999999	-0.09417115960000001	0.0795290121	-0.10388747640000001	0.0338716868	0.1255768729	-0.0405248661	-0.0333124544	0.0206593158	-0.0894099163	0.0366345886	-0.028404934700000002	0.0386385971	-0.0346228482	0.0843119472	-0.0230055159	0.024644459599999998	-0.0690909474	-0.0659004183	0.0072111199	0.0450983638	0.07727190219999999	0.0143245631	-0.1164081133	-0.016289790800000002	0.048395145199999996	-0.0273409204	0.060210652	0.0992556218	0.0199546189	0.0118969407	0.0848087593	-0.1577753155	-0.19781435379999998	0.025518075499999997	-0.0170828016	0.0497496625	0.0660965385	-0.0078817105	0.1225418885	0.0648486989	0.008995424200000001	-0.1441933447	0.0703768396	-0.0096641191	0.1107349792	0.0071257202	0.0674327609	-0.0322903435	-0.10601686589999999	0.0	-0.00378662	0.01376828	1.43384910244e-05	0.0001895655341584	0.1125	0.0893945	0.01265625	0.00799137663025	0.0410931	0.029448900000000004	0.0008672377112099999	0.0016886428676099999	0.0025807	-0.0006786100000000001	6.66001249e-06	4.605115321000001e-07	-0.000911075	-0.000279252	7.798167950400001e-08	8.30057655625e-07	0.000162598	0.0	2.6438109604e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
761.4236356615829	-1.3656156010317773	1.8649059697813823	579765.9529441029	990.1417692922322	-1.2692593777818502	980380.7232971521	1.6110193680871694	795.25708633475	-0.447555138154712	0.2003056016886834	632433.8333656361	795.9024531502396	686.9135562505412	1.425209	24.837212	0.21404629	0.131055	-0.1115280974	0.1055813058	0.007693458199999999	0.0310009977	-0.1629595027	-0.0096428215	-0.09008432390000001	0.044731539400000006	-0.030530341800000006	0.1228491365	0.013629141899999999	0.0269641173	-0.1631836337	0.0672553362	0.1923065546	0.0530774228	-0.0440638448	-0.027657811400000003	-0.1573890402	0.1146602536	-0.014629088600000001	-0.0732649484	0.0572913928	-0.0056001099	0.0468898263	-0.0224135392	-0.046332434299999996	-0.1128381693	0.1061193635	-0.0274229816	-0.012847471999999999	0.047553395	0.0394511415	0.059723694699999996	-0.2449694493	-0.0775539651	-0.0836616601	0.0254307983	0.0655893394	0.1050335096	-0.148602917	-0.0890443221	0.17106765489999998	-0.0983585056	0.0880948719	-0.0068967295	-0.0891242438	0.0141612494	0.0322229873	-0.0017218274	-0.0429981401	0.1557279079	-0.0231748835	0.1591882584	0.0098342379	-0.13397745	-0.003311455	0.0147387156	0.1912786188	-0.0990923382	-0.0163759831	-0.0920086069	-0.078755357	-0.08016064889999999	-0.1006097902	0.0087844729	0.0395489802	-0.0151174799	-0.00591604	-0.1332583187	0.0631901112	0.10851646849999999	-0.06470314320000001	0.1717544059	-0.09891985539999999	0.0060724811	-0.1627190474	-0.0198227051	-0.0856756527	0.0079760402	-0.0361893006	0.0736595525	0.0659042571	0.0656083063	-0.0365914839	-0.1081489122	0.0	-0.0218844	-0.01809778	0.0004789269633600001	0.00032752964092840005	-0.00260558	-0.11510558	6.789047136400002e-06	0.0132492945471364	-0.00411503	-0.04520813	0.0020437750180969	1.6933471900900005e-05	0.00320782	0.0006271200000000001	1.02901091524e-05	3.9327949440000014e-07	-0.0008254989999999999	8.557600000000009e-05	7.323251776000013e-09	6.81448599001e-07	0.000162598	0.0	2.6438109604e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
762.5861683651364	1.1625327035534383	1.3514822868312664	581537.6641818201	989.678415151712	-0.4633541405202095	979463.3654172043	0.21469705953722207	796.3898373363625	1.1327510016124052	1.2831248316539072	634236.7730126379	795.6469976425609	696.8242354438962	1.432375	24.962082	0.13292426	0.103501	-0.0054783995999999995	-0.1341023937	-0.0960258667	0.008267979699999999	-0.024436534	-0.014753291299999999	0.12524498720000002	-0.026957403300000002	0.0070714546	0.0030822851	-0.0980805033	0.024674761400000002	0.0669573619	0.0005239668	0.051328411	-0.14855233380000002	0.0174257662	0.0042848265	0.0120191247	0.0031172949	-0.0440678484	0.13965404550000002	-0.0077248037	0.0738204665	-0.0912300225	0.0161487524	0.024801082599999996	-0.0015110647	-0.0261415933	0.0472243526	0.0504400301	-0.0552868821	-0.052768617000000004	0.0380970955	0.0600392441	-0.114295102	0.0772971287	-0.19727328800000002	-0.0660324495	0.16117831259999998	0.028413857400000006	0.005268283	0.0750587404	-0.10066191140000001	0.0297182027	-0.0280106967	0.1482926015	0.17585493149999998	-0.0052821634	-0.1311722468	0.0051929987	-0.0757912075	-0.0175337007	0.0350539155	-0.1836751685	0.056917839299999995	-0.054666478899999996	-0.0430108939	0.044256461799999994	-0.0975833337	0.1378219566	-0.046066004	-0.0102662389	-0.0826876605	0.0832382711	0.0950902839	-0.06817640400000001	0.06288949	0.10393022269999999	-0.0003239759	-0.0750966126	0.049499557300000004	-0.13756343470000001	0.021637289100000002	0.1421416089	-0.0608934601	0.0202653892	-0.10121181779999999	-0.09879638810000001	-0.0104455583	-0.06281766009999999	-0.0141969592	-0.13757226960000002	0.0637575825	-0.0408340263	-0.10989134449999999	0.0	-0.0218844	0.0	0.0004789269633600001	0.0	0.09319450000000004	0.09580008000000004	0.008685214830250008	0.009177655328006408	-0.00388985	0.00022518000000000058	5.070603240000027e-08	1.5130933022499997e-05	0.00246984	-0.0007379800000000001	6.1001096256e-06	5.446144804e-07	-0.0008254989999999999	0.0	0.0	6.81448599001e-07	0.000162598	0.0	2.6438109604e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
760.5426616742592	-2.043506690877166	4.175919595659745	578425.1402265667	986.0967290163973	-3.581686135314726	972386.758976838	12.82847557190574	795.9358189699674	-0.4540183663950757	0.2061326770240532	633513.8279193927	795.6707860919532	679.6798174660248	1.5157459999999998	26.415005	0.148160665	0.08624939999999999	0.064936885	0.0794617254	0.0752129155	0.0638650539	0.029343665	0.090009134	-0.0772783787	0.0727508355	-0.1110537396	-0.11931259970000001	0.09519439800000001	0.0389906284	-0.0350172478	0.0101278678	0.0763809338	0.0878703271	0.1290718259	-0.005402279499999999	-0.16856898550000002	-0.0632072813	0.0298299179	-0.0275364421	0.0108940722	0.010710329199999999	-0.1838498175	-0.043795286600000004	0.0295134012	-0.0035728412	0.09198881	0.012293004599999999	-0.0217739298	-0.042356449000000004	-0.049137419	0.14703421	-0.0002924946	-0.0303446931	-0.0582359844	-0.0576722511	0.0060266109	-0.029590276699999998	-0.0347520784	-0.0025467198	0.0469506432	-0.0558053518	-0.010106782	-0.0737132628	0.049704497400000006	0.2201076516	-0.0370587947	-0.0182138536	0.0755394774	0.0231119209	0.0342300853	0.0842310351	0.1558000247	-0.057743079100000004	-0.057350227000000004	0.1457092164	0.0693558392	-0.0412932854	0.0653488021	-0.0318705393	0.0061823443999999995	-0.0290679096	0.0037658768	-0.08705151720000001	-0.1221964224	0.0499670746	0.1047130528	0.0561227584	0.046158378	-0.0090875063	-0.1686771011	-0.025766599100000002	-0.053989958600000006	-0.0251674784	-0.0268701955	-0.0452331483	-0.12479679800000001	-0.0367488686	0.036411564	0.06646622719999999	-0.1076599547	0.0618813308	-0.0450111767	-0.11123788539999999	0.0	-0.021912900000000003	-2.850000000000075e-05	0.0004801751864100001	8.122500000000427e-10	0.0204817	-0.07271280000000004	0.00041950003489000013	0.005287151283840005	0.026696800000000003	0.030586650000000007	0.0009355431582225004	0.0007127191302400003	0.00322259	0.00075275	1.03850863081e-05	5.666325624999999e-07	-0.0008254989999999999	0.0	0.0	6.81448599001e-07	1.86937e-05	-0.00014390429999999998	3.4945441968999996e-10	2.0708447558489992e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
762.9486930757636	2.4060314015043787	5.788987105025124	582090.7082660156	990.9290576220624	4.832328605665111	981940.3972397486	23.35139975312932	797.7157826603784	1.7799636904110232	3.168270739181628	636350.46990546	797.7280364255731	693.6215517704538	1.473196	25.673481	0.16163886500000002	0.0871003	-0.10437109369999999	-0.0355879659	-0.0177150631	0.1179417436	-0.1290133651	-0.0021508611	-0.006289731999999999	-0.0638941925	-0.063932833	-0.081446847	-0.1908819191	-0.11415591580000001	-0.0470779358	0.0522588462	0.10369359130000001	-0.2155895491	0.0030229789000000003	-0.0336931366	-0.0660552695	-0.0321233242	0.0547230654	-0.0294823098	-0.0875998924	-0.0261524264	-0.0958319615	0.0796126221	-0.0009637453999999999	-0.1184214992	0.0448112439	-0.0086348573	0.0161945521	-0.0520889084	0.0378910363	0.1011133372	0.0165716889	0.0552688478	0.0606773916	0.08369045900000001	0.099517539	0.010939744599999999	-0.024850383900000002	-0.072742189	0.045212785199999994	-0.0983878703	-0.0276605164	0.0561452388	0.031030519	0.0036142195000000003	0.052467182300000005	0.1372828674	-0.1460464635	0.0108105798	-0.027849188700000003	0.1372188817	-0.0733308793	0.1328125348	0.0707917389	0.12968861339999999	0.0197727175	-0.0768631657	-0.0176040663	0.075542553	-0.097848245	0.014914066399999999	0.013051016799999999	-0.1041775311	-0.10637623019999999	0.019733748500000002	-0.0179479327	0.0082450056	-0.1449088251	0.0378086867	-0.07486179400000001	-0.012872560600000001	-0.07139071599999999	-0.12425630439999999	0.014034051799999999	0.0695519827	-0.0377257689	-0.0862119324	-0.047391030300000005	0.0821252215	0.0083639415	0.0599803021	-0.0491162458	-0.11218368390000001	0.0	-0.0166948	0.005218100000000003	0.00027871634704	2.7228567610000035e-05	0.0757034	0.0552217	0.005731004771560001	0.00304943615089	-0.0394655	-0.06616230000000001	0.004377449941290001	0.00155752569025	0.00276897	-0.0004536200000000001	7.6671948609e-06	2.0577110440000006e-07	-0.000698237	0.00012726199999999995	1.6195616643999985e-08	4.87534908169e-07	0.000138547	0.0001198533	1.9195271209000004e-08	1.4364813520890003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
