global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
640.0827243375247	-0.6587685457819816	409705.8939953477	0.4339759969117069	977.9534763917807	0.7409607642118772	0.5490228541014489	956393.0019867693	685.9943326461378	0.6108808019999971	470588.2244226199	0.3731753542521595	717.7398073826233	605.098554004102	1.306028	22.266666	0.07365414999999997	0.0423027	-0.13230371429999999	-0.0366411979	0.0336482741	-0.0507309576	-0.09063297529999999	-0.0715257399	0.0193379561	0.00020999729999999998	0.029825055099999997	0.09479774640000001	0.0682974892	0.1398752545	0.0384713521	0.0164134747	-0.0666451096	0.0796742314	-0.11748019929999999	-0.15428639130000002	0.0097701925	-0.0504877531	0.0168155255	0.0435112886	0.0384174436	0.0866850059	0.0967238592	-0.0705821216	-0.12600737880000001	0.0023650127	-0.0651884967	0.0463186607	0.0229349273	0.1452873365	0.13630682560000001	0.0930935669	0.0260803913	-0.0562191375	0.0352317465	0.10406410699999999	-0.013125088100000001	0.0586832296	-0.0001506178	0.0336337035	0.1083168716	0.10010826029999999	0.1225939034	-0.0061245375	0.0181124072	-0.11820419730000001	-0.0722029032	0.0896185339	0.0257066806	0.1505842623	0.0714877407	-0.0785403839	-0.11201505980000001	-0.0266569483	0.015840850400000002	-0.0567895289	0.10965492439999999	-0.09653908050000001	0.06617664599999999	-0.13350859550000002	-0.0171701693	0.0628949509	-0.0685885988	-0.165733088	0.0268495084	-0.072454684	0.0714117421	-0.0126619363	-0.08823103759999999	-0.10453845560000001	0.134188	-0.013146999999999992	0.018006419343999998	0.00017284360899999981	-0.08415319999999997	-0.03682229999999997	0.007081761070239995	0.0013558817772899975	-0.182229	-0.011755999999999987	0.033207408441	0.00013820353599999975	-0.00185226	5.320999999999993e-05	2.831304099999993e-09	3.4308671076000007e-06	0.000322386	0.000185367	3.4360924689e-08	1.03932732996e-07	-0.00016082	0.0	2.58630724e-08	0.0	0.0
638.5873269580917	-1.4953973794330295	407793.7741514807	2.2362133224151717	976.4385162041073	-1.5149601876734096	2.2951043702354523	953432.1759268786	686.2950336285681	0.300700982430385	471000.8731832375	0.09042108083459872	719.0965279936513	599.6152164843378	1.278274	21.793491	0.11661060000000002	0.070248	-0.09153231490000001	0.017996181899999998	-0.0910710335	0.0040541684000000005	0.1449264574	-0.10867602189999999	0.0039348506	-0.0560195245	-0.018479991299999998	-0.0916388818	0.0128829442	-0.1128018745	0.1292028339	-0.0506034636	0.0312450003	0.0168556904	-0.0884081803	0.05611378400000002	0.23291278210000002	-0.0165100581	-0.0181749936	-0.07211299040000001	-0.0447362526	0.10209604189999999	-0.0420606705	0.0008235575	0.1596095101	0.08193704269999999	0.036829769500000005	0.0037256704999999997	-0.010277615799999999	0.017259898200000002	-0.11050022890000001	0.1293688875	-0.0685064866	0.0544907223	0.1270388415	0.0187674234	-0.0748814367	-0.0806168264	0.0395882589	-0.0095617346	-0.10951836039999999	0.0682504862	-0.025258898300000002	-0.0881820495	-0.0427161351	0.022662827200000003	-0.0696553969	-0.1787435092	0.0514328037	0.0330268367	0.059046315499999995	0.06952648480000001	0.1302587882	-0.0186780552	0.031797010099999995	0.0459601736	-0.1212666025	0.1267063769	0.1868298519	-0.0601597297	0.000159545	0.0521204109	0.0069116462	-0.1172366832	-0.028596579700000006	-0.050426709800000004	0.0699403751	-0.0165306035	-0.09144613119999999	-0.10243772039999999	0.127935	-0.006253000000000009	0.016367364224999997	3.910000900000011e-05	-0.131751	-0.04759780000000004	0.017358326001000002	0.002265550564840004	-0.182144	8.500000000000174e-05	0.033176436736	7.225000000000296e-09	-0.0010753	0.0007769600000000003	6.036668416000003e-07	1.1562700900000002e-06	0.000397631	7.524499999999999e-05	5.6618100249999974e-09	1.5811041216099994e-07	-0.000562111	-0.00040129099999999996	3.15968776321e-07	1.6103446668100002e-07	0.0
638.6515221269617	0.06419516887001464	407875.7667150851	0.004121019706249697	980.7146135080244	4.27609730391714	18.285008152567443	961801.1531481936	685.0634402520038	-1.2315933765643194	469311.9171699108	1.5168222451971016	718.9340518618487	600.1279613304409	1.2124780000000002	20.671721	0.20589232	0.128149	-0.06745323219999999	-0.0579682311	-0.0101169818	0.058688333499999995	0.0005284782	-0.025237551299999997	0.1536543908	-0.0992931789	0.0677027951	0.029161852999999998	0.1267024198	-0.028328540899999997	-0.0042228162	0.00046221690000000003	0.0992308474	0.1017092943	-0.12070415970000001	-0.0545964117	-0.014135438200000001	0.021940376400000003	0.0830735725	0.0381939386	-0.006044029100000001	0.1648160418	-0.050074223	-0.0296005522	-0.0728450871	-0.078796774	-0.06160839730000001	0.0767350455	-0.0925482782	0.06029938150000001	-0.026433184900000004	0.031849527200000005	-0.0213097858	-0.12027575759999999	-0.044123143	-0.0579615078	0.0385516206	0.16810320399999998	0.0695905325	0.0052676414	0.055408090099999995	-0.0236818924	0.0064628937	-0.058469174299999996	-0.0022245627	0.051274289699999996	0.0465693369	0.1191350872	0.014506801699999999	0.1321359184	0.1526899948	0.0636351166	0.009893506	-0.0610976313	0.0423960907	-0.0867998777	-0.0259331625	-0.0060027563	-0.0216754794	-0.068242599	-0.007825344100000001	0.1082710512	0.0624068384	-0.0159612275	-0.0996981116	-0.051779383600000006	0.0684459447	-0.0203774681	-0.09438988849999999	-0.0997967332	0.127877	-5.80000000000025e-05	0.016352527128999997	3.364000000000289e-09	-0.0306973	0.1010537	0.00094232422729	0.010211850283690002	-0.16594	0.016203999999999996	0.027536083599999997	0.00026256961599999986	-0.00215629	-0.00108099	1.1685393801e-06	4.6495865641e-06	0.000284694	-0.00011293699999999995	1.2754765968999993e-08	8.1050673636e-08	1.5494400000000002e-05	0.0005776054	2.4007643136000004e-10	3.3362799810916004e-07	0.0
636.3060894980248	-2.345432628936919	404885.43953226827	5.501054216881949	977.6760893151643	-3.0385241928601086	9.232629270596178	955850.5356185931	685.6841024072218	0.6206621552179286	470162.68829399743	0.385221510919764	717.3037266345211	583.736901992178	1.296304	22.100885	0.232248205	0.128854	-0.0048998819	-0.06355148669999999	-0.0276300642	-0.0461041161	0.0880496185	-0.0940996832	-0.071006815	0.0123704975	-0.0942705721	0.019054309	0.0550244392	-0.015777353799999998	0.1130576231	0.061222951500000004	0.019777988899999998	-0.0714718287	-0.0409146984	-0.1629667879	0.0074937859	-0.0243230919	-0.14881892970000002	-0.1711201643	0.0200098297	0.0503217064	-0.053391428399999996	-0.0049505853	0.0384832949	0.0605738408	0.0290552435	-0.0955836579	0.1688773458	-0.0403156051	0.0359049286	0.06767869309999999	0.0077262713	0.010227954000000001	0.1327774234	-0.0061175260999999995	-0.0266207639	-0.0333801485	0.0064385358	0.12706050619999998	0.06080860530000001	0.0620741268	0.009362447	-0.0579768409	0.0799111757	-0.0501648839	-0.0612673748	-0.12073235	-0.1057647639	0.0342466038	0.0886357482	-0.0063978128	-0.0749763611	0.0710637778	0.1045949488	0.1060074542	-0.1832525459	-0.0036747121	0.0041061645	-0.0488168316	-0.0469282039	-0.0211895527	0.0262361179	-0.0514607681	0.1133243523	-0.0178915482	0.06692894370000001	-0.0241974564	-0.0970535747	-0.0966294223	0.164646	0.03676900000000002	0.027108305316000003	0.0013519593610000018	-0.111989	-0.08129170000000001	0.012541536121	0.00660834048889	-0.165677	0.00026300000000001317	0.027448868329	6.916900000000695e-08	-0.0005355080000000001	0.001620782	2.626934291524e-06	2.8676881806400014e-07	5.51613e-05	-0.0002295327	5.268526036928999e-08	3.0427690176900005e-09	-0.000412681	-0.0004281754	1.70305607761e-07	1.8333417316516e-07	0.0
635.3996499819208	-0.9064395161040012	403732.7151971474	0.8216325963548556	974.7791839585667	-2.896905356597585	8.392060645083784	950194.4574789292	684.8952413121333	-0.7888610950884641	469081.4915720053	0.6223018273441707	718.3956750233922	580.2386051553879	1.126711	19.209461	0.10238208500000004	0.0509266	0.0478496523	0.0032157846000000004	-0.0774665774	-0.0183466692	0.0343212575	-0.0452474772	0.0869137144	-0.0641567999	0.0443099112	-0.1034162644	0.12463334890000001	-0.0444211051	0.0546062837	-0.0346553294	0.0643041466	-0.1107581949	-0.0618063247	0.060709027699999994	-0.0333188521	-0.046924002699999995	-0.0467694346	0.0371491193	0.025020970299999997	0.2064517659	0.054741419699999995	-0.052577089900000006	0.0032784846	0.006680900300000001	-0.050946528399999996	-0.0112937795	-0.0086601773	-0.013099665	0.0554987184	-0.0247625518	-0.005395924599999999	0.2202667405	-0.0239279557	-0.0608593796	0.0185503473	0.0730665772	0.1513840565	0.0841231403	-0.0545751543	0.0077565833	-0.0515861784	-0.0745273996	-0.1078049865	-0.0078399026	0.1171177805	-0.0226772573	-0.0773769349	0.0401864229	0.0719757095	0.0290822341	0.008854182700000001	-0.1465631651	0.08915482970000001	-0.046978896299999996	-0.0887446882	0.0156312881	0.0007089984	-0.0684098093	-0.0585211409	0.0633961347	0.0933428043	0.0899132296	-0.047919528899999994	0.0152001805	0.0653898723	-0.0279855301	-0.09942928640000001	-0.092952492	0.1741	0.00945399999999999	0.03031081	8.937811599999982e-05	-0.124755	-0.012765999999999986	0.015563810024999998	0.00016297075599999963	-0.182095	-0.016418000000000016	0.033158589025000004	0.00026955072400000054	-0.0014528	-0.000917292	8.414246132639999e-07	2.11062784e-06	0.000225004	0.0001698427	2.8846542743290003e-08	5.0626800016000005e-08	-0.000224934	0.000187747	5.0595304356000015e-08	3.524893600899998e-08	0.0
636.3455963375912	0.9459463556704576	404935.7179782447	0.8948145078062201	977.6396091289096	2.8604251703428645	8.182032155131004	955779.2053377272	685.0210375816109	0.12579626947763245	469253.8219293868	0.01582470141448912	718.2198754495778	580.1190052635317	1.201054	20.476952	0.2224408	0.12304	0.051020640199999995	-0.0817253782	0.0529767566	0.0932485751	0.0213740158	-0.018033323700000003	-0.0304319485	-0.0100348334	-0.0756739633	0.057509598700000004	0.0006325098999999999	-0.0928731423	-0.0068158688	0.0735232744	0.08798448689999999	0.10236249300000001	-0.056324888899999995	-0.08839168619999999	-0.062144779500000004	-0.0106703056	-0.08907772580000001	-0.07767782969999999	-0.0070989489	0.11744415130000001	-0.0951774598	-0.0936828281	0.06840913900000001	-0.1524388998	-0.0428603336	0.0473496062	-0.1240948601	0.059089240999999994	-0.0258252191	-0.0229751715	0.0646748814	0.0529265408	0.0029496639000000002	0.021851539399999998	-0.0921455159	-0.029363217	0.015479342	0.0051558253999999994	-0.0009002454	0.2150184594	-0.100837684	-0.0489109462	0.0921469487	0.09122199539999999	-0.015753374599999998	0.04326269	0.023187324	-0.0102363324	0.1312859998	-0.014611797	-0.08814001810000001	0.1229396383	0.1730266226	-0.0335614147	-0.1409761359	0.0007431130999999999	-0.0707400133	-0.0373262597	-0.019639989899999998	0.0016299182999999998	0.0386272307	-0.019140551999999998	-0.0146422138	-0.0325443729	0.06382923809999999	-0.031736692999999996	-0.1015099744	-0.08878533429999999	0.128019	-0.04608100000000001	0.016388864360999997	0.002123458561000001	-0.0292587	0.0954963	0.0008560715256899999	0.009119543313689998	-0.148938	0.033156999999999985	0.02218252784400001	0.0010993866489999995	-0.00201402	-0.0005612200000000001	3.149678884000001e-07	4.0562765604e-06	0.000280736	5.573199999999996e-05	3.1060558239999955e-09	7.881270169599996e-08	-0.0005621119999999999	-0.00033717799999999994	3.1596990054399987e-07	1.1368900368399994e-07	0.0
636.1055826930401	-0.2400136445511407	404630.3123332521	0.057606549570721324	974.6325749081468	-3.007034220762762	9.042254804838311	949908.6560720843	684.2559239987163	-0.7651135828946279	468206.169527337	0.5853987947298549	717.5360884612219	581.4251313391511	1.216596	20.741924	0.16140875	0.106376	0.043615554800000005	0.0563836955	0.0418576665	-0.09390454720000001	-0.0282245182	-0.028159793500000002	0.0341788967	0.0841791643	0.0710031998	-0.0785619284	0.0367350113	-0.0115353104	-0.027857208999999997	0.0003245723	-0.0150520972	-0.04839807980000002	-0.16804364670000002	0.0127629349	0.0343552438	0.0709753501	-0.0816710298	0.0685436486	0.055596899000000005	0.1845745725	-0.0194056342	0.1262834228	-0.029136543900000002	0.0464366954	-0.0375538745	0.1605442582	0.0048895161	0.0074442809	-0.0606647402	0.0637244243	0.0107896677	0.0201907468	-0.0443082921	0.065416074	0.058535617699999994	-0.0084041047	-0.0348302444	0.07841370660000001	0.0473736892	-0.0360047226	-0.1413860884	0.068777598	-0.1030471	-0.042653288899999996	0.0667290585	-0.0025207609	-0.06436704559999999	-0.0297029824	0.1409237753	0.0029820904	0.1046004856	-0.035726601499999996	0.1809685635	-0.0076019603	-0.0167313393	-0.0589479341	0.1096683436	-0.054486482999999995	0.0340604905	0.0007520507000000001	0.0714107781	-0.0598783455	-0.1076914809	-0.0515679414	0.06224755570000001	-0.0354459976	-0.10328946480000001	-0.0841499265	0.147741	0.019722000000000017	0.021827403081000004	0.0003889572840000007	-0.129269	-0.10001030000000001	0.016710474361	0.01000206010609	-0.142337	0.006601000000000024	0.020259821569	4.357320100000031e-05	-0.00178481	0.0002292100000000001	5.253722410000004e-08	3.1855467361e-06	0.000753035	0.000472299	2.23066345401e-07	5.67061711225e-07	-0.0005621119999999999	0.0	3.1596990054399987e-07	0.0	0.0
637.217883735501	1.1123010424608992	406046.63135235047	1.237213609059603	975.49416119389	0.8615862857432148	0.7423309277807887	951588.8585233709	685.2886634727479	1.0327394740315867	469620.55228426505	1.0665508212230383	718.0358422880032	579.8732433618593	1.236468	21.080738	0.08547583999999997	0.05622959999999999	0.0542003447	-0.017123684	-0.0667494575	0.0132244202	0.0500636374	0.101283265	-0.0634090189	-0.0396223925	-0.0280699434	0.0135729286	-0.10176191550000001	-0.0379465753	0.0406376537	0.0136456493	0.0604873057	-0.0073742729	0.0897359995	-0.0268828221	-0.0548395338	0.081789862	-0.1530923118	-0.12702772980000002	0.0804946255	-0.0367873731	0.0403394547	-0.0150632187	0.0688287982	-0.0471978355	-0.0815864567	0.0851178409	-0.0515559155	0.0227487504	-0.0164842054	-0.07666796719999999	0.054541150700000006	-0.044789335300000004	0.09512508539999999	-0.0731975018	-0.0397652293	0.0408847311	0.0513472159	0.0405996733	-0.0203509435	0.021925612599999998	0.0791740507	-0.0432951718	0.0197621621	0.04317412	-0.0773303492	-0.0460122564	-0.021224167599999996	-0.1190799001	0.0157746075	-0.0004750201	-0.0986147401	0.0046657789000000005	0.09754890470000001	-0.0076488952	-0.100574217	-0.10241476050000001	0.0010385859	0.0104637898	-0.0744339141	0.015392852299999999	-0.0109406773	0.0278167474	-0.0811653128	0.11863868949999999	0.060645346600000004	-0.0391085516	-0.10476247779999999	-0.0790707157	0.18258	0.03483899999999998	0.033335456400000005	0.0012137559209999989	-0.123216	0.006052999999999989	0.015182182656000003	3.6638808999999875e-05	-0.142354	-1.7000000000017e-05	0.020264661316000004	2.890000000005781e-10	-0.00163225	0.00015255999999999996	2.3274553599999985e-08	2.6642400625000003e-06	0.000613064	-0.00013997100000000002	1.9591880841000004e-08	3.75847468096e-07	3.66938e-05	0.0005988057999999999	1.3464349584400005e-09	3.5856838611363993e-07	0.0
637.5973851684598	0.3795014329588184	406530.42557365727	0.14402133761779656	980.0939341126433	4.599772918753273	21.157910904096013	960584.1196843984	684.6291784207374	-0.6594850520104956	468717.11194505385	0.4349205338252861	717.8333708798987	579.7074440427508	1.192609	20.332973000000006	0.138465245	0.07698719999999999	0.06348517320000001	0.06051445	0.056206675	0.1332405569	0.0340913603	0.0330077993	-0.0585346588	-0.049885218099999996	0.1192994018	0.055240528399999995	0.0580646625	0.051738946200000004	-0.0533329918	0.0163047325	0.066564863	0.0481544617	0.0630497743	-0.035457777	-0.0428443857	-0.1311140606	0.0395633048	0.0215533825	0.0365567751	0.0639246485	0.0183839618	0.0717117845	0.0445657108	-0.0224389404	-0.049867991699999996	0.0276038515	-0.06620896230000001	-0.127367336	0.0276129285	-0.0275534369	-0.0803165946	0.0661446783	-0.101634479	-0.043532025499999995	-0.0271389036	0.060157928	0.09706562210000001	-0.0056510105	-0.0061917427	0.0733922023	-0.021909815	-0.0017537533	-0.021973149100000002	0.0279758671	0.0648136347	0.1177784975	0.0303578229	0.0936681001	-0.0236031094	0.0095134737	-0.108200412	-0.0332344188	0.0054566983999999995	-0.0640730596	-0.0042931925	0.06695396599999999	0.1050243362	0.0834922028	-0.0016908604000000001	0.053204790700000004	-0.010596858999999998	0.0698201562	-0.0802959759	0.0466106009	0.0590231392	-0.04271952440000002	-0.1059246424	-0.0735744894	0.206682	0.02410200000000001	0.042717449123999995	0.0005809064040000006	-0.07112189999999999	0.05209410000000002	0.005058324659609998	0.002713795254810002	-0.13006199999999998	0.012292000000000023	0.016916123843999997	0.00015109326400000058	-0.00240607	-0.0007738200000000003	5.987973924000001e-07	5.789172844900002e-06	0.000391144	-0.00022192	4.924848639999998e-08	1.5299362873599998e-07	3.28909e-05	-3.802900000000004e-06	1.08181130281e-09	1.446204841000003e-11	0.0
636.0890785745844	-1.5083065938754316	404609.3158818638	2.2749887811281058	974.6256918541368	-5.468242258506507	29.901673397716344	949895.2392221548	685.1803122971538	0.5511338764164293	469472.0603596253	0.30374854973379994	716.5242054757529	576.483962355699	1.36271	23.233059	0.187264405	0.08131569999999999	0.0670859841	-0.0392303956	-0.0099428598	-0.19252796519999998	0.0503277919	-0.027846311800000002	-0.0037406696999999997	0.0590552787	-0.057452635099999996	-0.0071809711	-0.0617541609	-0.0802110672	0.0023050002	-0.020392798	-0.0091053419	-0.10863356800000001	0.0486900042	0.0030562633	0.1716013745	0.0555241084	-0.1443894829	0.00041318919999999996	-0.008670266999999999	-0.0286084538	0.1171108215	-0.0549263977	-0.0184846811	-0.13043592980000002	0.12286735230000001	-0.11938610699999999	-0.0643624836	0.1288760961	0.1103730842	0.069934996	-0.0999623504	0.045083117400000004	0.015153830200000001	-0.0481475954	0.1366261055	-0.047034917	-0.09662812220000001	-0.0100215861	-0.064345055	0.061411992	-0.0651450308	0.0522321748	0.0140381832	0.005447624	-0.080920315	-0.1636291891	-0.0754777171	-0.0461562397	-0.0356308035	-0.0428823178	-0.0722765713	-0.08672208	0.06179402730000001	-0.0670614013	0.09264957050000001	0.027445621099999998	0.0708490227	-0.0128204184	-0.0154676716	0.09220855970000001	-0.0200900438	0.08619614369999999	0.1033802499	-0.1505391144	0.0573814685	-0.0462741534	-0.10677251060000001	-0.06769023440000001	0.237242	0.030560000000000007	0.056283766564000005	0.0009339136000000004	-0.115025	-0.04390310000000002	0.013230750625	0.0019274821896100008	-0.102529	0.027532999999999988	0.010512195841	0.0007580660889999994	-0.00153559	0.0008704800000000001	7.577354304000001e-07	2.3580366481000004e-06	0.000899075	0.0005079310000000001	2.579939007610001e-07	8.083358556250002e-07	0.000359846	0.0003269551	1.29489143716e-07	1.0689963741600999e-07	0.0
636.6307143130657	0.5416357384813182	405298.6664067643	0.2933692732002029	977.1309514375464	2.505259583409611	6.276325580265698	954784.8962572445	685.7790924559978	0.5987801588439652	470292.9636497719	0.3585376786252042	718.4777863486012	564.4893632898818	1.332291	22.714432	0.07169285000000003	0.0474707	0.0723957687	0.1747898444	-0.105690201	0.0471157187	-0.08792185470000001	0.0781440341	-0.0049723048	-0.0562010266	0.0438215936	0.010877313400000001	-0.0255598427	0.0761154372	0.0754973739	-0.0657101774	-0.020270778	-0.0558960073	0.0827944743	0.024254135899999998	-0.20153639539999998	-0.033860269500000005	-0.0261748847	0.0181627312	0.0817553679	0.0080953764	0.036700202700000004	0.0490693409	-0.0340880823	-0.0957815836	-0.0270648333	0.048714153200000006	0.0212542741	0.0299852831	-0.04479220230000002	0.1018593293	-0.1925300991	-0.0812480563	-0.0658985922	0.040299458999999996	-0.0199530581	-0.010654763700000002	-0.0423723314	0.0461825287	-0.151890978	0.0855444893	0.103754628	-0.049417209100000005	-0.10222503890000001	-0.0772680224	0.0299450729	0.09565977390000001	-0.0886887934	-0.0479572474	-0.09983834859999999	-0.0645780213	-0.0926159885	0.07718360269999999	0.032180397	0.0770483077	0.0175933966	-0.025505554	0.061725353499999996	-0.0827425639	-0.0048294275	-0.0374883456	-0.1347991306	0.0015853676999999999	-0.10736341619999999	-0.024921036299999998	0.055720875700000005	-0.049767750300000003	-0.10730356630000001	-0.0614489841	0.238287	0.0010449999999999904	0.056780694369000004	1.0920249999999798e-06	-0.11513	-0.000104999999999994	0.013254916899999998	1.1024999999998737e-08	-0.13544	-0.03291100000000001	0.0183439936	0.0010831339210000009	-0.00111791	0.0004176800000000001	1.7445658240000012e-07	1.2497227681e-06	0.000680497	-0.0002185780000000001	4.777634208400004e-08	4.63076167009e-07	0.000476225	0.00011637899999999999	2.26790250625e-07	1.3544071641e-08	0.0
638.4993816757992	1.8686673627335042	407681.46040037787	3.491917712545389	979.9930973713916	2.862145933845227	8.191879346626768	960386.4708955737	684.4805926066491	-1.2984998493486728	468513.6816551496	1.686101858758526	718.8491960073864	590.4731806799001	1.312593	22.378603	0.14506904999999998	0.0976999	0.022168066	-0.0412339491	0.09089908140000001	0.048555367099999996	0.0513573021	0.13667856609999998	0.035582673100000003	-0.0079372139	0.1561636727	-0.0274569332	0.012054136699999999	-0.1408565511	-0.09203800320000001	-0.0779430949	0.0335087712	0.0070061343	0.073365206	-0.0128874781	-0.0369096705	-0.0732626743	0.0828243809	-0.0080988758	0.0407305856	-0.0409576232	-0.0102739405	-0.062135690999999986	0.0622164003	0.0315227939	-0.017816246799999998	0.1654787909	0.0433260507	0.009897680899999999	0.011887387099999999	0.1338956282	0.0554241343	-0.0799929896	0.017998638100000002	-0.09308006810000001	0.11453449449999999	-0.0274033707	-0.09145160710000001	0.204985545	-0.0896356711	-0.0992037866	-0.049820564000000005	0.0435027817	-0.0778909609	0.1002282793	0.024799397400000003	0.053249510300000004	0.0032518153000000004	0.030504259	-0.0934057058	0.0993332825	0.0347218547	0.0636418613	0.0631153396	-0.07538252919999999	-0.0696383332	-0.030753422599999997	-0.0677136788	0.051609014	-0.0527038421	0.027109278900000002	-0.0693907292	0.0450081982	-0.0793560109	-0.0419354769	0.0540419085	-0.053195707300000006	-0.107516234	-0.054883654500000004	0.238265	-2.1999999999994246e-05	0.056770210225	4.839999999997469e-10	-0.0304693	0.08466069999999999	0.00092837824249	0.007167434124490002	-0.133469	0.0019710000000000005	0.017813973961000002	3.884841000000002e-06	-0.00184187	-0.0007239600000000001	5.241180816000001e-07	3.3924850969e-06	0.000324144	-0.00035635299999999995	1.2698746060899993e-07	1.05069332736e-07	0.000564219	8.799400000000004e-05	3.1834307996100004e-07	7.742944036000008e-09	0.0
638.3271252400724	-0.17225643572680838	407461.5188172551	0.02967227964930406	978.9897201730361	-1.0033771983555653	1.0067658021798631	958420.8722044794	684.2684279966445	-0.2121646100046064	468223.28155299905	0.045013821738406734	716.0583590603842	590.0956472159614	1.211068	20.647686	0.09410269999999996	0.0497332	-0.0272857951	-0.0322090959	0.11763374230000001	-0.064145315	-0.10840076679999999	0.023322406	-0.0071176799	0.09987003609999999	0.0485029992	0.102555029	-0.0690803726	-0.023904437	-0.09087388689999999	-0.0809152904	0.0063761938	-0.0199077454	-0.0121943521	0.0007845558999999999	0.1323724945	0.074995899	-0.051384649299999995	0.07196385	-0.09173118050000001	0.0450517642	-0.0034693438	-0.054380251	-0.06488542559999999	-0.0533729487	0.0092557247	-0.1010722175	0.0959355758	-0.049843716100000005	-0.055235909699999995	-0.046340498	-0.0794075271	0.0605355463	-0.0358166237	0.061627810400000003	0.0632275766	0.0039134796	-0.07592207179999999	-0.0263855965	-0.0683535575	-0.116105374	-0.0800009883	0.11528542369999999	0.0335208017	0.0430230166	-0.11032704509999999	-0.024571776899999998	-0.0307327131	0.0111573591	0.011398954199999999	0.0103384123	0.0025464727	-0.10316719630000001	-0.0044141812	-0.0166466394	0.0859349418	0.037764537200000003	-0.0371882417	0.0062033731	0.027018787000000002	0.0107248554	0.0837465964	0.0568772686	0.0558496504	-0.027014276099999998	0.052345120599999996	-0.0565535033	-0.1074098827	-0.0480288708	0.25666700000000003	0.018402000000000033	0.06587794888900002	0.00033863360400000113	-0.060992999999999985	-0.030523699999999994	0.003720146048999999	0.0009316962616899996	-0.0997921	0.0336769	0.00995846322241	0.0011341335936099998	-0.00175087	9.099999999999994e-05	8.280999999999988e-09	3.0655457569e-06	0.000324144	0.0	0.0	1.05069332736e-07	0.0007032210000000001	0.00013900200000000005	4.945197748410001e-07	1.932155600400001e-08	0.0
