global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41
748.3377783566189	-0.9796030116064004	0.9596220603483292	560009.43051572	1229.2701852376085	-8.514341390930895	72.49400932131904	1511105.1883141045	759.4331846889778	-0.9193092709872416	576738.7620068431	0.8451295357230938	876.8331769147369	647.4973450987864	1.131108	26.187172	0.19745047	0.139586	0.0496213449	0.0541080251	0.0782817502	0.0409861073	-0.1511769997	0.0538146666	0.1776731463	-0.1081006256	-0.0026865199	0.0343461581	0.11268730869999999	-0.0486764633	-0.0568088675	0.05098533	0.0092859507	-0.0370459881	0.11932430150000001	0.0404574495	0.0945409806	0.0475819496	0.011694162900000001	0.0382572192	-0.0692938374	0.0032048192	-0.0888176874	-0.0506330376	-0.0192739102	-0.039301636699999996	-0.16148085869999998	-0.0975620517	-0.07839133200000001	0.0152487959	-0.014378180400000001	-0.099439304	-0.071030228	0.11721558	0.09354955150000001	-0.1433937812	0.0531183599	-0.0403779967	0.10803705640000001	0.0849192297	0.13783929779999998	-0.094625653	0.09084451869999999	-0.1140262109	0.0933197573	-0.034880012200000005	-0.014209936299999996	0.08565851070000001	-0.1379001537	-0.1564139369	0.07554976570000001	-0.0019694639999999998	-0.07830945639999999	-0.1077608324	0.0	0.0437362	-0.006585700000000007	0.00191285519044	4.337144449000009e-05	0.0186815	-0.13648949999999999	0.00034899844225	0.018629383610250003	-0.008824119999999998	-0.02413332	0.0005824171342224	7.786509377439996e-05	-0.0007841110000000001	0.000578849	6.148300603210002e-07	3.3506616480100005e-07	0.00137186	-2.599000000000004e-05	1.8819998596e-06	6.754801000000021e-10	-5.46104e-07	0.0	2.9822957881599994e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
745.8145627278427	-2.5232156287761427	6.3666171093001855	556239.3619769232	1233.6073567586996	4.3371715210910216	18.81105680336301	1521787.1106491857	758.2086762343823	-1.2245084545954796	574880.3967170944	1.4994209553758098	875.4476681104985	611.0052572113859	1.161309	26.886364	0.17913483	0.125985	0.136505345	0.0137179868	0.15548178710000002	-0.0635706781	0.0725030641	0.0085756181	0.09518449359999999	-0.12815106240000002	0.0163877877	0.0383329123	0.0293814169	0.1968613237	-0.0652085354	0.10466219939999999	-0.14045762550000002	0.0590877825	0.1295324643	-0.1338534573	0.1934287768	0.1130094834	0.032119010499999996	0.0639095505	-0.033625122	-0.0434164709	-0.0850941949	0.0212010127	-0.06683350019999999	0.0082710214	0.0237116621	0.034494778399999995	-0.0166329866	-0.104640249	0.0350347783	-0.0732152848	-0.0352541992	-0.0167324368	-0.0232441938	-0.0020059248	0.0471468036	0.0197001062	-0.0577498773	0.15923612369999998	0.0746352326	0.0927237952	0.1022876435	-0.11792790759999999	0.1003795102	0.1773432137	-0.1068854489	-0.0665202211	-0.0926335476	-0.0486934687	0.0741318826	-0.0059057642	-0.0822519635	-0.1071858817	0.0	0.051778	0.008041800000000002	0.002680961284	6.467054724000002e-05	0.13666	0.11797850000000001	0.0186759556	0.01391892646225	-0.0342167	-0.02539258	0.0006447831190564	0.0011707825588899998	-0.000394942	0.00038916900000000014	1.5597918336399994e-07	1.514525105610001e-07	0.00153713	0.00016527000000000013	2.3627686369e-06	2.7314172900000042e-08	-5.46104e-07	0.0	2.9822957881599994e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
746.5610488876099	0.7464861597671869	0.5572415867239623	557353.3997161683	1232.4320582443934	-1.1752985143061778	1.3813265977303089	1518888.7781885115	758.3995903568867	0.19091412250440956	575169.9386534936	0.03644820217162869	874.0124079802481	661.0259826443217	1.180224	27.324286	0.0811235448	0.0366337	-0.0030856442	0.08866499550000001	0.14237016	0.059354978899999994	0.0037935207	-0.0199765398	0.022901468900000003	-0.051501791100000006	-0.11249021210000001	0.018451506399999998	-0.0051539695	0.1362552179	-0.0555049888	0.018506053999999997	-0.17833428280000002	-0.0174876071	-0.045188861399999995	0.015518887299999999	0.1945528723	-0.0198037649	-0.054880363200000004	-0.0498184865	-0.055495901900000005	-0.08669915380000001	-0.0331493916	0.025404951000000002	0.1107450453	0.0354903476	0.166441178	0.0646589979	-0.0299164813	-0.0426674938	-0.0985819286	0.0625755871	0.10819229009999999	0.0132237529	-0.1296903492	-0.09078849160000001	0.015281661	0.0310169577	-0.030857883399999998	0.14553154880000002	-0.0037211164	0.1482465733	-0.029980748199999997	0.0298661767	0.0908682062	0.0593486762	-0.0982820453	0.0839732155	-0.0473041342	0.09989633279999999	0.0726892688	-0.0098341843	-0.08594756960000001	-0.10603904800000001	0.0	0.0354745	-0.0163035	0.00125844015025	0.00026580411224999995	0.164359	0.027699	0.027013880881000003	0.0007672346010000001	-0.0381824	-0.0039657000000000026	1.5726776490000023e-05	0.00145789566976	-0.000697786	-0.00030284400000000014	4.869053017960001e-07	9.171448833600006e-08	0.00132989	-0.00020724000000000006	1.7686074121e-06	4.294841760000001e-08	-0.000153569	-0.000153022896	2.3583437761e-08	2.3416006700226816e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
746.343831706541	-0.21721718106891785	0.04718330375152705	557029.1151264015	1233.7578935235385	1.325835279145167	1.7578391874259431	1522158.539831639	758.5621876465457	0.16259728965894735	575416.5925271132	0.02643787860443564	876.7700776719902	694.4237476276637	1.385428	32.07513	0.15483219	0.0879471	-0.2137205318	0.08913126519999999	0.18594442460000002	-0.0185888606	-0.048403015099999995	-0.084898067	-0.055077315300000006	-0.1368904533	-0.0191577969	0.014944003300000001	-0.0064526853	0.0995332927	-0.1877712203	0.1671729721	0.067594233	0.0255013579	-0.1387277592	0.1198253369	0.0376313108	-0.07315006660000001	-0.1126545822	0.0158754483	-0.0693362557	0.0284967205	-0.0308111	0.13711817710000002	0.0778305118	-0.044798572599999996	-0.0357520961	-0.08433010699999999	-0.0693816828	-0.1138544079	-0.0078026517000000005	0.0367236888	-0.047347405599999996	0.0343745483	0.0002091819	-0.1180881437	-0.0402868418	-0.08130250900000001	-0.09381858009999999	0.1997600997	0.0201613458	0.0220688456	0.0908719542	0.1492901226	0.0360938757	0.08523336710000001	0.061591353700000004	-0.0167820786	-0.0466919876	0.0007024307000000001	0.0712224057	-0.0137494826	-0.0893851812	-0.1043264501	0.0	0.0439642	0.008489700000000003	0.00193285088164	7.207500609000005e-05	0.09786520000000004	-0.06649379999999996	0.009577597371040008	0.004421425438439995	0.00846964	0.04665204	0.0021764128361616	7.173480172960001e-05	-0.000998988	-0.00030120200000000014	9.979770241440004e-07	9.072264480400004e-08	0.00137916	4.9269999999999906e-05	1.9020823056e-06	2.427532899999992e-09	0.00015989200000000002	0.00031346099999999996	2.556545166400001e-08	9.8257798521e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
743.5891045698602	-2.7547271366807986	7.5885215975655935	552924.7564350065	1231.0662601115093	-2.691633412029205	7.244890424751978	1515524.1367849384	757.4149667843469	-1.1472208621987647	573677.4319089333	1.3161157066640772	873.2554151810782	615.7218333563567	1.823957	42.22784	0.06224649519999999	0.0432511	0.0865371248	0.0195680727	0.012994264299999999	-0.09516736619999999	0.0562063287	-0.0074400295	-0.1137976133	0.0439525599	-0.08862461869999999	0.0487572825	-0.054982481900000005	0.0584154557	-0.0033190021	0.0225376242	-0.0488080119	0.0112654229	0.0193664906	-0.095865771	-0.085541937	-0.1188207635	-0.1250243701	0.027363951600000002	0.0396944857	0.0589838974	-0.1324234313	0.0291045535	-0.03488925	0.014398911799999999	0.01427993	-0.02225801	-0.10324287039999999	-0.10925306369999999	-0.1548735796	0.0229349914	-0.0696179982	0.0061046499	-0.0632141806	0.0253229429	0.020268464	0.023967553399999997	-0.0358311465	0.0533158538	-0.10057829119999999	0.0723313829	-0.0396728253	0.0750132879	-0.0545662213	0.176502393	-0.0015652245999999998	0.1046017617	0.062488636500000014	0.0480100989	0.0697317824	-0.017646435	-0.0925544796	-0.10205722539999999	0.0	0.044375	0.0004107999999999959	0.001969140625	1.6875663999999664e-07	0.0978848	1.9599999999966863e-05	0.009581434071040002	3.8415999999870117e-10	-0.0237197	-0.03218934	0.0010361536096355998	0.00056262416809	-0.000576881	0.0004221070000000001	3.3279168816100004e-07	1.7817431944900013e-07	0.00138915	9.990000000000087e-06	1.9297377225e-06	9.98001000000017e-11	-5.46104e-07	-0.00016043810400000002	2.9822957881599994e-13	2.574038521511482e-08	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
745.0467445610484	1.4576399911882163	2.124714343911183	555094.6515810161	1232.9602890479598	1.894028936450468	3.5873456121116907	1520191.0743692287	757.7601567593738	0.34518997502686943	574200.4551719908	0.11915611885905075	873.3385239168152	643.8594216034616	0.976135	22.599253	0.017492700000000003	0.0107734	0.0082183632	0.0021639117	0.0164490269	0.0970696462	0.0785067057	-0.00020198529999999998	-0.014546479199999999	0.0606938183	-0.11168472189999999	0.0299794901	-0.0323634344	0.0774964283	0.0009403991	-0.2270297563	0.053823239800000006	0.09571849380000001	-0.0087494954	-0.1133918485	0.00351306	-0.1639863879	0.00935297	0.0031731590999999996	-0.0260445644	-0.0030844540999999995	-0.0049772818	-0.0405592002	-0.1636766339	-0.1284283665	0.014396178700000001	0.1340335885	-0.045398254699999994	-0.050162297300000006	0.1443277239	-0.0348473784	0.042689800800000004	0.12561528460000002	0.0192734788	0.091369484	0.0250032527	0.044347644699999994	-0.0077772990000000005	0.006518336800000001	0.0011596376	0.1056909325	-0.1567856254	0.0900090618	-0.1657490193	0.0227797413	0.1318044472	-0.0359778811	0.048594935199999995	-0.0413136425	0.06821789639999999	-0.021519841600000002	-0.0954459511	-0.0992434813	0.0	0.036113699999999985	-0.008261300000000006	0.0013041993276899993	6.824907769000011e-05	0.100977	0.003092199999999989	0.010196354529	9.561700839999936e-06	-0.0237257	-5.9999999999990625e-06	3.599999999998874e-11	0.00056290884049	-0.000596605	-1.9724000000000047e-05	3.559375260250001e-07	3.890361760000017e-10	0.00149209	0.00010293999999999992	2.2263325681e-06	1.0596643599999986e-08	-5.46104e-07	0.0	2.9822957881599994e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
746.254025937494	1.2072813764456214	1.4575283219124342	556895.0712279179	1235.401478560801	2.44118951284122	5.959406237605952	1526216.813230213	759.0326182437987	1.2724614844248665	576130.5155580362	1.6191582293447342	877.1995636087869	639.9529880751613	0.873741	20.228657	0.28059944479999993	0.16509400000000002	-0.0154795629	-0.0796410642	0.044803795099999995	0.0281324833	-0.0338326411	-0.044639707699999996	0.0343856969	-0.0048010394	-0.0009339163999999999	-0.0495440495	-0.0562604266	0.09153382189999999	-0.1395422091	-0.1132997969	0.0252705386	-0.0376669092	-0.0193897289	0.0052225013	-0.0412702337	0.07110728150000001	0.0275086906	0.0271033327	-0.0182092361	-0.0322629694	0.1603520225	0.022023543	0.0097328768	-0.0722003776	-0.1379007128	-0.0078212565	0.0024637919	-0.16987166120000002	0.09340487609999999	0.08090950150000001	-0.1416819627	0.0148296221	0.1845110247	0.0746810818	-0.0487346946	-0.0397041027	-0.014934718999999999	-0.0204883097	0.1367155759	0.0259725744	-0.1124399383	0.095670801	0.0017497844	0.0081753728	0.020544666899999998	-0.0084244382	0.04234952980000002	0.011863231	0.0666812526	-0.0253645343	-0.09805091640000001	-0.09590023019999999	0.0	0.0274793	-0.00863439999999999	0.0007551119284900001	7.455286335999983e-05	0.242503	0.14152600000000004	0.05880770500900001	0.02002960867600001	-0.0122214	0.0115043	0.00013234891848999995	0.00014936261796	-0.00244117	-0.001844565	5.9593109689e-06	3.4024200392249992e-06	0.0015595	6.741000000000017e-05	2.4320402500000003e-06	4.544108100000023e-09	-0.000467266	-0.000466719896	2.18337514756e-07	2.1782746132225079e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
744.4477273863722	-1.8062985511218133	3.2627144557847614	554202.4188107344	1226.824638872292	-8.576839688508926	73.56217904238189	1505098.69454413	758.4529912340503	-0.5796270097483784	575250.9399118783	0.3359674704298468	874.1312019627666	627.1124151766547	1.183486	27.399815000000004	0.3842532	0.285537	0.0613173636	0.0645664225	-0.0245665997	-0.1012623833	-0.0219020632	0.0454713012	-0.054461303600000004	-0.032356894500000004	0.0341287205	0.0599198816	0.0354138637	0.11978240220000001	-0.0088514153	0.056947867199999995	0.11429282029999999	0.008843792900000001	0.017887908799999998	0.0083148074	0.0067868161	-0.0455692618	0.0281073771	-0.0812973478	0.0642240985	0.09224594109999999	0.061469582099999996	-0.0085876598	0.0088617234	-0.2105718768	-0.0901301841	0.035046367200000005	0.0131406131	-0.0917616043	0.1346020609	-0.0386243087	0.0797325095	0.0581708954	0.0792503276	0.1073932037	0.0575387637	0.0251409229	-0.0563423537	0.06275380400000001	-0.0108819943	0.0316338817	0.1117367724	0.0951128356	-0.013899579799999999	-0.0286297269	0.0646506265	-0.0383609053	0.07911869	-0.0233225999	0.0651223638	-0.029175383	-0.1003615558	-0.09204531	0.0	0.0418847	0.014405399999999997	0.0017543280940899998	0.00020751554915999983	-0.039513699999999985	-0.2820167	0.0015613324876899994	0.07953341907889	-0.0121876	3.3800000000000496e-05	1.1424400000000335e-09	0.00014853759375999998	-0.0007723339999999997	0.001668836	5.964998075559996e-07	2.7850135948960003e-06	0.00147239	-8.711000000000005e-05	2.1679323121e-06	7.588152100000009e-09	-0.000467266	0.0	2.18337514756e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
745.2507610173947	0.8030336310224584	0.6448630125531138	555398.6967970061	1245.7105426990026	18.885903826710546	356.67736335176005	1551794.7561914437	760.3754228119309	1.922431577880616	578170.7836164228	3.6957431716325537	876.955611238183	628.3276598517789	1.45745	33.742554	0.5193962000000001	0.369668	0.0178448659	-0.1302063786	-0.0220213155	0.1245954176	0.0664783697	-0.11936889390000001	0.0226052983	0.09573746150000001	-0.046102059800000005	-0.1306201032	-0.020052521299999997	-0.0091182171	-0.067370398	-0.1549257506	-0.0397110433	0.1079573531	0.0752995732	0.0684734655	-0.011172012700000001	0.013870978899999999	-0.030920751099999998	0.029753922400000007	0.0038538376	-0.0246258791	0.028463246400000006	0.1505702893	-0.023694584700000004	0.0427053541	-0.12159854210000001	0.0585426407	0.0366258577	0.062078221100000004	-0.0335947537	0.08658755859999999	-0.0192302832	-0.0823857906	0.0668831169	0.0656015729	-0.1302318476	0.0966412909	0.054566590199999994	0.0290508181	-0.0037230177	0.0074731452000000006	-0.1097939677	0.013080289299999999	-0.1422906294	-0.0028923845	-0.04197053480000002	-0.08224775599999999	0.0029889049	0.0435144582	0.0635417498	-0.032947302799999995	-0.1023709334	-0.0876992882	0.0	0.0377938	-0.0040908999999999945	0.0014283713184400002	1.6735462809999954e-05	0.318801	0.3583147	0.101634077601	0.12838942423608998	0.07610029999999998	0.08828789999999997	0.007794753286409995	0.005791255660089997	-0.001794	-0.0010216660000000003	3.2184359999999997e-06	1.0438014155560005e-06	0.00166212	0.00018972999999999996	2.7626428944e-06	3.599747289999997e-08	-0.000304608	0.000162658	9.2786033664e-08	2.6457624963999995e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
745.7469734426735	0.4962124252788272	0.2462267710010956	556138.5483989075	1231.6639000820974	-14.046642616905274	197.30816880705945	1516995.962765443	760.9299059109073	0.5544830989764478	579014.3217095822	0.30745150705052515	879.322947231269	641.0446172747288	1.349407	31.241163	0.3823532000000001	0.26866	-0.058819139699999995	0.0507195021	-0.0743660754	-0.0335093936	-0.1276214343	0.0296443063	-0.0301236392	0.0304696181	0.057042231299999996	-0.07793375030000001	0.1252697093	0.045622446399999995	-0.0920441758	0.0103450184	0.0429992659	-0.0675586863	-0.0058115438	-0.0539653571	-0.0908411158	-0.0230000683	0.0603975599	0.018427104099999998	0.0099488575	-0.112481883	-0.1960780637	0.0550649206	-0.0349180788	-0.1623843413	0.11478767849999999	-0.021619021800000002	-0.0241534565	0.1657495768	0.023515352799999997	0.0317712248	-0.0287959339	-0.0242287198	0.0056185525	0.1779187911	-0.016111386000000002	-0.10350373480000001	0.0763028213	-0.1486807521	0.1473837514	0.0179793434	0.11641684460000001	0.1391768325	0.0033805675	0.0157185204	-0.0338347087	0.0384918279	-0.0391906564	0.1197349469	0.0619399382	-0.036675261	-0.1040730175	-0.0828853527	0.0	0.0489907	0.011196899999999996	0.00240008868649	0.0001253705696099999	0.0670628	-0.2517382	0.004497419143840001	0.06337212133924001	-0.0141849	-0.09028519999999997	0.008151417339039997	0.00020121138801	-0.00193486	-0.00014086000000000006	3.7436832196e-06	1.984153960000001e-08	0.00194126	0.00027914	3.7684903876e-06	7.79191396e-08	-0.000467266	-0.000162658	2.18337514756e-07	2.6457624963999995e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
747.6531723623273	1.9061989196537752	3.63359432128922	558985.2661434518	1233.6880336476402	2.024133565542797	4.097116691156998	1521986.164365381	758.1460559232694	-2.78384998763795	574785.4421120093	7.749820753671815	874.0960367646892	652.2799109976238	1.204008	27.874918	0.1625615	0.0895091	-0.0416080548	0.0047363461	-0.0370581967	-0.054450202	0.0260716776	0.1007890367	-0.0055470738	0.1012613693	0.1510084853	0.021482771	0.0113684431	0.066876601	0.0848553972	0.0177430636	0.0796895717	0.0812211298	0.0285099001	-0.0869139903	-0.14287757869999998	0.1234590309	0.1341280044	0.0746818677	-0.0122925069	-0.0401451311	0.0997357122	-0.0363327059	0.0075776472	-0.0373642422	0.0003220732	0.0191611829	-0.0100963736	-0.005890667	0.0656541232	-0.036986526299999996	0.043804463700000004	-0.0932418952	-0.15331877130000002	-0.014569921000000001	0.07327229610000001	0.0936711195	-0.0430183878	-0.1346210274	0.0547552552	0.0236811496	0.0463956778	-0.0083433985	-0.1543420765	-0.0582827767	-0.0101770645	-0.1154934056	0.0282609939	-0.050860242400000005	0.060317463099999996	-0.0403542832	-0.10546269890000001	-0.077629188	0.0	0.0304442	-0.0185465	0.00092684931364	0.00034397266224999985	-0.0148541	-0.0819169	0.00022064428681000002	0.0067103785056099995	-0.026926	-0.0127411	0.00016233562921000002	0.0007250094759999999	-0.00139607	0.0005387900000000001	1.9490114449e-06	2.902946641000001e-07	0.00149291	-0.0004483499999999999	2.2287802681e-06	2.0101772249999995e-07	-0.000467266	0.0	2.18337514756e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
747.7284869807607	0.07531461843348097	0.005672291749780832	559097.8902425377	1236.2255246238162	2.537490976176059	6.43886045417493	1528253.5477314296	758.2861434261418	0.1400875028724613	574997.8753120913	0.019624508461041853	877.259517795086	637.7380570541799	1.162347	26.910404	0.36513562	0.270937	0.020298460900000002	-0.1057890756	0.0094084308	0.1340137338	-0.044235753899999994	-0.06634540629999999	0.0778697268	-0.1131265844	-0.011622994	-0.0442347195	-0.07918146820000001	-0.024898502799999996	0.041301135600000004	-0.14632771949999998	0.0370394641	-0.133310509	-0.1329264863	0.0050386601	0.051929998	0.0777611232	0.020547483999999998	-0.07773833349999999	0.0222477687	0.1081550761	0.0931090106	0.0515479496	0.0689139937	-0.0197276274	0.0244750405	0.0333775962	0.07414077320000001	0.0374130092	-0.0083066197	-0.1678468639	-0.0873404277	0.0330481157	0.0085285477	-0.0783331963	-0.0580892649	-0.041965866799999994	-0.0498912308	0.0415524751	0.053249451600000004	0.028762427400000002	-0.1025599264	-0.11811908310000001	0.14640185449999998	-0.15429797480000002	0.0388262463	-0.009570902099999999	0.054819528	-0.0591539943	0.0586748659	-0.0439794606	-0.10653580609999999	-0.071958838	0.0	0.0358966	0.0054524	0.0012885658915599999	2.972866576e-05	0.254656	0.2695101	0.064849678336	0.07263569400200999	-0.00488688	0.02203912	0.0004857228103744	2.38815961344e-05	-0.00247952	-0.00108345	6.148019430399998e-06	1.1738639024999998e-06	0.00177214	0.0002792299999999999	3.1404801796e-06	7.796939289999994e-08	-0.000467266	0.0	2.18337514756e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
744.5996716521022	-3.128815328658561	9.78948536084878	554428.6710244184	1225.0015214657851	-11.224003158031108	125.9782468914923	1500628.7275934885	758.6468388128113	0.3606953866694767	575545.0260406717	0.13010116196464327	874.1756042163948	622.8881484256299	1.3633670000000002	31.564362	0.3867899599999999	0.30604000000000003	0.06828660019999999	0.0638912861	-0.0475761547	-0.1532987093	-0.0818985513	0.0504326492	-0.0976940716	-0.0207704966	0.010018050799999999	0.0577537666	0.0866473355	-0.013915918400000001	0.034416533799999996	0.0880349424	0.07644959900000001	-0.0406244998	0.0538740583	-0.0348345506	0.0181528699	0.08783289220000001	0.0660900917	-0.0359819096	0.04307969440000002	-0.0203683178	0.010877416	0.0122049139	-0.08648861699999999	0.0487293742	0.1218995594	0.0411672248	0.0051086012	-0.040562575499999996	-0.0645319816	-0.0405469304	0.18282174129999998	-0.0038405215	-0.1727288411	0.06465403980000001	0.0518928038	-0.0001145594	-0.0181987952	0.0523981565	-0.0697795721	-0.0237775325	0.148511907	-0.020928013999999998	-0.0423245288	-0.0349902613	-0.0026531123999999997	0.0403382612	0.07297060080000001	0.08681050609999999	0.0570126945	-0.0475459561	-0.1072891178	-0.0659045565	0.0	0.0294679	-0.006428699999999999	0.0008683571304100001	4.1328183689999987e-05	-0.0519292	-0.30658520000000006	0.00269664181264	0.09399448485904	-0.00912094	-0.00423406	1.7927264083599995e-05	8.319154648359999e-05	-0.00127785	0.0012016699999999995	1.6329006225000004e-06	1.4440107888999994e-06	0.00196131	0.00018917	3.8467369161e-06	3.57852889e-08	-0.000467266	0.0	2.18337514756e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
