global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
723.8479912980288	-0.7089657642103475	0.5026324548223621	523955.91450619115	1073.4465077640757	6.0002164156308035	1152287.40503089	36.00259703440535	767.2299448440715	-1.0619462361983096	1.1277298085757559	588641.788265437	831.1577633506688	685.1242679583157	1.0116969999999998	20.555666	0.259024145	0.192634	-0.011730222299999999	-0.0369802191	-0.0620198719	0.032628164	-0.0108166438	0.063535965	-0.06782427889999999	0.05125445940000002	0.1164209731	0.0171100959	0.0879980219	0.0618423554	0.0114120622	-0.14151207970000002	-0.0980825456	0.1614028859	0.0727968277	-0.0282316148	-0.0566711642	-0.0030814007	-0.0443145486	0.0116650666	0.0472322252	-0.08790717710000001	-0.0296584292	0.0434403994	-0.072222125	0.0440742408	0.0083361463	0.0390420648	-0.1165809564	-0.0409303917	-0.010668307	0.09661913949999999	0.0347240754	0.036526661099999996	-0.0261305241	0.0825488816	0.0520518975	-0.0240712802	0.0303998535	0.0080010915	0.0598227316	0.1682959818	-0.0880282058	-0.0166481337	0.0529970146	-0.0380567061	0.0044832678	0.10232762449999999	-0.0011014034	0.0820725477	0.1162030415	0.0012931629	0.0827305741	0.0068870702	-0.0478917671	-0.0697340491	0.0335376257	-0.1002165014	0.0268640494	0.018554137	-0.0630168434	0.029174587400000007	0.09601658710000001	-0.1165249809	-0.0323817094	0.1276223616	-0.0959147733	0.072118106	-0.07434177410000001	-0.0692803838	0.0540798586	0.0509740236	0.09619730359999999	0.06461221860000001	0.019418074	-0.0298660358	0.00664018	0.00433391	1.87827758881e-05	4.40919904324e-05	0.0250086	0.1853386	0.034350396649959994	0.00062543007396	-0.0011771	0.052088699999999995	1.3855644099999998e-06	0.00271323266769	0.000313397	0.000154359	2.3826700881e-08	9.8217679609e-08	-0.000138263	0.000177462	3.1492761444e-08	1.9116657168999995e-08	-6.856890000000001e-05	1.3437699999999995e-05	4.7016940472100015e-09	1.805717812899999e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
723.9253061270279	0.0773148289990786	0.0059775827831567655	524067.848851111	1065.7077658614942	-7.7387419025815225	1135733.0422174972	59.88812623477109	766.5443354382496	-0.6856094058218787	0.4700602573514295	587590.2181924677	831.4266832119897	686.7310288406642	0.8952219999999999	18.189138	0.186234355	0.119467	-0.0046649464	0.0361941572	-0.046996293499999994	-0.0571965309	0.055530078499999996	0.011293237	-0.0941831111	-0.0676499532	0.1102299693	-0.0656203362	0.0299894456	0.0201346598	-0.0188033913	-0.16063306	-0.09031488300000001	0.0865311518	0.0652336499	0.0744325285	-0.0326436045	0.0860878897	-0.0833818935	-0.0461245947	-0.0055510591	0.0006344403	-0.0448448119	0.018738181	0.0096892977	-0.013440922	-0.0226291269	-0.036863747599999996	-0.038662481400000004	-0.1062116158	0.0679375775	-0.04828389809999999	-0.0595059649	0.0757205454	-0.0344650755	-0.0638013503	0.0216671064	-0.0331019264	0.0163578152	0.0035659310999999996	-0.1242231134	-0.059965189	0.0304864879	-0.037489848799999996	-0.060918007300000014	0.0010549687	0.012216366499999999	0.06552798650000001	-0.0978642617	0.0058385882	0.13400648880000002	-0.09504909519999999	0.0850238384	-0.0177456376	-0.1054403849	0.0059777122	-0.0844204262	-0.0353165326	-0.0117179091	0.0084723876	-0.04233116309999999	0.0204068517	0.0243100292	-0.0186063819	0.0829577351	0.0366304125	-0.0340460573	0.0584014632	-0.0577402128	-0.0368348465	-0.0634810207	-0.0873357427	0.09530931050000001	0.0614489841	0.0136308685	-0.0372834218	0.00519938	-0.0014408	2.07590464e-06	2.70335523844e-05	-0.0770451	-0.1020537	0.010414957683690001	0.005935947434010001	-0.0569408	-0.05576369999999999	0.00324225470464	0.0031095902376900002	0.000548676	0.000235279	5.535620784100001e-08	3.01045352976e-07	-0.000187337	-4.907400000000002e-05	2.4082574760000024e-09	3.5095151568999997e-08	-0.000323739	-0.00025517009999999996	1.0480694012100002e-07	6.511177993401001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
725.6546055927347	1.7292994657068448	2.9904766420939786	526574.6066179472	1070.5578559322016	4.850090070707439	1146094.1228981526	23.523373693974882	767.6373617849948	1.0930263467452048	1.1947065946791693	589267.119208227	831.3364545974472	694.4337143517737	0.908776	18.464525	0.16833987899999994	0.132262	0.048452973499999996	0.024195482400000003	-0.11833346859999999	-0.0570498655	-0.047920336699999996	0.11786929130000001	-0.0389469373	0.042889100199999995	0.054936243200000005	-0.1281746196	-0.0524962649	0.0992525373	-0.0772362344	-0.013286259699999999	0.1169880491	0.057755535499999996	-0.10591023699999999	-0.06797673559999999	-0.0069943357	-0.0428783601	-0.0771791419	0.09660284699999999	0.0469777397	-0.0105366388	0.05780555160000001	-0.037198805099999996	0.07422752769999999	-0.141203234	0.10848722	-0.130493078	0.009614563199999999	-0.0916170559	-0.1268868665	0.0765736769	-0.1282067609	-0.0512692937	0.1438295643	0.0372852741	-0.0225629998	-0.0934736392	0.060142765099999995	0.0385604831	-0.059368043499999995	-0.0694783003	0.052612048099999996	-0.17781874379999998	-0.0101077515	-0.1284252816	0.012744430800000001	0.0132209644	-0.06699691690000001	-0.0045318427	0.1532559084	0.0793787559	-0.0374471538	0.0473702009	-0.0201368249	0.0706730496	0.0707729605	-0.0474784528	-0.0458414168	0.014362076000000001	-0.09888700369999999	0.0763099655	-0.0256079325	0.09509773199999999	-0.0221568262	-0.0594207509	0.0158515041	0.0278838673	0.0345034583	-0.0243621312	0.0102137825	0.10859411039999999	0.09438988849999999	0.0582047031	0.0078032178000000015	-0.0445041767	0.000204201	-0.004995179000000001	2.4951813242041e-05	4.1698048401e-08	0.0510198	0.12806489999999998	0.016400618612010004	0.0026030199920400003	-0.0242238	0.032717	0.0005867924864400001	0.0010704020889999997	0.0005293419999999999	-1.9334000000000086e-05	3.7380355600000316e-10	2.8020295296399993e-07	-0.000187338	-9.999999999886402e-10	9.999999999772805e-19	3.5095526243999997e-08	-0.00035566	-3.192099999999997e-05	1.264940356e-07	1.018950240999998e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
725.9214483403108	0.2668427475761064	0.07120505193396562	526961.9491604945	1068.6596221067011	-1.8982338255004836	1142033.3879212374	3.6032916562742	768.3430968361713	0.7057350511764753	0.4980619624590622	590351.1144557982	832.05213527909	698.9149851476483	0.794373	16.140079	0.17845563899999994	0.127861	0.0743079936	0.0397865118	-0.0666789985	-0.0813787395	-0.006869414399999999	0.0594245273	-0.021585752200000002	-0.0668678932	-0.0343939852	-0.0957842341	-0.0729892632	0.008297373	-0.019699303300000002	-0.0741242296	0.014202111000000003	0.0823755266	-0.029671827	0.0186996389	0.0124055807	0.1279848229	-0.14434167109999999	0.0301948748	-0.09961802410000001	0.0074880616	-0.0750201167	-0.049983045999999996	-0.0078745951	0.0082039937	-0.0836059458	-0.0139266799	-0.0502419683	-0.0361338337	0.062242093	0.0163349511	0.0183885749	-0.0682920066	0.1499747531	-0.1536729259	0.09467799240000001	-0.09158902640000001	0.0673377671	-0.0501329479	-0.0643699716	-0.0209606088	0.1688596726	-0.0145802428	-0.0701957493	-0.0484199538	-0.0358195097	-0.0658078625	-0.048758458399999996	-0.005324251899999999	0.1509693892	-0.0242936958	0.046692268499999995	-0.0317541882	-0.0782011215	0.10339803289999999	-0.0528607542	0.0030182515999999998	0.0510675349	0.0016634755	-0.0678495146	0.06545898309999999	0.15561902730000002	0.0565608415	0.0313045573	0.0062051124	-0.024592498100000002	0.0054638776	-0.027117647	-0.0967639067	-0.07557762280000001	-0.024031858599999997	0.0934393406	0.054883654500000004	0.0019524136999999999	-0.0514902185	0.00762104	0.007416839000000001	5.5009500751920996e-05	5.80802506816e-05	-0.066256	-0.1172758	0.01375361326564	0.004389857535999999	-0.07362139999999999	-0.04939759999999999	0.005420110537959997	0.0024401228857599986	0.000615916	8.657400000000007e-05	7.495057476000012e-09	3.79352519056e-07	-0.000187337	9.999999999886402e-10	9.999999999772805e-19	3.5095151568999997e-08	-0.00035492699999999994	7.330000000000487e-07	1.2597317532899994e-07	5.372890000000714e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
728.1803586892809	2.258910348970062	5.102675964684047	530246.6347808498	1077.3090894944967	8.64946738779554	1160594.8743074615	74.81328609253859	770.2083492902636	1.8652524540923423	3.4791667174975056	593220.9013164327	832.7221947511324	708.3846648540665	0.907765	18.443983	0.22668143	0.151575	0.1085393847	0.0149954098	-0.111720026	-0.0409860544	-0.115065874	0.1606730624	-0.0027093682000000003	0.0749847198	-0.13385276769999999	-0.0280587967	0.0860943131	0.25558519960000003	7.268159999999999e-05	0.041298158	0.0857481907	-0.0478896929	-0.0523914599	-0.1025124219	-0.1462424184	-0.047253538600000006	-0.0599553335	-0.0007604141	-0.0829053567	-0.0220455545	-0.1288101871	0.1166808211	-0.0336410286	0.080995787	0.10816534650000001	0.010414011899999999	-0.0806640681	0.0709288621	0.020287448200000002	0.1667625515	-0.0182023485	0.0064832857999999995	-0.1165163211	0.1552574836	0.0891059426	-0.052135685599999995	-0.0538180508	0.0722154914	-0.0850139957	-0.1933350193	-0.0165779366	0.0023597543	0.0114402232	-0.162814887	-0.0598754966	-0.0255531227	0.1544088951	-0.0021475613	0.11467081189999999	0.0773799518	-0.0196709878	0.0468887624	-0.08351290110000001	0.0695766116	0.15782241660000002	-0.0027122951	0.035098017200000005	-0.0624035872	-0.0613112501	0.1895790884	0.045924566900000005	0.0031423660999999998	-0.0941243	0.0816523627	0.0322343009	-0.236640214	0.1824265463	-0.09536399699999999	0.149574856	0.0147835207	0.09245798029999999	0.0514902185	-0.0039041836	-0.0582047031	-0.00259279	-0.01021383	0.0001043223232689	6.722559984100002e-06	0.0696496	0.13590560000000002	0.018470332111360004	0.004851066780160001	-0.014925799999999996	0.0586956	0.00022277950563999994	0.0034451734593599994	0.000197122	-0.000418794	1.75388414436e-07	3.8857082884000014e-08	-0.000187337	0.0	0.0	3.5095151568999997e-08	-0.000373461	-1.8534000000000063e-05	1.39473118521e-07	3.4350915600000237e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
726.7362113829474	-1.4441473063334342	2.085561442390114	528145.5209352401	1068.0102816249644	-9.298807869532313	1140645.9616566356	86.46782779447605	770.2680893388156	0.059740048551930165	0.0035688734009869725	593312.9294536696	833.2670329962508	708.1875977719269	1.067693	21.693399	0.211956134	0.15362	0.1111584908	0.023325930800000002	0.0104575285	-0.0661876669	0.0351016087	0.072775837	0.0184636753	-0.0302371854	-0.1399707807	0.0929740801	0.1206985444	0.1033684857	-0.021457244	-0.085381361	-0.0248348025	-0.069641608	-0.0839962287	0.0142405369	-0.038732904900000004	0.1135499376	-0.063212604	-0.0356170342	-0.097568503	-0.046970941100000003	0.0167395279	0.0455167055	-0.1511513192	-0.07511772809999999	0.0721881576	-0.0735747246	0.011216775600000001	-0.1228710782	-0.0043861573	0.0678255077	0.0019554946	0.0058809412	-0.043443576399999996	0.0226193862	-0.0724370137	-0.0251562777	0.10805138859999999	-0.2116682876	0.0249426144	0.0515931926	-0.030593650099999998	0.0367433884	-0.0456666622	-0.0031653869	-0.1067967122	-0.031510792999999995	0.1736627191	0.037840256	0.0998063331	-0.029528984700000007	0.0702771323	0.077270122	-0.18804212920000002	0.0649600053	0.0759145907	0.08841344	0.0195791539	0.034408478199999995	-0.0846789116	0.0715956823	0.1570661449	-0.0561565635	0.013883316599999999	0.0376199777	0.0791272804	-0.0892921594	0.0459200404	-0.047785582	-0.1305317435	0.094611629	0.09144613119999999	0.0480288708	-0.0097491965	-0.06461221860000001	0.0008688439999999999	0.0034616340000000003	1.1982909949956e-05	7.548898963359999e-07	-0.07774910000000003	-0.14739870000000002	0.021726376761690005	0.006044922550810002	-0.0521033	-0.037177499999999995	0.00271475387089	0.0013821665062500002	0.0005635530000000001	0.0003664310000000001	1.3427167776100007e-07	3.1759198380900013e-07	-0.000187337	0.0	0.0	3.5095151568999997e-08	-0.000261526	0.00011193500000000002	6.839584867599999e-08	1.2529444225000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
727.8346039059637	1.0983925230162868	1.206466134618084	529743.2106429511	1074.4669923200138	6.456710695049424	1154479.3175852166	41.68911299956561	770.2822919303155	0.014202591499952176	0.00020171360531451383	593334.8092614198	834.9646325440207	713.03714208926	0.941513	19.129673	0.212572229	0.14766600000000002	0.1205430319	-0.0380115991	0.0130883655	0.0565587601	0.0470941909	0.0570794471	0.08471099289999999	0.06685785429999999	-0.10205394960000001	0.14408895130000002	0.0093998654	-0.023336428500000003	0.0566418398	-0.152909758	-0.0590024889	0.0510649517	-0.0178318724	0.0528463346	-0.008072176300000001	0.0348571796	0.0025409458	-0.026011339900000003	-0.11866632699999999	-0.0959402826	0.0665573676	-0.056012442	0.14908126130000002	0.022197021400000003	0.0038958161	0.0459809358	0.09908840470000001	-0.0160041068	0.0754056166	0.08038581809999999	-0.07641389950000001	0.08868170660000001	0.009981438399999999	0.0036714049	0.08314024490000001	0.19746671629999998	-0.08585230320000001	0.0994628175	-0.036928119	-0.00041101099999999997	0.12398168220000001	-0.14908909369999998	0.062545498	0.07461185320000001	-0.0976611558	-0.10653732369999999	0.0741578034	-0.0069296712	0.0673425086	-0.010799636699999999	0.0984701067	0.10603356380000001	0.0034280840999999997	-0.0158959449	0.1077172729	0.038882161299999995	-0.16142915789999998	0.0261184704	0.0160708242	-0.09552246980000001	0.0719662433	-0.1187880903	0.0958020125	0.0835183766	0.0885199272	0.0020043776	-0.040937896	0.0369751348	0.0215294024	0.0501352463	0.09040412699999999	0.0445041767	-0.015565281799999999	-0.070678972	-0.00255211	-0.0034209539999999995	1.1702926270115994e-05	6.513265452099999e-06	0.06731530000000001	0.14506440000000004	0.021043680147360008	0.004531349614090002	-0.08313789999999999	-0.03103459999999999	0.006911910416409998	0.0009631463971599992	1.64285e-05	-0.0005471245	2.9934521850025004e-07	2.6989561225000003e-10	-0.000187337	0.0	0.0	3.5095151568999997e-08	-0.000375447	-0.00011392099999999996	1.4096044980899995e-07	1.2977994240999992e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
725.4688657397041	-2.365738166259576	5.596717071297218	526305.0751576528	1064.6609326626574	-9.8060596573564	1133502.9015381194	96.15880600363272	768.5039109327527	-1.7783809975628628	3.162638972492683	590598.2611189361	831.2847178565243	702.126902654105	0.95903	19.485586	0.268879475	0.211919	0.0736585447	0.0471929172	0.1248117134	-0.0215491411	0.104663385	-0.0048499644	-0.0200605424	-0.047431875400000004	-0.013938062	0.1096586358	0.022067197799999997	0.057640735199999994	-0.0146746281	0.0174580449	-0.011488083799999998	0.0278824256	-0.045281281799999996	0.0308569219	-0.0185550835	0.017436995	0.024855036400000002	-0.0121996765	0.0151893683	-0.1448008098	0.0678127461	-0.025668150499999997	-0.1098724489	0.0304519952	0.061478566299999995	-0.1043270282	-0.1123175235	-0.07068929389999999	-0.061215930700000004	-0.0268416677	0.0339017884	-0.0585083429	0.0017749749	-0.05969930690000001	0.1726373934	0.046281333099999995	-0.0364778443	-0.056093419900000004	-0.0032084246000000003	-0.06441195059999999	-0.08584828550000001	0.0512415592	-0.0114512651	0.0678152384	-0.09080600609999999	0.0815746581	0.06508757820000001	0.012968246000000001	0.057509730599999996	0.044915981699999996	0.047655705300000004	-0.047173825499999995	0.053005927	0.034790083199999995	0.0315678608	0.0255371607	-0.0276933009	-0.0654506462	-0.0627656001	0.0291994623	0.0911178293	-0.10267406800000001	-0.034106734900000005	0.0136774146	-0.0679174531	0.0381212188	0.0809038387	0.1362947649	-0.09663628029999999	-0.0271669416	0.08933231130000001	0.040920785	-0.021335182299999998	-0.0763729677	0.00963194	0.01218405	0.0001484510744025	9.27742681636e-05	-0.144046	-0.21136130000000006	0.04467359913769002	0.020749250116	-0.06559130000000002	0.017546599999999968	0.004302218635690002	0.00030788317155999885	0.000493478	0.00047704949999999996	2.2757622545025e-07	2.43520536484e-07	-0.000266038	-7.8701e-05	6.193847401000001e-09	7.077621744400001e-08	-0.000375447	0.0	1.4096044980899995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
725.9630142644322	0.4941485247280752	0.2441827644909332	527022.2980799002	1083.4340982556344	18.77316559297697	1173829.4452629995	352.43174638133416	768.1836202033631	-0.3202907293895123	0.1025861513328658	590106.0743487449	835.1749152520703	707.2219626524104	1.288159	26.172844	0.351144875	0.27676	0.025367546499999998	-0.1557539865	0.0777346504	0.1658473978	0.027642365699999998	-0.0457442764	0.06763255110000001	0.12581021480000001	0.0340399891	-0.007605548599999999	-0.1231088527	-0.0197068213	0.0566843546	-0.12439955890000001	0.08259386169999999	-0.014566706499999997	0.1124813146	-0.0924122828	0.0388261709	0.047024332300000006	0.0996961276	0.1136416574	-0.014370538799999999	-0.1536842363	-0.0702693103	-0.1218599274	0.1214818098	0.1857331159	0.0015269334	0.12124546130000001	0.009162874599999999	-0.08333352769999999	-0.0035582006	-0.0706896806	0.056089756500000004	-0.1075520747	-0.0759075643	-0.034705095	-0.080143278	0.05671610570000001	0.0572806985	0.0036147264	0.10742182759999999	0.059663255599999986	0.0131205582	-0.0845434707	0.1510032688	0.0741128804	0.0570244413	-0.11023395050000001	-0.0894719531	-0.0100511708	0.030776692999999997	0.0403395735	-0.047904754	-0.0079199672	0.027516083900000002	0.1452107942	0.0039282332	-0.07227875360000001	0.0005370925	0.09088298310000001	0.1843034184	-0.0501653471	0.0150712127	-0.092470093	0.0577498912	0.0525277006	-0.063823448	0.029577970699999998	-0.0360012896	-0.0240129806	-0.0731448721	-0.0187517597	0.08823103759999999	0.0372834218	-0.027041777700000002	-0.0816641756	-0.0107374	-0.02036934	0.0004149100120356	0.00011529175875999997	0.130385	0.274431	0.07531237376099999	0.017000248225	-0.0618544	0.0037369000000000217	0.00382596679936	1.3964421610000164e-05	-0.000359671	-0.000853149	7.27863216201e-07	1.2936322824099998e-07	-6.70343e-05	0.00019900370000000005	3.960247261369001e-08	4.49359737649e-09	-0.000375447	0.0	1.4096044980899995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
724.5494438942427	-1.413570370189518	1.9981811914777317	524971.8966474563	1063.5366700162842	-19.89742823935012	1131110.2484693266	395.9076505400877	767.5264796692927	-0.6571405340704359	0.43183368151837775	589096.8969935372	830.6510245386577	677.1809437112822	1.504296	30.564314000000003	0.3823054049999999	0.325303	-0.045508619400000005	0.1014244099	0.10241858289999999	-0.0490531543	0.08409819810000001	-0.0878648487	-0.129876924	-0.1081881049	0.0444118395	-0.0110566059	0.017862971000000002	0.0705769596	-0.098968419	-0.0010693357	0.0664711783	-0.0733064503	0.0086096895	0.12132497449999999	0.0742643231	0.047800587	0.044365653600000006	-0.1387974076	0.0300716105	0.010979396399999999	0.09583269550000001	0.008928538599999999	-0.006958816	0.1534848996	-0.10238667300000001	0.0803268466	0.0020899292	0.0439278714	-0.0008220514999999999	0.0429998225	-0.1098899889	-0.2072097289	0.0043514572	-0.0098413389	-0.060674640700000004	0.0490561147	-0.041728694	0.06347159969999999	-0.0152735678	0.037602735400000004	-0.0427081562	0.05448631809999999	-0.06055299610000001	0.0482339734	0.0147853502	0.1576687999	0.0034293031	-0.042300167300000004	0.043657542300000005	-0.0095564555	-0.17940696879999998	-0.0225607984	-0.0345960873	-0.0396710578	-0.2057970697	0.0639292101	0.0169914095	0.0220304676	0.0874408415	-0.0435423747	0.0631464735	-0.0692451731	0.0078950076	0.029055722000000006	0.0079634577	0.0422114029	0.0175990735	0.0067487388	-0.0094518413	0.036438737400000004	0.08710066890000001	0.0335968847	-0.0326681354	-0.0865246901	-0.00384544	0.006891959999999999	4.749911264159999e-05	1.4787408793599997e-05	-0.194878	-0.325263	0.105796019169	0.037977434884	-0.075947	-0.014092600000000004	0.005767946809	0.0001986013747600001	-1.94248e-05	0.0003402462	1.1576747661443999e-07	3.7732285504e-10	-0.000262959	-0.0001959247	3.8386488070090005e-08	6.914743568099999e-08	-0.000190461	0.000184986	3.6275392520999985e-08	3.421982019599998e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
724.0144644431862	-0.5349794510565289	0.286203013052745	524196.94472295366	1068.1552799849637	4.618609968679493	1140955.7021597563	21.33155804278559	766.5763071913126	-0.950172477980118	0.9028277379108776	587639.2347470697	831.4240669419053	679.7436499933807	1.236282	25.118786	0.14396747999999998	0.103861	-0.049379014299999996	-0.0325268841	0.08496225380000001	0.0202613211	0.0644392627	-0.0611140342	0.0392073786	-0.031034184500000006	0.1332030164	0.0271680743	-0.1309025577	0.020482286000000002	-0.0477441983	-0.025217070499999997	0.0383605863	-0.040581623399999996	0.042949565	-0.0215167474	-0.092530011	-0.0882142383	-0.0651072508	0.0104711951	-0.027732008199999998	-0.013886224099999999	0.051227340499999996	0.019166383000000002	0.1057307472	0.08423944539999999	-0.0113442251	0.0426214587	0.0895184161	-0.0604110805	0.026958832599999996	-0.0956294349	0.022286514900000002	-0.0820240251	0.06317544280000001	0.13949528220000001	-0.1083745568	0.0206802303	-0.023452042200000002	-0.0625889238	-0.0064139756999999995	0.0029343891	-0.0004452023000000001	-0.0332964535	0.0132782753	0.0928421227	0.0252982939	0.018162032800000002	-0.1375967986	0.1316504452	0.1037628832	0.085490834	-0.029096623199999998	-0.0348497414	-0.0175767049	0.0340574202	-0.0276568244	-0.033115397799999995	-0.0055124985	-0.038419237	0.1086516331	0.0355347821	-0.0295806618	0.019453083700000002	-0.0424220442	0.052871595	0.0412689945	-0.0433267931	0.0085003294	0.0390488719	0.0136360966	0.2262862466	0.0859415781	0.0298660358	-0.0381975612	-0.0909288773	-0.0037937	5.1740000000000206e-05	2.677027600000021e-09	1.4392159689999993e-05	-0.0953941	0.0994839	0.009897046359209995	0.009100034314810004	-0.0644116	0.0115354	0.00414885421456	0.00013306545316000006	0.000453518	0.0004729428	2.2367489207184e-07	2.05678576324e-07	-0.000262959	0.0	0.0	6.914743568099999e-08	-0.000375447	-0.000184986	1.4096044980899995e-07	3.421982019599998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
723.2017727579653	-0.8126916852208979	0.6604677752271829	523020.80412026367	1074.748260041752	6.592980056788293	1155083.8224627734	43.46738602920814	768.527093638161	1.9507864468483829	3.8055677612073393	590633.8936559187	832.6089102564691	672.8291686404997	1.234489	25.082363	0.41936585	0.271505	-0.08434475609999999	-0.118054731	-0.002095697	0.0994526712	-0.0009324514	0.0163832428	-0.1435236491	0.1322411403	0.0386901162	0.0029369078999999998	0.075926148	0.040038471400000004	0.0322723342	-0.0310996308	-0.0045769463	-0.0477429983	-0.0439436046	-0.06137522910000001	0.0396417946	0.025592306800000002	-0.0457569517	0.0673610699	-0.0946196049	0.1509419642	-0.0473075201	0.0538291176	-0.0442816147	-0.024786557200000003	-0.1446956784	0.0497475255	0.0718140617	0.0414222133	-0.180974282	-0.020821110900000002	-0.06958836980000001	0.0418550957	0.1370970095	0.0732324697	0.1094000033	0.10465084150000001	0.206679893	0.0471198471	0.015511226000000001	0.0528249971	0.0130363889	-0.0218921004	0.1176146017	-0.0506967921	0.061460884699999996	0.054121967800000004	0.019681881000000002	-0.0309886048	0.0912780203	-0.05285301269999999	-0.0123871677	0.0311563284	0.0182755829	-0.0609849494	-0.048915288099999996	-0.0075510253	0.009373789799999999	-0.0118055696	0.0706165094	0.11077310859999999	-0.0339077592	0.005946946999999999	0.061622665199999996	-0.0290648434	-0.0700768462	-0.0840362275	0.12331198550000001	-0.0965303665	0.0644685822	-0.10262422539999999	0.08475414740000001	0.0260957959	-0.0436136483	-0.0948535094	-0.0202607	-0.016467	0.00027116208899999995	0.00041049596449000005	0.148842	0.24423609999999998	0.059651272543209996	0.022153940964	0.0174114	0.081823	0.00030315684995999996	0.006695003329000002	-0.000928638	-0.001382156	1.9103552083360003e-06	8.623685350440003e-07	-0.00010832	0.00015463899999999998	2.3913220320999994e-08	1.17332224e-08	-0.000375447	0.0	1.4096044980899995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
