global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
724.33281199273	-0.6013062224728856	0.36156917318461135	524658.0225292954	765.9380534827337	-5.885764804221594	34.642227330613665	586661.1017729191	804.7298778568656	0.8893374947843995	647590.1763155259	0.7909211796293918	777.4261243843733	603.6815851105123	1.206525	17.134198999999995	0.1646317722	0.07930910000000001	-0.0013697286	0.1118792753	-0.0686869811	-0.0537967799	0.0145502535	0.18725169600000002	-0.0830605754	0.0379419894	-0.004313954	-0.093091036	-0.037155174	0.2084680322	-0.0588446269	0.019892030800000002	-0.029414562999999998	-0.0412945776	0.0151867193	0.0442538631	-0.0120260199	-0.08789371539999999	-0.0526949989	0.0226611273	0.0073596372	0.035488518999999996	-0.0378139724	-0.1145267151	0.1238288543	0.0766529063	0.0806448791	0.0197383302	0.013045961100000001	0.1389642012	-0.0652211733	0.008860921899999999	0.0109233623	0.0534820878	-0.10801127390000001	0.1671205312	-0.0529995209	-0.0327090249	-0.0786406205	0.120793136	-0.07386241730000001	0.050125107599999996	-0.0777717873	-0.0394224763	0.0989006776	0.00046949190000000003	-0.0631426106	0.0487849558	0.0639763989	-0.0332070921	-0.1282763081	0.07974135110000001	-0.07471028269999999	0.0573446883	-0.007882557	0.0787631755	-0.0978590725	0.0425445856	-0.0057144321	-0.1002136759	-0.0172936692	-0.0244817383	-0.108456716	0.0416250394	-0.0910529473	-0.055078017300000004	0.14102870039999998	-0.0957586156	-0.1174979938	0.0255784342	0.063004564	-0.0439330141	0.0462449063	0.1136602883	-0.0414093502	0.049390609800000006	0.0926493935	0.050596713099999996	-0.005957609799999999	-0.0608044083	0.0	0.0	2.69722e-05	0.0115691722	0.00013384574539325282	7.274995728399999e-10	0.0753702	-0.06447180000000001	0.004156612995239999	0.005680667048039999	0.06507540000000002	0.018953200000000024	0.00035922379024000086	0.0042348076851600035	0.000254775	0.0004963470000000001	2.46360344409e-07	6.4910300625e-08	-0.000766857	-0.000449185	2.01767164225e-07	5.880696584490001e-07	0.000580686	0.0004472199999999999	3.3719623059600003e-07	2.0000572839999992e-07	0.0	0.0	0.0	0.0	0.0	0.0
725.7374673116509	1.404655318920959	1.973056564972941	526694.8714599295	772.0257374491173	6.087683966383565	37.05989607456354	596023.7392838533	805.5328861700535	0.8030083131878882	648883.2307014564	0.6448223510488575	778.5243995164152	606.6476076635386	1.081695	15.361453	0.1047376051	0.0652649	0.0038867216	0.112205372	-0.0018866414999999998	-0.1273369341	0.0197417099	0.0406001728	-0.0386783968	0.0993023241	0.0303355038	-0.0556441482	-0.0644020458	0.0167164702	-0.0358061324	-0.0220718005	0.0052051531	-0.1608448484	0.0060479905	-0.0016537958999999999	-0.1044646853	-0.0005304207	-0.06757695009999999	-0.13878865210000002	-0.0172519093	-0.0189645536	-0.0362986726	-0.13564461419999999	0.0214536059	0.0015550932	-0.00019197569999999999	0.008478208000000001	0.1182378895	0.0344572287	0.121675379	0.1032615665	0.0236768468	0.0808848623	-0.0759592377	0.0900475957	-0.0331027402	0.0504549612	0.034124375299999996	0.0653815887	-0.0154981126	0.09132706609999999	-0.052820924400000004	0.0677407238	0.0335450307	0.0945378616	-0.0664225069	0.0086937597	0.0668416195	0.09026399689999999	-0.0572051134	-0.0991102826	-0.051304138	0.0118637279	0.0325752602	0.18515787239999998	0.0028964757	0.0479950126	-0.0645208447	-0.038594096800000005	-0.0088462181	-0.12276948019999999	0.0384011705	0.003516361	0.0380823952	-0.1666944331	0.0269429728	-0.099258634	-0.0733325061	0.0335470586	0.0399191232	-0.0211558302	-0.0650562892	-0.0227476086	0.0229175991	-0.072801856	0.0916089351	0.047051315999999996	-0.011897126599999999	-0.0672067879	0.0	0.0	3.74273e-05	1.04551e-05	1.0930911601000002e-10	1.40080278529e-09	0.124396	0.049025800000000015	0.002403529065640001	0.015474364816	0.07646010000000003	0.011384699999999998	0.00012961139408999993	0.005846146892010002	-0.000483239	-0.0007380139999999999	5.446646641959999e-07	2.33519931121e-07	-0.0007505549999999998	1.6302000000000265e-05	2.657552040000086e-10	5.633328080249996e-07	0.0007127030000000001	0.00013201700000000012	5.079455662090001e-07	1.742848828900003e-08	0.0	0.0	0.0	0.0	0.0	0.0
726.1509711144853	0.41350380283438426	0.17098539495849732	527295.23285051	777.7737531138213	5.748015664703986	33.039684081682395	604932.0110327593	805.460804197385	-0.07208197266857043	648767.1070982981	0.005195810783792532	778.7119411371934	616.7592735157064	1.196104	16.986207999999998	0.1063673483	0.0579251	-0.0085523072	0.0688149246	0.12406484279999999	0.0047799252	-0.1543878083	-0.0570962699	0.1412686408	0.1227714963	0.0524686382	-0.0005421856	0.030493552900000002	-0.0057587913	-0.0222177822	-0.0193859228	-0.053314941	-0.1030066931	0.0086925817	0.0264993542	-0.063423502	-0.025528303399999997	-0.026199997200000002	0.0650368552	0.0781184756	-0.0485666967	0.0338980505	0.1344368634	0.1407468171	0.0679644496	0.1262417261	0.04905808019999999	0.0810909098	-0.0972971027	-0.0629947305	0.0468850062	0.1069406649	-0.0591398012	-0.0076018402	-0.0218660486	0.073043213	0.055374009	-0.032569835	-0.17149619230000002	0.0496151912	0.0656488587	0.0482814534	0.0595839555	0.052301713	0.0317795815	-0.041468668300000004	-0.0877670422	0.0584379707	0.0739731936	-0.010282402	-0.052622713700000004	-0.1327205211	-0.0357798757	-0.0519492222	-0.0650591634	0.0290029452	0.013086566	-0.1104799978	0.1111824981	-0.0031401615000000004	-0.05118837440000002	-0.1382831472	-0.1158380044	-0.14149944679999998	-0.0666604483	-0.0466935828	-0.0197289705	0.1438327366	0.1220148189	0.0082525159	-0.0275485673	0.0894072603	0.0343742092	0.044711790700000004	-0.017599531	0.09053755720000001	0.043442401799999995	-0.0178005122	-0.073246386	0.0	0.0	-0.000143671	-0.00018109830000000003	3.279659426289e-08	2.0641356240999998e-08	0.089288	-0.035108	0.001232571664	0.007972346944000001	0.0455043	-0.03095580000000002	0.0009582615536400012	0.00207064131849	-0.000237952	0.000245287	6.016571236899998e-08	5.662115430400001e-08	-0.0007505549999999998	0.0	0.0	5.633328080249996e-07	0.000155541	-0.0005571619999999999	2.4193002681e-08	3.1042949424400004e-07	0.0	0.0	0.0	0.0	0.0	0.0
725.2281115998593	-0.9228595146259976	0.851669683735732	525955.813854698	773.8217453556135	-3.952007758207742	15.618365320934187	598800.093585208	806.063505657555	0.6027014601700103	649738.3751529471	0.3632490500910625	778.6849108694518	608.3206573711237	1.0724790000000002	15.230578	0.048037229600000016	0.0300133	-0.027207877999999998	-0.049701331200000004	0.1670851814	-0.0092560224	0.0001100043	0.038926139500000005	0.1573509158	-0.0272207269	-0.0100022662	-0.0162528898	-0.0109732156	-0.0666260548	0.0343897802	-0.1324874932	0.0458688035	-0.07516615139999999	0.0569448041	0.1002477398	0.021978451099999997	0.06663251519999999	-0.0225697496	-0.0003278424	-0.009485551600000001	-0.0204383853	-0.0066597818	0.0417216325	-0.050738357000000005	0.023306869900000002	-0.0025454907	-0.0043117437	0.0916166292	0.0102890812	0.038595853799999996	-0.092240882	-0.0146051595	-0.0174618348	0.0097701365	0.0808331697	-0.1099919273	-0.0040645203	-0.0395000258	-0.1118730268	0.06996718360000001	0.12146121900000001	-0.03626525	0.0523553246	-0.0088675937	0.036833934900000004	0.045294199	-0.1365240636	-0.0339267505	0.1286489629	-0.0408260073	0.050030706900000006	0.0664896148	-0.0729992161	-0.04489415769999999	0.0160332523	-0.000470428	-0.053492864	-0.0178711387	-0.016938341399999998	0.0591281233	-0.029732078399999997	0.020211754499999998	0.06409069419999999	-0.029231447	-0.0951008483	-0.1481843971	0.0076022297	0.0114325048	-0.0539915532	0.060466594900000004	-0.046356021799999994	-0.0296129934	-0.027780619700000002	-0.0054969711	-0.0062162732	0.08943562140000001	0.0397748424	-0.0236498383	-0.0788906009	0.0	0.0	-9.02764e-05	5.339460000000001e-05	2.8509833091600006e-09	8.149828396959997e-09	0.0656147	-0.023673300000000008	0.0005604251328900004	0.00430528885609	0.0369458	-0.008558499999999997	7.324792224999995e-05	0.00136499213764	4.697270000000001e-05	0.0002849247	8.118208467009001e-08	2.2064345452900005e-09	-0.0007505549999999998	0.0	0.0	5.633328080249996e-07	0.000185657	3.011600000000001e-05	3.4468521649000005e-08	9.069734560000005e-10	0.0	0.0	0.0	0.0	0.0	0.0
725.6739544646208	0.4458428647615165	0.19877586005875586	526602.6881883206	775.8652124403418	2.043467084728263	4.175757726367826	601966.8278750967	806.1937785741876	0.1302729166326344	649948.4086117261	0.016971032807973314	780.262298193154	610.8299111679257	1.15538	16.407875	0.08082292660000001	0.0681013	0.0051865993	-0.0896408981	-0.039665434900000004	-0.0656315767	-0.08222501900000001	-0.055564442400000004	-0.044100712	-0.0762622957	0.1275595663	0.0183482261	0.10827601869999999	-0.0111625602	0.1014644426	0.0884618876	-0.09635433619999999	0.09778535949999999	0.014635206299999997	0.0395694307	-0.0747238512	-0.011267706499999999	0.0410544228	0.017609370200000002	-0.11688127779999999	-0.039063311	0.0319526827	0.03350959	0.0102420695	0.0657727783	0.0910710306	0.0008463067	0.0429111893	0.132118467	0.0372761071	0.04945572980000002	-0.0544258134	-0.0557327483	-0.0770848396	0.0096535304	-0.0505882441	0.0555572495	-0.027961122999999997	-0.0920949799	0.0045401733	0.08804460289999999	-0.0051722724	-0.1340974328	0.0358228961	0.0458660845	0.1092892794	0.055037057599999994	0.0771239025	-0.0840854114	0.08314419740000001	0.0168384077	-0.08693571619999999	-0.032286162400000006	-0.0149787051	0.0200616304	0.0299453513	0.0418630079	0.007827115899999999	-0.030533916499999997	-0.0120345012	-0.0161034967	-0.0062318447	0.0028633558	-0.0699826135	-0.0502396409	0.0276698491	0.07523378480000001	-0.1018422036	0.12346593759999999	0.0005653927	0.0207955499	0.0229318026	-0.0216036904	0.0631381202	-0.0807879347	0.0883034995	0.0360535888	-0.0294273405	-0.0841089651	0.0	0.0	-0.000103838	-1.3561600000000002e-05	1.839169945600001e-10	1.0782330243999998e-08	0.133301	0.0676863	0.004581435207690001	0.017769156601	0.0368969	-4.8900000000004495e-05	2.39121000000044e-09	0.0013613812296099995	0.000252486	0.00020551330000000002	4.2235716476889996e-08	6.3749180196e-08	-0.0007505549999999998	0.0	0.0	5.633328080249996e-07	0.00012968700000000002	-5.597e-05	1.6818717969000006e-08	3.1326408999999995e-09	0.0	0.0	0.0	0.0	0.0	0.0
724.5120203496176	-1.1619341150031914	1.3500908876082498	524917.6676310847	770.8729352241381	-4.992277216203661	24.92283180342617	594245.0822610783	803.7881373467441	-2.4056412274435393	646075.3697393483	5.787109715176056	777.5766420544858	608.8955258121483	1.132532	16.083414	0.131943877	0.0750209	-0.06823058950000001	0.047995982199999995	-0.0204199104	-0.08853144880000001	-0.0302438298	0.024558049	-0.0605402039	0.0346292617	-0.045944756600000004	-0.0230731063	0.08547068779999999	0.0339214703	-0.0749053986	0.0353635017	0.038793995899999996	-0.0157725823	0.023781135800000002	0.1718933564	-0.0243697408	0.012612823899999999	-0.0425116424	-0.07568480849999999	-0.0477306068	0.0962155727	0.0739923673	-0.0261448739	-0.0468322958	0.0032586704999999997	-0.0921620526	-0.041405828900000004	0.018274572	0.0290407256	-0.1091197501	-0.0331154299	-0.0381534812	0.057775855599999995	-0.10204898859999999	0.014830293999999999	-0.0255596098	0.0134123345	-0.09625159289999999	-0.0634603799	-0.0025844904	0.1556035623	-0.0360459742	0.0541226068	0.0253733783	-0.0222793869	-0.0652338932	0.0702879316	0.021150119199999998	0.06857777	-0.050637736399999994	0.1439822896	0.053320107900000004	-0.0789233592	-0.036176419	0.0404527681	-0.09090524400000001	0.10326078009999999	0.1223565134	0.016428363999999997	-0.0620308246	-0.0604930942	0.054609376900000006	0.0409144575	-0.0234260887	-0.0904226041	-0.1089361785	0.020460112	-0.0206053694	-0.0394239709	-0.020229835	0.0156620184	-0.1006354405	-0.072234264	0.0428744145	-0.11104413390000001	0.08714157369999999	0.0322836646	-0.0351154729	-0.08887331	0.0	0.0	-0.0111334	-0.011029562	0.000121651237911844	0.00012395259556	0.0735172	-0.059783800000000005	0.00357410274244	0.005404778695840001	0.07854619999999997	0.041649299999999966	0.0017346641904899974	0.006169505534439995	5.22537e-05	-0.0002002323	4.009297396329e-08	2.73044916369e-09	-0.0007505549999999998	0.0	0.0	5.633328080249996e-07	0.000319079	0.000189392	1.0181140824099999e-07	3.5869329663999984e-08	0.0	0.0	0.0	0.0	0.0	0.0
723.8240710608934	-0.6879492887242122	0.4732742238561495	523921.28584716533	774.0599836215006	3.1870483973624464	10.157277487130537	599168.8582441177	803.4605405864626	-0.3275967602814944	645548.8402794907	0.10731963734693092	777.056887029764	605.9906818118901	1.138738	16.171539000000006	0.145745447	0.0869216	-0.0640187199	-0.031258569	0.170219208	-0.06521747809999999	-0.0047266043	-0.11184041380000001	0.1540912085	0.050669052400000004	-0.0198495614	-0.0932603409	0.11303679539999999	-0.0369459014	-0.0750074157	-0.0585708504	-0.14704861	0.115348795	0.08122879549999999	0.0288072404	-0.0625162559	0.0245149228	-0.0231515915	0.0033224831	-0.0022699621	0.19281892579999999	0.0575077695	0.0192520662	-0.0322891752	0.0236738676	0.0419396332	0.050663555199999995	-0.12721301	-0.1629443917	-0.16879991149999998	-0.0261606211	0.0742518459	0.013172813500000002	-0.06491640530000001	0.0207835088	-0.0055307485	0.0249962257	0.065239189	0.010911910300000001	-0.043765077199999995	0.0601009474	0.0121431344	0.08647790640000001	-0.0620061991	-0.0544830153	-0.0534079166	-0.1359156581	0.0803423632	-0.029105731800000006	0.1648114707	0.0829823041	-0.052277947400000004	-0.036643658100000004	-0.0837060539	0.041553353	-0.1011972276	0.0026671363	0.05040180650000002	0.0542335214	-0.0071294291	0.0764226191	0.0348136988	-0.0732565391	0.1086842263	-0.1239135362	-0.0120091768	0.07273616349999999	0.116234512	-0.051056668799999996	0.0005986915	0.0288344992	0.0225832386	-0.0351045087	-0.0425469047	0.0471320368	0.08595023619999999	0.0284701589	-0.0406969607	-0.0931579177	0.0	0.0	-0.000103838	0.011029562	0.000121651237911844	1.0782330243999998e-08	0.139699	0.06618179999999999	0.004380030651239998	0.019515810601	0.0877802	0.009234000000000034	8.526675600000063e-05	0.00770536351204	-0.000944356	-0.0009966097	9.9323089413409e-07	8.91808254736e-07	-0.0007505549999999998	0.0	0.0	5.633328080249996e-07	0.00012968700000000002	-0.000189392	1.6818717969000006e-08	3.5869329663999984e-08	0.0	0.0	0.0	0.0	0.0	0.0
723.9955198662169	0.17144880532350726	0.029394692846857886	524169.51278635365	769.1390273395554	-4.920956281945223	24.215810728816155	591574.8433768373	806.6316131135472	3.1710725270846747	650654.5592741633	10.055700972031188	779.9621536547495	600.1549827203016	1.198491	17.020115	0.226937562	0.1332	-0.0785052511	-0.1193364775	-0.0213273335	-0.14026174789999998	0.0264748976	0.0643956053	-0.0351984469	-0.1017703673	0.011496738000000001	-0.0412095388	0.1443594217	0.0266705927	0.11707629289999999	-0.0090286053	0.0092967786	0.072164032	-0.0092364677	0.0721314336	-0.0815412247	0.058963296100000014	0.1231961023	-0.0275806682	0.028273213199999998	0.010849332	-0.0495318229	-0.047261358499999996	0.045574118600000005	-0.0980184333	0.1022794603	-0.0764811552	-0.09811532939999999	-0.0059489125	-0.0654777389	-0.0587124371	0.0905506019	-0.08154577240000001	0.0508147884	0.0187188717	0.06424033259999999	-0.0460973396	-0.1522970442	0.061750278099999986	-0.1271358223	0.0302402804	0.043901326	-0.0131029375	0.0806798264	0.0581407342	0.1203989652	0.037586150299999996	-0.010490562299999999	-0.014859097199999999	-0.0094482808	0.0557368498	-0.0455198592	-0.1561371019	0.015996373799999998	0.0379572073	0.0033894687	0.015892108999999998	0.06961835429999999	0.0048939154	0.08102304169999999	0.0059239466000000005	-0.13862466	0.0079883836	0.0504135902	0.0646777489	-0.0107350521	0.0404020125	-0.0538262357	0.012758975700000001	0.016291803400000002	-0.0498172475	0.0781562033	0.1548365905	0.0290242718	0.032996687000000004	0.084729889	0.024618219900000002	-0.046154853200000005	-0.0969396599	0.0	0.0	-0.0290305	-0.028926662	0.0008367517744622443	0.00084276993025	0.028412700000000006	-0.1112863	0.012384640567689998	0.0008072815212900003	0.0748326	-0.012947600000000005	0.0001676403457600001	0.00559991802276	0.000203656	0.001148012	1.317931552144e-06	4.147576633599998e-08	-0.000423027	0.0003275279999999998	1.0727459078399986e-07	1.7895184272899997e-07	0.00012968700000000002	0.0	1.6818717969000006e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
725.9560508052409	1.9605309390240109	3.84368156287037	527012.1877007416	774.0204654257373	4.881438086181903	23.828437789227227	599107.6808978749	805.4502968808008	-1.1813162327464397	648750.1807453701	1.3955080417502406	779.7943210242502	610.0994427471253	1.150144	16.333520999999998	0.22565036	0.128414	-0.0318522578	0.019801644099999998	-0.037618011800000004	-0.1253693455	0.0504702465	-0.1200052935	-0.0567052228	0.0203158137	0.0472754964	-0.0414754629	0.1138185635	-0.0592663576	0.0161535042	0.1276670136	-0.0444796957	-0.0658512998	0.1307432878	0.0009481341	0.0141496851	0.1317575777	-0.0191075102	-0.0448893458	-0.0575193317	-0.0209190679	-0.0102190375	0.07109566440000001	0.0440584498	0.035736165800000004	-0.0531996808	0.0806172447	-0.1261861319	0.0410355786	-0.0223015293	-0.0327436884	0.08003313	0.0472803663	0.138346918	0.0351489391	0.0485371545	0.044525337000000005	-0.088827791	0.0555472031	-0.0281050786	-0.043651175199999996	-0.0243413952	0.1602121365	0.131397859	0.0261122604	0.0087713662	0.0942690111	0.0761388334	0.13384705019999998	0.12623189029999998	0.0371713683	0.0551292684	0.0329539249	-0.1205237684	0.012956581399999998	0.048477367699999996	0.1727548641	0.0137080133	-0.0468579314	0.0724550317	-0.0579483857	-0.0764748353	-0.030271818500000002	-0.0324021472	-0.0435879327	-0.055313454299999995	0.045106014699999995	-0.029104254500000006	-0.0346209469	0.0834318043	0.0635958002	-0.0123393116	0.0486479425	0.0381003077	-0.0034627061	0.0834809441	0.0207330474	-0.051472575	-0.1001981228	0.0	0.0	-0.00010384	0.02892666	0.0008367516587556	1.07827456e-08	0.129718	0.1013053	0.01026276380809	0.016826759524	0.0631794	-0.0116532	0.00013579707024000007	0.003991636584359999	-0.00114412	-0.001347776	1.8165001461759999e-06	1.3090105744e-06	-0.0007505549999999998	-0.0003275279999999998	1.0727459078399986e-07	5.633328080249996e-07	0.00012968700000000002	0.0	1.6818717969000006e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
724.9176512289174	-1.0383995763235134	1.0782736801088522	525505.6010632503	773.7440262372792	-0.2764391884580846	0.0764186249153644	598679.8181378754	804.1963198825232	-1.253976998277608	646731.7209125935	1.57245831220932	777.4535722154683	609.9704370667413	1.196187	16.987397999999995	0.16539004	0.106264	0.003118065	0.1007852268	-0.0292590637	-0.0127652301	-0.0337944985	0.1313791418	-0.0521249621	0.050787172699999994	-0.0094971574	0.07552099150000001	0.09071165880000001	0.0751729543	-0.069145531	0.0097399424	-0.0274730127	-0.0669086176	-0.0381192683	-0.0115582246	0.0032410621000000003	-0.0618985873	0.1357455157	-0.0757078348	-0.0979127168	0.0244347161	-0.0654639347	-0.0545316163	-0.0648163279	-0.0273112071	0.0259805489	-0.1040354662	0.0012291510000000002	0.16085768179999999	-0.0338313623	-0.0151435574	0.048517619500000005	-0.0172364825	-0.06422147889999999	-0.0354051055	0.0045264041	-0.054618986900000006	0.1258741491	-0.09918456310000001	0.0316495504	-0.0196877171	0.1412408643	0.1145706267	-0.0167905545	-0.0550766947	-0.0639956179	0.0243215423	0.0463725638	0.0326944065	-0.09581527570000001	0.025405248	-0.04591911	0.0199372223	0.0961374124	-0.0015991813	-0.0278661616	0.0290626343	0.1757453943	-0.09668557300000001	0.139224881	-0.0527650918	-0.058129796799999994	0.0829807179	-0.028680312200000002	-0.037857253	-0.0498366409	-0.024278179700000003	-0.2196143357	-0.1364416886	-0.0497587494	-0.0274694879	0.043714767599999996	-0.0673618142	0.0651426471	-0.0630752307	0.0822038229	0.0168198863	-0.0566339762	-0.1029157173	0.0	0.0	-0.00662418	-0.00652034	4.25148337156e-05	4.387976067240001e-05	0.05257280000000001	-0.0771452	0.005951381883039999	0.002763899299840001	0.0629351	-0.00024430000000000285	5.968249000000139e-08	0.003960826812009999	0.000181786	0.001325906	1.7580267208359996e-06	3.3046149796e-08	-0.0007505549999999998	0.0	0.0	5.633328080249996e-07	-0.00017401099999999998	-0.00030369800000000003	3.0279828120999995e-08	9.2232475204e-08	0.0	0.0	0.0	0.0	0.0	0.0
724.4325150422751	-0.4851361866423076	0.23535711958983996	524802.4688504761	777.0733401393892	3.3293139021100164	11.084331058783023	603842.9759553869	804.7657184918244	0.5693986093011745	647647.8616596622	0.32421477627411155	778.3823444635975	612.2068660114469	1.102893	15.662501999999998	0.10440618449999996	0.06156080000000001	0.0289524039	0.016124246000000002	0.1391093373	0.0232163664	0.1281131314	0.0174042789	0.13590394179999998	0.014158631699999999	-0.062253213099999996	-0.0677783945	-0.0014514017000000002	-0.1050440856	-0.0194341105	-0.1223223358	0.043165672800000006	-0.0092063458	0.057186027199999996	0.1410068283	-0.0175882885	0.0912249113	0.0631481022	0.0066191254	-0.1081969253	-0.0500728645	-0.1340800483	0.1252957268	-0.0244056606	-0.0577162713	0.0014982711999999999	0.062474806699999996	0.0758146782	0.077073738	0.07390548150000001	0.011609596299999999	0.0176013437	-0.078745868	-0.0130435428	0.0327302961	-0.020394681100000003	0.0413025436	-0.041134041600000004	0.0043142905	-0.1004653752	-0.0743969358	-0.0663627619	-0.039548065	-0.0021387962	-0.0571005847	-0.020068123400000002	-0.1290107621	-0.0367468003	0.1065638322	0.0285689483	0.047016815	-0.010943726	-0.13965021519999998	-0.043640739500000005	0.040001104700000005	0.0175927322	-0.09089805699999999	0.0083594277	-0.015658601499999997	0.1250315802	-0.0003815564	0.0791271076	-0.12852470289999998	-0.0313828695	0.0178536913	0.0308950788	-0.047285065700000004	-0.08748959419999999	0.0549462353	0.013726771799999999	0.1341872467	0.032883047400000004	-0.023136962400000002	0.09773514230000001	0.0002671162	0.0808989566	0.0128840192	-0.0616233819	-0.10507777380000001	0.0	0.0	-0.0171893	-0.01056512	0.00011162176061440003	0.00029547203449	0.108633	0.056060199999999984	0.0031427460240399984	0.011801128689	0.0433657	-0.019569399999999997	0.00038296141635999983	0.00188058393649	4.20271e-06	-0.00017758329	3.153582488722409e-08	1.7662771344099998e-11	-0.0007505549999999998	0.0	0.0	5.633328080249996e-07	-0.000360657	-0.000186646	1.3007347164899994e-07	3.4836729315999993e-08	0.0	0.0	0.0	0.0	0.0	0.0
724.4639833607367	0.031468318461634226	0.0009902550668028298	524848.0631869058	770.4442568910495	-6.629083248339724	43.944744713418366	593584.3529764015	806.67097102821	1.9052525363856605	650718.0554995952	3.629987227403992	779.9599823253119	608.1254575464197	1.216082	17.269920000000006	0.08686609349999999	0.0427767	0.0783709829	-0.09255548359999999	-0.045336908200000005	-0.0465214938	0.08667825529999999	-0.0298041178	-0.0218985276	-0.09416645970000001	0.10228368789999999	-0.1410486673	0.045978985599999994	0.0262170614	0.101685941	0.0074222931	-0.1125094416	0.0400678721	-0.02032288	-0.073747838	-0.0659202877	-0.0340089082	-0.1327539979	0.0586576755	-0.005961376	0.0977346282	-0.019004011799999998	-0.0977573494	0.0389370582	-0.0573873728	-0.0193061871	0.011003276499999999	-0.0129770083	0.0451451638	0.1738227979	-0.061551796	0.0153950448	-0.0658819318	-0.1511787917	-0.042135408	-0.0416094953	-0.0168040406	0.10126100519999999	-0.0932617828	-0.0527598876	0.0402145957	0.0285197128	-0.0013189304999999998	-0.038690627799999995	0.0386887754	0.1206030833	-0.009402537800000001	0.0888750517	-0.104884066	0.0381663749	-0.031667330099999995	-0.0577343204	0.0478494951	-0.032254018599999996	0.08855414029999999	-0.0863161422	-0.0062454041	-0.0209044426	-0.0543751421	-0.0663282469	0.0078959239	0.0108979612	0.0041573415	0.040030237	0.1179434442	0.0579839426	-0.1004632823	-0.0597980523	-0.0556658013	-0.054027660400000004	-0.0557683914	0.0784492883	-0.0378222892	0.0377818372	-0.019866869199999998	0.0795667856	0.0089307592	-0.0664256394	-0.1066726216	0.0	0.0	-0.000211642	0.016977658	0.000288240871164964	4.4792336164e-08	0.131804	0.02317100000000001	0.0005368952410000005	0.017372294416000002	0.0631159	0.0197502	0.00039007040004000016	0.00398361683281	-0.000371894	-0.00037609671	1.414487352728241e-07	1.38305147236e-07	-0.0007505549999999998	0.0	0.0	5.633328080249996e-07	-0.000197409	0.00016324799999999995	3.8970313281000005e-08	2.6649909503999984e-08	0.0	0.0	0.0	0.0	0.0	0.0
