global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	cosine00	cosine01	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28
774.1719219708498	3.3733194556856465	11.379284150107305	599342.1647680395	985.5666986126648	1.5452980256392266	2.387945988044492	971341.7174142672	866.5234238429364	-0.71825807422033	750862.8440684852	0.515894661182697	864.4518328831371	573.2081345821131	0.814517	27.170675	0.3116861	0.195518	0.0881365431	0.1228138824	0.0067198032999999996	0.1449537814	0.1062104148	0.1485992074	0.0049753402	-0.022960121	-0.0402188248	-0.0433337397	0.0450599242	0.1466047684	-0.0143663019	-0.0028615521000000003	-0.038194883	0.00110188	-0.0240492073	0.1309197051	0.11582230880000001	0.0	0.030265	0.0405866	0.00164727209956	0.0009159702249999998	0.369199	0.178561	0.136307901601	0.031884030721	0.4879810000000001	0.045195000000000096	0.23812545636100005	0.0020425880250000087	-0.00462775	-0.0003282399999999996	1.0774149759999976e-07	2.14160700625e-05	-0.00193113	0.00018320000000000006	3.7292630769e-06	3.356224000000004e-08	0.00284916	0.00043542999999999967	1.895992848999997e-07	8.1177127056e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
771.109083521737	-3.0628384491127463	9.380979365363373	594609.2186897332	984.0602229295594	-1.5064756831054638	2.269468983788073	968374.522352174	868.5766563835876	2.053232540651265	754425.4080144928	4.215763865989252	864.6390265606972	560.1253163179565	0.799218	26.660351	0.2687063	0.127297	0.08889585539999999	0.11818773240000001	0.0001511916	0.1130453965	0.08864535949999999	0.1497286575	0.013343350300000001	0.051569245599999994	0.0123719359	0.0474141527	0.0154371926	0.1475302848	-0.0208886339	0.0281637206	0.0207265157	0.031863301600000005	0.0016773322	0.1297844382	0.11147247390000001	0.0	0.0407228	0.010457800000000008	0.00010936558084000013	0.0016583464398400006	0.268035	-0.10116400000000003	0.07184276122499997	0.010234154896000006	0.531741	0.043759999999999966	0.28274849108100003	0.001914937599999997	-0.00341472	0.00121303	1.4714417808999996e-06	1.16603126784e-05	-0.0025588	-0.0006276699999999999	6.54745744e-06	3.9396962889999977e-07	0.00327495	0.00042579000000000016	1.8129712410000006e-07	1.07252975025e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
773.7879464780707	2.6788629563336603	7.1763067388167165	598747.7861147496	986.870200961436	2.8099780318766534	7.89597653962939	973912.7935456651	866.8509072540352	-1.7257491295524687	751430.4954071437	2.9782100581511037	864.7668812914453	568.9655814414908	0.7474969999999999	24.935017	0.3216731	0.157411	0.0922937823	0.1231405638	0.0091008813	0.1184009385	0.0936592062	0.1556714248	0.0148892348	-0.0023511304	-0.0429982655	0.0221891466	0.0408550917	0.1526364102	-0.017317323500000002	0.015338467199999999	-0.042473372800000006	0.0253549529	-0.0017001566	0.1285393608	0.10674545140000001	0.0	0.0304407	-0.010282100000000006	0.00010572158041000012	0.00092663621649	0.35996100000000003	0.09192600000000006	0.12957192152100006	0.008450389476000011	0.4864979999999999	-0.04524300000000009	0.2366803040039999	0.002046929049000008	-0.00572109	-0.00230637	5.319342576899998e-06	3.27308707881e-05	-0.00204759	0.0005112099999999998	4.1926248081e-06	2.613356640999998e-07	0.00260809	-0.00066686	4.447022596e-07	6.8021334481e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
772.5287298818547	-1.2592165962159925	1.58562643618579	596800.6384928718	980.8945140851172	-5.975686876318831	35.708833643809115	962154.047762278	868.7770978260178	1.9261905719826016	754773.6457069981	3.710210119594663	865.007756016238	571.1686296135148	0.82309	27.456673	0.3604399	0.18089	0.0801050322	0.1229293666	-0.017376580200000002	0.1339663508	0.0835617256	0.1458722303	-0.0029178026	0.0495639962	0.0162704316	0.0327563842	0.0115894437	0.1467081289	-0.0291463854	0.0355267128	0.0182083083	0.0175601802	0.0092327018	0.12718552619999998	0.10165723609999999	0.0	0.0313281	0.0008874000000000001	7.8747876e-07	0.00098144984961	0.261295	-0.09866600000000003	0.06827507702499999	0.009734979556000006	0.534409	0.047911000000000085	0.285592979281	0.002295463921000009	-0.00298883	0.00273226	7.465244707599998e-06	8.933104768900001e-06	-0.00274911	-0.0007015199999999997	7.5576057921e-06	4.921303103999996e-07	0.00343382	0.0008257300000000003	6.818300329000003e-07	1.17911197924e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
772.7819853779872	0.2532554961325104	0.06413834632132401	597191.9969247436	980.6898528228463	-0.2046612622708608	0.04188623227430206	961752.587429696	865.4433373769366	-3.3337604490811827	748992.17021013	11.11395873185797	862.8716919285449	563.5080447882928	0.792509	26.436548	0.17427820000000002	0.07525520000000001	0.0965021359	0.1366108898	-0.0249423912	0.1318893333	0.09749766130000001	0.1565055476	0.0224684996	-0.05923300190000001	-0.0853196985	0.0018181641	0.0086906789	0.1489631598	-0.024502349	-0.024898116600000002	-0.0900687141	0.0400019385	-0.0119664541	0.1257240799	0.0962250449	0.0	0.034971800000000004	0.003643700000000007	1.3276549690000047e-05	0.0012230267952400007	0.298782	0.037486999999999986	0.089270683524	0.0014052751689999994	0.4726770000000001	-0.06173199999999995	0.22342354632900008	0.0038108398239999936	-0.00389411	-0.00090528	8.195318784000002e-07	1.51640926921e-05	-0.00252956	0.00021954999999999975	6.3986737936e-06	4.820220249999991e-08	0.0037373	0.0003034800000000001	9.210011040000003e-08	1.396741129e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
772.9495334838035	0.16754810581630866	0.028072367762632958	597450.9813128295	988.011662228327	7.321809405480735	53.608892970186155	976167.0446991819	867.0983289543187	1.654991577382134	751859.5120753719	2.7389971212058044	864.1287806168864	574.2225703172761	0.818118	27.29081	0.1505175	0.104206	0.0864546628	0.11819964179999999	0.0182863758	0.127905166	0.0765645511	0.1558333747	0.013179824	-0.0055970598	0.0053837006	0.0011155686	0.0005793871	0.1564241074	-0.026393776600000002	0.0019188181	-0.0018097838	0.0224759005	-0.0073678393999999986	0.12415625849999999	0.0904672585	0.0	0.0422633	0.0072914999999999985	5.316597224999999e-05	0.0017861865268900003	0.29156	-0.007222000000000006	0.0850072336	5.2157284000000094e-05	0.56923	0.09655299999999994	0.32402279289999997	0.009322481808999987	-0.00390528	-1.1170000000000017e-05	1.2476890000000035e-10	1.52512118784e-05	-0.00323981	-0.0007102499999999999	1.04963688361e-05	5.044550624999999e-07	0.0038049	6.759999999999969e-05	4.569759999999958e-09	1.447726401e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
771.9695835924557	-0.9799498913478146	0.9603017895525936	595937.0379919094	994.3599591965738	6.348296968246701	40.300874397050244	988751.7284534118	866.1700955467102	-0.9282334076085591	750250.634419397	0.8616172590005973	865.4398263475623	565.1907958898604	1.1491	38.331711	0.4080313	0.26605100000000004	0.1096328117	0.136370207	0.0333837914	0.1397091068	0.10534950789999999	0.1663497856	0.014388075600000001	-0.001888087	-0.1004542017	0.11692564300000001	0.0900722139	0.1576662975	-0.0193379048	0.0332590858	-0.0889703551	0.1711152223	0.0840193326	0.12248338859999999	0.08440335970000001	0.0	0.0529681	0.010704799999999999	0.00011459274304000003	0.0028056196176100005	0.522351	0.230791	0.272850567201	0.05326448568100002	0.631355	0.062124999999999986	0.398609136025	0.0038595156249999984	-0.00552413	-0.0016188500000000002	2.620675322500001e-06	3.0516012256900007e-05	-0.00329676	-5.695000000000006e-05	1.08686264976e-05	3.2433025000000063e-09	0.00339249	-0.00041240999999999983	1.700820080999998e-07	1.15089884001e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
788.3142393562804	16.344655763824676	267.14777203792715	621439.3399718709	1014.673327945408	20.31336874883425	412.63294992611605	1029561.9624438095	878.7034864394708	12.533390892760508	772119.817080881	157.08588727073203	881.7934330927139	616.2844360825909	2.515722	83.91953999999998	1.6801438999999998	1.07991	-0.0018589504	0.0006341874	0.13664491439999998	-0.0396072257	-0.1433788708	-0.0294548283	0.010890458300000001	0.3002167906	0.2826585251	-0.1079072566	-0.1149475149	-0.047188402000000004	0.034589275499999995	0.2381668066	0.3433837784000001	0.0186128694	-0.2135112905	0.12070688539999999	0.0780538665	0.0	0.0273992	-0.0255689	0.0006537686472100001	0.0007507161606400001	0.13503099999999998	-0.38732	0.018233370961	0.1500167824	-0.076798	-0.7081529999999999	0.005897932804000001	0.5014806714090001	0.00286591	0.008390040000000001	7.039277120160003e-05	8.2134401281e-06	-0.002073	0.00122376	4.2973290000000005e-06	1.4975885376e-06	0.00182425	-0.0015682400000000007	2.4593766976000006e-06	3.3278880625e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
791.6060373046232	3.291797948342833	10.835933732714084	626640.1182971285	1056.5812027466923	41.907874801284265	1756.269970360117	1116363.8379976468	876.3318449140535	-2.3716415254172034	767957.5024104686	5.624683525083238	882.2802884516766	648.3389039540202	3.56225	118.829643	6.72026465	5.4881400000000005	0.2001702024	-0.2927148629	0.5269460542000001	-0.17257709780000002	0.0079344762	-0.15773959869999998	0.2624635143	0.3210360168	-0.3915826186	0.1453288441	-0.454884616	-0.1152154301	0.2487657094	0.42880635380000004	-0.2185385436	-0.1789377553	0.20591297649999998	0.11882825220000001	0.0714402638	0.0	-0.17336600000000002	-0.20076520000000006	0.040306665531040016	0.030055769956000008	-0.564545	-0.699576	0.318711057025	0.489406579776	-0.940991	-0.864193	0.885464062081	0.746829541249	0.0921761	0.08931019000000001	0.007976310037836103	0.008496433411210001	0.00503797	0.00711097	2.5381141720900006e-05	5.05658943409e-05	-0.0008691989999999998	-0.002693449	7.254667515600998e-06	7.555069016009996e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
787.461244933374	-4.1447923712491965	17.179303800765528	620095.2122720192	1027.2753979174715	-29.30580482922073	858.8301966883772	1055294.7431664995	875.9244146582945	-0.4074302557589817	767243.5801944758	0.16599941330782927	881.3513579389622	579.3873667630419	3.331511	111.132645	5.26015845	4.90649	-0.037772634900000004	-0.2071224452	0.1878573198	-0.20128641649999998	-0.1396898125	-0.22728148	0.0768881099	0.2308555061	0.09704151	-0.0471859527	0.1683992318	-0.2269075743	0.1192867428	0.20571172280000002	0.1605803071	0.10947793509999999	-0.038155995899999996	0.1168490784	0.0645849299	0.0	-0.170168	0.003198000000000007	1.022720400000004e-05	0.028957148224000005	-0.08987560000000001	0.4746694	0.008077623475360002	0.22531103929636	-0.416713	0.524278	0.173649724369	0.27486742128400005	0.00938701	-0.08278909000000001	0.006854033423028102	8.811595674009999e-05	0.0045923000000000005	-0.00044566999999999963	2.1089219290000005e-05	1.9862174889999961e-07	-0.0027947	-0.001925501	3.707554101001e-06	7.810348089999997e-06	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
