global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
699.6515596150708	-0.2758967339254923	489512.304871801	0.0761190077907539	990.713579069708	-1.8337334584944076	3.3625783968018603	981513.3957531105	744.5138688245372	0.11193603766491833	0.012529676528122015	554300.9008720802	767.4246330407716	589.8196008472066	1.083304	19.509865	0.039863200000000015	0.0234129	-0.07103865940000001	0.0224856046	-0.09808745740000001	0.0156384486	-0.0588761866	0.0348926211	-0.0429008381	-0.0233305765	0.0355277689	0.0185915447	0.0107546313	-0.0326429347	-0.0776388574	-0.0189101547	0.0344704276	-0.052557716399999996	0.0481095854	-0.0983582593	-0.07624622910000001	0.044576027000000004	-0.1879414516	-0.006192290699999999	-0.0098708807	-0.001662622	-0.013004899399999999	-0.0703907133	-0.0753776553	-0.042636059500000004	-0.0667976568	-0.0215322447	0.12058290140000001	-0.0020540582999999998	-0.0638838341	0.0602685995	0.0312768513	0.024800631099999998	-0.0548967767	0.009083632900000001	0.0927326058	0.010639947700000001	0.2316768232	0.0703720801	0.0659393167	0.0855562115	0.09189045470000001	0.0263586627	0.016728424	-0.0108804376	-0.0256792487	0.0443123547	0.12299116539999999	-0.0804207998	0.0423021267	-0.0537542939	0.0504425502	0.0021180544	0.0246725297	-0.0618263805	-0.0754997328	0.0702344065	0.12454086589999999	0.044508121100000006	-0.0631269168	-0.06982661230000001	0.0158564559	0.044928388	-0.043269094	0.0199549744	0.0827313675	0.0121279914	0.059557368099999994	0.0477560224	-0.0627558044	-0.051147985099999994	0.0337072469	-0.014102306499999996	0.0761753733	0.0619943439	-0.11458539109999999	-0.0123324029	-0.0768118552	0.0379040773	0.1577385452	-0.08537895179999999	0.0712224057	-0.0137494826	-0.0893851812	-0.1043264501	0.0	0.136598	0.00015399999999995972	2.3715999999987598e-08	0.018659013604	0.0943478	-0.0007966999999999974	0.008901507364840001	6.347308899999958e-07	0.15803699999999998	0.016210999999999975	0.024975693368999997	0.00026279652099999915	-0.00131222	-0.00013418999999999996	1.8006956099999988e-08	1.7219213284e-06	-0.0011849600000000005	0.00027958999999999954	7.817056809999973e-08	1.4041302016000013e-06	0.00142098	4.025000000000014e-05	2.0191841604e-06	1.620062500000011e-09	0.0	0.0	0.0	0.0	0.0
699.6655116928322	0.01395207776135976	489531.82825239276	0.00019466047385902958	988.2744386080922	-2.4391404616158066	5.949406191491373	976686.3660061399	745.1449662900682	0.6310974655309565	0.3982840109995968	555241.0207874269	768.0292846756212	588.533329117455	1.154492	20.791927	0.0363904	0.017156499999999998	-0.0863092347	-0.1141773319	-0.0056989721	-0.054034203499999996	0.026693554300000002	-0.0246369039	0.0133395575	-0.0252331321	0.038223631200000004	0.0713266363	-0.0784994802	-0.0255629078	0.0031114699	-0.08744947730000001	0.0767650304	-0.0416050086	-0.0820032638	0.0771129863	0.0489126188	0.06951518799999999	-0.0102335627	-0.0480855696	0.0072696499	-0.046678669299999996	0.0244809763	-0.10132708	-0.09646685699999999	0.08139148780000001	0.05488138769999999	0.0780852342	0.0621556932	-0.1243648323	-0.0102538045	-0.0183569651	0.0316721242	-0.015235451399999999	-0.0924039215	0.0447668942	-0.0243899075	-0.0286267145	-0.051303343099999996	0.12945170050000002	-0.0259031771	-0.009086036	-0.0513767026	-0.045461281500000006	0.06748161150000001	-0.1486319177	-0.059372700599999995	0.06933854019999999	-0.0005504191	-0.0326640911	0.0711473474	-0.0672512863	-0.0111634293	-0.0065690173	-0.1228780956	-0.066474136	-0.0359012629	-0.0072701213	-0.0227308998	-0.07737204	0.0051564767999999995	0.1070743659	0.0073590151000000005	0.08443442779999999	-0.0816703451	0.061983511799999995	0.0797483553	-0.043886481399999996	0.0061646771999999996	0.0209292031	0.0687048453	-0.056395468399999996	-0.024295170699999997	-0.064621668	-0.059869043399999995	0.006658194	-0.042329039400000004	0.0176161613	-0.1021182235	-0.0195836063	-0.029180335800000002	-0.021797959	0.0697317824	-0.017646435	-0.0925544796	-0.10205722539999999	0.0	0.124551	-0.012047000000000002	0.00014513020900000005	0.015512951601	0.08475539999999998	-0.009592400000000029	0.0071834778291599965	9.201413776000057e-05	0.151802	-0.0062349999999999905	0.023043847204	3.8875224999999876e-05	-0.00131222	0.0	0.0	1.7219213284e-06	-0.0012847000000000002	-9.973999999999965e-05	9.948067599999928e-09	1.6504540900000004e-06	0.00149156	7.057999999999999e-05	2.2247512336000003e-06	4.981536399999999e-09	0.0	0.0	0.0	0.0	0.0
699.9400222519788	0.2745105591466199	489916.03475010063	0.07535604708298993	991.3743057719521	3.0998671638599262	9.609176433576982	982823.01414482	744.7429064494461	-0.40205984062208705	0.161652115441058	554641.9967067684	767.6781072252887	589.4210354223062	1.160518	20.90045	0.035430799999999985	0.0220561	-0.0898311958	0.0390778145	0.0883921466	0.0873619212	0.0132087725	0.008625181400000001	0.0011211421000000001	-0.0191463932	0.0725985571	0.055898221500000005	-0.06019331980000001	0.059732075	0.09190050849999999	0.0372520485	0.0173604365	-0.0693055717	0.0012060626	0.0442782612	0.0531078769	-0.0286890531	-0.0127148621	0.010106463000000001	0.0182110498	0.0954587894	0.0860557337	0.0654774229	-0.15147856980000002	-0.0592329213	-0.0003131688	0.005842899699999999	0.023117516600000002	-0.1024978801	0.0118593629	0.0050438859	0.053173142400000005	0.0495804806	-0.0422849374	0.0024189843	0.0319735636	0.0776915076	-0.0168328862	-0.1590188521	0.0376316216	-0.0043696844	-0.036679455699999995	0.0569750717	-0.0004920622	0.0615586235	-0.072897405	-0.0028625665999999998	-0.0379505996	-0.0459688255	0.0417998829	0.0180439335	0.0024880894	-0.1151139538	-0.0488900033	-0.006724505899999999	0.13206249679999998	0.0641752721	-0.0008516538999999999	0.0144980078	0.0616808496	-0.08432741949999999	-0.0018034383	0.072899353	0.030134591000000002	-0.05727292780000001	0.035338813399999995	0.0128748801	0.06806836919999999	0.0166165432	-0.0968987034	-0.023582772400000004	0.0176327856	-0.0686054418	-0.0019305176	-0.0008195083	0.0203490872	0.1085501122	-0.0044752713	-0.0022495598	0.0205607028	0.0159105124	0.06821789639999999	-0.021519841600000002	-0.0954459511	-0.0992434813	0.0	0.108562	-0.015989000000000003	0.0002556481210000001	0.011785707843999998	0.0701881	-0.014567299999999976	0.0049263693816099996	0.0002122062292899993	0.153386	0.0015840000000000019	0.023527264996	2.5090560000000067e-06	-0.00131222	0.0	0.0	1.7219213284e-06	-0.00135051	-6.580999999999991e-05	4.3309560999999885e-09	1.8238772601e-06	0.00149156	0.0	2.2247512336000003e-06	0.0	0.0	0.0	0.0	0.0	0.0
700.0224689837323	0.08244673175352091	490031.4570820805	0.006797463576837033	995.7236125307907	4.3493067588385665	18.91646928247883	991465.512551368	744.7155148195686	-0.02739162987745658	0.000750301387343572	554601.1980129753	768.0007621028412	587.2016582512542	1.183843	21.32053	0.14669040000000005	0.07838200000000001	-0.0946055465	0.0537409555	-0.1018855032	0.0052695489000000005	0.0641524091	-0.1544208001	0.0279677287	0.0238979363	0.0985683398	-0.12683843820000001	-0.026785663199999997	0.028638199500000006	-0.0550716865	0.080352693	0.0907734452	-0.08412258800000001	-0.042047265300000004	-0.1125528318	-0.0041557983	0.022215480699999998	0.1012787308	-0.0255663161	0.0470730309	-0.0936244016	0.060730327599999995	0.0235003966	-0.0113099746	0.1012462989	0.021800636	0.0551068552	-0.0459285006	0.046937046600000004	0.06409870620000001	-0.09035024009999999	-0.0052680527	-0.06250171639999999	-0.0933005348	-0.10499874810000001	0.0164770791	-0.0201179493	-0.0494527395	0.092633577	-0.1368513558	0.0370052622	0.1133476544	-0.05565923	0.0673196725	-0.046226955099999995	-0.0114298433	0.0910619095	0.1345069749	0.0502203543	0.0065201065	0.013150149299999999	0.1569200369	-0.0440328642	0.0505474238	-0.026697002	-0.0295143228	-0.05835825980000001	-0.1220361911	-0.0352234667	0.0054382765	0.0161014545	0.0572871838	0.021978118999999997	0.0296585483	-0.056085998	0.0139247651	-0.1191787541	0.005335779200000001	0.0117457225	-0.0696797073	0.0723691581	-0.0176691276	0.0391193364	0.06958398360000001	0.038145129900000005	-0.014568260100000001	0.021111872400000002	-0.0012966401	-0.0955168465	-0.0496127487	-0.0302401614	0.0666812526	-0.0253645343	-0.09805091640000001	-0.09590023019999999	0.0	0.133023	0.02446100000000001	0.0005983405210000006	0.017695118529	0.133383	0.06319490000000001	0.017791024689000002	0.00399359538601	0.171455	0.018068999999999998	0.029396817025	0.00032648876100000004	-0.00188301	-0.0005707900000000001	3.258012241000001e-07	3.5457266601e-06	-0.00131045	4.0060000000000175e-05	1.6048036000000147e-09	1.7172792024999995e-06	0.0012831	-0.00020846000000000018	1.6463456099999997e-06	4.3455571600000064e-08	0.0	0.0	0.0	0.0	0.0
700.8208844677957	0.7984154840634119	491149.9121062235	0.6374672851922123	995.6445610080797	-0.07905152271098359	0.0062491432429251535	991308.0918649716	745.4586431034911	0.7431282839224878	0.5522396463655815	555708.5885776981	768.6929188383333	593.3932091915294	1.208701	21.768206	0.12361440000000005	0.0712567	-0.0703655681	-0.0079299442	-0.026772985699999998	-0.07935701790000001	0.1313182257	0.12239522650000001	0.008578196	0.0032555233000000003	-0.0416077896	-0.027171204900000002	-0.08596327050000001	-0.0067356456	0.0683965964	-0.0374991064	0.1409205958	0.0368844845	-0.0442721454	0.0627026895	0.0279746937	-0.111733179	0.0570016994	-0.0032049009999999996	-0.0046859469	-0.04908959139999999	-0.06496577099999999	-0.1376177865	0.049258492300000005	0.15007326210000002	-0.062309172999999995	0.0022029537	-0.0641741222	0.0810455521	0.1157923712	0.041275052799999996	-0.0710557391	0.015438063	0.0386492224	-0.0207584467	-0.0083760393	-0.1448792279	0.074613524	-0.0011352700999999999	-0.0242309474	0.0081302545	-0.0784805491	0.019054452	-0.1308937564	-0.0649992551	-0.0743475479	-0.047044841100000005	0.029903403	-0.0828260283	0.1395848498	-0.019769866100000002	0.0408257467	0.0602640761	-0.1218669215	-0.0018895379	0.0270986995	-0.1104273433	0.0598181787	-0.1464206973	0.038579776499999996	0.0734119821	0.06303557679999999	-0.010742681499999998	-0.0487436225	0.085342825	0.0111388487	-0.0598017854	0.0488712238	-0.074077997	-0.0323634743	0.1280779962	0.0994604935	-0.0281813331	0.016698321699999998	0.0369482423	0.0379985393	0.0333275578	0.0027376334000000003	-0.0802705043	-0.0141260096	0.16133595439999998	0.0651223638	-0.029175383	-0.1003615558	-0.09204531	0.0	0.123035	-0.009988000000000009	9.976014400000022e-05	0.015137611224999997	0.07237309999999998	-0.06100990000000003	0.0052378656036099975	0.0037222078980100014	0.153503	-0.017951999999999996	0.023563171009	0.0003222743039999999	-0.00148844	0.0003945700000000001	1.556854849000001e-07	2.2154536336e-06	-0.00121787	9.257999999999988e-05	8.571056399999978e-09	1.4832073369e-06	0.00107696	-0.00020613999999999984	1.1598428416000002e-06	4.2493699599999934e-08	0.0	0.0	0.0	0.0	0.0
700.8396061911957	0.018721723399949042	491176.15360623033	0.00035050292706419954	992.0149013410833	-3.6296596669964174	13.174429298220543	984093.5644827592	745.781513647357	0.3228705438658608	0.10424538809623674	556190.0660981429	767.5953917642266	590.5496078204167	1.140783	20.545031	0.07451109999999997	0.0436713	-0.06886958900000001	0.0551266715	0.1073264981	0.0211773169	0.0092553807	0.0124204346	0.073206248	0.0735728353	0.0693341151	0.1264284642	0.060817743499999986	-0.0282233382	0.12060370960000001	-0.0157494877	-0.0056427118	-0.0260687467	-0.1121409233	0.0124905957	0.134238701	-0.09423321679999999	-0.0061145929	-0.0368760592	-0.0392779969	0.0689484125	-0.0417381075	-0.0049625191	-0.0696795191	0.0386782218	0.1418991101	0.0548177459	0.1094185442	0.0100420189	-0.0012164347	0.08455412400000001	-0.08651995189999999	-0.028192943199999997	0.010339680799999999	-0.0295394798	0.0350272544	0.004816759	0.1325850412	-0.0153428872	0.1599164013	-0.1484134097	0.1567199786	-0.0273967944	-0.1124779763	-0.17440798329999999	-0.0927618691	-0.045592834000000006	0.0485707722	0.0819340771	-0.039009119700000004	0.052328429800000006	-0.05325385480000002	-0.076686589	-0.07014829	-0.1480481308	0.089932908	-0.024403828500000002	-0.0209269966	0.0094110006	0.07422792889999999	-0.009626335699999999	-0.0362205388	-0.0233002821	-0.0291704027	-0.0030715531	0.069426943	-0.0256376657	0.005401178	0.21087655170000005	-0.0348153479	0.0611612181	-0.06911293269999999	-0.1006891049	0.037420261499999996	0.06742541889999999	-0.08434117140000001	0.048792194000000004	0.11790614619999999	-0.0398453558	-0.14715852029999998	-0.0173592469	0.0635417498	-0.032947302799999995	-0.1023709334	-0.0876992882	0.0	0.152972	0.029937000000000005	0.0008962239690000002	0.023400432784000003	0.057234	-0.015139099999999982	0.0032757307559999997	0.00022919234880999946	0.15351900000000002	1.6000000000016e-05	0.023568083361000004	2.5600000000051207e-10	-0.00148515	3.2899999999999765e-06	1.0824099999999851e-11	2.2056705225e-06	-0.00138836	-0.00017048999999999992	2.906684009999997e-08	1.9275434896e-06	0.00149156	0.0004146	2.2247512336000003e-06	1.7189316000000001e-07	0.0	0.0	0.0	0.0	0.0
700.9061693450136	0.0665631538179241	491269.45822590095	0.004430653446188624	999.2449241480265	7.230022806943225	52.27322978891919	998490.4184355951	746.3162665046863	0.5347528573292948	0.2859606184218451	556987.9696494939	769.6319034607228	601.2912663221358	1.184976	21.340931	0.1389465	0.104636	-0.0602533128	0.0307924395	-0.1502110074	0.0121776418	-0.0096345328	-0.0202606231	0.1525280446	-0.0595569247	-0.0204341319	-0.0921842767	-0.010783321799999999	-0.07927593919999999	0.038181717000000004	-0.0089533088	0.09524217130000001	0.061243967	-0.0900702188	-0.0963982185	0.1220437645	-0.061562810999999995	0.071268835	-0.060415487000000004	0.0796096461	-0.09540130640000001	-0.17389095079999994	0.0830216311	-0.0202015192	-0.1824126627	0.0650853359	-0.0034802904999999998	0.0086544144	-0.011822268700000001	0.1055569356	-0.0234660658	-0.0647475916	0.0301224668	-0.046599365499999996	-0.1759486878	0.0020732864000000003	0.147980117	-0.106197915	0.0998533452	0.0385684347	0.0153719368	-0.0827598098	0.1277514297	-0.0598109192	0.0745750952	-0.0427146133	0.0327877273	-0.0759103399	-0.029526066400000002	0.007797676	-0.0308658262	0.12631577019999998	0.0712410939	-0.0123966397	-0.0654181964	0.0591711886	-0.0804117093	-0.0761842321	0.0912231387	0.006711935	0.053436199000000004	0.1283456014	-0.053947073600000006	0.0057880807999999995	-0.1592113267	0.1233944335	0.0226709067	0.0104517916	0.0245687496	-0.08939226480000001	0.0448368379	0.030353322999999998	-0.030396651400000002	0.0029144440999999996	-0.026757171200000002	0.10991094960000004	0.1159126231	-0.0413416397	-0.0221140343	-0.21691110309999997	0.0726489636	0.0619399382	-0.036675261	-0.1040730175	-0.0828853527	0.0	0.144046	-0.008925999999999991	7.96734759999998e-05	0.020749250116	0.159356	0.102122	0.025394334736	0.010428902884	0.170796	0.017276999999999987	0.029171273616	0.0002984947289999996	-0.00159546	-0.00011030999999999995	1.2168296099999992e-08	2.5454926116e-06	-0.00128624	0.00010212000000000003	1.0428494400000006e-08	1.6544133375999996e-06	0.00149156	0.0	2.2247512336000003e-06	0.0	0.0	0.0	0.0	0.0	0.0
699.8751664461787	-1.0310028988349131	489825.2486080664	1.0629669774059942	991.2826518325768	-7.962272315449695	63.397780425376645	982641.2958242256	745.478973569265	-0.8372929354212602	0.7010594597063505	555738.9000338849	768.5055040086983	590.5061026356723	1.230522	22.161201	0.15752529999999998	0.123061	-0.09633063369999999	-0.11912998470000001	0.005285653299999999	0.0325364682	-0.0799051633	-0.10205030679999999	-0.1074815629	-0.0248928162	0.0677828344	0.052621094400000006	0.0509706366	-0.0090284294	-0.052901099900000005	-0.10957328890000001	-0.0194434661	-0.1397874125	-0.083488236	-0.010111984499999999	-0.08570139789999999	-0.0393995121	-0.029025800600000002	0.0825439474	-0.0113267624	-0.0870032076	-0.0230056252	-0.0769054032	-0.183003177	-0.0751332958	-0.0832071006	0.0199937553	0.0229416608	0.0062546603	0.1360198852	0.0702529293	-0.1601445292	0.0094021503	0.1117702952	0.023991430499999997	0.16231569380000002	-0.11002094960000001	0.0068057129	-0.0547691057	-0.08874300550000001	-0.1338703065	-0.1735382402	-0.022970786899999998	-0.056172075599999996	-0.019557460800000002	0.0138285353	0.0169447307	0.0159871552	-0.043720279800000005	-0.0723461092	-0.09622138449999999	-0.040432415	-0.11209118720000001	-0.0251873704	-0.06508745190000001	-0.1539547426	-0.046333813700000004	0.018193851	0.016686044	0.0852155627	0.0810557683	0.0193150014	-0.0457934577	-0.0785926405	0.0147789676	0.0586339512	-0.0724784363	-0.0197745653	-0.0077536082	-0.1308096205	-0.0648785924	0.0878929858	-0.0015420946	0.024646926800000003	0.0725148637	-0.0106368103	0.0350717703	0.0280287002	0.1564058546	-0.039409482	-0.051264400700000004	0.060317463099999996	-0.0403542832	-0.10546269890000001	-0.077629188	0.0	0.134486	-0.009560000000000013	9.139360000000024e-05	0.018086484196	0.0384297	-0.12092629999999999	0.0014768418420899995	0.01462317003169	0.164183	-0.006613000000000008	0.026956057489	4.37317690000001e-05	-0.00136107	0.0002343899999999999	5.493867209999996e-08	1.8525115449e-06	-0.0014603699999999995	-0.00017412999999999955	3.0321256899999836e-08	2.1326805368999984e-06	0.00149156	0.0	2.2247512336000003e-06	0.0	0.0	0.0	0.0	0.0	0.0
700.3016410155867	0.4264745694080148	490422.3884091237	0.1818805583517516	995.7290135665038	4.446361733927006	19.77013266893037	991476.2684581229	744.3634992023902	-1.1154743668747642	1.244283063154656	554077.0189448268	767.8604633344687	597.2289627335573	1.3061969999999998	23.524075	0.1130622	0.066893	-0.0466504155	0.13506999449999998	-0.1109470941	0.0456561829	0.0985282717	-0.0603147315	0.0046018649	0.0402167292	0.1045290714	-0.12754973890000001	0.0014637012	0.0441824375	-0.0552792161	0.1178614645	0.1263582418	0.0016121129	-0.0481674158	-0.1178618653	-0.1244427317	-0.0070760319999999995	0.0057660407999999995	-0.0090270882	-0.0786048438	-0.0024001588	0.0573986811	-0.0819145316	0.06601687490000001	-0.0064890738	-0.0164608263	-0.022989032000000003	0.1244957864	0.0004967101000000001	-0.042493076	-0.06514681209999999	-0.1452086593	-0.09990259039999999	-0.08806211550000001	0.0065696183	-0.0016916010999999999	0.0385551372	-0.0628277885	0.020447891699999998	-0.0365908175	0.09448518289999999	0.0406438781	-0.1812490391	-0.05340124190000002	-0.0191168072	0.0513540604	-0.0250779585	-0.005922492099999999	0.11342315119999999	-0.057992465300000004	0.0724790676	0.1528899396	-0.0033759492999999997	0.0392339677	-0.0415802516	-0.041396436	-0.0339592607	-0.0846688068	-0.0519187785	0.0153531225	-0.10672401890000001	-0.0195504182	0.0146656979	0.004284822	-0.0181989835	0.027818721	-0.151521846	0.11492562419999999	-0.0225909546	0.0015437582999999998	0.0596362686	0.0888456703	-0.0112084617	0.00020437639999999998	0.0319017422	0.005747115600000001	-0.089979591	-0.0655097141	0.0113010177	0.0018242445000000002	-0.0394445338	0.0586748659	-0.0439794606	-0.10653580609999999	-0.071958838	0.0	0.143217	0.008731000000000017	7.62303610000003e-05	0.020511109089	0.0997254	0.0612957	0.009945155405159998	0.0037571628384899993	0.15426099999999998	-0.009922000000000014	0.023796456120999995	9.844608400000029e-05	-0.0016985	-0.00033742999999999984	1.1385900489999993e-07	2.88490225e-06	-0.0012142800000000005	0.00024608999999999894	6.056028809999947e-08	1.4744759184000013e-06	0.0015703099999999995	7.874999999999941e-05	2.465873496099998e-06	6.201562499999904e-09	0.0	0.0	0.0	0.0	0.0
700.417252229839	0.11561121425233978	490584.32722119795	0.013365952860900412	992.4831547706398	-3.245858795864024	10.53559932268785	985022.8125034815	745.4807270127002	1.1172278103099416	1.2481979801299468	555741.514347384	768.1226826474323	590.2255192610777	1.193792	21.499712	0.03823109999999997	0.0245067	-0.07859081400000001	-0.11223430779999999	-0.0213799658	-0.1028109723	0.1447295642	-0.0187925405	-0.0402658058	-0.021118949799999998	-0.1071562309	0.044362913600000005	-0.036253298999999996	0.0131855305	-0.0209090644	-0.0861472136	0.0973684551	0.0262573164	-0.049864068899999996	0.0731714398	-0.1227218527	0.0811806266	0.0511734608	-0.0532245441	-0.0319129141	0.0075024874	-0.041473725600000004	-0.0757679526	-0.0976141624	0.0572399029	0.0092823621	0.0371545572	-0.1308589085	0.0723521424	0.028994535699999997	0.0629015183	-0.09208497289999999	0.0340475212	-0.0688522852	0.0300733985	-0.061331055999999995	-0.0247553247	-0.052465124800000006	0.1311261869	-0.0775914094	0.08291660690000001	0.0096496214	-0.060764761699999996	0.08814523839999999	-0.012489676100000001	0.0878803584	-0.0551227089	-0.012916315900000001	0.0457194597	-0.0495314196	-0.0599499695	-0.0441866333	0.0511950592	-0.1058390572	0.0091323263	-0.0824326576	-0.07488722	-0.06833176120000001	-0.1299822639	-0.0999134241	0.0068024978000000005	0.1114133118	0.0327740939	-0.0477441896	0.0077730753000000005	0.0317515031	-0.0854282866	-0.0702188207	-0.014083411399999999	-0.08163189309999999	0.06113519360000001	-0.013388463799999998	0.0230054137	-0.021183061800000003	-0.045326250400000004	0.058371636500000004	-0.011761336	-0.0144061829	0.0814724565	0.0876471664	-0.0497570876	0.0570126945	-0.0475459561	-0.1072891178	-0.0659045565	0.0	0.143553	0.0003359999999999752	1.1289599999998336e-07	0.020607463809	0.0991748	-0.0005505999999999843	0.009835640955040002	3.0316035999998285e-07	0.13450299999999998	-0.019758	0.018091057009	0.00039037856399999984	-0.00151152	0.00018698	3.49615204e-08	2.2846927104e-06	-0.00130028	-8.599999999999949e-05	7.395999999999912e-09	1.6907280784e-06	0.00149156	-7.874999999999941e-05	2.2247512336000003e-06	6.201562499999904e-09	0.0	0.0	0.0	0.0	0.0
701.1726873742815	0.7554351444424583	491643.1375196719	0.5706822574587979	1003.1128840573977	10.62972928675788	112.99114470975815	1006235.45816195	745.6420438087255	0.16131679602528948	0.02602310867986485	555982.0574952533	768.0267284073062	600.1576805224544	1.335292	24.048059	0.0235871	0.0151517	-0.0270645534	0.17855076309999998	0.09008631060000001	-0.0536590276	0.0174806461	0.070200504	-0.1030148633	0.22847054190000002	-0.0044122831	-0.0036698291	0.17892307629999998	-0.0222783439	0.094871985	0.0616104776	-0.08824050929999999	0.0077151218	-0.1474560244	-0.0426162842	-0.0929641167	-0.103183013	-0.15321074070000001	-0.1690740044	-0.1377838043	-0.030116357799999997	0.013445423799999998	0.11230115539999999	0.0219262101	0.0974733814	0.027999173999999998	0.0069521702	-0.0124428397	0.11766287689999999	-0.007553685799999999	0.057817753099999994	-0.0374144521	0.038384220499999996	0.011485558500000001	-0.050274153700000004	0.0734176506	-0.0047394674	0.043983931100000005	-0.0860956472	0.0446127613	0.158652286	-0.0283192527	0.11242427710000001	0.16386410880000002	0.0646110577	-0.0772264234	-0.0176690962	-0.0221910908	0.14802045619999998	0.014574848500000001	0.1606401417	-0.0892527927	-0.0345260408	0.020915989	-0.1548462825	-0.0333981241	-0.1248948498	0.1504913639	-0.049775359000000005	-0.0754804067	-0.0640924037	0.0036786094	-0.0926446433	0.0325750891	-0.16406071220000001	-0.0033327321999999998	0.0030432234000000004	-0.0216737404	-0.016088412399999998	0.0514286925	-0.0104935883	0.0571018746	0.0302390723	0.0494129372	0.0102094755	0.0632967945	0.0934598655	-0.2086645545	0.14652028220000002	-0.0038127752	0.1466533783	0.0553315035	-0.0510490108	-0.1077203727	-0.05949864570000001	0.0	0.14345500000000005	-9.799999999993148e-05	9.60399999998657e-09	0.020579337025000016	0.0971147	-0.002060100000000009	0.00943126495609	4.244012010000038e-06	0.124657	-0.009845999999999994	0.015539367648999996	9.694371599999987e-05	-0.00151152	0.0	0.0	2.2846927104e-06	-0.00153194	-0.0002316600000000001	5.366635560000003e-08	2.3468401636000003e-06	0.00149156	0.0	2.2247512336000003e-06	0.0	0.0	0.0	0.0	0.0	0.0
