trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_der,trans_y_der,trans_z_der,rot_x_der,rot_y_der,rot_z_der,trans_x_2,trans_y_2,trans_z_2,rot_x_2,rot_y_2,rot_z_2,trans_x_der_2,trans_y_der_2,trans_z_der_2,rot_x_der_2,rot_y_der_2,rot_z_der_2,a_comp_cor_00,a_comp_cor_01,a_comp_cor_02,a_comp_cor_03,a_comp_cor_04,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.10,0.11,0.12,0.13,0.14,initdum_1.0,initdum_2.0,initdum_3.0
-0.0947777,-0.494218,-0.805536,-0.009459,-0.00289047,0.000738274,-0.0112785,-0.018561,0.015365,-8.79e-06,8.932e-05,0.000287321,0.0089828124,0.24425143,0.64888825,8.9472681e-05,8.3548168e-06,5.450485e-07,0.00012720456,0.00034451072,0.00023608323,7.72641e-11,7.9780624e-09,8.2553357e-08,-0.085766868,-0.066417261,-0.049938961,-0.054401807,-0.060530048,80.959628,35.309886,0.3363319,60.421968,-45.551485,-0.97995338,36.666862,43.00615,1.8664935,63.803235,-28.932044,-2.4948258,69.627005,17.76908,3.0341856,0,0,0
-0.0861801,-0.487768,-0.841856,-0.00789235,-0.00245346,0.000921648,0.0085976,0.00645,-0.03632,0.00156665,0.00043701,0.000183374,0.0074270096,0.23791762,0.70872152,6.2289189e-05,6.019466e-06,8.4943504e-07,7.3918726e-05,4.16025e-05,0.0013191424,2.4543922e-06,1.9097774e-07,3.3626024e-08,0.11452496,-0.035218317,-0.16736492,-0.047288894,-0.10642116,40.928501,67.645153,7.6903848,70.238375,-40.378429,-15.006936,48.885453,9.8377235,20.905128,43.127014,13.649217,-21.960542,76.255341,-9.5743849,20.722606,0,0,0
-0.0807918,-0.450491,-0.775621,-0.00914792,-0.00297979,0.0005349,0.0053883,0.037277,0.066235,-0.00125557,-0.00052633,-0.000386748,0.0065273149,0.20294214,0.60158794,8.368444e-05,8.8791484e-06,2.8611801e-07,2.9033777e-05,0.0013895747,0.0043870752,1.576456e-06,2.7702327e-07,1.4957402e-07,-0.035521253,0.049256714,-0.10915298,0.052678703,0.035848571,7.7825467,73.171605,27.619502,43.535548,16.868947,-30.544549,61.838707,-25.216553,22.101022,52.332599,11.415135,-6.971502,57.452607,12.181875,-2.9535262,0,0,0
-0.106183,-0.383242,-0.784557,-0.00996757,-0.00365217,0.00034283,-0.0253912,0.067249,-0.008936,-0.00081965,-0.00067238,-0.00019207,0.011274829,0.14687443,0.61552969,9.9352452e-05,1.3338346e-05,1.1753241e-07,0.00064471304,0.004522428,7.9852096e-05,6.7182612e-07,4.5209486e-07,3.6890885e-08,-0.13474602,-0.10642555,-0.090360099,-0.031024248,-0.034355058,-6.9778604,47.906361,40.025651,9.2926121,60.945762,-9.8338796,35.76762,13.117833,-12.263298,59.343279,-16.216265,20.620719,69.107106,7.1482344,-6.6208587,0,0,0
-0.0948811,-0.575871,-0.750829,-0.009686,-0.00297979,0.000549958,0.0113019,-0.192629,0.033728,0.00028157,0.00067238,0.000207128,0.0090024231,0.33162741,0.56374419,9.3818596e-05,8.8791484e-06,3.024538e-07,0.00012773294,0.037105932,0.001137578,7.9281665e-08,4.5209486e-07,4.2902008e-08,0.060826618,-0.15048206,0.0073542894,0.038125214,-0.053459756,-7.2372391,15.019786,33.145954,-5.3904359,48.925984,26.702826,4.3240022,57.514705,-12.953254,28.924291,23.408307,-9.2055843,63.44184,-5.9892325,18.802733,0,0,0
-0.107307,-0.451149,-0.719419,-0.0107021,-0.00297979,0.000126442,-0.0124259,0.124722,0.03141,-0.0010161,0,-0.000423516,0.011514792,0.20353542,0.5175637,0.00011453494,8.8791484e-06,1.5987579e-08,0.00015440299,0.015555577,0.0009865881,1.0324592e-06,0,1.793658e-07,0.044502048,-0.098796119,-0.0003534594,-0.0069683009,0.15365852,-3.5165271,-3.4613334,14.760407,-5.3917047,14.684317,34.242936,-5.864559,41.632179,26.071087,4.2274712,55.115808,-7.0106809,31.694197,37.412909,-11.654499,0,0,0
-0.107509,-0.462309,-0.724415,-0.0102505,-0.00289151,0.000240676,-0.000202,-0.01116,-0.004996,0.0004516,8.828e-05,0.000114234,0.011558185,0.21372961,0.52477709,0.00010507275,8.3608301e-06,5.7924937e-08,4.0804e-08,0.0001245456,2.4960016e-05,2.0394256e-07,7.7933584e-09,1.3049407e-08,0.012812037,0.04776302,0.01520512,-0.021043313,0.11511698,-1.0602419,-6.1769972,0.25937865,-2.2882157,-3.1022203,14.683048,-4.0480049,8.3720071,31.443618,-2.1326453,31.056937,30.418988,8.8451177,54.596722,5.6652664,0,0,0
-0.116464,-0.499914,-0.727107,-0.00988354,-0.00297979,0.000419416,-0.008955,-0.037605,-0.002692,0.00036696,-8.828e-05,0.00017874,0.013563863,0.24991401,0.52868459,9.7684363e-05,8.8791484e-06,1.7590978e-07,8.0192025e-05,0.001414136,7.246864e-06,1.3465964e-07,7.7933584e-09,3.1947988e-08,-0.047991596,0.099960333,0.063747996,0.02903727,-0.0015162713,0.14863389,-3.3288291,-3.720712,-1.4962531,-4.875405,0.001268743,0.71170926,-4.7097747,10.188561,-3.651617,5.3842624,24.69682,4.0765574,30.651825,31.747643,0,0,0
-0.122992,-0.369821,-0.775372,-0.0111821,-0.00323392,-0.000290097,-0.006528,0.130093,-0.048265,-0.00129856,-0.00025413,-0.000709513,0.015127032,0.13676757,0.60120174,0.00012503936,1.0458239e-05,8.4156269e-08,4.2614784e-05,0.016924189,0.0023295102,1.6862581e-06,6.4582057e-08,5.034087e-07,-0.061278336,-0.078985374,0.016150991,-0.0085751242,0.015842358,8.021241,-1.0547662,-2.4562852,-16.004363,-2.2707424,-3.103489,22.726914,-4.0032972,-1.8165541,-24.510869,-2.0771444,6.3601165,23.764269,8.8376403,22.849079,0,0,0
-0.119975,-0.613689,-0.77468,-0.0101347,-0.00297979,8.70847e-05,0.003017,-0.243868,0.000692,0.0010474,0.00025413,0.0003771817,0.014394001,0.37661419,0.6001291,0.00010271214,8.8791484e-06,7.583745e-09,9.102289e-06,0.059471601,4.78864e-07,1.0970468e-06,6.4582057e-08,1.4226603e-07,0.1740484,-0.016200925,-0.048731318,-0.0021179894,-0.096359472,35.646218,-0.18769801,-0.8725439,-46.531439,-0.51629968,-1.771916,44.872643,-1.1547843,-2.8932206,-31.42687,-1.1567913,-0.97585403,20.803266,1.0423718,7.8027459,0,0,0
-0.141726,-0.486483,-0.754019,-0.0101974,-0.00327934,-0.000182456,-0.021751,0.127206,0.020661,-6.27e-05,-0.00029955,-0.0002695407,0.020086259,0.23666571,0.56854465,0.00010398697,1.0754071e-05,3.3290192e-08,0.000473106,0.016181366,0.00042687692,3.93129e-09,8.9730202e-08,7.2652189e-08,0.014587002,0.099666633,-0.014294927,0.095546802,0.050678365,75.67187,-0.0054756973,-0.18222231,-56.365318,-0.017473317,-0.49882636,32.609345,-0.044707646,-1.1100766,-10.80615,-0.055500918,-1.1012903,14.182407,0.0074774136,1.0348944,0,0,0
-0.144533,-0.461309,-0.774411,-0.0102345,-0.00383449,0.000116657,-0.002807,0.025174,-0.020392,-3.71e-05,-0.00055515,0.000299113,0.020889788,0.21280599,0.5997124,0.00010474499,1.4703314e-05,1.3608856e-08,7.879249e-06,0.00063373028,0.00041583366,1.37641e-09,3.0819152e-07,8.9468587e-08,-0.072846288,0.052574546,-0.0064975338,0.027006998,0.030576591,108.81782,0,-0.0054756973,-29.662492,0,-0.017473317,19.656091,0,-0.044707646,-20.011735,0,-0.055500918,32.98514,0,0.0074774136,0,0,0
-0.131513,-0.46086,-0.812929,-0.0108135,-0.00336659,-0.000101959,0.01302,0.000449,-0.038518,-0.000579,0.0004679,-0.000218616,0.017295669,0.21239194,0.66085356,0.00011693178,1.1333928e-05,1.0395638e-08,0.0001695204,2.01601e-07,0.0014836363,3.35241e-07,2.1893041e-07,4.7792955e-08,-0.042229983,-0.080190843,0.049579711,-0.028041305,0.020256444,123.57823,0,0,4.580444,0,0,45.727178,0,0,-27.022416,0,0,21.330641,0,0,0,0,0
-0.0957009,-0.534091,-0.812603,-0.00972414,-0.00262043,0.000250612,0.0358121,-0.073231,0.000326,0.00108936,0.00074616,0.000352571,0.0091586623,0.2852532,0.66032364,9.4558899e-05,6.8666534e-06,6.2806375e-08,0.0012825065,0.0053627794,1.06276e-07,1.1867052e-06,5.5675475e-07,1.2430631e-07,0.13661677,0.029528856,-0.13099482,-0.074946426,-0.055829913,123.50128,0.3363319,0.3363319,20.243445,-0.97995338,-0.97995338,75.304302,1.8664935,1.8664935,5.8913982,-2.4948258,-2.4948258,23.961722,3.0341856,3.0341856,0,0,0
-0.118081,-0.476088,-0.817215,-0.0102067,-0.00334967,8.21254e-05,-0.0223801,0.058003,-0.004612,-0.00048256,-0.00072924,-0.0001684866,0.013943123,0.22665978,0.66784036,0.00010417672,1.1220289e-05,6.7445813e-09,0.00050086888,0.003364348,2.1270544e-05,2.3286415e-07,5.3179098e-07,2.8387734e-08,-0.055533687,0.093046656,-0.052284933,0.062210629,0.016262751,112.09018,7.6903848,8.0267167,35.25165,-15.006936,-15.986889,64.587736,20.905128,22.771621,52.54876,-21.960542,-24.455368,34.986759,20.722606,23.756792,0,0,0
-0.125203,-0.514392,-0.838401,-0.0103154,-0.00334967,0.000339861,-0.007122,-0.038304,-0.021186,-0.0001087,0,0.0002577356,0.015675791,0.26459913,0.70291624,0.00010640748,1.1220289e-05,1.155055e-07,5.0722884e-05,0.0014671964,0.0004488466,1.181569e-08,0,6.642764e-08,-0.062630716,0.065119131,0.015196051,-0.076602121,-0.047139491,82.014394,27.619502,35.309886,62.692711,-30.544549,-45.551485,40.67016,22.101022,43.00615,65.880379,-6.971502,-28.932044,60.789364,-2.9535262,17.76908,0,0,0
-0.128314,-0.505058,-0.821811,-0.0104413,-0.00351957,0.000308283,-0.003111,0.009334,0.01659,-0.0001259,-0.0001699,-3.1578e-05,0.016464483,0.25508358,0.67537332,0.00010902075,1.2387373e-05,9.5038408e-08,9.678321e-06,8.7123556e-05,0.0002752281,1.585081e-08,2.886601e-08,9.9717008e-10,-0.060110931,-0.0004746684,0.07589356,-0.075892772,-0.051091767,41.116199,40.025651,67.645153,70.754674,-9.8338796,-40.378429,50.040237,-12.263298,9.8377235,44.283805,20.620719,13.649217,75.212969,-6.6208587,-9.5743849,0,0,0
-0.125208,-0.513777,-0.822031,-0.0109952,-0.00334967,0.000276258,0.003106,-0.008719,-0.00022,-0.0005539,0.0001699,-3.2025e-05,0.015677043,0.26396681,0.67573496,0.00012089442,1.1220289e-05,7.6318483e-08,9.647236e-06,7.6020961e-05,4.84e-08,3.0680521e-07,2.886601e-08,1.0256006e-09,0.21207512,-0.068058779,-0.087966489,0.047113681,-0.063515693,7.7880224,33.145954,73.171605,43.553022,26.702826,16.868947,61.883415,-12.953254,-25.216553,52.388099,-9.2055843,11.415135,57.44513,18.802733,12.181875,0,0,0
-0.120709,-0.457228,-0.847758,-0.0111651,-0.0034064,0.000203148,0.004499,0.056549,-0.025727,-0.0001699,-5.673e-05,-7.311e-05,0.014570663,0.20905744,0.71869363,0.00012465946,1.1603561e-05,4.126911e-08,2.0241001e-05,0.0031977894,0.00066187853,2.886601e-08,3.2182929e-09,5.3450721e-09,0.035499485,0.08362785,-0.057973934,0.14679061,0.03908884,-6.9778604,14.760407,47.906361,9.2926121,34.242936,60.945762,35.76762,26.071087,13.117833,59.343279,-7.0106809,-16.216265,69.107106,-11.654499,7.1482344,0,0,0
-0.141869,-0.56305,-0.833688,-0.00981442,-0.0038555,0.000170261,-0.02116,-0.105822,0.01407,0.00135068,-0.0004491,-3.2887e-05,0.020126813,0.3170253,0.69503568,9.632284e-05,1.486488e-05,2.8988808e-08,0.0004477456,0.011198296,0.0001979649,1.8243365e-06,2.0169081e-07,1.0815548e-09,-0.077107785,0.029603745,-0.020558111,0.056206885,-0.018645892,-7.2372391,0.25937865,15.019786,-5.3904359,14.683048,48.925984,4.3240022,31.443618,57.514705,28.924291,30.418988,23.408307,63.44184,5.6652664,-5.9892325,0,0,0
-0.141527,-0.467974,-0.82458,-0.01118,-0.00359206,-0.000121198,0.000342,0.095076,0.009108,-0.00136558,0.00026344,-0.000291459,0.020029892,0.21899966,0.67993218,0.0001249924,1.2902895e-05,1.4688955e-08,1.16964e-07,0.0090394458,8.2955664e-05,1.8648087e-06,6.9400634e-08,8.4948349e-08,-0.098218316,0.0030256434,-0.023309482,0.034505804,0.035777203,-3.5165271,-3.720712,-3.4613334,-5.3917047,0.001268743,14.684317,-5.864559,10.188561,41.632179,4.2274712,24.69682,55.115808,31.694197,31.747643,37.412909,0,0,0
-0.141791,-0.554186,-0.81218,-0.0104173,-0.00374602,1.73274e-05,-0.000264,-0.086212,0.0124,0.0007627,-0.00015396,0.0001385254,0.020104688,0.30712212,0.65963635,0.00010852014,1.4032666e-05,3.0023879e-10,6.9696e-08,0.0074325089,0.00015376,5.8171129e-07,2.3703682e-08,1.9189286e-08,-0.062186912,-0.0016203504,0.095368812,-0.023568364,-0.024803728,-1.0602419,-2.4562852,-6.1769972,-2.2882157,-3.103489,-3.1022203,-4.0480049,-1.8165541,8.3720071,-2.1326453,6.3601165,31.056937,8.8451177,22.849079,54.596722,0,0,0
-0.141372,-0.466423,-0.820811,-0.0108236,-0.0033935,1.0215e-05,0.000419,0.087763,-0.008631,-0.0004063,0.00035252,-7.1124e-06,0.019986042,0.21755041,0.6737307,0.00011715032,1.1515842e-05,1.0434622e-10,1.75561e-07,0.0077023442,7.4494161e-05,1.6507969e-07,1.2427035e-07,5.0586234e-11,-0.094240003,-0.057231719,0.052605452,0.065276279,-0.020218119,-0.18769801,-0.8725439,-3.3288291,-0.51629968,-1.771916,-4.875405,-1.1547843,-2.8932206,-4.7097747,-1.1567913,-0.97585403,5.3842624,1.0423718,7.8027459,30.651825,0,0,0
-0.120441,-0.472327,-0.794558,-0.0108675,-0.00351198,-0.000124104,0.020931,-0.005904,0.026253,-4.39e-05,-0.00011848,-0.000134319,0.014506034,0.22309279,0.63132242,0.00011810256,1.2334004e-05,1.5401803e-08,0.00043810676,3.4857216e-05,0.00068922001,1.92721e-09,1.403751e-08,1.8041594e-08,-0.01366298,-0.15538138,0.035387389,0.05787185,0.037303362,0.3308562,-0.18222231,-1.0547662,-0.9974267,-0.49882636,-2.2707424,1.8217859,-1.1100766,-4.0032972,-2.5503267,-1.1012903,-2.0771444,3.041663,1.0348944,8.8376403,0,0,0
-0.123606,-0.462081,-0.793452,-0.0111433,-0.00331823,-0.000451561,-0.003165,0.010246,0.001106,-0.0002758,0.00019375,-0.000327457,0.015278443,0.21351885,0.62956608,0.00012417313,1.101065e-05,2.0390734e-07,1.0017225e-05,0.00010498052,1.223236e-06,7.606564e-08,3.7539062e-08,1.0722809e-07,0.079540247,-0.082980529,-0.030267292,0.12739089,0.021988136,8.0267167,-0.0054756973,-0.18769801,-15.986889,-0.017473317,-0.51629968,22.771621,-0.044707646,-1.1547843,-24.455368,-0.055500918,-1.1567913,23.756792,0.0074774136,1.0423718,0,0,0
-0.134744,-0.528992,-0.81371,-0.0108053,-0.00332133,-0.000324244,-0.011138,-0.066911,-0.020258,0.000338,-3.1e-06,0.000127317,0.018155946,0.27983254,0.66212396,0.00011675451,1.1031233e-05,1.0513417e-07,0.00012405504,0.0044770819,0.00041038656,1.14244e-07,9.61e-12,1.6209618e-08,0.071633884,-0.014403026,0.03896132,0.040013155,0.10063936,35.646218,0,-0.0054756973,-46.531439,0,-0.017473317,44.872643,0,-0.044707646,-31.42687,0,-0.055500918,20.803266,0,0.0074774136,0,0,0
-0.141773,-0.511912,-0.754447,-0.010662,-0.00389748,-0.000267955,-0.007029,0.01708,0.059263,0.0001433,-0.00057615,5.6289e-05,0.020099584,0.2620539,0.56919028,0.00011367824,1.519035e-05,7.1799882e-08,4.9406841e-05,0.0002917264,0.0035121032,2.053489e-08,3.3194882e-07,3.1684515e-09,-2.04717e-05,0.034142679,0.054980418,0.12343747,0.10419573,75.67187,0,0,-56.365318,0,0,32.609345,0,0,-10.80615,0,0,14.182407,0,0,0,0,0
-0.145689,-0.493002,-0.834958,-0.0110427,-0.00378901,-0.00033939,-0.003916,0.01891,-0.080511,-0.0003807,0.00010847,-7.1435e-05,0.021225285,0.24305097,0.69715486,0.00012194122,1.4356597e-05,1.1518557e-07,1.5335056e-05,0.0003575881,0.0064820211,1.4493249e-07,1.1765741e-08,5.1029592e-09,-0.074988161,0.030363797,0.0081099412,0.11773809,0.014729786,108.81782,0,0,-29.662492,0,0,19.656091,0,0,-20.011735,0,0,32.98514,0,0,0,0,0
-0.141819,-0.493171,-0.825655,-0.0108265,-0.00396646,-0.000215362,0.00387,-0.000169,0.009303,0.0002162,-0.00017745,0.000124028,0.020112629,0.24321764,0.68170618,0.0001172131,1.5732805e-05,4.6380791e-08,1.49769e-05,2.8561e-08,8.6545809e-05,4.674244e-08,3.1488502e-08,1.5382945e-08,-0.051369509,0.02603735,0.049345813,0.059131074,0.02678736,123.57823,0,0,4.580444,0,0,45.727178,0,0,-27.022416,0,0,21.330641,0,0,0,0,0
-0.179313,-0.449888,-0.825556,-0.0112682,-0.00486419,-0.000293413,-0.037494,0.043283,9.9e-05,-0.0004417,-0.00089773,-7.8051e-05,0.032153152,0.20239921,0.68154271,0.00012697233,2.3660344e-05,8.6091189e-08,0.0014058,0.0018734181,9.801e-09,1.9509889e-07,8.0591915e-07,6.0919586e-09,-0.10298824,-0.036081527,0.023087081,-0.026966855,0.046807982,123.83761,0,0,19.263492,0,0,77.170796,0,0,3.3965724,0,0,26.995908,0,0,0,0,0
-0.173565,-0.640898,-0.825388,-0.0108135,-0.00430027,-0.000116411,0.005748,-0.19101,0.000168,0.0004547,0.00056392,0.000177002,0.030124809,0.41075025,0.68126535,0.00011693178,1.8492322e-05,1.3551521e-08,3.3039504e-05,0.03648482,2.8224e-08,2.0675209e-07,3.1800577e-07,3.1329708e-08,-0.018871088,0.0044377558,0.12737355,-0.049669913,-0.14009231,120.1169,0,0,19.264761,0,0,87.359357,0,0,28.093393,0,0,58.74355,0,0,0,0,0
-0.158903,-0.474114,-0.875514,-0.0114105,-0.00442808,6.00592e-05,0.014662,0.166784,-0.050126,-0.000597,-0.00012781,0.0001764702,0.025250163,0.22478408,0.76652476,0.00013019951,1.9607892e-05,3.6071075e-09,0.00021497424,0.027816903,0.0025126159,3.56409e-07,1.6335396e-08,3.1141731e-08,-0.025443995,-0.033304136,0.026153909,-0.071775739,0.065976363,117.32428,0.3363319,0,17.141225,-0.97995338,0,83.676309,1.8664935,0,36.948335,-2.4948258,0,78.558444,3.0341856,0,0,0,0
-0.158788,-0.568165,-0.894027,-0.0110219,-0.0042297,0.000201079,0.000115,-0.094051,-0.018513,0.0003886,0.00019838,0.0001410198,0.025213629,0.32281147,0.79928428,0.00012148228,1.7890362e-05,4.0432764e-08,1.3225e-08,0.0088455906,0.00034273117,1.5100996e-07,3.9354624e-08,1.9886584e-08,0.20607319,-0.014875707,-0.047805174,-0.083915164,-0.18694294,108.76135,8.0267167,0,30.376245,-15.986889,0,59.877961,22.771621,0,57.933023,-24.455368,0,65.638584,23.756792,0,0,0,0
-0.158947,-0.510902,-0.896925,-0.0115301,-0.00436834,0.000394321,-0.000159,0.057263,-0.002898,-0.0005082,-0.00013864,0.000193242,0.025264149,0.26102085,0.80447446,0.00013294321,1.9082394e-05,1.5548905e-07,2.5281e-08,0.0032790512,8.398404e-06,2.5826724e-07,1.922105e-08,3.7342471e-08,0.021779207,0.074585446,-0.085885313,-0.01889759,0.069706887,80.959628,35.646218,0,60.421968,-46.531439,0,36.666862,44.872643,0,63.803235,-31.42687,0,69.627005,20.803266,0,0,0,0
-0.149453,-0.441622,-0.905657,-0.0121741,-0.00510118,-0.000151042,0.009494,0.06928,-0.008732,-0.000644,-0.00073284,-0.000545363,0.022336199,0.19502999,0.8202146,0.00014820871,2.6022037e-05,2.2813686e-08,9.0136036e-05,0.0047997184,7.6247824e-05,4.14736e-07,5.3705447e-07,2.974208e-07,-0.053450025,0.082308957,-0.000706366,-0.022841713,0.089428606,40.928501,75.335538,0,70.238375,-55.385365,0,48.885453,30.742851,0,43.127014,-8.3113246,0,76.255341,11.148221,0,0,0,0
-0.143899,-0.690729,-0.905608,-0.0122291,-0.00444695,0.000215858,0.005554,-0.249107,4.9e-05,-5.5e-05,0.00065423,0.0003669,0.020706922,0.47710655,0.82012585,0.00014955089,1.9775364e-05,4.6594676e-08,3.0846916e-05,0.062054297,2.401e-09,3.025e-09,4.2801689e-07,1.3461561e-07,-0.046368386,0.014425382,0.085911414,-0.10575548,-0.12382955,7.7825467,100.79111,0,43.535548,-13.675603,0,61.838707,-3.1155306,0,52.332599,4.4436331,0,57.452607,9.2283483,0,0,0,0
-0.119281,-0.567119,-0.900795,-0.0123185,-0.00385067,0.000638348,0.024618,0.12361,0.004813,-8.94e-05,0.00059628,0.00042249,0.014227957,0.32162396,0.81143163,0.00015174544,1.4827659e-05,4.0748817e-07,0.00060604592,0.015279432,2.3164969e-05,7.99236e-09,3.5554984e-07,1.784978e-07,-0.060280581,0.01153627,0.028842835,-0.10260082,-0.035391552,-6.9778604,87.932012,0,9.2926121,51.111883,0,35.76762,0.85453444,0,59.343279,4.4044542,0,69.107106,0.52737567,0,0,0,0
-0.135569,-0.528177,-0.892463,-0.0128448,-0.00427252,0.000409361,-0.016288,0.038942,0.008332,-0.0005263,-0.00042185,-0.000228987,0.018378954,0.27897094,0.79649021,0.00016498889,1.8254427e-05,1.6757643e-07,0.00026529894,0.0015164794,6.9422224e-05,2.7699169e-07,1.7795742e-07,5.2435046e-08,0.014383623,-0.038930848,0.097422585,-0.1171056,0.02597626,-7.2372391,48.16574,0,-5.3904359,75.628811,0,4.3240022,44.561451,0,28.924291,14.202723,0,63.44184,12.813501,0,0,0,0
-0.160204,-0.565314,-0.900589,-0.0128593,-0.00452681,0.000287162,-0.024635,-0.037137,-0.008126,-1.45e-05,-0.00025429,-0.000122199,0.025665322,0.31957992,0.81106055,0.0001653616,2.0492009e-05,8.2462014e-08,0.00060688323,0.0013791568,6.6031876e-05,2.1025e-10,6.4663404e-08,1.4932596e-08,0.18037552,-0.069141064,0.018487399,0.011059909,-0.16443698,-3.5165271,11.299074,0,-5.3917047,48.927253,0,-5.864559,67.703266,0,4.2274712,48.105127,0,31.694197,25.75841,0,0,0,0
-0.163772,-0.585947,-0.885603,-0.0128295,-0.00474226,0.000478476,-0.003568,-0.020633,0.014986,2.98e-05,-0.00021545,0.000191314,0.026821268,0.34333389,0.78429267,0.00016459607,2.248903e-05,2.2893928e-07,1.2730624e-05,0.00042572069,0.0002245802,8.8804e-10,4.6418702e-08,3.6601047e-08,0.067928183,0.037660198,-0.041673565,-0.035954949,0.10031388,-1.0602419,-5.9176185,0,-2.2882157,11.580828,0,-4.0480049,39.815625,0,-2.1326453,61.475925,0,8.8451177,60.261989,0,0,0,0
-0.15369,-0.524397,-0.905971,-0.0136171,-0.00483676,0.00024676,0.010082,0.06155,-0.020368,-0.0007876,-9.45e-05,-0.000231716,0.023620616,0.27499221,0.82078345,0.00018542541,2.3394247e-05,6.0890498e-08,0.00010164672,0.0037884025,0.00041485542,6.2031376e-07,8.93025e-09,5.3692305e-08,-0.01082185,0.10506692,0.021732547,0.074415422,0.093514215,-0.18769801,-7.0495411,0,-0.51629968,-4.8741363,0,-1.1547843,5.4787865,0,-1.1567913,30.081083,0,1.0423718,62.399468,0,0,0,0
-0.163947,-0.678425,-0.879338,-0.0132061,-0.00496207,0.000384361,-0.010257,-0.154028,0.026633,0.000411,-0.00012531,0.000137601,0.026878619,0.46026048,0.77323532,0.00017440108,2.4622139e-05,1.4773338e-07,0.00010520605,0.023724625,0.00070931669,1.68921e-07,1.5702596e-08,1.8934035e-08,0.015012127,0.10642346,0.097137234,0.062416048,-0.077993616,0.3308562,-3.5110514,0,-0.9974267,-5.3742314,0,1.8217859,-5.8198513,0,-2.5503267,4.2829721,0,3.041663,31.68672,0,0,0,0
-0.163715,-0.568907,-0.900895,-0.0128292,-0.00467528,0.000301507,0.000232,0.109518,-0.021557,0.0003769,0.00028679,-8.2854e-05,0.026802601,0.32365517,0.8116118,0.00016458837,2.1858243e-05,9.0906471e-08,5.3824e-08,0.011994192,0.00046470425,1.4205361e-07,8.2248504e-08,6.8647853e-09,-0.040771933,0.062619281,0.04575941,0.029521883,-0.0048563125,8.0267167,-1.0602419,0,-15.986889,-2.2882157,0,22.771621,-4.0480049,0,-24.455368,-2.1326453,0,23.756792,8.8451177,0,0,0,0
-0.183397,-0.481567,-0.968739,-0.0142481,-0.00532166,-0.000120776,-0.019682,0.08734,-0.067844,-0.0014189,-0.00064638,-0.000422283,0.03363446,0.23190678,0.93845525,0.00020300835,2.8320065e-05,1.4586842e-08,0.00038738112,0.0076282756,0.0046028083,2.0132772e-06,4.178071e-07,1.7832293e-07,-0.067603192,-0.047739316,0.044891853,0.04913236,0.018757991,35.646218,-0.18769801,0,-46.531439,-0.51629968,0,44.872643,-1.1547843,0,-31.42687,-1.1567913,0,20.803266,1.0423718,0,0,0,0
-0.191758,-0.586197,-1.12894,-0.0150654,-0.00645979,-0.000120776,-0.008361,-0.10463,-0.160201,-0.0008173,-0.00113813,0,0.036771131,0.34362692,1.2745055,0.00022696628,4.1728887e-05,1.4586842e-08,6.9906321e-05,0.010947437,0.02566436,6.6797929e-07,1.2953399e-06,0,0.010934614,-0.081243687,-0.097312146,-0.0085511983,0.21237166,75.67187,-0.0054756973,0,-56.365318,-0.017473317,0,32.609345,-0.044707646,0,-10.80615,-0.055500918,0,14.182407,0.0074774136,0,0,0,0
-0.155029,-0.911194,-1.024,-0.0133649,-0.00584285,0.000461782,0.036729,-0.324997,0.10494,0.0017005,0.00061694,0.000582558,0.024033991,0.83027451,1.048576,0.00017862055,3.4138896e-05,2.1324262e-07,0.0013490194,0.10562305,0.011012404,2.8917002e-06,3.8061496e-07,3.3937382e-07,0.041004352,-0.080867195,-0.063459095,0.083499661,-0.07125126,108.81782,0,0,-29.662492,0,0,19.656091,0,0,-20.011735,0,0,32.98514,0,0,0,0,0
-0.168094,-0.668016,-0.963378,-0.0137553,-0.00523808,0.000343346,-0.013065,0.243178,0.060622,-0.0003904,0.00060477,-0.000118436,0.028255593,0.44624538,0.92809717,0.00018920828,2.7437482e-05,1.1788648e-07,0.00017069422,0.05913554,0.0036750269,1.5241216e-07,3.6574675e-07,1.4027086e-08,0.021051068,-0.081987305,0.020687397,0.032863422,0.014036969,123.57823,0,0,4.580444,0,0,45.727178,0,0,-27.022416,0,0,21.330641,0,0,0,0,0
-0.133483,-0.765168,-1.17298,-0.0107206,-0.005536,0.00126181,0.034611,-0.097152,-0.209602,0.0030347,-0.00029792,0.000918464,0.017817711,0.58548207,1.3758821,0.00011493126,3.0647296e-05,1.5921645e-06,0.0011979213,0.0094385111,0.043932998,9.2094041e-06,8.8756326e-08,8.4357612e-07,-0.008166457,-0.0005219291,-0.10141065,-0.12224282,0.096774215,123.83761,0,0,19.263492,0,0,77.170796,0,0,3.3965724,0,0,26.995908,0,0,0,0,0
-0.1486,-0.575533,-1.04541,-0.015517,-0.00616856,0.000639989,-0.015117,0.189635,0.12757,-0.0047964,-0.00063256,-0.000621821,0.02208196,0.33123823,1.0928821,0.00024077729,3.8051132e-05,4.0958592e-07,0.00022852369,0.035961433,0.016274105,2.3005453e-05,4.0013215e-07,3.8666136e-07,-0.0007333439,-0.0004384048,0.054892709,-0.036510919,0.014997128,120.1169,0,0,19.264761,0,0,87.359357,0,0,28.093393,0,0,58.74355,0,0,0,0,0
