global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25
694.6200856147632	2.143848511489068	4.5960864402138935	482497.06333946093	1026.2566198378088	2.7831450815677954	7.74589654505501	1053202.6497609247	732.242346498351	0.4450532417473596	0.1980723879898337	536178.8540054112	805.144809354041	538.2922180977221	0.798913	24.538712	0.1141424	0.0648762	0.1122077744	-0.05755755	0.0577461161	-0.0896320434	0.0834445405	-0.0981685826	0.0923868643	0.0080851999	0.0129410469	-0.0072045254	0.0577566396	-0.0739624877	0.08939383070000001	-0.0938727906	0.0343130195	0.051200267599999995	0.0805813163	0.07428335280000001	-0.0048796259	-0.0810257771	-0.1070777606	0.138672	-0.021832000000000015	0.019229923584	0.0004766362240000008	-0.0982676	0.057208399999999986	0.009656521209760002	0.0032728010305599986	-0.199566	0.020385999999999987	0.00041558899599999954	0.03982658835600001	-0.0183771	0.00012510000000000301	1.565001000000075e-08	0.00033771780441	0.0013002300000000005	-0.00016921999999999944	2.8635408399999814e-08	1.6905980529000014e-06	0.00175479	0.0	3.0792879441e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
694.7246082729117	0.10452265814853944	0.01092498606643644	482642.2813399506	1024.6407389284486	-1.6158809093601576	2.61107111323461	1049888.6438718373	732.4197463776248	0.17739987927382114	0.031470717166366326	536438.6848838642	805.1094365960004	541.5314341043409	0.7092930000000001	21.786001	0.14226790000000006	0.08230219999999999	0.1020310655	-0.0558546417	0.06343812559999999	-0.10040455599999999	0.0741032866	-0.09556866060000001	0.0822484504	-0.0204523547	-0.0365757191	0.0016670429999999998	0.06549239309999999	-0.0454471193	0.08693725109999999	-0.0974883141	0.0638846965	-0.0230551152	0.0394459301	0.0728595605	-0.0087765689	-0.08475414740000001	-0.10608785949999999	0.121286	-0.017386000000000002	0.014710293795999996	0.00030227299599999995	-0.157457	-0.059189399999999975	0.024792706849	0.003503385072359997	-0.199428	0.000138000000000027	1.904400000000745e-08	0.039771527184000004	-0.0174946	0.0008825000000000011	7.788062500000024e-07	0.00030606102916000004	0.00121504	-8.519000000000061e-05	7.257336100000104e-09	1.4763222015999997e-06	0.0014113900000000006	-0.0003433999999999993	1.9920217321000013e-06	1.1792355999999955e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
692.9983987393367	-1.7262095335750018	2.979799353805225	480246.7806552847	1018.4780861482992	-6.162652780149415	37.978289288683314	1037297.6119643024	734.0474901406186	1.6277437629937594	2.649549757965084	538825.7177817415	807.1465912780644	540.1840291267978	0.6477189999999999	19.894772	0.050699599999999866	0.0302125	0.1080929491	-0.0336926533	0.0760533793	-0.1202683891	0.0786823336	-0.0680917168	-0.0063712981000000005	-0.08709587070000001	-0.1265044444	0.0717733648	-0.0882321225	0.012943333999999999	0.0842273076	-0.08640981660000001	0.0148392992	-0.0850316936	-0.0140115674	0.0714117421	-0.0126619363	-0.08823103759999999	-0.10453845560000001	0.121184	-0.00010200000000000486	0.014685561855999996	1.0404000000000993e-08	-0.130736	0.026720999999999998	0.017091901695999997	0.0007140118409999997	-0.19506	0.004368000000000011	1.9079424000000093e-05	0.0380484036	-0.0174527	4.1899999999997495e-05	1.7556099999997898e-09	0.00030459673729000007	0.000963068	-0.00025197199999999994	6.348988878399997e-08	9.27499972624e-07	0.0013150900000000005	-9.630000000000012e-05	1.7294617081000015e-06	9.273690000000024e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
691.7518318262379	-1.2465669130988315	1.5539290688327505	478520.5968349557	1021.2329013160097	2.7548151677104897	7.5890066082477725	1042916.6387303148	732.8091679641539	-1.2383221764647487	1.5334418127243925	537009.2766523155	806.4645886939868	533.2862457705016	0.663504	20.379587	0.11452720000000015	0.0622502	0.10378499960000001	-0.0373475564	0.06189994980000001	-0.08786189369999997	0.0652725708	-0.053660476799999995	0.0407596062	-0.050396469000000006	-0.1164264208	0.10108372130000001	-0.0722929034	0.0201118271	0.0687242881	-0.0710717588	0.0065668378	-0.0525570755	0.0177957218	0.0699403751	-0.0165306035	-0.09144613119999999	-0.10243772039999999	0.121243	5.900000000001737e-05	0.014699865049	3.4810000000020505e-09	-0.07865039999999998	0.05208560000000001	0.0061858854201599965	0.002712909727360001	-0.167284	0.027776	0.0007715061759999997	0.027983936656	-0.016861900000000003	0.0005907999999999991	3.490446399999988e-07	0.00028432367161000015	0.0010644	0.00010133200000000008	1.026817422400002e-08	1.13294736e-06	0.0013150900000000005	0.0	1.7294617081000015e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
690.7736515507696	-0.9781802754682758	0.956836651315192	477168.23767678405	1012.1302131085664	-9.102688207443293	82.85893260192721	1024407.568287192	731.6994939903818	-1.1096739737720327	1.2313763280670138	535384.1495057808	804.3917845954393	532.3027139856981	0.769374	23.631414000000003	0.14642245000000004	0.0763864	0.1024368384	-0.0139906978	0.0701876264	-0.10226352720000001	0.0611296594	-0.08760774980000001	0.0908834484	0.0254252391	-0.0133227847	0.0260089608	0.0001443204	-0.0831483508	0.0685442677	-0.0874892766	0.043403373700000004	0.0084630759	0.038440278	0.0684459447	-0.0203774681	-0.09438988849999999	-0.0997967332	0.117786	-0.003457000000000016	0.013873541795999995	1.1950849000000107e-05	-0.131081	-0.05243060000000002	0.017182228561	0.0027489678163600023	-0.208666	-0.041382	0.0017124699239999999	0.043541499555999987	-0.0166698	0.00019210000000000407	3.690241000000156e-08	0.00027788223204000003	0.000778375	-0.00028602500000000014	8.181030062500005e-08	6.05867640625e-07	0.0008101579999999997	-0.0005049320000000008	6.563559849639997e-07	2.5495632462400076e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
694.0199757052942	3.2463241545245864	10.538620516249773	481663.72667797713	1019.5616157017016	7.4314025931352035	55.225744501256635	1039505.8882122644	731.6859559679018	-0.01353802248002012	0.00018327805266953002	535364.3381606622	805.8250334195578	534.5102439054216	0.7417059999999999	22.781572	0.10536735000000017	0.0551266	0.0925544908	-0.033656739399999996	0.06788619	-0.09724125210000001	0.06049145860000001	-0.0896904475	0.1329131066	0.0051153814	-0.0385743106	0.0038679438000000003	-0.014078761399999999	-0.0809528092	0.0717519613	-0.1004461069	0.0780312623	-0.0187060971	0.0383567392	0.06692894370000001	-0.0241974564	-0.0970535747	-0.0966294223	0.118521	0.0007350000000000134	0.014047227441	5.402250000000197e-07	-0.170513	-0.039432	0.029074683169	0.0015548826239999995	-0.247007	-0.03834100000000002	0.001470032281000001	0.061012458049	-0.0170794	-0.00040960000000000296	1.6777216000000244e-07	0.00029170590436000004	0.0008143889999999999	3.6013999999999896e-05	1.297008195999993e-09	6.632294433209998e-07	0.000718585	-9.157299999999974e-05	5.16364402225e-07	8.385614328999952e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
693.9624092647783	-0.05756644051587045	0.0033138950736672514	481583.8254725757	1020.6831575445833	1.1215418428816974	1.257856105334474	1041794.1080951808	732.758492852685	1.072536884783176	1.1503353692203997	536935.0088477384	804.5188893885776	537.2035280587941	0.720263	22.122946	0.17834729999999985	0.0901302	0.0980037307	-0.0334210574	0.061499577699999995	-0.100117402	0.0715861225	-0.082530529	0.0635597305	0.0092568491	-0.013354451100000001	-0.0332665664	0.0042343304	-0.0980673281	0.0708452279	-0.0897912917	0.025661054	0.0158575538	0.0429412292	0.0653898723	-0.0279855301	-0.09942928640000001	-0.092952492	0.0979303	-0.020590700000000003	0.00959034365809	0.0004239769264900001	-0.107346	0.063167	0.011523163716	0.003990069889	-0.225748	0.021259	0.000451945081	0.050962159504	-0.017952099999999995	-0.0008726999999999936	7.616052899999887e-07	0.00032227789440999983	0.000562012	-0.0002523769999999999	6.369415012899996e-08	3.15857488144e-07	0.00106012	0.00034153499999999985	1.1238544143999998e-06	1.1664615622499995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
694.6008902909206	0.6384810261422444	0.4076580207436534	482470.3967929394	1022.5391255087184	1.8559679641350613	3.444617083895644	1045586.2631961344	732.5531291892721	-0.20536366341286794	0.04217423425035372	536634.0870849944	806.4840338302505	535.4398233416204	0.729364	22.402489000000006	0.10164699999999983	0.0696917	0.08626897630000001	-0.0367515596	0.0486063117	-0.1087410446	0.0639850635	-0.08278802769999999	0.0659970571	0.010678775900000001	-0.045049801699999996	0.0284655804	0.0196270062	-0.121024765	0.069653985	-0.0969011399	0.0433802543	-0.050808418	-0.0195493016	0.06382923809999999	-0.031736692999999996	-0.1015099744	-0.08878533429999999	0.0882966	-0.009633699999999995	0.00779628957156	9.28081756899999e-05	-0.103082	0.004264000000000004	0.010625898724	1.8181696000000032e-05	-0.250907	-0.025158999999999987	0.0006329752809999992	0.062954322649	-0.0168352	0.0011168999999999936	1.2474656099999857e-06	0.00028342395904000007	0.000643558	8.154600000000005e-05	6.649750116000008e-09	4.14166899364e-07	0.0010067600000000002	-5.3359999999999686e-05	1.0135656976000003e-06	2.8472895999999668e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
693.5760638526532	-1.0248264382673824	1.0502692285718092	481047.7563493397	1018.152830048701	-4.3862954600173225	19.239587862568573	1036635.1853361792	734.7783953980098	2.2252662087377075	4.951809699749892	539899.290343674	807.3822252260402	544.0731145994165	0.981462	30.145704	0.17462019999999992	0.114712	0.091330387	-0.018904459499999998	0.0648372813	-0.1085976659	0.09076152039999999	-0.055371617000000005	-0.0062671228	-0.059647018600000004	-0.1222427362	-0.0052033763	-0.0669082791	-0.0623088591	0.0798525138	-0.0804955037	0.0174495637	-0.055208549	-0.0092491609	0.06224755570000001	-0.0354459976	-0.10328946480000001	-0.0841499265	0.0905417	0.002245099999999986	0.008197799438889998	5.040474009999936e-06	-0.213384	-0.11030200000000004	0.045532731456000015	0.012166531204000006	-0.234886	0.01602099999999998	0.00025667244099999943	0.055171432996	-0.017115099999999998	-0.00027989999999999607	7.834400999999782e-08	0.00029292664800999993	0.00110445	0.00046089200000000007	2.1242143566400007e-07	1.2198098025000003e-06	0.00118701	0.00018024999999999983	1.4089927401000004e-06	3.249006249999995e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
707.2639447233669	13.687880870713684	187.35808273084962	500222.2875056578	1079.978025853697	61.82519580499604	3822.3548363260998	1166352.5363268491	732.6512243685536	-2.127171029456236	4.5248565885579	536777.8165687406	819.6502091219627	607.3737451451616	3.288542	101.007896	2.1594347000000003	1.1775799999999998	-0.06857579700000001	-0.20388987190000002	-0.1651934158	0.1674551159	-0.0813944856	0.1328591945	-0.1442816425	-0.142235859	0.063555789	0.1621719782	-0.1559762396	-0.2009271121	-0.1015933361	0.13253958429999999	-0.3193637725	-0.02237062	0.1404424413	0.060645346600000004	-0.0391085516	-0.10476247779999999	-0.0790707157	-0.212725	-0.3032667	0.045251925625	0.09197069132889	0.161382	0.374766	0.026044149923999997	0.14044955475600004	-0.100452	0.134434	0.018072500356000002	0.010090604304	0.0030722	0.0201873	0.00040752708129	9.43841284e-06	0.00191055	0.0008060999999999999	6.497972099999998e-07	3.6502013025e-06	-0.00475895	-0.00594596	2.26476051025e-05	3.53544403216e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
706.5077978879274	-0.7561468354394947	0.5717580367451622	499153.26847644843	1053.31868039804	-26.659345455657107	710.7207001240649	1109480.2424754682	730.5483182099907	-2.10290615856286	4.422214311721604	533700.8452394459	815.0255075472487	645.8395725459147	2.874507	88.290779	2.2072555	1.7408	-0.1417842534	-0.0724558755	-0.2352865293	0.0195012196	-0.1567608652	0.0093589778	-0.1881196308	-0.1523713985	-0.0552329161	0.1559961773	-0.0450189596	-0.1204575481	-0.18582211399999998	0.027227965899999998	-0.20974329390000002	-0.0908627189	0.0514456167	0.0590231392	-0.04271952440000002	-0.1059246424	-0.0735744894	-0.214841	-0.002115999999999979	0.046156655280999985	4.4774559999999114e-06	0.538582	0.3772	0.290070570724	0.14227984	-0.178901	-0.078449	0.006154245601000001	0.032005567801	0.035677600000000004	0.032605400000000014	0.0010631121091600004	0.0012728911417600002	0.00107894	-0.00083161	6.915751921e-07	1.1641115236e-06	-0.00631175	-0.0015527999999999998	3.98381880625e-05	2.41118784e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
692.7055360801877	-13.802261807739685	190.50243100938945	479840.95971614023	989.591435693078	-63.727244704962	4061.1617176861077	979291.2095970872	727.8953096734963	-2.65300853649444	7.03845429471237	529831.581844675	803.3349098214003	612.7792333931591	1.617267	49.674522	0.8784557000000003	0.453878	-0.1262280378	0.14342623029999998	-0.0765415949	-0.015157457	-0.1457349183	-0.0374088995	-0.026435259500000002	0.0272354878	-0.0465718866	-0.0155708515	-0.0433391322	0.0313354473	-0.1455498107	-0.0164126798	0.0561065191	-0.0280898094	-0.0940004722	0.0573814685	-0.0462741534	-0.10677251060000001	-0.06769023440000001	-0.0766846	0.13815639999999996	0.005880527877160001	0.019087190860959988	0.197522	-0.34106000000000003	0.039014940484000005	0.11632192360000003	-0.35012	-0.17121899999999998	0.029315945960999994	0.1225840144	0.0383997	0.002722099999999991	7.409828409999953e-06	0.0014745369600899995	-0.000138716	-0.001217656	1.4826861343360003e-06	1.9242128656e-08	-0.0056911	0.0006206499999999995	3.238861921e-05	3.852064224999994e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
693.6632942400505	0.9577581598628058	0.9173006927837878	481168.7657759589	997.6579304057158	8.066494712637791	65.06833694901343	995321.3461014159	727.3200546854929	-0.5752549880033939	0.3309183012227849	528994.4619477084	805.1644916261129	614.1445817988581	1.121614	34.4505	0.9748966999999998	0.476374	-0.136163327	0.1248095522	-0.0773680968	-0.0162839137	-0.1750099475	0.0179223779	-0.051684542800000004	0.014631813899999999	0.02861405	0.17103290489999998	0.010212399300000001	0.0620709971	-0.1601831669	0.020587021100000002	0.0323591388	-0.0661777788	-0.08394199960000001	0.055720875700000005	-0.049767750300000003	-0.10730356630000001	-0.0614489841	-0.212152	-0.13546740000000002	0.045008471104	0.018351416462760003	0.420774	0.223252	0.177050759076	0.04984145550399999	-0.34581100000000004	0.004308999999999953	1.8567480999999586e-05	0.11958524772100004	0.0360485	-0.0023511999999999912	5.528141439999957e-06	0.0012994943522500002	0.00614504	0.006283756	3.948558946753599e-05	3.77615166016e-05	-0.00929351	-0.003602409999999999	8.636932812009999e-05	1.2977357808099996e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
692.7563008453807	-0.9069933946698256	0.8226370179746941	479911.29236097564	995.1751182716824	-2.4828121340333382	6.164356092903179	990373.5160270572	726.1847842320593	-1.1352704534335771	1.2888390024392795	527344.3408501626	803.8380329609056	614.8144087512762	0.847407	26.028179	0.24729900000000024	0.123935	-0.1350920785	0.1264621625	-0.10678916460000001	-0.000441602	-0.1788093415	0.006339230699999999	-0.0049927196	0.0258410081	0.0823675209	0.1403904548	0.0649714037	0.0669809042	-0.1696061538	0.014579351599999997	0.0301528605	-0.0046174497999999994	-0.020708388600000002	0.0540419085	-0.053195707300000006	-0.107516234	-0.054883654500000004	-0.2328	-0.020648	0.05419584	0.00042633990400000005	0.326428	-0.094346	0.106555239184	0.008901167715999997	-0.320236	0.02557500000000001	0.0006540806250000008	0.10255109569600003	0.0372772	0.0012286999999999925	1.5097036899999813e-06	0.0013895896398399994	0.00654767	0.0004026300000000002	1.6211091690000017e-07	4.28719824289e-05	-0.00979678	-0.0005032700000000001	9.59768983684e-05	2.532806929000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
692.581595932922	-0.17470491245865105	0.030521806437184926	479669.26702499326	1001.1674329621852	5.992314690502781	35.90783535001543	1002336.2288240916	726.2865783245865	0.10179409252714322	0.010362037273424595	527492.1938544357	804.2010088378278	615.1846292791457	0.757012	23.251719	0.23576700000000034	0.122416	-0.1416048119	0.10638940050000001	-0.10258364560000001	0.022426021600000002	-0.1740615955	0.0034553903999999997	-0.0083352298	0.036442755699999996	0.097247579	0.1277076222	0.0750609245	0.031941874700000004	-0.1588787731	0.012946368	0.0312400447	-0.0182932905	-0.0328644135	0.052345120599999996	-0.0565535033	-0.1074098827	-0.0480288708	-0.183091	0.049708999999999996	0.033522314281	0.002470984681	0.399726	0.07329800000000003	0.15978087507600006	0.005372596804000004	-0.325668	-0.005431999999999937	2.9506623999999318e-05	0.10605964622399998	0.0358552	-0.0014219999999999994	2.0220839999999992e-06	0.0012855953670399998	0.00624961	-0.00029806000000000017	8.88397636000001e-08	3.90576251521e-05	-0.009370280000000005	0.00042649999999999465	8.78021472784001e-05	1.8190224999999536e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
691.3016615045767	-1.2799344283453138	1.638232140863645	477897.98719898844	996.7881303290063	-4.379302633178895	19.178291552967604	993586.5767647959	727.2913511187047	1.004772794118253	1.009568367800201	528952.709412071	804.8555431908012	614.7604564026715	0.7434149999999999	22.83407	0.3596244999999997	0.204971	-0.1448472838	0.1250003632	-0.106608673	0.0571752726	-0.1696377305	0.0399269997	-0.0372812913	0.0135677943	0.056808322599999996	0.0771235244	0.0261722333	0.052654223099999994	-0.1594506219	0.0375413744	0.0154923334	-0.0129143792	-0.0325897235	0.0506310714	-0.059836709400000014	-0.1069848277	-0.040920785	-0.105041	0.07805	0.011033611681000002	0.006091802499999999	0.385129	-0.014597000000000028	0.148324346641	0.0002130724090000008	-0.28228600000000004	0.04338199999999992	0.0018819979239999927	0.07968538579600003	0.0327259	-0.0031292999999999946	9.792518489999968e-06	0.0010709845308100002	0.00578667	-0.00046294000000000017	2.1431344360000025e-07	3.34855496889e-05	-0.00849061	0.0008796700000000043	7.209045817210001e-05	7.738193089000075e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
691.4404696355887	0.138808131011956	0.019267697235032338	478089.92304988345	997.0090319357896	0.2209016067832863	0.04879751987943764	994027.0097615405	728.1701389276673	0.8787878089625565	0.7722680131812106	530231.7512259382	805.0226053676033	611.3404023769167	0.7317289999999999	22.475147	0.4001680000000003	0.19437	-0.1524128128	0.1179495627	-0.1075815983	0.0598717044	-0.1513164153	0.0451377519	-0.0382508249	-0.0048558633	-0.0316083178	0.0071410253	0.0020374049	0.10024693039999999	-0.1490842273	0.0452877505	0.0048251287	-0.024554528500000002	-0.0391443171	0.0489003263	-0.0630409955	-0.10624233050000001	-0.0335968847	-0.0707305	0.034310500000000015	0.00500280363025	0.0011772104102500006	0.29052	-0.094609	0.0844018704	0.008950862880999999	-0.269744	0.012542000000000051	0.00015730176400000133	0.072761825536	0.0319113	-0.0008146000000000057	6.63573160000009e-07	0.0010183310676899998	0.00339302	-0.00239365	5.7295603224999985e-06	1.15125847204e-05	-0.00652473	0.0019658800000000006	4.257210157290001e-05	3.864684174400001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
692.3949978541548	0.9545282185661108	0.9111241200389929	479410.833053455	1001.2529606135132	4.243928677723602	18.0109306216048	1002507.4911373254	727.5632952205439	-0.606843707123403	0.3682592848752745	529348.3485521764	805.6754402472855	612.4815799948042	0.666188	20.46203	0.20918639999999988	0.103674	-0.1538201814	0.1116023131	-0.1189149508	0.07996553990000001	-0.16824523670000002	0.0270355862	-0.001449091	0.030472847	0.0413097505	-0.0299132092	0.0927566338	0.0246605367	-0.1605745815	0.039402834500000004	0.0188838501	0.0157823034	-0.0030306477000000003	0.0471534558	-0.06616213530000001	-0.1051845941	-0.0260957959	-0.0935894	-0.022858899999999988	0.00875897579236	0.0005225293092099994	0.375405	0.08488500000000004	0.14092891402500005	0.007205463225000008	-0.30093000000000003	-0.03118600000000005	0.0009725665960000027	0.09055886490000002	0.0313588	-0.0005524999999999973	3.0525624999999717e-07	0.0009833743374400002	0.00315178	-0.0002412400000000002	5.8196737600000097e-08	9.933717168399997e-06	-0.00713612	-0.0006113899999999999	5.09242086544e-05	3.7379773209999976e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
695.2946196704575	2.8996218163026697	8.407806677578392	483434.6081426861	1009.3838251937117	8.130864580198477	66.11095882152614	1018855.7065626895	727.8565450626793	0.29324984213542393	0.08599546991245106	529775.15019058	805.5812182862029	618.227688217421	0.701809	21.556137	0.14526869999999986	0.07227799999999998	-0.1580263706	0.0859901933	-0.1444761598	0.09025757429999999	-0.1637463985	0.0320354186	-0.0236825498	0.041014313399999995	0.0483573962	-0.10286024279999999	0.08179460690000001	0.0051895688	-0.1602105925	0.0343933881	0.0041404695000000005	0.0634848578	0.0159575675	0.045391036100000004	-0.0691960122	-0.1038147569	-0.018457078999999998	-0.06812919999999999	0.0254602	0.0046415878926399975	0.0006482217840400001	0.33770700000000003	-0.03769800000000001	0.11404601784900002	0.0014211392040000008	-0.261063	0.039867000000000034	0.0015893776890000034	0.068153889969	0.0311931	-0.00016570000000000126	2.745649000000042e-08	0.0009730094876099998	0.00309097	-6.0809999999999684e-05	3.6978560999999614e-09	9.5540955409e-06	-0.00651776	0.0006183600000000001	4.24811954176e-05	3.823690896000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
695.521687229121	0.2270675586635207	0.051559676197411405	483750.4174060432	1007.8353623072012	-1.5484628865104924	2.3977373109004056	1015732.1175168876	730.0973467070496	2.240801644370322	5.021192009412738	533042.1356686738	806.3082371511838	620.2572486252309	0.754642	23.178896	0.17489020000000016	0.0811387	-0.1664030931	0.08688931150000001	-0.1343764194	0.0706319076	-0.1346546635	0.0666950523	-0.0996102407	-0.0143172093	-0.0078798214	-0.08113910099999999	-0.015214746599999999	0.0416386832	-0.1442290322	0.0570042729	-0.0319598073	0.014548876200000001	-0.0147637373	0.0436136483	-0.0721386249	-0.1021368835	-0.0107210203	-0.049498	0.018631199999999987	0.002450052004	0.0003471216134399995	0.278989	-0.05871800000000005	0.07783486212099999	0.003447803524000005	-0.282206	-0.021143000000000026	0.00044702644900000097	0.07964022643600001	0.0301858	-0.0010072999999999992	1.0146532899999985e-06	0.00091118252164	0.00271351	-0.00037746	1.4247605160000006e-07	7.363136520100002e-06	-0.00637456	0.00014320000000000044	4.0635015193599986e-05	2.0506240000000128e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
697.6472144296048	2.125527200483816	4.5178658799965685	486711.635801387	1014.472272189576	6.636909882374767	44.04857278676384	1029153.9910414813	728.3978440270853	-1.6995026799643256	2.888309359205925	530563.419183306	805.7486361667171	625.1567199928186	0.766517	23.54365	0.27684269999999983	0.14261600000000002	-0.1704326108	0.06830999139999999	-0.1421478081	0.0989130219	-0.15263435390000002	0.06879741519999999	-0.0054860151	0.023302752799999996	0.0163653063	-0.1495215699	0.037440061499999996	0.034955245499999996	-0.1480307426	0.06566177179999999	0.020854134099999998	0.0376228162	-0.0009347324000000001	0.0418218786	-0.07498609219999999	-0.1001559526	-0.0029284193	-0.015753299999999998	0.033744699999999996	0.0002481664608899999	0.00113870477809	0.308593	0.02960400000000002	0.095229639649	0.0008763968160000013	-0.337618	-0.05541199999999996	0.003070489743999996	0.11398591392399998	0.0276587	-0.0025271000000000013	6.3862344100000034e-06	0.0007650036856899999	0.00248546	-0.00022805000000000004	5.2006802500000015e-08	6.1775114116000014e-06	-0.00596807	0.0004064899999999998	3.56178595249e-05	1.6523412009999983e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
