global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
733.7935118182927	-1.6427791744835076	538452.9179866229	2.698723416116714	989.6501340865268	-1.4240290475648862	979407.3878974805	2.027858728308557	733.1617698384987	1.1102964131528097	1.2327581250599946	537526.1807527198	758.5611539508711	698.9659108274748	1.195127	19.383345	0.14086411	0.07991299999999997	0.0603469046	0.0498437199	0.08934731050000001	-0.1187120307	-0.069065828	0.1420373014	-0.09740345660000001	-0.067052175	-0.09134775269999999	-0.0189688473	0.0360550885	0.0373942716	-0.0949487704	-0.0008563422	-0.18347297210000002	-0.1376938975	-0.09235185609999999	0.07576242400000001	0.0018160033	0.1106537414	0.21264208539999999	-0.1830960722	0.052112526	-0.10699662759999999	-0.0199642565	-0.0040216936	0.042969132699999996	-0.060278309100000003	-0.0966736102	-0.0214779436	0.0959349109	-0.0184826346	-0.0753444336	0.012531914199999999	0.14341138050000002	-0.0657101445	-0.09727483949999999	-0.0559901756	0.0212989381	-0.060942469400000004	-0.0206676036	-0.0721089948	0.020689785	0.03368316	0.050547279900000006	-0.0233657377	0.0919992808	0.0403401282	0.012753633200000001	-0.0003266763	-0.0148241594	-0.051286392300000004	0.006166069000000001	-0.0033969097	-0.0016389762	-0.0758943545	-0.08337732440000001	0.095494884	0.13864734369999998	0.0167536801	0.021148380499999998	-0.058707605999999996	0.1275570846	-0.1303941832	0.11969543740000001	0.1679749548	0.1155996908	0.0852537067	-0.0079749929	0.1069405903	0.05818203860000001	-0.0035894807	0.08326996240000001	0.054614955	-0.021246422200000004	-0.1185813751	-0.0472144359	-0.0768668082	0.0171797734	0.216036922	-0.0315787045	0.08766199150000001	-0.0254466636	-0.0485448956	0.049434470599999995	0.058296577599999996	0.0184680029	-0.09296624070000001	-0.0349174444	-0.1089200048	-0.075696724	-0.1091002501	0.09451355019999999	0.0578461925	0.006888813000000001	-0.045770342900000004	0.0	-0.00738212	0.008546580000000002	7.304402969640003e-05	5.44956956944e-05	0.00753896	-0.06266864000000001	5.68359178816e-05	0.0039273584394496006	0.167055	0.0017169999999999965	0.027907373025000005	2.9480889999999874e-06	-6.40312e-05	0.0009159697999999999	4.09999457344e-09	8.3900067451204e-07	-0.000428546	0.0004025910000000001	1.6207951328100007e-07	1.8365167411600001e-07	-0.000616617	4.007700000000001e-05	3.80216524689e-07	1.6061659290000012e-09	0.0	0.0
736.4609659848877	2.667454166595008	542374.754419394	7.1153117308850655	995.3510755310813	5.7009414445544735	990723.7635608804	32.500733354238854	731.9312815330228	-1.2304883054758875	1.514101469912921	535723.4008865731	758.1725147335867	711.3363047884334	1.191526	19.32493	0.1909384600000001	0.0929122	0.0910441875	-0.0398921659	0.0672149642	-0.012984093200000001	0.0176609109	-0.0013151439	-0.0960520864	-0.054579583200000004	0.0451598707	-0.005397945899999999	-0.10718963449999999	-0.0004623349	-0.0262615666	0.0727593706	-0.029683334199999998	-0.1199644958	0.000373506	0.018229783700000002	-0.016326603000000002	-0.062003655	0.0448119917	-0.020127061	-0.1287852646	-0.0028657085	-0.0617036132	-0.1295968395	-0.0609911343	0.10222271880000001	0.0686116274	0.0154149504	0.0964670908	0.0339826301	-0.0231937831	-0.0423951444	0.006785820600000001	0.1193336983	-0.0601763625	-0.1432558518	-0.023615063399999997	0.052488403200000006	0.030423374	-0.1221251667	-0.12894379949999998	-0.0784647684	0.07797388799999999	0.0096361966	0.0362869361	0.0659537869	0.048775789800000004	0.0106766272	-0.0602884315	0.0391456802	-0.0250726925	0.0100184286	0.047408880599999995	0.021195199700000004	-0.0431056081	0.1172738728	-0.0039230001	0.054473833099999994	0.1110073477	0.1309946516	-0.0013731785	0.0301395845	-0.010032328100000001	0.0447712504	0.0263743051	0.09001071710000001	-0.062073556399999986	-0.1322293246	0.0162138075	-0.0096442955	-0.0223754094	0.0005653848	0.1069218018	0.1234553036	0.038843839399999996	0.0421513112	-0.0285538705	0.047153561600000005	-0.1321616165	0.0324313085	0.0284268421	-0.0489239499	-0.0197277179	0.008602848199999999	0.0672156366	-0.11917176210000001	0.021475439300000003	0.039289881299999996	0.019161003500000003	-0.0531248371	0.0935496191	0.054483950700000006	0.0009847731	-0.052775283799999996	0.0	-0.0288502	-0.02146808	0.0004608784588864	0.00083233404004	0.06641389999999997	0.05887493999999999	0.0044108061132099976	0.0034662585600035985	0.116534	-0.05052100000000001	0.013580173156	0.002552371441000001	-0.00113769	-0.0010736588	1.2943385361e-06	1.15274321881744e-06	-0.000470802	-4.225600000000001e-05	1.7855695360000011e-09	2.21654523204e-07	-0.000531043	8.557399999999994e-05	2.8200666784899997e-07	7.322909475999989e-09	0.0	0.0
733.7607396799733	-2.7002263049143953	538404.8230957015	7.291222097751646	995.3510755310813	0.0	990723.7635608804	0.0	732.2338162544831	0.3025347214603471	0.0915272576890898	536166.3616666042	758.0315556989384	700.4170043127878	1.265738	20.528543	0.1029032	0.0607112	0.0438114146	-0.12268279119999999	-0.0695431451	-0.0960719371	0.0612250591	-0.1365875133	-0.129067992	0.0780495896	-0.1003075758	-0.043713156100000004	-0.0184969103	-0.0287212102	-0.0876063546	0.009054299699999999	0.1209976707	-0.0843060214	-0.009517385699999999	0.043078704800000006	0.0410865143	-0.0060970745	-0.0149866268	0.0435536992	0.0316026245	0.0523943297	0.22217696309999999	0.1574796194	0.11190346529999999	-0.007221023399999998	0.2056590636	-0.012018841799999999	-0.0697229125	0.0257453666	-0.0335129244	-0.06311602820000001	0.0800232082	-0.1084418572	-0.1677029452	0.0706833487	0.0453564096	-0.007355979300000002	-0.0107161642	-0.0083361902	0.009220679300000001	0.058058897699999994	-0.0154943993	0.0057175325	0.0812800117	-0.0591938424	0.0031815431	0.047251559699999994	0.0412840592	-0.1500029871	-0.1559392678	0.0093164726	0.16623274970000002	0.0858194041	0.1331364466	0.0947132227	-0.0144837677	-0.0810111829	0.0694880348	0.0278898671	-0.0809391274	-0.11607945759999999	-0.0640966306	0.1080152019	-0.1157539313	-0.0837258067	0.0295543724	0.0057607247	-0.0717220879	-0.1904330918	0.20123162719999999	0.0334341317	0.0770309656	0.0003202754	-0.089942224	0.1135269889	0.2249741526	-0.08987808900000001	0.050198373399999996	-0.06361560969999999	0.033844691600000004	-0.0626149049	0.047206699299999995	0.1834709628	-0.12080718039999999	0.0585296998	-0.0522535009	-0.0166286594	0.033023804	-0.0922380958	0.0925544796	0.0510490108	-0.004922222899999999	-0.05949864570000001	0.0	-0.027084500000000004	0.0017656999999999948	3.1176964899999826e-06	0.0007335701402500003	0.059489199999999985	-0.006924699999999992	0.003538964916639999	4.795147008999989e-05	0.16553900000000002	0.04900500000000002	0.02740316052100001	0.002401490025000002	-0.000325032	0.0008126580000000001	1.05645801024e-07	6.604130249639999e-07	-0.000454467	1.6335000000000026e-05	2.6683222500000086e-10	2.0654025408900002e-07	-0.000606206	-7.516299999999994e-05	3.67485714436e-07	5.6494765689999924e-09	0.0	0.0
731.3286658802365	-2.432073799736827	534841.6175381666	5.914982967366327	992.9233935901393	-2.427681940941966	985896.8655385588	5.893639606375752	732.4647270334374	0.2309107789542395	0.053319787837253656	536504.576348168	758.5174490997904	680.559441750603	1.4149040000000002	22.947824	0.15606294999999998	0.08012230000000001	-0.0806520716	0.0184520029	-0.0545224237	-0.200722385	-0.1460042466	-0.05944821240000001	-0.1385784099	0.040122318500000004	-0.1185516283	-0.0072829932999999986	0.0623426258	0.0729229209	-0.1781463082	0.0466962608	0.045449069	-0.10596623	0.0318471396	0.0601521814	0.0425570683	-0.0652425138	-0.0790425635	-0.029140600699999998	-0.1020508325	0.0636504638	-0.0627333607	0.1845374504	-0.0415831036	-0.06023226230000001	0.1080560913	0.09540648730000001	-0.048276332000000005	-0.028061030600000002	-0.044390669	0.1014888083	-0.0996368831	0.0109368591	0.0988095242	0.0182425716	-0.0334665276	-0.0828432687	-0.21836288969999998	-0.0594157992	0.0094902691	-0.053009229000000005	0.0599895601	-0.0532014277	0.0120033495	-0.008568130699999999	-0.0780024263	0.11823201400000001	0.0542552704	0.0543639858	-0.1291572681	-0.0420921247	-0.1629317831	-0.137894944	0.10621751439999999	0.11382840890000001	-0.0007977545	-0.0900050071	0.0091029192	-0.06128783	0.012667080800000001	-0.12206974109999999	-0.1419849163	0.0743122776	-0.009775005699999999	-0.0248437904	-0.1068560453	-0.171964528	-0.0720826484	-0.0253101973	0.0167900115	-0.0125098317	-0.10379827529999999	0.010908379499999999	0.09749076960000001	0.0467362933	0.009228063199999999	-0.0255108631	0.0826767908	-0.1293966611	0.0144373001	-0.1090369389	0.0330526321	-0.1605664626	-0.0541557263	0.0484763233	-0.07913224940000001	0.0448083136	0.0620868544	-0.1507078617	0.09152846349999999	0.0475459561	-0.010814443500000001	-0.0659045565	0.0	-0.0470915	-0.020007	0.00040028004899999984	0.00221760937225	-0.0082649	-0.06775410000000001	6.830857201e-05	0.0045906180668100005	0.138913	-0.02662600000000001	0.019296821569	0.0007089438760000006	-0.000578928	-0.00025389600000000004	3.3515762918400003e-07	6.446317881600001e-08	-0.00093359	-0.000479123	2.2955884912900005e-07	8.715902880999998e-07	-0.000706704	-0.00010049799999999996	4.994305436159999e-07	1.0099848003999996e-08	0.0	0.0
732.4530928744949	1.1244269942584424	536487.5332614136	1.2643360654170752	990.2971041824112	-2.626289407728109	980688.3545520693	6.8973960531448615	731.8875252686366	-0.5772017648007477	0.3331618772890977	535659.3496438492	758.0551940702205	683.431751114272	1.292237	20.958334	0.15394320000000006	0.08384279999999998	-0.0834594633	-0.127149465	-0.10080616869999999	-0.025779835299999998	-0.0552743556	-0.1109132534	-0.026294610899999998	0.1716857377	0.0014684689000000002	0.1033533678	0.024453785800000002	0.07378707849999999	-0.0528854437	0.10861245509999999	0.0985817858	0.0479558021	0.0804970923	-0.0910639557	-0.0226379931	0.0627459315	-0.049009452	-0.08414228439999999	0.0986222533	0.008206630999999999	0.0722622971	-0.0753657505	0.09094172369999999	-0.0285005046	0.040104197599999995	0.014730901599999999	0.10516403839999999	0.024027390099999997	-0.0284016066	-0.11288942029999999	0.058000354000000004	-0.06778912	0.0967961972	-0.036187745	0.0632613941	0.08910634949999999	-0.028444401400000006	-0.018221661899999998	-0.045228863200000004	-0.0119506729	0.08557257869999997	0.09677521439999999	-0.19093710449999998	0.1354544043	0.0933531308	-0.17434688550000002	0.0893240778	0.048093417699999995	-0.0727378617	0.0113457205	-0.0044001496	-0.0320116131	0.11667498470000001	0.0520355908	-0.12403872880000001	-0.0207792568	-0.039138615	0.014173980400000001	-0.0276523536	0.053073527999999995	-0.0100815657	0.1261122618	0.11932924310000001	0.0489795663	0.186756842	0.012598223899999999	0.0777917434	-0.1269001593	0.0073705813	-0.059884766799999996	-0.0166713465	-0.0443970166	0.1080602037	0.0050401835999999995	0.0601254709	-0.0451193347	0.031911678	0.1161454986	0.0320087336	0.0391631388	0.052785161500000004	-0.07772783700000001	0.08908056939999999	-0.019374866799999998	0.214009781	-0.10573460130000001	-0.0005935488	-0.047496715700000004	0.0904719133	0.0439794606	-0.0166742017	-0.071958838	0.0	-0.0623866	-0.0152951	0.00023394008401	0.00389208785956	0.06599060000000001	0.07425550000000003	0.0043547592883600005	0.005513879280250002	0.125609	-0.013304000000000009	0.015777620881	0.00017699641600000027	-0.0012745	-0.000695572	1.62435025e-06	4.838204071840001e-07	-0.0008713049999999997	6.228500000000025e-05	3.879421225000032e-09	7.591724030249996e-07	-0.000970619	-0.000263915	9.421012431610001e-07	6.965112722499999e-08	0.0	0.0
731.4111442261542	-1.0419486483407354	534962.2618982121	1.0856569857790854	993.8977089374024	3.6006047549911955	987832.6558310173	12.964354601665207	732.8715650609546	0.984039792317958	0.96833431286517	537100.730874893	758.5738733693253	675.602087985192	1.2428880000000002	20.157955	0.1663852	0.0979469	-0.11385832779999999	0.0183100234	-0.0481998904	-0.0727820965	-0.027386655099999997	-0.0846325429	0.07612791	0.0804856885	-0.0360824852	-0.14017821589999999	0.1053794797	-0.0382464808	-0.0989131318	-0.0422810237	0.1319907113	0.1208273296	0.17902818010000002	0.0363551171	-0.0763002324	0.0032264136	-0.052469765099999996	0.045345498399999996	0.0554332307	0.1292352091	0.0091843907	0.0840155067	-0.0292758372	-0.0144977925	0.0873032025	-0.20084352519999998	0.09557562039999999	-0.0047394008	0.07415142549999999	0.0001389494	0.0633089875	-0.070717188	0.0638956929	0.0200007966	-0.0113899476	0.0172988302	-0.0392803827	-0.0685261279	0.0821862613	-0.0765739454	-0.012027135900000001	0.0174990071	-0.0450217992	0.0246715866	0.0523491204	-0.1035834072	0.0311268803	0.028496298700000002	0.0288232097	0.1267288183	0.1024149656	-0.0038434318	0.1396350504	-0.0584609142	-0.0129455241	-0.12781312890000002	-0.0788740847	0.0896317464	0.0925136687	0.0490788697	-0.0502232612	-0.0206151799	-0.089757498	-0.17211428809999998	0.052959558600000005	-0.0497630473	0.003353197	-0.0252287571	0.050935583799999996	0.0484902281	-0.1556477462	0.010659738700000001	0.029442123599999998	-0.0378052919	0.0740251125	-0.0635480997	0.08332689759999999	0.0028620459000000004	-0.1978792713	-0.060314690199999986	0.011765655600000001	0.0948487347	0.1225584143	-0.0639228629	0.09937880619999999	-0.1048916984	0.1208030246	0.0147899621	0.0893851812	0.0403542832	-0.022483907799999998	-0.077629188	0.0	-0.0623823	4.300000000005688e-06	1.8490000000048922e-11	0.0038915513532899993	0.0203312	-0.04565940000000001	0.00041335769344	0.0020847808083600014	0.209739	0.08412999999999997	0.04399044812099999	0.007077856899999997	-0.000587129	0.0006873710000000001	3.4472046264100003e-07	4.7247889164099997e-07	-0.00088079	-9.485000000000266e-06	8.996522500000506e-11	7.757910241e-07	-0.000935645	3.49739999999999e-05	8.75431566025e-07	1.223180675999993e-09	0.0	0.0
732.8392365303603	1.4280923042060751	537053.3465984013	2.0394476293326163	991.0865157850868	-2.8111931523155818	982252.4817710231	7.902806939626018	732.5549461352646	-0.3166189256900225	0.10024754410510398	536636.7491072403	758.3396966788838	682.1546664088964	1.227578	19.909655	0.08780349999999999	0.0491478	-0.10144448390000001	-0.026657098599999998	-0.0805928609	0.0402907636	-0.0709253833	-0.0151925364	0.052548537699999995	0.08435955619999999	0.0760805065	0.0280212192	0.1009845576	0.0481882761	0.04632754	0.09386043880000004	0.0531199865	0.0195190001	0.07639127030000001	-0.020286922199999998	0.0133167193	0.0574880301	0.0350349088	-0.1250596448	-0.0926420731	-0.0355893945	0.0093395153	-0.0011641276	-0.08737382630000001	0.0249364537	-0.0674254505	0.0104636811	-0.0363063961	-0.0283051443	-0.0495210554	0.10877631730000001	0.17171728960000002	0.1558359767	0.1225367041	0.0413681216	0.0087361817	0.06822283929999999	0.15739371259999999	0.0948111315	0.0274855707	0.07474916200000001	-0.10209321560000001	-0.1190482061	0.0183547735	0.0376081543	0.044976852000000005	-0.20195795989999998	-0.1631079201	0.1207150851	-0.0926554369	0.008901896500000001	0.0370342527	-0.0708766668	0.055276915499999996	-0.06992607599999999	-0.0993350139	0.0645385505	-0.05897885	-0.044768627400000004	0.0527082267	-0.0414636681	0.0349014163	0.0544059028	0.0128295923	-0.050793190499999995	0.058433162000000004	0.0062174318	0.09497947539999999	0.0043508777	-0.08881714449999999	0.0317341181	-0.0346228154	-0.0111504274	-0.06756304190000001	-0.0630912861	-0.1711774068	0.067930351	0.1030212097	-0.0667723857	-3.98507e-05	0.021592132799999997	0.2366507418	-0.1011005166	0.1699617353	-0.051653773099999994	-0.1399231465	0.0718161052	0.00010718790000000001	0.10653348439999999	0.08826863	0.036675261	-0.028226122599999997	-0.0828853527	0.0	-0.06516330000000001	-0.002781000000000013	7.73396100000007e-06	0.004246255666890001	0.0275302	0.007199000000000001	0.0007579119120400001	5.182560100000001e-05	0.168626	-0.04111299999999998	0.028434727876	0.0016902787689999984	-0.00120176	-0.000614631	1.4442270976000005e-06	3.77771266161e-07	-0.000952259	-7.146899999999991e-05	5.107817960999985e-09	9.067972030809997e-07	-0.000983755	-4.810999999999997e-05	9.67773900025e-07	2.314572099999997e-09	0.0	0.0
732.971450381574	0.13221385121369167	537247.1470744681	0.0174805024527562	993.3860389719516	2.2995231868648034	986815.8224243837	5.287806886928863	732.7688155283182	0.21386939305364194	0.045740117285133185	536950.1370107746	758.1650805529378	690.8418634374228	1.120062	18.165876	0.1135487	0.05934069999999999	-0.0778519978	-0.0019765555	-0.0535692929	0.0949105783	0.0274696702	-0.0387116047	0.1328859759	0.033414448	0.004513699	-0.038815397599999996	0.0477457231	-0.0336257186	0.0905373944	-0.0038781584	0.08355494849999999	-0.102831749	-0.0278344531	0.038741842	0.0046731606	0.051956290499999995	0.060053696399999995	0.0369586496	0.0261327765	0.0876642027	0.0142748652	0.0009164938	-0.1381975308	-0.0911325248	0.0511566766	0.07530351099999999	-0.0626902169	-0.011416772	-0.1325404205	0.0655362576	0.0755231017	0.08130552419999999	-0.0459767497	0.0193832971	-0.2043770346	-0.089114654	-0.06632173429999999	0.030586605	-0.0739240285	0.0556277837	0.1867513725	-0.0550119034	-0.015859858799999998	0.0660671276	0.0471823459	-0.1191927289	0.0793073611	-0.133394459	-0.0434075185	0.0444776021	-0.024969840400000002	0.0127504256	0.031167481400000002	-0.1088162454	-0.0392750613	-0.0271778069	0.011106313799999998	0.0653524939	-0.0339980555	-0.12178155689999999	-0.0075556125	0.029952497999999998	0.0265819706	0.0464052807	-0.1262366945	-0.0088753646	-0.0982114187	0.08699417429999999	-0.0570505551	-0.0048628654	0.0544618558	-0.19763504710000002	-0.029951901099999997	0.0899193684	0.0158595516	0.0456051915	-0.0360077238	-0.08433118519999999	-0.042778409100000005	-0.0912701798	-0.050686898700000003	-0.0272382259	0.172385625	-0.10020018509999999	-0.051084034900000005	-0.008409714	0.028962190899999997	0.053235097099999996	0.08712263199999999	0.032947302799999995	-0.0338836091	-0.0876992882	0.0	-0.0840684	-0.018905099999999998	0.0003574028060099998	0.007067495878560001	0.0629887	0.03545849999999999	0.003967576327690001	0.0012573052222499992	0.209993	0.04136699999999999	0.044097060048999985	0.001711228688999999	-0.0011377000000000002	6.40599999999999e-05	1.2943612900000004e-06	4.1036835999999875e-09	-0.00119996	-0.00024770099999999997	6.135578540099999e-08	1.4399040015999996e-06	-0.000939154	4.460100000000001e-05	8.82010235716e-07	1.9892492010000015e-09	0.0	0.0
731.5952163340347	-1.3762340475392418	535231.5605628431	1.8940201536062449	990.7711371643602	-2.6149018075914228	981627.4462379593	6.83771146334489	732.1344749990268	-0.6343405292914213	0.4023879071017205	536020.8894821006	757.6831365605556	690.0645133161119	1.2482209999999998	20.244448	0.14033885	0.0891328	-0.1218737045	0.1532439017	0.0018446808999999999	-0.0135390872	-0.1195621957	0.08778287650000001	0.0537669612	-0.0018310247	-0.09790963539999999	-0.057352794299999996	0.1386180429	0.1128236698	0.0253137589	-0.0531236241	0.006446921600000001	-0.1342855073	-0.11058750490000001	-0.029992191499999998	-0.0753159599	0.012496495600000001	-0.11635170289999999	-0.0811650507	-0.0471420712	-0.0122578658	0.021509103199999997	-0.0088514761	0.009605251	0.0147750791	0.04916177099999999	0.0821909029	-0.1039890307	-0.028406931099999998	-0.018885648600000002	-0.0353182354	-0.082730423	-0.0627968928	0.0414592851	-0.0058243766	0.0437933316	0.018620095700000002	-0.0174505811	-0.0249599691	0.1056795242	0.030533501499999997	0.056830286699999996	-0.0680562591	0.0180872004	-0.1168073352	0.0669983148	0.0958902086	0.11411910310000001	0.057594512300000004	-0.027957147999999998	0.012674361499999998	-0.0261705888	-0.1355113677	-0.0347772127	-0.10486852449999999	0.0323098482	-0.0647668353	0.0806197715	-0.0278786081	-0.051870643099999995	-0.08436285859999999	-0.136500794	-0.07824386679999999	0.0366052376	0.1350708901	0.035964056200000004	0.0388104416	-0.0204176601	-0.1289046165	0.0101963316	-0.0127950945	-0.0353952803	0.0094495719	-0.07726054759999999	0.0412035605	-0.046518887800000006	0.0189557776	-0.0196469546	-0.0798394692	0.0613790079	0.016925948700000002	0.0075064387	0.0175023035	-0.0559791401	0.0739551396	0.0733067537	0.0714935984	0.0173727576	-0.0895828262	0.08594756960000001	0.029175383	-0.039439385099999995	-0.09204531	0.0	-0.084063	5.400000000002625e-06	2.9160000000028356e-11	0.007066587968999999	-0.016665099999999995	-0.0796538	0.00027772555800999985	0.006344727854439999	0.188368	-0.021624999999999974	0.035482503424	0.00046764062499999904	-0.0004963130000000001	0.0006413870000000001	2.463265939690001e-07	4.113772837690001e-07	-0.00125336	-5.34000000000001e-05	2.851560000000011e-09	1.5709112896e-06	-0.00102546	-8.630599999999997e-05	1.0515682115999998e-06	7.448725635999995e-09	0.0	0.0
732.4338722530812	0.8386559190464595	536459.3772236429	0.7033437505516617	989.4526846807718	-1.3184524835884304	979016.6152219869	1.7383169514805004	731.5158726908321	-0.6186023081946814	0.3826688157037876	535115.4719986297	756.4826615845917	687.964629924723	1.192397	19.33906	0.1626047	0.102209	-0.08830785810000001	-0.0414384955	0.0848847203	0.0996370272	0.0415081562	0.059507287400000004	0.0299047706	0.1122679592	0.014428953799999996	0.0238177698	-0.057323344400000004	0.0929278188	0.1017355042	0.0080950176	0.0885009116	-0.043040675599999995	-0.0548288058	0.0012206396000000001	-0.0226795589	-0.0780646088	0.0071933482	-0.017587009299999998	0.0474366118	0.037292929700000005	-0.1227553066	0.0429917463	-0.0258045144	0.0275924547	0.04357233889999999	0.0486569966	-0.08769653029999999	0.1168015608	-0.014063196699999999	0.1042067849	0.047317158600000006	-0.0280372998	0.021236109500000003	0.0482933429	-0.0114342477	-0.0828776049	0.1003612003	-0.0394105006	0.0041620597	0.0767893464	0.011727986299999998	-0.0438668572	-0.09006458199999999	-0.1219607473	-0.0003161798	0.078302357	-0.0255213608	0.0467613666	0.0668181259	0.07337058860000001	0.15416169429999999	0.018289308	-0.07665183589999999	-0.024178489900000003	-0.12721015130000002	-0.05038936559999999	0.1618086875	-0.038989703199999996	-0.0085568282	0.0840064626	-0.1126162022	-0.1659365227	0.09336044859999999	-0.0150319704	-0.06724975820000001	-0.0332237363	0.0844478336	-0.00018585700000000002	0.0072893518999999985	-0.0597377183	0.045319346600000004	-0.055602855599999994	-0.0451491044	0.0294927489	-0.0013533747	0.0467302793	-0.0129823489	-0.055838992999999996	0.0176630356	-0.10473701740000001	0.1465162966	-0.044076847999999995	0.0406642148	0.0077135618	-0.0164231447	-0.0008444196000000001	0.0412610461	-0.1526295199	0.0847438347	0.0253645343	-0.044876773200000004	-0.09590023019999999	0.0	-0.0840382	2.480000000000537e-05	6.150400000002665e-10	0.007062419059239999	0.077311	0.0939761	0.005976990721000001	0.008831507371209999	0.203713	0.015344999999999998	0.041498986369	0.00023546902499999996	-0.0011377000000000002	-0.0006413870000000001	1.2943612900000004e-06	4.113772837690001e-07	-0.0015700899999999995	-0.00031672999999999944	1.0031789289999963e-07	2.4651826080999983e-06	-0.000918401	0.00010705899999999997	8.434603968010002e-07	1.146162948099999e-08	0.0	0.0
730.723208981282	-1.7106632717991488	533956.4081439023	2.9263688294825685	987.5936107059622	-1.859073974809576	975341.1399072396	3.456156043814275	730.7659514677555	-0.7499212230766261	0.5623818408207428	534018.8758245739	756.0039410064752	679.0605707111813	1.108106	17.971972	0.1355915	0.0739625	-0.0876821251	0.0317823345	0.1474518719	-0.0160475314	0.0482601221	0.07974568530000001	0.0288271704	0.1088868804	-0.1099671405	-0.08687846689999999	-0.06405065139999999	0.0849092592	-0.0146895538	-0.1724774666	0.07830362490000001	0.0949486641	0.0401250233	-0.018048069	0.011706839299999999	-0.11241972189999999	-0.08991658359999999	-0.0181621314	-0.0658103583	-0.0822772806	-0.013966723700000001	-0.05805811950000001	-0.030515205099999998	-0.0347606869	-0.0575796045	0.0790856258	-0.0482752385	0.10060565949999999	-0.09049937779999999	0.10517557720000001	-0.0586106401	0.0070839306000000015	-0.169972498	-0.0217853609	0.004931796	0.1138768032	-0.0008518292	0.0385895017	-0.0889965641	0.10899378359999999	-0.0542797167	0.018463051	0.08985079720000001	0.0111914308	0.0484106978	0.0307581521	0.0109608217	-0.0506314056	0.1305039692	-0.0257998146	-0.0680050614	0.0418182961	-0.0722866128	-0.02049603	-0.0214682315	-0.1953132593	-0.0544903604	-0.0746477053	-0.0587862725	0.0815348042	-0.0220491086	-0.0125958925	-0.1000607926	0.021098028199999997	0.0360055506	-0.041627385600000004	0.10113925019999999	-0.0184351123	-0.0744376268	0.124064348	0.0953745384	-0.1191490942	0.0015471793	0.0090042653	0.0700830071	-0.116872135	-0.08380864730000001	0.1124877422	-0.0438377094	-0.0230202838	0.0594660956	-0.0810263667	-0.0300822871	-0.0067486075	-0.08840889810000001	-0.0227555819	0.1181140735	0.0935833981	0.08351182900000001	0.021519841600000002	-0.0501794518	-0.0992434813	0.0	-0.105193	-0.021154800000000012	0.0004475255630400007	0.011065567249	0.0153696	-0.061941400000000015	0.00023622460416	0.003836737033960001	0.202355	-0.001357999999999998	0.040947546025	1.8441639999999946e-06	-0.000548533	0.0005891670000000001	3.0088845208899996e-07	3.4711775388900015e-07	-0.00132909	0.00024099999999999946	5.808099999999974e-08	1.7664802281e-06	-0.00111098	-0.0001925789999999999	1.2342765603999995e-06	3.708667124099996e-08	0.0	0.0
