global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
776.1626937813537	0.8556950055312882	602428.5272179275	0.7322139424911913	1037.417396251396	3.036365138451856	1076234.854045026	9.21951325400576	805.8305246375385	-0.3501252167430948	649362.8344376105	0.12258766739939912	827.4847604176323	586.875621097048	1.222562	18.48144	0.22083445	0.12509300000000004	0.0804759888	0.0470015659	-0.142890304	0.0063503685	0.0460440228	0.060842531	-0.060891894400000014	-0.009752195699999999	0.1141744294	0.018712737099999998	-0.024349878300000002	0.0058836427	-0.0894632956	-0.0825974821	0.0451979741	-0.1381559262	-0.0117902428	-0.0690677658	0.005460441999999999	-0.0023272963	0.0405010233	-0.0456293008	0.0557190586	0.07396506900000001	0.1319530953	-0.0252597077	-0.1021215127	-0.0117616892	0.0639723683	-0.0087825763	-0.064673925	0.0414079381	-0.1372344423	0.1110743896	-0.0388629677	0.0906093547	0.1058251815	0.0153932239	0.1743783488	0.0161805958	-0.0073517839000000005	0.026807455600000002	-0.007166260799999998	0.034031936	0.0148626629	-0.0118441699	-0.04742017	0.0262574931	-0.00893552	-0.0548767129	-0.0560171313	0.0674041384	0.0304847812	-0.104168502	-0.1183106454	0.0569846972	-0.0685952584	-0.0157687003	0.0027783674	-0.088490875	-0.0057324415	0.0027057481	0.0316056897	0.0430581171	-0.0249337584	-0.0110689213	0.030713456299999997	0.0204493291	0.12555718859999998	-0.052738737599999995	-0.0768238741	0.061487865	0.0003179045	-0.0300432204	-0.09836827529999999	-0.08798156619999999	0.0595993887	0.0738875296	0.0010346447	0.077209252	0.09530931050000001	0.0614489841	0.0136308685	-0.0372834218	-0.0486187	-0.028859499999999993	0.0008328707402499996	0.0023637779896899997	0.061739	0.1192357	0.003811704121	0.014217152154490001	-0.0179755	-0.01487481	0.00032311860024999994	0.0002212599725361	-0.000496738	-0.0006638900000000001	2.4674864064400005e-07	4.407499321000001e-07	-3.3023e-06	-8.219499999999998e-05	6.756018024999996e-09	1.0905185289999999e-11	-0.000382941	-0.0004112038	1.46643809481e-07	1.6908856513443998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
775.5977771743304	-0.5649166070232923	601551.9119577623	0.31913077289070885	1035.1807180467026	-2.2366782046933618	1071599.1190156871	5.0027293913503215	806.4596310404401	0.6291064029015843	650377.1364978828	0.3957748661717705	827.6577257429093	595.105495607198	1.187541	17.952023999999994	0.2751044	0.165827	0.0872602817	0.0533530523	-0.0332840788	-0.0431159196	-0.0966731732	0.0591191779	-0.0395510959	-0.07503099889999999	0.053126483200000005	0.001267216	-0.0122763695	0.0551309401	0.08736934119999999	0.1584893006	0.0185582032	-0.0612416286	-0.046813220700000005	-0.004194214	-0.0672742412	-0.1177129682	-0.0842839579	-0.0859100359	-0.025192312799999998	-0.125057789	0.08905832	-0.007947188	-0.0097708189	0.0069087246	-0.0319892866	-0.0192373544	0.0158174653	-0.0090040859	0.0323033383	-0.0358503423	0.0144253552	-0.0516965602	0.0374105843	0.0405451644	-0.11239022359999999	-0.0367952804	0.11201049390000001	0.1941318726	0.050494383899999995	-0.0420598691	0.0765645623	-0.0305601815	-0.0388589684	-0.0254446801	0.0010512513000000001	-0.0249925436	-0.05650204900000001	-0.08290450190000001	-0.1275711595	-0.028970075699999997	0.07221002480000001	0.0458847522	-0.007333145500000002	0.0645483872	0.0130885598	-0.0058307075	0.0195638706	0.0010606711999999999	0.1242980696	0.15133627189999999	0.0652527561	0.0900515565	-0.0448080265	-0.0007778323	0.095221763	-0.035014279599999996	0.050261231100000005	0.0462721596	-0.0182848617	-0.06786298959999999	0.0094263563	0.0147220256	-0.056468255499999995	0.0202074657	0.012242879199999999	-0.08955818039999999	0.09438988849999999	0.0582047031	0.0078032178000000015	-0.0445041767	-0.0182244	0.030394299999999992	0.0009238134724899996	0.00033212875536000014	-0.082164	-0.143903	0.006750922896	0.020708073409	-0.0194745	-0.0014990000000000005	0.00037925615025	2.247001000000001e-06	0.00132045	0.001817188	1.7435882024999996e-06	3.302172227344e-06	-3.3023e-06	0.0	0.0	1.0905185289999999e-11	-0.000213967	0.00016897399999999996	4.578187708900001e-08	2.855221267599998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
775.8934057424472	0.2956285681167401	602010.5770746138	0.08739625028675405	1037.6970456011861	2.516327554483496	1076815.1584494305	6.331904361452892	805.6709217212434	-0.7887093191966414	649105.6341071579	0.6220623901876297	827.230740751063	589.8327988355894	1.210126	18.293434	0.2913167	0.163002	0.0801790144	0.046148786399999996	-0.0932902782	-0.0392698298	0.0096771228	-0.00030021990000000004	-0.0598871313	-0.0172126334	0.10485880380000001	-0.0183956236	0.0118027402	0.036352703300000004	-0.0231195838	-0.1188781476	0.0178074834	-0.16897449469999998	0.033872191600000004	-0.0519976755	-0.0040411031	-0.06735994690000001	0.0371704555	0.024973062999999997	0.11662373109999999	0.0579871752	0.057401131200000004	-0.0856224921	-0.20181453600000002	-0.054856731500000006	-0.08094758610000001	-0.06973371190000001	0.0211801017	-0.0018580574	-0.0846029031	-0.0669306822	0.0064142351	-0.10273293480000001	-0.1704717991	0.0542352634	0.0109865029	-0.055181357699999996	0.0130970024	0.1006854794	-0.0399550014	0.0314522807	0.017747474	0.0298821775	-0.0371123204	-0.0453635433	-0.1749000293	0.0096690971	-0.0339087598	0.0592009133	0.0178316596	-0.11122702710000001	-0.111901101	0.0660038032	-0.12023229210000001	-0.0096578392	0.0635334825	-0.042640263399999996	-0.0192866438	-0.021856672400000002	-0.0422194188	0.0278155451	-0.048122589900000005	0.1081675609	0.0112390097	0.0701451248	0.16071567949999999	-0.064222481	0.0114996653	0.023324247200000002	-0.0745433927	0.06983002070000001	-0.040740498300000004	-0.07588141450000001	-0.0338567087	0.0085952417	-0.0695301561	-0.0210360421	0.0934393406	0.054883654500000004	0.0019524136999999999	-0.0514902185	-0.05444	-0.0362156	0.0013115696833599995	0.0029637135999999995	0.057946800000000014	0.1401108	0.003357831630240001	0.019631036276640004	-0.018768700000000003	0.000705799999999996	0.00035226409969000015	4.981536399999944e-07	-0.000405091	-0.0017255410000000001	1.64098718281e-07	2.9774917426810003e-06	-3.3023e-06	0.0	0.0	1.0905185289999999e-11	-0.000774116	-0.000560149	5.99255581456e-07	3.1376690220100004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
775.8021477471412	-0.0912579953059094	601868.9724490772	0.00832802170725338	1034.9367136571386	-2.7603319440474934	1071094.001275438	7.619432441329013	805.9476060388647	0.2766843176212888	649551.5436797771	0.0765542116175582	826.9078442237295	600.6186536572108	1.334008	20.166168	0.2327365	0.15023599999999998	0.0803729519	0.062269774800000004	0.0040898685	-0.0835848139	-0.0606755874	0.07624406660000001	-0.0055433923999999996	-0.0576533551	-0.0283695849	-0.1329909115	0.0596602101	-0.007527019499999998	0.0279460032	0.0701195553	0.0322178287	0.0222000225	-0.1079776885	-0.053622404500000005	-0.0890141707	-0.0013316767000000002	0.0409485465	-0.0355777161	-0.0645561503	0.0087264534	0.07028139309999999	0.0177315474	0.00044513589999999997	-0.0253254473	0.031140524300000007	0.067504395	-0.08188722799999999	-0.0217591931	-0.0745711479	0.0363203349	-0.0342627269	-0.0550000738	-0.0765221928	-0.08611964279999999	-0.1301768568	0.037031468399999996	0.0651660232	0.0688109045	0.0826942459	-0.1066129326	0.0814815151	0.1042296499	-0.011601444099999999	0.0085514387	0.0381032794	-0.068160169	-0.0203454688	-0.0016263927	-0.0722372821	0.022773118199999998	0.0879819357	0.0821963829	-0.0414026797	0.0551456455	-0.1260007997	-0.0425524397	0.0381462059	-0.1236241525	-0.005855166899999999	-0.0001514853	0.120166027	0.0965523365	0.0673912605	0.014431310400000001	0.0759512067	0.044598340199999996	-0.0015353362	0.1584186864	0.05566639599999999	-0.1158741391	0.1220853499	0.051864705	-0.0277305233	0.0931784083	0.1249082035	-0.1475703387	0.09245798029999999	0.0514902185	-0.0039041836	-0.0582047031	-0.0624299	-0.007989900000000001	6.383850201000002e-05	0.00389749241401	-0.0857773	-0.14372410000000002	0.00735774519529	0.02065661692081001	0.0121074	0.030876100000000007	0.00014658913475999998	0.0009533335512100002	0.000579038	0.000984129	3.35285005444e-07	9.68509888641e-07	-3.3023e-06	0.0	0.0	1.0905185289999999e-11	-0.000792915	-1.8799000000000008e-05	6.287141972250001e-07	3.534024010000003e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
776.1752821482396	0.3731344010983548	602448.0686178993	0.13922928128302794	1034.8955583648974	-0.04115529224122838	1071008.8167233928	0.0016937580794609132	807.0112917477963	1.0636857089316436	651267.2250084468	1.1314272873854132	828.1584843601767	598.6018895457972	1.2434	18.796438	0.207984735	0.126357	0.0453666955	0.0301072023	-0.0145180565	-0.18084348100000008	-0.0775823846	-0.03490638	0.017917271999999998	-0.0871657718	-0.0521961832	0.0342820956	0.1262321501	0.0780657511	0.07092197160000001	0.0092236827	-0.14159507699999999	-0.0998575198	-0.0507586408	0.073715197	-0.058880358099999995	-0.0390527698	0.0084459839	-0.0389379242	-0.0892918209	0.061829008	-0.09874733869999999	0.06882174519999999	-0.12998866779999999	-0.0849363911	0.0959132502	-0.0627657975	0.0077718985	0.0614716846	0.0614667533	0.0864620985	0.08118005589999999	-0.0308721814	-0.093558084	-0.094616865	0.059073416399999995	-0.048704252	-0.0300926445	0.08940197710000003	-0.0120453082	-0.0593997238	-0.0579980201	-0.09453571	0.005735889599999999	-0.0609967374	0.1007423098	0.069655182	0.0272546754	-0.1167809496	0.022720704100000003	-0.1023960625	0.0157811031	0.0116567406	-0.1281453115	0.07814435360000001	-0.0659096163	-0.011483943600000001	-0.0352331754	-0.1268040541	-0.0395340707	0.0756245327	-0.018464820700000002	0.07759728889999999	0.0356507827	0.0826444766	-0.025590527999999998	-0.0266082475	-0.0146566979	0.0711800241	0.0012718363	0.095111171	-0.046112226299999996	0.1105375974	-0.012119536399999999	0.0055438624	-0.028962098199999998	0.0782721137	0.09144613119999999	0.0480288708	-0.0097491965	-0.06461221860000001	-0.0432204	0.0192095	0.00036900489024999984	0.00186800297616	0.034949	0.1207263	0.001221432601	0.014574839511690004	-0.0183587	-0.030466100000000006	0.00033704186569000015	0.00092818324921	0.000248965	-0.000330073	6.198357122500001e-08	1.08948185329e-07	-0.000373158	-0.0003698557	1.3679323882249e-07	1.39246892964e-07	-0.0008446429999999997	-5.172799999999969e-05	7.134217974489995e-07	2.675785983999968e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
775.5084653785616	-0.6668167696780074	601413.3798738116	0.4446446043238128	1032.9817511767417	-1.9138071881557157	1067051.298264168	3.662657953436485	804.5611219593751	-2.450169788421249	647318.5989685284	6.003331992092228	825.5237672503857	588.8816694652171	1.331295	20.125153	0.2119890150000001	0.157605	0.041393215	-0.0344449229	-0.0757188263	-0.21407589440000002	0.0070541667	-0.0054783759	0.041949674900000004	-0.0719106254	-0.0955686323	-0.1531387319	0.0214897666	-0.05787107	0.081965789	0.0185291453	0.0471447306	0.0447066601	-0.07209953919999999	-0.022374682200000003	-0.1622425738	0.0093517087	-0.1339817884	0.1764655359	0.2248620044	-0.040731497900000004	0.0455617656	-0.0592016925	0.044054055700000004	-0.1739741754	0.1302668235	-0.038816582999999995	-0.009323151600000001	0.0101646071	0.19869940219999999	0.1176247736	0.0690638351	-0.0299045754	0.0822870562	-0.058905548899999986	0.0388908647	0.028435137000000006	-0.1399199303	0.047851366799999996	0.12190759039999999	0.1018684059	0.08600464210000001	0.0201847253	0.016256473799999997	-0.0632897523	-0.0024030027	-0.006038481899999999	0.0395079527	0.0768036847	-0.0715406035	0.0548776758	0.1314428482	0.0824476078	-0.01770511	-0.056100254	-0.0592119172	-0.1749154061	-0.0896603136	0.1392139915	-0.2512400718	0.0168273373	0.0938210962	0.2281456694	0.0395876235	-0.0294387162	0.042015412300000006	0.163484659	0.19430781170000005	-0.0047420665	0.0218556756	-0.029710500600000002	-0.016763184	0.0941938854	-0.27274705969999996	-0.039486648799999996	0.027105083399999997	0.1359980295	0.09040412699999999	0.0445041767	-0.015565281799999999	-0.070678972	-0.0465518	-0.003331400000000005	1.1098225960000034e-05	0.0021670700832400005	-0.120902	-0.155851	0.014617293604	0.024289534201	-0.0182204	0.00013830000000000092	0.00033198297616000003	1.9126890000000256e-08	0.000796116	0.0005471510000000001	6.33800685456e-07	2.9937421680100005e-07	-6.41597e-05	0.0003089983	9.547994940289001e-08	4.116467104090001e-09	-0.00104186	-0.00019721700000000018	1.0854722596e-06	3.889454508900007e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
775.5365546667758	0.02808928821423251	601456.947624413	0.0007890081123822215	1035.842818877948	2.8610677012063666	1072970.3454210134	8.18570839088628	804.8094782317057	0.24835627233062496	647718.2962515904	0.06168083800596355	826.6394242032028	592.3566931501463	1.556152	23.5243	0.207252215	0.11779	0.015786773100000002	-0.1208696718	0.0716396244	-0.0918857491	-0.10871809550000001	-0.0374692523	0.0194012406	-0.0296934672	-0.0602787317	0.0913023183	-0.094175173	-0.020714964199999998	0.0490938967	-0.0519003455	-0.1524549193	-0.0235291164	0.06417182639999999	0.0229683882	-0.1025016547	-0.1333299167	0.0027114748	0.1082750489	0.2288123232	0.0195418331	-0.010504136200000002	-0.15925508	0.0669860411	0.0009689909	0.22229085059999998	0.0395500931	-0.0864058713	0.0760572779	-0.0152287181	-0.057341875599999995	-0.06254155730000001	0.0795817289	-0.093975319	0.0209689665	-0.0489818812	0.1085544059	-0.0763595007	-0.035573367599999996	-0.1115885943	-0.09008331050000001	-0.1101986728	0.10296659529999999	0.0766768021	0.02766362	-0.0625747723	0.065606138	0.110206974	-0.1282577185	0.0581687132	0.0048621059	-0.0310669873	-0.0127192676	-0.15237900740000002	-0.0781296413	0.0299715271	-0.1519116892	-0.0541276463	0.22101029519999998	-0.1147333518	-0.14771073099999998	-0.011057202700000001	0.11647600150000001	-0.0129468877	-0.039861133300000004	0.10630309269999999	-0.0372386596	-0.15409826199999999	-0.0231822808	-0.06707631650000001	0.0101137559	-0.0925964329	0.12654722289999998	0.1999219665	-0.11788002560000001	0.0409255579	0.0263562591	0.08933231130000001	0.040920785	-0.021335182299999998	-0.0763729677	-0.0178302	0.028721600000000007	0.0008249303065600003	0.0003179160320400001	-0.0153642	0.10553779999999999	0.00023605864164	0.011138227228840001	-0.00201822	0.01620218	4.073211968399998e-06	0.0002625106367524	-0.000128646	-0.000924762	1.6549793316e-08	8.55184756644e-07	-5.2257e-05	1.1902700000000004e-05	1.4167426729000011e-10	2.7307940489999997e-09	-0.000842712	0.0001991479999999999	7.10163514944e-07	3.965992590399996e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
775.8107419288399	0.27418726206406063	601882.307292177	0.07517865467818588	1042.778260511039	6.9354416330909325	1087386.5005944285	48.10035064601101	807.1227782129426	2.3132999812369235	651447.179110179	5.3513568031907495	829.9145221540923	594.4607752607967	1.548428	23.407549	0.08619911999999999	0.041163300000000014	0.039348014199999996	-0.139683856	0.0819089498	0.021002813500000002	0.101379946	-0.13972478060000001	-0.0633880358	0.0376398289	-0.1359690527	0.0283834246	-0.005429731899999999	0.0729682844	-0.1229080177	-0.14520300490000002	-0.0098110024	0.1021146871	0.0911244715	0.0152129168	-0.0020595725	0.0496873025	-0.0833118037	0.061775320999999994	-0.16711577800000002	0.0552368195	-0.0392477272	0.027513679	0.09510727210000001	-0.0980349199	0.16900640760000002	-0.13765886900000002	0.043801256399999995	-0.0180043452	0.043778919900000005	-0.0468052363	-0.0652400675	-0.029443200000000006	0.16914056030000002	-0.025065530899999997	0.0809264978	0.0653434484	0.0476054954	0.1109768187	0.0320275309	-0.0101167402	-0.10861076869999996	-0.027540648199999997	-0.0161737518	-0.004802295900000001	0.0276564986	0.09101426189999999	-0.0405917894	0.09403674390000001	0.1842787091	0.0477276508	0.022766431400000002	-0.08648595869999999	0.049527762	-0.1186997933	-0.0529299709	0.032015451800000004	-0.0592927751	-0.0488501127	-0.0035749748999999997	-0.0854851634	0.1078442139	-0.0609790346	0.0767492157	0.0934973494	-0.046685126900000005	-0.045041023099999994	-0.1010636152	0.0734860578	0.0406063798	0.0115543722	0.0652329048	0.0991387185	0.09852079820000001	-0.2114829482	0.0246083031	0.1126217762	0.08823103759999999	0.0372834218	-0.027041777700000002	-0.0816641756	-0.0226245	-0.004794299999999998	2.298531248999998e-05	0.00051186800025	0.00377194	0.01913614	1.42275313636e-05	0.0003661918540996	-0.0284409	-0.02642268	0.0008088847928099999	0.0006981580183823997	0.000185927	0.000314573	3.4568849329e-08	9.8956172329e-08	0.000111422	0.00016367900000000002	2.679081504100001e-08	1.2414862084e-08	-0.00108138	-0.00023866800000000004	1.1693827044000002e-06	5.6962414224000024e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
772.1688997961255	-3.641842132714373	596244.8098123589	13.263014119613574	1031.650145005605	-11.128115505433923	1064302.021690086	123.83495470227896	805.2199698651287	-1.9028083478139024	648379.1998695988	3.6206796085102733	826.4633339689011	578.9576053317193	1.34801	20.377829	0.22804139	0.11563	-0.0574338347	-0.1249666743	0.09179155630000001	-0.0117039983	-0.0795436841	-0.0515215484	0.07510242610000001	0.011058769	-0.0715485934	-0.1099254875	-0.10450968779999999	-0.0094152938	0.0642758034	-0.05890819360000001	-0.052606054699999995	0.08784632210000001	0.1276266562	0.0307675939	0.0406137892	0.0060475148	0.0250291283	-0.0541792316	0.13469779099999998	-0.0813032149	0.035834875499999995	-0.0747757148	0.09947998699999999	0.0065283924	0.0734787581	0.012634943300000001	0.129713371	-0.0751353128	0.0198524211	0.0409975083	-0.0335338756	0.0039373378	-0.0922981735	0.087009566	0.1159110821	0.0334590865	0.0176113966	0.0528008043	0.0655643714	0.010643911	0.0284405392	0.0361622335	0.0056312194999999995	-0.051127740899999996	0.0423697924	0.0585394674	0.0828158183	-0.0788751707	0.0134210599	0.1062921389	-0.0442733014	-0.026712647599999997	-0.0116046118	-0.1531653901	-0.0706611309	0.0514702961	0.0033570790000000002	0.1627895259	0.05229904690000002	-0.0106378561	0.1495873431	0.1480850836	-0.0041409338	-0.0057380216000000005	0.0320512975	0.0002914172	-0.0635714359	-0.16042317039999998	-0.0168497679	-0.08987982679999999	-0.0044554678000000006	0.011531081	-0.014321358700000003	0.0261942158	-0.0038847887	0.0255218578	0.08710066890000001	0.0335968847	-0.0326681354	-0.0865246901	-0.0369657	-0.014341199999999997	0.00020567001744	0.0013664629764899995	-0.0990981	-0.10287004	0.00982043342361	0.010582245129601604	0.0195451	0.047986	0.00038201093401	0.002302656196	0.0007925989999999997	0.0006066719999999997	6.282131748009997e-07	3.680509155839997e-07	0.000438742	0.00032732	1.0713838239999998e-07	1.9249454256400002e-07	-0.000758489	0.0003228910000000001	5.75305563121e-07	1.0425859788100004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
772.4970042660321	0.3281044699066342	596751.621599994	0.10765254317271344	1031.003025389527	-0.6471196160780437	1062967.2383623577	0.41876379751299453	805.1842800617062	-0.035689803422542354	648321.7248584881	0.001273762068339716	827.1031349299748	556.7645662787577	1.395437	21.094782	0.25278647	0.14941300000000002	-0.1035420521	-0.08917747529999999	-0.0646999455	0.06439852530000001	0.025178149	0.0024872931	0.0968706677	0.0883016183	-0.0159980529	0.0244409742	-0.0411276483	-0.0314914929	-0.048822711100000006	-0.13516045699999998	-0.0757853297	0.0028966185	0.0303091929	0.0058525401	0.0014760851999999999	0.0165421963	0.0057776695	0.0727539786	-0.0036699045	-0.053638669800000004	0.0699943817	0.055568433099999995	0.039077491400000004	0.0414478862	-0.0584299874	-0.0637828604	0.12006603689999999	-0.0730704376	0.0066963188	0.1378581829	0.080732662	0.1133798792	-0.1536341687	0.0354674544	0.10157141550000001	0.094515	0.006470743199999999	0.0054960684	0.027008579100000003	-0.12273718609999999	-0.0220431732	-0.0410430291	-0.0455882286	-0.107423851	0.0637424762	-0.0091025874	0.0825375152	0.022464374500000002	0.15245227179999998	-0.0344895662	-0.06366134450000001	-0.0414202727	0.0423176854	-0.04399002019999999	-0.038063475299999996	0.0195446155	0.0734434936	0.05634025650000001	-0.0008045565	0.1041241567	0.0727123654	0.0574968881	0.07525961519999999	0.04367120769999999	-0.0809691327	-0.04411846480000002	-0.0205157262	-0.1792686946	0.1411659372	-0.058244451600000004	0.1059589308	0.0381139957	0.0673884838	-0.08462058	0.0767707546	0.0052050390999999994	0.0859415781	0.0298660358	-0.0381975612	-0.0909288773	-0.0454546	-0.008488899999999999	7.206142321000003e-05	0.00206612066116	0.0435262	0.14262429999999998	0.0018945300864399996	0.02034169095049	0.00976178	-0.00978332	9.52923487684e-05	9.57133502224e-05	-0.000231798	-0.0010243969999999998	5.373031280399999e-08	1.0493892136089995e-06	-0.000124659	-0.0005634009999999999	3.1742068680100003e-07	1.5539866281e-08	-0.00100849	-0.0002500009999999999	1.0170520801e-06	6.250050000099996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
774.7083247430545	2.2113204770223547	600172.98842619	4.889938252098374	1037.6744876794971	6.671462289970123	1076768.342380907	44.50840908649339	805.2080143699228	0.02373430821660349	648359.9464055538	0.0005633173865207321	826.134058761291	568.2518430367476	1.305446	19.734394	0.26969917	0.163883	-0.1037287636	-0.07897217990000001	-0.0394299204	0.0613801209	-0.0638223013	0.1802541564	0.028072623300000002	0.0724497187	-0.1151402472	-0.0513214036	-0.09188470060000001	-0.0816280278	-0.0337568746	0.0962773799	-0.067219657	0.1027517994	-0.0325718031	-0.0166188751	-0.0184678747	-0.1136816661	-0.0100877873	0.23205154460000002	-0.1152222483	-0.0560466432	0.0479510118	-0.1224181043	0.010790811200000002	0.0678331997	-0.1483536048	-0.057793822	-0.0555498271	-0.0419526042	0.0091250466	-0.1406050743	0.1497285736	0.1385554772	0.1361871216	0.0447244542	0.0366657608	0.0314003547	-0.004840639	-0.0057340473	0.0904630541	0.0590127904	-0.0820651038	-0.0184323545	-0.0782447975	0.11499977210000001	0.1014646565	-0.1563593066	0.035216703700000004	-0.0764287395	0.0013858988	0.0732337978	0.07319086030000001	0.0960499366	0.0657843213	-0.0694596706	0.2047261891	-0.08653673769999999	0.020998318199999998	-0.020103090900000002	-0.1575455444	0.0373695199	0.1180258607	-0.09159364199999999	0.0254360577	-0.0217608683	-0.0260669543	-0.099934422	-0.0404785805	-0.07457020660000001	0.1423239707	0.0617793289	0.07191330559999999	0.0216481088	0.0801168366	-0.1548941391	0.0336841098	-0.05585795599999999	0.08475414740000001	0.0260957959	-0.0436136483	-0.0948535094	-0.0119101	0.0335445	0.00112523348025	0.00014185048201	-0.114309	-0.15783519999999998	0.013066547480999998	0.024911950359039998	0.010012299999999998	0.00025051999999999887	0.00010024615128999997	6.276027039999943e-08	0.000597375	0.000829173	3.56856890625e-07	6.87527863929e-07	0.000362545	0.00048720400000000003	2.3736773761599998e-07	1.31438877025e-07	-0.000763488	0.0002450019999999999	5.829139261439999e-07	6.002598000399996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
