global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
687.406431814828	0.7523159681365996	472527.6025003938	0.5659793159133092	1147.0304752106367	-4.4222369806971065	19.556179913445067	1315678.911061939	709.7212840820172	-0.12249225877963	503704.3010790274	0.015004353460935841	868.2611289903801	527.5572820551388	0.983897	14.550813	0.05090724999999993	0.0310471	-0.09735660970000001	0.032651238799999996	-0.1339232399	0.048970502400000004	-0.0188458569	0.0414279034	0.037790655699999995	-0.1703445374	-0.07964893990000001	0.1079615691	0.1214898884	0.0464754876	-0.0400406563	-0.041154734	0.0783337219	-0.0419793862	-0.013352789299999999	0.0101124426	-0.0271708752	0.0686777183	0.1256304117	0.1190270842	0.0575994185	0.117026905	0.0129811767	0.1225763652	0.1259253298	0.046190413099999994	0.0110277233	0.018543398500000002	-0.18120591879999998	-0.1048392718	0.0150071368	-0.11272848369999999	0.015646799	-0.0748540323	0.0502231014	0.16501627800000002	-0.0402154057	-0.04394945559999999	-0.112175112	0.0051859637	0.0638559778	-0.0164711186	-0.0264440907	-0.082442931	0.15361127289999998	-0.052802909	0.0043278909	-0.032918082200000004	0.00033573239999999996	0.0556024508	-0.061533900499999995	0.1735575962	0.0402694255	0.0192757146	0.0419311083	0.0869812475	0.020409864	-0.0556236314	0.0	0.0	-0.289414	0.01633899999999999	0.00026696292099999977	0.08376046339599999	0.21342	0.0015149999999999608	2.295224999999881e-06	0.04554809639999999	0.307783	0.00523199999999996	2.737382399999957e-05	0.09473037508899998	-0.00606856	-0.00012173999999999951	3.68274204736e-05	1.4820627599999884e-08	0.000687806	0.000104955	4.7307709363599997e-07	1.1015552025e-08	-0.00579658	0.0003297300000000003	1.0872187290000019e-07	3.36003396964e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
688.0359818684486	0.6295500536206191	473393.5123456802	0.3963332700137244	1148.8545659229073	1.8240907122706176	3.3273069265919286	1319866.8136419118	710.1746752307507	0.4533911487335445	504348.06933910225	0.20556353374992306	866.2564144563357	528.3097527209175	1.344308	19.880928	0.12634849999999995	0.05908160000000001	0.0009816480000000001	-0.1444512895	-0.049975087599999996	0.012045539499999999	0.143137812	0.0115414552	0.0519832963	-0.12646859300000002	-0.144344072	0.1138521256	-0.0736101735	0.03069264	-0.0033649834000000003	-0.0699927942	-0.062223013499999986	0.051475714299999996	0.0353268412	0.046787441500000006	0.0259980488	-0.0243652985	0.0330170623	-0.0082248885	0.1670023037	0.011221183999999999	0.08121610230000001	-0.0347916007	0.0059261035	-0.0609509906	0.2208209644	-0.024928951600000002	0.031137694900000002	-0.020187675500000002	0.0561222852	0.147098725	-0.1772481596	-0.0046013361	-0.09888559970000001	-0.0829687378	-0.0357939793	0.109288922	0.0575633746	-0.021014126299999998	-0.0160119496	0.14575368660000002	-0.014974285300000001	-0.0916734935	0.0907004131	-0.0500897536	0.1203312399	0.0323727502	0.04666455519999999	-0.0529622509	-0.0180449156	-0.013582561399999998	0.0011170898	0.0002606109	0.0805053274	0.0855038787	0.015908771999999998	-0.0614768663	0.0	0.0	-0.278567	0.010846999999999996	0.0001176574089999999	0.077599573489	0.174421	-0.03899899999999998	0.0015209220009999983	0.030422685241	0.288156	-0.01962700000000001	0.0003852191290000002	0.08303388033599997	-0.00554916	0.0005193999999999997	3.07931767056e-05	2.697763599999997e-07	0.000399426	-0.00028838000000000003	1.59541129476e-07	8.316302440000003e-08	-0.00612631	-0.0003297300000000003	1.0872187290000019e-07	3.753167421610001e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
686.9231265101872	-1.1128553582614131	471863.3817345307	1.2384470484111378	1146.8848104889094	-1.9697554339979888	3.879936469764605	1315344.7685301816	709.9017479246545	-0.2729273060962214	503960.4917064797	0.07448931441294053	866.2613371028557	519.1571467786016	1.34322	19.86483	0.13585973499999993	0.0652244	0.0605638633	0.0658004822	-0.0725519448	0.054036308	-0.0577409574	-0.0024279568	0.150678232	-0.0686533946	0.0333506858	0.0678176531	-0.061764546399999995	0.0762183422	-0.0168933855	-0.1141539468	-0.0580577452	-0.1017960961	0.2019174518	0.08732435529999999	-0.0622047018	-0.0532081758	0.0785344446	0.0248404681	-0.0662318509	-0.0339790455	0.0406833531	-0.0836426494	-0.0299684265	0.0098982766	0.0781276155	-0.1195752491	-0.0767310252	0.0028524593	-0.0612306482	0.1488241749	0.0652907849	-0.0918051096	0.0754610095	0.07207688150000001	-0.0606511146	-0.1190519188	0.1457465923	0.0284720994	0.0576942518	-0.0055338088	0.1374112307	-0.0477637317	0.0637447454	-0.0665230139	-0.07090450429999999	-0.0991108225	-0.0119455385	-0.09963237960000004	0.02488531	-0.025831302599999998	-0.010783131699999999	0.1152038049	0.0101404041	0.08399183439999999	0.011381876	-0.0671057788	0.0	0.0	-0.28932800000000003	-0.01076100000000002	0.00011579912100000045	0.08371069158400002	0.11595200000000006	-0.05846899999999994	0.003418623960999993	0.013444866304000012	0.313759	0.02560300000000004	0.0006555136090000023	0.09844471008099999	-0.00510484	0.0004443199999999998	2.6059391425600007e-05	1.974202623999998e-07	2.3211300000000006e-05	-0.0003762147	5.387644476900001e-10	1.4153750049608993e-07	-0.00612631	0.0	0.0	3.753167421610001e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
686.3163671532403	-0.6067593569468954	471030.1558224214	0.3681569172426101	1150.736033291556	3.8512228026465887	14.831917075625048	1324193.418315585	710.3848767979947	0.4831288733402062	504646.6731833021	0.23341350825497695	868.6279516847093	522.4128386596312	1.047253	15.487797	0.07174250000000006	0.0437312	0.0338212784	0.0235384279	-0.0778420747	-0.030364118199999998	-0.041368722000000004	-0.055912471	-0.011158034399999999	-0.0913973994	-0.0089023499	0.0800828558	-0.015789455900000002	0.12926280380000002	-0.0082820208	-0.0447715424	-0.0772279655	0.079949687	-0.048894733200000005	0.1303976007	0.06670801280000001	-0.0640209239	-0.0959220408	0.0848797326	-0.1072828606	-0.1028784308	-0.1368453441	-0.017633828600000002	-0.027813217	-0.0180139193	-0.0662062166	-0.0791585126	-0.0243249302	0.010331074	0.0311191836	-0.1042319253	-0.1383422166	0.088173874	-0.023342787	0.0717979678	-0.048021512300000006	-0.0464308538	0.013904103999999999	-0.0177957579	0.067174862	-0.0061729191	0.022239591200000002	0.0183391257	0.12894415539999998	-0.025045269900000004	-0.0046309922	-0.0032289910999999997	0.1248533159	-0.000685908	-0.1127191152	-0.1369894866	-0.0461808855	0.0101378522	-0.056989907199999995	0.082445728	0.0068365186	-0.0724898296	0.0	0.0	-0.306126	-0.01679799999999998	0.0002821728039999993	0.09371312787599999	0.15192999999999998	0.035977999999999934	0.0012944164839999947	0.023082724899999997	0.299177	-0.014582000000000041	0.00021263472400000118	0.08950687732899998	-0.00501716	8.768000000000057e-05	2.51718944656e-05	7.6877824000001e-09	2.3211300000000006e-05	0.0	5.387644476900001e-10	0.0	-0.00612632	-9.999999999940612e-09	9.999999999881223e-17	3.753179674240001e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
685.9035591641448	-0.4128079890955405	470463.6924740415	0.17041043586110388	1149.434895868045	-1.3011374235109088	1.6929585948606058	1321200.5798391835	709.9198913324898	-0.4649854655049239	503986.25210953405	0.2162114831308308	867.7186875553464	527.0719048689824	1.065233	15.753697	0.15648933499999998	0.07836719999999997	-0.0271461881	0.09732099599999999	-0.115156685	-0.0260460923	0.025413027799999998	0.0032999805	0.0039353652	-0.1575815508	-0.028610352599999996	0.1086705959	0.0706184428	0.13784295119999998	0.06409386730000001	0.031455308700000004	-0.14666467800000002	0.0247506632	-0.117632474	0.055558135	0.060617053899999995	0.0867378784	-0.058010844299999996	0.029241666200000002	0.0957532493	-0.0867152216	-0.0609325434	-0.0092163538	0.0005481251	-0.0085861822	-0.0041049338	-0.0650059212	0.0034686568	0.053782230800000004	-0.0619973605	-0.0167717998	0.0723117794	-0.053045070300000004	-0.0857189371	-0.0225650085	0.0857615187	-0.0732229425	-0.0032856783000000003	-0.092349575	-0.19283907600000005	0.023438101	0.01046103	-0.0471413038	0.10974839789999999	0.0816465915	0.061298546900000014	-0.1134606859	0.0644665337	0.0889654896	-0.1152372933	-0.0060872895	0.0759162288	0.1103375735	0.008661476	0.0808661863	0.0022800723000000003	-0.0776093729	0.0	0.0	-0.32555500000000004	-0.01942900000000003	0.0003774860410000012	0.10598605802500002	0.197672	0.04574200000000003	0.0020923305640000033	0.039074219584000015	0.323931	0.024754	0.000612760516	0.10493129276099998	-0.00562093	-0.00060377	3.1594854064899995e-05	3.645382129e-07	0.000264128	0.0002409167	6.976360038399997e-08	5.804085633888999e-08	-0.00661292	-0.00048660000000000017	2.3677956000000018e-07	4.3730710926400014e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
686.6440018215787	0.7404426574339595	471479.9852375522	0.548255328947864	1148.6106622028055	-0.8242336652394897	0.6793611349141232	1319306.4533259678	708.7335841260771	-1.186307206412721	502303.29326819524	1.407324787986754	867.4515722109887	525.9325300674536	1.077543	15.935743	0.105715335	0.06609169999999999	-0.11278824929999999	0.0709686942	-0.1096041867	0.11972336369999999	-0.0041460692	0.0418458703	0.0678677403	-0.09766313689999999	-0.0546775346	0.1613771273	0.0536459284	-0.0300368329	0.0086649247	0.0193820577	0.0027407865000000004	-0.1871724873	-0.0051161033	0.0379850938	-0.1113187678	0.0061579555	0.024668787200000004	-0.0260636152	0.034234354	0.10057639970000001	0.1213790208	-0.011057212	0.1245696932	-0.10403003640000001	-0.0197133055	0.0802741442	0.0568360068	0.0328779729	0.0543633022	0.0172077399	0.0840005093	0.0959014253	0.0910120275	0.0693754365	-0.002720885	-0.0503798756	0.06028533320000001	-0.0609431491	-0.0111016088	-0.0097650307	0.008391481	-0.12471294	0.1086705835	-0.0676975951	-0.0928362441	-0.0529056427	-0.029154969500000006	0.0881934099	-0.0304379606	0.008574215	-0.1144862193	0.0568953272	0.1113560532	0.07925385	-0.0022800723000000003	-0.082445728	0.0	0.0	-0.289525	0.03603000000000006	0.0012981609000000045	0.08382472562499999	0.197416	-0.0002560000000000062	6.553600000000319e-08	0.038973077056000005	0.344246	0.020315000000000027	0.00041269922500000115	0.11850530851600001	-0.0063623	-0.0007413700000000007	4.0478861290000015e-05	5.496294769000011e-07	2.3211300000000006e-05	-0.0002409167	5.387644476900001e-10	5.804085633888999e-08	-0.00661292	0.0	0.0	4.3730710926400014e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
687.9747397393797	1.3307379178010024	473309.24251946725	1.7708634058733472	1151.1464563483414	2.535794145535874	6.430251948534014	1325138.163963344	710.1021015994105	1.3685174733334406	504244.99469589954	1.8728400748189444	868.1705066791594	527.7764192659015	1.1086280000000002	16.39546	0.085552585	0.056020900000000005	-0.0830535981	-0.0705199726	-0.12536242449999999	0.0788513082	0.012014687900000001	0.0084348704	-0.0335182562	-0.1252871921	-0.1227867232	0.0808924583	0.0788053294	-0.0225875301	-0.08563673529999999	0.022053821499999997	0.083282148	-0.0164096187	0.0089929441	-0.0332810948	-0.0002453031	0.1182302008	-0.10094178039999999	0.0585647928	-0.16484709990000002	0.1239164401	0.0462191971	0.0302958453	-0.0300106438	-0.060595295	0.034941996499999996	-0.048217927699999996	0.18719909769999998	-0.1257426025	0.1146404439	0.0235686406	0.14169916800000001	0.025928530699999997	-0.0186098023	-0.05638850910000001	0.1433861312	-0.0219771941	-0.0991028258	-0.1254043315	-0.090996431	0.029809847900000002	-0.0472214123	-0.0632403244	0.1757804334	-0.0449545205	-0.0901660993	0.0835194781	-0.040435359500000004	0.014673031599999999	0.0146586315	0.0092713755	-0.0728065708	0.0228571952	0.1373215945	0.0776093729	-0.0068365186	-0.0869812475	0.0	0.0	-0.289346	0.00017899999999998473	3.204099999999453e-08	0.083721107716	0.197748	0.00033199999999999896	1.1022399999999931e-07	0.039104271504	0.345724	0.0014779999999999793	2.184483999999939e-06	0.11952508417599997	-0.00611454	0.0002477600000000005	3.73875994116e-05	6.138501760000026e-08	0.000597183	0.0005739717000000001	3.566275354890001e-07	3.294435124008901e-07	-0.00576338	0.0008495400000000003	7.217182116000002e-07	3.32165490244e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
687.9281096027182	-0.046630136661519835	473245.0839815695	0.0021743696450720155	1153.4126225532966	2.2661662049551983	5.135509268481044	1330360.6778652736	709.2432489461708	-0.8588526532397509	503025.98617572	0.7376278799769598	865.9636595360896	527.0838005841723	1.157901	17.124160999999994	0.09786349999999998	0.08128099999999999	-0.010716426499999999	-0.1541302835	0.008693845300000001	-0.017360703999999998	0.1110151554	-0.1530780393	-0.0085425672	-0.05519348650000002	-0.1406044592	0.0936499796	-0.11156186369999999	-0.0886802215	0.0724601445	-0.0608495543	0.0480743197	0.08543003240000001	0.0414873577	0.0944380829	-0.0526772964	0.11280198359999999	-0.1221801792	-0.0444048668	-0.0177978508	-0.042894127000000004	-0.1729681321	0.060046532	0.1808262127	-0.027268468599999998	-0.0372294602	0.16482071980000002	0.07958190429999999	-0.058174684000000004	-0.192377418	-0.0586672816	-0.0944235274	-0.0857147326	-0.0333944107	-0.0636930766	0.023619960099999997	-0.0157776697	-0.1880673107	0.07365038730000001	0.0583650726	0.1481683429	-0.016385953	0.0242503279	0.0932019223	-0.0400498392	0.07836718620000001	0.2286527777	0.115056235	0.023791013399999998	-0.1554375337	-0.0055028451	0.060887633	0.0189837439	0.1892765041	0.0759334219	-0.011381876	-0.091199382	0.0	0.0	-0.28930900000000004	3.6999999999953737e-05	1.3689999999965764e-09	0.08369969748100002	0.197893	0.00014500000000000626	2.1025000000001808e-08	0.039161639449	0.296663	-0.049060999999999966	0.002406981720999997	0.08800893556900001	-0.00527523	0.0008393100000000003	2.7828051552899995e-05	7.044412761000005e-07	0.000520673	-7.651000000000001e-05	2.71100372929e-07	5.8537801000000025e-09	-0.00581997	-5.6589999999999585e-05	3.202428099999954e-09	3.38720508009e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
687.1648037007512	-0.7633059019669872	472195.46744509204	0.5826358999776359	1149.6129540525985	-3.7996685006980897	14.43748071519727	1321609.944125542	709.6617601210182	0.418511174847481	503619.8137780617	0.17515160347221884	866.7149238178897	518.0466844328257	1.279591	18.923832	0.14463108500000002	0.0686605	0.0972182665	0.0415738743	-0.02793351	0.0325574354	-0.0525715521	-0.0767796149	0.0849008927	-0.09149743699999999	0.0510646238	0.0899285231	-0.1058928499	0.0226031421	-0.0231264801	-0.0265758837	0.0895875437	0.0610127006	0.02247639	0.054676960999999996	-0.0920653339	0.0130870003	-0.2500001789	-0.034657582299999996	-0.0313221081	-0.021972861099999998	0.026179769500000002	0.062886051	0.10397264519999999	-0.1196619667	0.10216880199999999	0.022558483799999998	0.048666214299999996	-0.00394265	-0.1926546595	-0.000817821	0.11915684380000001	0.0097342265	-0.0891023327	-0.0930870224	0.1147321019	-0.0465374788	0.0854752541	0.07313496400000001	0.1664552033	0.004297855	0.14583609779999998	0.0305828617	0.090246704	0.068021745	0.004289908	0.046469158200000006	0.011857023500000001	-0.0233380934	-0.0404252773	0.0249117767	-0.0154336231	0.08680716279999999	0.1797103737	0.0742266768	-0.015908771999999998	-0.0950847397	0.0	0.0	-0.304863	-0.015553999999999957	0.00024192691599999864	0.092941448769	0.146	-0.051893000000000016	0.0026928834490000018	0.021316	0.33115300000000003	0.03449000000000002	0.0011895601000000016	0.109662309409	-0.00517403	0.00010120000000000009	2.6770586440899994e-05	1.0241440000000017e-08	2.3211300000000006e-05	-0.0004974617000000001	5.387644476900001e-10	2.474681429668901e-07	-0.00607519	-0.00025522000000000045	6.513724840000023e-08	3.69079335361e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
686.2392583805628	-0.925545320188462	470924.31974270474	0.8566341397227627	1149.2171398123812	-0.3958142402173053	0.15666891275880265	1320700.0344385502	710.335879894483	0.6741197734647812	504577.0622654694	0.454437468976208	868.9960097922577	515.9394358357567	0.932516	13.79094	0.08351963499999998	0.049311699999999986	0.0983556663	0.0823931058	-0.0558237325	-0.1166297466	-0.0664952177	-0.0240512798	-0.0206846074	-0.1313100643	0.0573011913	0.029473174700000007	-0.035349176	0.1116494492	-0.0157066174	-0.11910297859999999	0.0293802536	0.0940162607	0.0311476647	-0.0852364117	-0.081101627	-0.0777694819	0.056730294199999996	0.1409398217	-0.040638333	0.0473863947	0.0684907375	0.026383458	0.012856830900000001	0.048627804000000004	-0.0773761687	-0.07610473059999999	0.09876174050000001	0.0101941366	-0.1978317245	0.0047451396	-0.0233835505	-0.0455369163	-0.0150932155	0.15805389390000002	0.08672481119999999	0.0632272847	0.010854666499999999	-0.0221931983	-0.0377598098	-0.0605817559	0.040805276099999996	0.0217497154	0.0874805852	0.0418479786	0.0765713539	-0.0096913274	0.10824451269999999	-0.044433245700000006	-0.0391863345	-0.014107546499999997	-0.053533274400000004	0.0236644508	0.05918859730000001	0.0724898296	-0.020409864	-0.09862314359999999	0.0	0.0	-0.318377	-0.013514000000000026	0.00018262819600000068	0.10136391412900002	0.155717	0.009717000000000005	9.442008900000009e-05	0.024247784089000003	0.325542	-0.005611000000000033	3.1483321000000374e-05	0.105977593764	-0.00476519	0.0004088399999999997	2.27070357361e-05	1.6715014559999974e-07	0.000146484	0.0001232727	2.1457562256e-08	1.519615856529e-08	-0.00663663	-0.0005614399999999999	3.1521487359999983e-07	4.40448577569e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
687.0306477722943	0.7913893917315136	472011.11097841826	0.626297169345175	1148.0931078245171	-1.1240319878641003	1.2634479097417208	1318117.7842341582	710.6012393620169	0.2653594675339264	504954.1213828345	0.07041564700988892	867.5671688755956	526.2426721666197	1.101679	16.292688000000002	0.08731840000000002	0.0368868	-0.0167399773	0.0694360326	-0.0403190232	-0.0570618555	0.0374061312	0.0494700316	0.0028711457	-0.0916927241	-0.010324973199999999	0.0220071565	0.0098293735	0.12561543279999998	-0.0441539311	-0.0058947081999999994	-0.07972767019999999	0.1150444804	-0.1386191459	-0.06314683389999999	-0.1373792186	-0.0164512778	-0.1209916816	0.0662258067	0.0400792356	0.050935492400000004	0.022863196800000003	-0.20038550370000002	-0.0912280444	0.0703085666	0.0541003096	-0.0068099402000000005	0.036774727400000005	-0.038582066	-0.1472050832	0.10844620210000001	-0.1034581147	0.1718502812	-0.0480731433	-0.07255433230000001	0.0757222529	0.0765358316	0.0619581418	0.0935102308	0.07006572259999999	0.0254026719	0.012785103899999999	-0.0252689309	0.0355868444	0.0593888542	0.0763664398	-0.0831984605	0.08881766210000001	-0.0285726776	-0.0909743326	0.0353299289	0.0180315147	0.1023260306	0.08755829949999999	0.0707235848	-0.024877851	-0.1018016823	0.0	0.0	-0.331006	-0.012628999999999946	0.00015949164099999863	0.10956497203599998	0.145805	-0.009912000000000004	9.824774400000009e-05	0.021259098025	0.29490700000000003	-0.030634999999999968	0.000938503224999998	0.08697013864900002	-0.00517403	-0.0004088399999999997	2.6770586440899994e-05	1.6715014559999974e-07	-0.000127524	-0.000274008	1.6262370576000002e-08	7.508038406400001e-08	-0.00663663	0.0	0.0	4.40448577569e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
687.00782293546	-0.02282483683427472	471979.7487745204	0.0005209731765112639	1147.4229018991855	-0.6702059253316293	0.4491759823496254	1316579.3158027478	709.6895088624127	-0.911730499604232	503659.1989893726	0.8312525039085827	867.1281600365481	528.5441463197712	0.938602	13.880948000000002	0.21887740000000008	0.119459	-0.0717654115	0.09632446039999999	-0.0339757034	-0.011455616299999999	0.0206259073	0.048881277599999995	0.054618268	-0.0217233334	-0.032768008	0.0824793854	0.0419326743	0.046232960999999996	-0.025352336200000002	0.0713508893	-0.0525998256	-0.029042224	-0.0769108159	0.0663522688	-0.1553425785	0.00041039559999999996	-0.1796315226	0.043535009400000005	0.0221868149	0.042878559100000005	-0.0589147761	0.0298138788	-0.009256936700000001	0.1379709006	0.015205588999999999	0.049052447	-0.056287791600000005	0.0038927932	0.09041095199999999	0.07578510179999999	-0.08512086890000001	0.0604726038	0.09407179140000001	0.12206179810000001	-0.158589121	0.0157247552	-0.1458507158	-0.0980050404	0.0229539975	0.0132663147	0.0039331868	-0.08652652949999999	0.039367462400000004	-0.0213767902	-0.083165531	-0.1211492677	0.027447507599999997	0.0595760656	-0.1660193859	0.0161661695	-0.046856623099999994	0.0674290197	0.1688349748	0.06892865849999999	-0.0293054861	-0.1046087577	0.0	0.0	-0.3027	0.028305999999999942	0.0008012296359999968	0.09162729	0.231716	0.08591099999999999	0.007380699920999999	0.05369230465599999	0.344256	0.049348999999999976	0.0024353238009999978	0.118512193536	-0.00605007	-0.0008760400000000008	3.66033470049e-05	7.674460816000012e-07	0.000102664	0.000230188	1.0539896895999998e-08	5.2986515344e-08	-0.00663663	0.0	0.0	4.40448577569e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
686.6116337405756	-0.3961891948844141	471435.5355879024	0.15696587814316024	1152.871143591352	5.448241692166449	29.68333753626073	1329111.8737256315	710.2577274077925	0.5682185453797501	504466.03934248205	0.32287231531347915	866.3205038928786	522.0808255146003	1.620219	23.96137	0.3978422500000001	0.20966	0.0741134382	-0.164007656	0.0546876547	0.0708504153	0.043160267800000006	-0.0902527735	-0.0047756989	0.0767994088	-0.057047847400000004	0.0048871241	-0.165497624	-0.135593653	0.0731446479	0.011125741000000001	-0.0273501026	-0.0817432349	-0.1185760832	0.0158528809	-0.0379727424	-0.0181160382	-0.026770883199999998	-0.0240730681	-0.0347203068	-0.049096927900000004	0.0775165055	0.1133560426	0.0717877084	-0.0219186066	-0.0353904177	-0.0208416825	0.1144433147	-0.005404907099999999	0.0802851054	0.0078624732	-0.1037114972	-0.0608288882	0.06434554740000001	-0.1215480157	-0.0434040819	0.0325637323	0.0027920587	-0.1938938437	0.0866192908	0.1192819551	0.0494990103	0.077066521	-0.0400250535	-0.1002699861	-0.0288546002	0.1536098425	0.0019425674	0.026872413300000002	-0.1460872508	-0.0992740448	-0.0380585876	0.1965295279	-0.0522158742	0.0671057788	-0.0336855875	-0.10703412710000001	0.0	0.0	-0.22267	0.08003000000000005	0.006404800900000007	0.04958192889999999	0.184571	-0.04714499999999997	0.002222651024999997	0.034066454041000005	0.255071	-0.08918500000000001	0.007953964225000002	0.065061215041	-0.00445867	0.0015914000000000006	1.9879738168899995e-05	2.532553960000002e-06	0.000558199	0.000455535	3.11586123601e-07	2.07512136225e-07	-0.00505392	0.0015827100000000002	2.5049709441000005e-06	2.55421073664e-05	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
685.7511297101481	-0.8605040304274779	470254.61189874436	0.7404671863819341	1153.4098701675662	0.5387265762142306	0.2902263239195072	1330354.328599962	709.908733621789	-0.34899378600346154	503970.4100724922	0.1217966626690299	870.5360759113661	511.9370344424933	1.383835	20.465488	0.09624920000000002	0.0790955	0.10101111800000001	0.053558471600000004	0.0610718457	0.008177839000000001	-0.1344651386	-0.037146939500000004	-0.0134010154	0.0169478138	0.1405950918	0.0056596288	0.018296037299999998	-0.0662823295	0.045117009900000005	0.0258978139	0.0294979661	0.0316767611	-0.062205272400000004	-0.0184830938	0.1367303037	0.09728364099999999	0.012390498100000001	-0.0102527568	0.0859522855	-0.092333214	0.0759463017	0.1281314138	0.172320908	0.0089958548	0.1130427883	0.0149286441	0.025622604700000003	0.045029762800000005	0.1533314941	0.0924811823	-0.1162994159	0.12640566220000002	0.0055883731	0.0132832203	0.051038942999999996	-0.05274685230000002	0.0557875479	0.1441905517	-0.146874332	-0.1279939672	0.0745568908	0.048868151500000005	-0.030458196099999998	-0.020749390700000002	0.0707564378	0.1259016395	0.010020211999999999	0.08139176440000001	-0.016326101699999998	0.0307118369	-0.1029500472	-0.023575032599999997	0.024868561400000003	0.0652556849	-0.038011050899999996	-0.10906894060000001	0.0	0.0	-0.222654	1.5999999999988246e-05	2.559999999996239e-10	0.049574803716	0.105308	-0.07926300000000001	0.0062826231690000026	0.011089774864	0.25672399999999995	0.00165299999999996	2.732408999999868e-06	0.06590721217599997	-0.00415384	0.00030482999999999986	1.7254386745599993e-05	9.292132889999992e-08	0.000556685	-1.5139999999999858e-06	3.09898189225e-07	2.292195999999957e-12	-0.00505392	0.0	0.0	2.55421073664e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
