global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25
814.1827919779573	2.718022943053142	662893.6187530217	7.387648718963268	1124.205347392015	5.1564871372524985	1263837.6631048012	26.589359596650453	827.7137193777223	1.423057442153663	2.025092483668926	685110.0012461029	866.0315560961841	667.9159406629893	1.064542	17.028015	0.12953138	0.0818466	0.0537623546	-0.0808868137	0.048045412	0.12383612699999999	0.0879833623	-0.0104719033	0.1102595227	-0.036372442799999995	-0.1206383166	0.0917359122	0.046177816100000005	-0.0578715912	0.0763993837	0.0837355125	0.07416008980000001	-0.0756713267	-0.0565277079	-0.0431441389	0.06191662980000001	-0.0444083938	-0.0425906374	0.0299930848	-0.035863971099999996	0.128671769	-0.0228927745	0.027291743900000002	0.0706837407	-0.06354012469999999	-0.047708762300000006	-0.08094028360000001	0.0148718926	-0.0310243529	0.0274475723	0.0266828821	-0.046539887300000006	-0.019348571499999998	-0.0144418203	0.10122887789999999	-0.1557082636	-0.1063503436	0.1350500304	-0.0735377143	0.039200558999999996	-0.1023826543	-0.0151168928	-0.0542943302	-0.0851678274	0.10504444480000001	-0.0055291742000000005	-0.08838364630000001	-0.0681150863	0.0772593838	-0.0773067851	-0.1053088689	0.0704389815	0.026877762200000002	-0.041601947599999994	-0.0348883272	0.0048743006	-0.0666165061	0.0017344547	0.116632698	0.077956098	0.11823584039999999	0.0246739575	0.0436067672	0.0412060287	-0.0024393368	0.0970535747	0.06769023440000001	0.025147662799999998	-0.022291137599999997	0.00422901	-3.699999999995373e-07	1.3689999999965765e-13	1.78845255801e-05	0.102238	0.074948	0.010452608644	0.005617202704000001	-0.00332696	-0.02523386	1.10686628416e-05	0.0006367476904996	-0.000943868	-0.0005349360000000001	8.908868014240001e-07	2.861565240960001e-07	0.0008763169999999999	5.204699999999994e-05	7.679314844889998e-07	2.708890208999994e-09	0.000390834	0.0	1.52751215556e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
816.2625277958505	2.079735817893152	666284.5142836715	4.325301072227697	1130.203575742279	5.998228350264071	1277360.1226206336	35.97874334191164	829.2380639018892	1.5243445241668496	2.323626228357459	687635.7666237536	866.9853322176323	686.9064604322607	1.13129	18.095692	0.07880790999999998	0.052013300000000005	-0.014139555900000001	-0.06855203809999999	0.0628957049	0.1264789906	0.1032208711	0.0618093979	0.0933605092	0.0666141166	-0.10466742539999999	0.06264944089999999	0.10935564880000001	0.0472936739	0.0818017936	0.06854981339999999	0.0479182314	-0.0887817998	0.09889267439999999	-0.07735404650000001	0.0439613226	0.014080983200000001	-0.0454673506	0.011815156499999998	-0.08954748400000001	0.0674328945	-0.0323003689	-0.0029516182	-0.0034262473	-0.0157055984	0.06301237900000001	0.0184330505	0.0161755115	0.0014426188	-0.004768884	-0.0770627014	-0.024747462999999997	-0.074599915	0.0270216779	-0.039137776	0.077477437	-0.009832632800000001	-0.0432919035	0.0196768582	0.10672893779999999	-0.1072689753	0.049683363200000004	0.0771604679	-0.0635693693	0.0651280561	-0.036487968100000004	-0.0327642565	0.0176976818	0.07902709	-0.129536027	-0.0496495025	-0.055509679400000005	-0.034348527000000004	-0.024470564500000003	-0.0027061007	-0.036410627	0.0414126075	0.08403555160000001	-0.0879358459	0.0541737321	-0.057055872599999995	0.0891327509	0.033944617999999996	0.1777016005	0.087948965	0.09619730359999999	0.06461221860000001	0.019418074	-0.0298660358	0.007864529999999998	0.0036355199999999976	1.3217005670399985e-05	6.185083212089998e-05	0.056764	-0.045474	0.003222151696	0.0020678846759999998	-0.013428	-0.01010104	0.00018031118400000005	0.0001020310090816	-0.000551921	0.00039194699999999997	3.0461679024099997e-07	1.5362245080900002e-07	0.0008763169999999999	0.0	7.679314844889998e-07	0.0	0.000390834	0.0	1.52751215556e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
817.1642234884599	0.9016956926094508	667757.3681494978	0.8130551220704372	1132.0343578975044	1.830782155225279	1281501.787460415	3.3517632998913176	829.073132163996	-0.16493173789319826	0.02720247816447065	687362.2584762188	867.4086362331758	692.1962384663443	1.1961210000000002	19.132708	0.06430570000000001	0.036994	-0.0418527869	-0.0904657348	0.0521871936	-0.0582597541	0.1566351517	0.037994428999999996	-0.1288501594	0.0434259263	-0.1547492633	0.0976280727	0.10731308269999999	0.142658698	-0.0147367437	0.1350720895	-0.0284397494	0.0469311399	-0.0020336099	-0.041320510299999995	-0.0296753198	0.002686805	0.1515199872	0.0808726227	-0.0445203477	0.226300936	-0.05712749280000001	-0.1354552146	-0.0457363138	-0.008202203	-0.0930111704	0.08188236389999999	0.0745593895	0.0352675431	0.0650813486	-0.0379017648	-0.1652823533	-0.051790805499999995	0.07765992669999999	-0.0586134275	-0.013651623600000001	-0.003929755300000001	-0.1084593537	-0.036520716099999996	0.0020089514000000003	-0.1417827914	0.0685087666	0.0734456914	0.0829914663	0.049565487000000005	-0.050525257000000004	0.1507934397	-0.1000781962	0.0069729099	-0.12681349460000002	-0.0284958404	0.0686437283	-0.0172576531	0.0527815024	-0.0037107856	-0.09120688099999999	0.1568259629	0.0785217683	0.0085759926	0.0894037325	-0.13010374019999998	0.0638353151	0.1289718268	-0.0016180707000000001	0.0605712279	0.09530931050000001	0.0614489841	0.0136308685	-0.0372834218	0.00419298	-0.0036715499999999983	1.3480279402499988e-05	1.75810812804e-05	0.039049400000000005	-0.017714599999999997	0.0015248556403600006	0.0003138070531599999	-0.0256911	-0.0122631	0.0006600326192100001	0.00015038362161000002	-0.000453744	9.817700000000002e-05	2.05883617536e-07	9.638723329000003e-09	0.0008763169999999999	0.0	7.679314844889998e-07	0.0	-0.000124118	-0.0005149519999999999	1.5405277924000002e-08	2.65175562304e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
818.9289569055263	1.7647334170663953	670644.6364583734	3.1142840333108364	1125.9067688919604	-6.127589005543996	1267666.0522367342	37.54734702086365	829.5203820978971	0.447249933901162	0.20003250337459372	688104.0643158413	866.6903572326346	703.128990586997	1.2227059999999998	19.557955	0.03945652	0.0217521	-0.0763057767	-0.0652104916	-0.0053370155	0.0828855217	0.0723956774	0.0399859707	0.05884901450000001	-0.092038552	-0.0520345907	-0.039227457400000006	0.043769649400000006	0.054376855	0.1899288807	0.0314647012	-0.013223680500000001	-0.014902578400000003	-0.0948606426	-0.0632275792	0.1207203434	-0.013873723300000002	-0.0317114258	0.061886770199999996	-0.0092170213	0.0490461259	0.0286502492	0.0618776193	0.103644245	-0.0212168792	-0.0795511669	0.0448443315	-0.0677521949	-0.027971638599999998	-0.0129184402	0.1325532834	-0.0962717965	-0.0676905119	0.0742970742	-0.0201885459	-0.0421008416	-0.11529007109999999	0.0300901145	-0.06158668	-0.0910105883	-0.043885837000000004	0.0695460263	-0.014570883400000003	-0.1061574052	0.1210123723	0.0510140151	0.0856175492	-0.024870070299999998	0.059410251	0.0095481661	-0.0375673426	0.1115738257	-0.0366140099	-0.10046318259999999	-0.1447261875	-0.0381758657	-0.0293827121	0.0628386	0.0470470588	0.039064028199999996	0.0918649558	0.015352547099999999	0.1038658561	-0.0341662462	-0.0255139643	0.09438988849999999	0.0582047031	0.0078032178000000015	-0.0445041767	0.00418656	-6.420000000000038e-06	4.1216400000000475e-11	1.7527284633599998e-05	0.047923	0.008873599999999995	0.002296613929	7.874077695999991e-05	-0.0311474	-0.005456299999999997	0.00097016052676	2.977120968999997e-05	-0.0008229960000000001	-0.00036925200000000014	6.773224160160003e-07	1.3634703950400007e-07	0.0007431649999999997	-0.0001331520000000002	5.522942172249997e-07	1.7729455104000054e-08	-0.000124118	0.0	1.5405277924000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
818.3605546354613	-0.5684022700650075	669713.9973832598	0.3230811406150538	1134.9650046071688	9.058235715208413	1288145.5616829507	82.05163427227723	829.3575351712973	-0.16284692659985467	0.026519121503018453	687833.9211454096	867.2363378933592	711.5835308321774	1.073632	17.173414	0.157147945	0.0799503	-0.1029765258	-0.0314732527	-0.015775803600000003	0.058643828499999995	0.0066634306999999995	0.1121303164	0.0781483045	0.0204631643	0.0518462552	-0.0796650496	-0.028308347999999997	0.11660320869999999	4.681e-05	0.039369992400000005	0.056265184	-0.0341518519	-0.0669046511	-0.0099873708	0.0765608439	-0.0630423544	0.058494512199999994	-0.0338755157	-0.086859344	0.0299874322	-0.0897561808	0.0047240607	0.0755414817	-0.0556770562	-0.0726904681	-0.0432177271	0.0206794542	0.0678214877	-0.0713326738	0.11278634650000001	0.0268691956	-0.0784073464	-0.1541074035	-0.134675764	0.0332913334	0.182416825	0.0436981079	-0.0317636315	-0.1319109125	0.022122426400000002	0.0427222372	0.1352564149	-0.0328520002	-0.0018528345000000002	-0.0192528768	0.0429592816	0.0120413595	0.0462736782	0.0293309448	-0.0568925762	-0.0083347135	-0.1319341209	0.0986317413	-0.20480737989999998	0.0642149003	-0.0568477592	0.0431144892	-0.008652292800000001	0.0241712584	-0.0102658719	0.0414454173	0.1721659714	-0.10830957640000001	0.1106079644	0.0934393406	0.054883654500000004	0.0019524136999999999	-0.0514902185	0.0151542	0.01096764	0.00012028912716960002	0.00022964977764	0.0941793	0.046256300000000014	0.008869740548490001	0.0021396452896900006	-0.0567956	-0.025648200000000003	0.0032257401793600003	0.0006578301632400003	-4.930890000000001e-05	0.0007736871000000003	2.4313676192100005e-09	5.985917287064103e-07	0.0008763169999999999	0.0001331520000000002	7.679314844889998e-07	1.7729455104000054e-08	0.000454559	0.000578677	2.0662388448099998e-07	3.34867070329e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
818.0706104440121	-0.2899441914491945	669239.5236722386	0.08406763415512714	1122.9472203409775	-12.017784266191256	1261010.4596715278	144.42713866871412	829.1545556272957	-0.2029795440015505	0.04120069528307737	687497.2771174982	866.6855285617198	700.5860417995042	1.077708	17.238610999999995	0.14509916	0.08411449999999998	-0.07352633780000001	-0.0447522883	0.046639365700000004	-0.0373444215	0.0646680502	-0.0330657542	-0.0129330875	-0.0610263692	0.0033998047999999996	-0.009766447099999999	0.0373269678	-0.008542860400000001	0.0083840959	0.0373267686	-0.003449458	0.1705773686	-0.043658215599999994	0.008954124300000001	0.1128521265	0.010864808500000002	0.0578826209	-0.0416854942	-0.08485404949999999	0.069063234	-0.0279216683	-0.0382046446	-0.088271586	-0.012219138999999999	0.0554014383	-0.0657221412	0.08073201099999999	0.1576059542	0.077581292	0.001755599	0.1725489193	0.0294325786	-0.046001119900000005	0.0212020516	0.09057816939999999	0.0493268567	-0.0623880675	0.13027493140000002	0.1272172756	-0.0398676392	0.0386552302	-0.0323472775	0.060308794400000004	0.05555395230000002	0.0358892189	0.0953074799	0.0802839857	0.0692666968	0.0543610717	-0.055275634299999994	-0.0080029578	-0.1173763009	0.0333196457	-0.058130553499999994	0.13736193689999998	-0.0445898692	0.03233411	0.0489454766	0.0914035654	-0.0705576849	-0.0415778203	0.0003223325	0.011277185600000001	0.0219127792	0.09245798029999999	0.0514902185	-0.0039041836	-0.0582047031	0.00953349	-0.005620709999999999	3.1592380904099994e-05	9.08874315801e-05	0.0200906	-0.07408870000000001	0.00040363220835999984	0.0054891354676900005	-0.0394161	0.0173795	0.0015536289392100002	0.00030204702025	-0.000381282	-0.0003319731	1.4537596352399998e-07	1.1020613912360997e-07	0.000611786	-0.0002645309999999999	3.74282109796e-07	6.997664996099996e-08	9.08581e-05	-0.0003637009	8.255194335609999e-09	1.3227834466081e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
818.2234078077413	0.15279736372917796	669489.5450845135	0.02334703436258671	1140.1549780157413	17.207757674763798	1299953.3738940756	296.1069241933924	828.7320917832187	-0.422463844077015	0.17847569955232842	686796.8799513893	868.4951724008331	707.1362117200873	1.397865	22.359720000000006	0.11755591699999995	0.0562901	-0.0673954401	0.0726397276	-0.0407987677	0.1606646789	-0.08510115210000001	0.0755100593	0.1320272758	-0.0801984501	0.0419748389	-0.0625032876	-0.04430755559999999	0.0160328052	0.0412671046	0.08754969060000001	-0.0923397609	-0.0905565393	0.0578262073	-0.0336380898	0.0383747158	0.0194687207	-0.0523587763	0.06498350110000001	0.022518442000000003	0.0657923704	-0.1298309781	-0.0309374706	0.11093248	-0.1514708609	-0.0346935452	0.0522245472	-0.0724214685	-0.0306964802	-0.0672896164	0.0790471351	0.040680610299999996	0.0819837271	-0.09086703460000001	0.0693130535	0.1609817581	-0.10535124789999999	-0.0066838404	0.011934863600000001	0.0112388529	0.073677597	0.024487323300000002	0.047320512599999996	-0.10969938050000001	0.024672836899999998	-0.11468794439999999	0.0051399126	-0.0598108413	0.0787768794	-0.0990928516	-0.0062606247	-0.058592476799999994	0.0370974729	0.022404137799999998	-0.0159846771	0.0912301641	0.0023677866	0.0219410192	0.0116620866	-0.0447190677	-0.018756501999999998	-0.1277159622	0.116674469	0.0024200615	-0.0252461013	0.09144613119999999	0.0480288708	-0.0097491965	-0.06461221860000001	0.0160495	0.006516010000000001	4.2458386320100014e-05	0.00025758645025	-0.0008239519999999998	-0.020914552	6.788968983039996e-07	0.0004374184853607039	-0.0622615	-0.0228454	0.0038764943822500006	0.0005219123011600001	-0.0008169119999999999	-0.00043563	6.673452157439999e-07	1.8977349689999994e-07	0.000542356	-6.942999999999999e-05	2.941500307360001e-07	4.820524899999999e-09	-0.0007496810000000001	-0.0008405391000000001	5.620216017610001e-07	7.065059786288102e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
815.2313162792196	-2.9920915285216547	664602.099042349	8.952611715051056	1145.6957599810046	5.54078196526325	1312618.7744384515	30.70026478658648	828.039644876621	-0.6924469065977519	0.4794827184567957	685649.6534874006	869.1871209429158	704.6077675171498	1.267892	20.280731	0.186419052	0.09140110000000001	-0.0310818652	0.1000807655	-0.07232608780000001	-0.074467097	-0.11359898869999999	-0.0021614853	-0.0326505638	0.06979552509999999	-0.0383740906	-0.042864065199999996	-0.08831071439999999	0.0433247545	-0.0721275416	0.0191639043	-0.0493712447	0.022172894	-0.0887543366	0.0823103417	-0.028216782000000006	0.1331575967	-0.058781555199999995	-0.0271159438	-0.0543623112	0.0692784736	0.0208056159	0.0840835178	0.10398018279999999	-0.059967386500000004	-0.1297142155	0.12156336220000001	-0.1579883983	0.0751022688	0.0692127816	0.0437442764	0.0115768796	-0.1132569911	-0.06566770599999999	-0.0077571646999999985	0.1435205589	0.0009704668	0.0158129469	0.12170406550000001	-0.09586702539999999	0.113257043	-0.0537573055	0.0472920354	0.0563662667	-0.05339128940000002	0.0062554278	0.0379633911	-0.0707124634	-0.0213871025	-0.0722955869	-0.0129065747	0.0057745164000000005	-0.1288833233	-0.0875680834	-0.143355943	-0.0675900026	-0.0453465199	0.0301854373	0.049288693099999996	-0.032449563	0.1461404087	-0.032031644399999996	-0.0121814722	-0.0335847098	-0.1549821875	0.09040412699999999	0.0445041767	-0.015565281799999999	-0.070678972	0.0386877	0.0226382	0.0005124880992399999	0.0014967381312899998	0.0637467	0.064570652	0.00406364176089	0.004169369099705104	-0.0232823	0.038979200000000006	0.00054206549329	0.0015193780326400006	-0.0013474400000000005	-0.0005305280000000006	1.8155945536000012e-06	2.814599587840006e-07	0.0008763169999999999	0.00033396099999999986	7.679314844889998e-07	1.1152994952099993e-07	-0.00040955	0.00034013100000000014	1.677312025e-07	1.1568909716100006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
813.3573924912198	-1.8739237879998427	661550.2479201162	3.5115903632316794	1127.7443280306666	-17.95143195033802	1271807.2694053396	322.2539090676167	827.0975418176149	-0.9421030590060582	0.8875581737885724	684090.3436807414	865.2751874033094	668.2100509402952	1.266055	20.251333	0.07591897099999999	0.0435318	0.0633398884	0.0229004381	-0.0189641675	-0.028651213199999997	-4.90876e-05	-0.1398963834	-0.0635215322	0.0139048015	0.0191641974	0.0635177513	-0.0418434527	-0.0649387932	-0.0383923817	0.0033770331	-0.04231691480000002	0.12461895619999999	-0.0114550329	-0.0163983202	0.0599860229	-0.0332561094	-0.011011621999999999	-0.10363982669999999	-0.1649003329	0.0164609695	0.09815050439999999	-0.0082068286	0.0305943573	0.0472562205	-0.0155076499	0.061454177400000004	-0.06420232099999999	-0.0153687677	-0.0752835843	0.0652570452	-0.0156885995	0.07526032440000001	0.0354148963	-0.0552071742	0.0784771693	-0.038812031600000005	0.162751927	-0.0239486451	0.0849297484	-0.001419849	-0.09180177099999999	-0.0775904856	0.0419136349	0.0372406979	0.0676914496	0.0321662477	0.0319337709	0.0686146391	0.013259868700000002	-0.014577433999999997	-0.0062982284	-0.0906536034	0.054814275499999995	-0.043054145300000006	0.0813895509	0.007161814200000002	-0.0637256851	-0.008130558199999999	0.09154097130000001	0.0296159993	0.0314096939	-0.038435559700000003	0.1184443533	-0.047245173200000004	0.08933231130000001	0.040920785	-0.021335182299999998	-0.0763729677	0.022302	-0.016385699999999996	0.0002684911644899999	0.0004973792040000001	0.0637494	2.6999999999943736e-06	0.0040639860003600006	7.289999999969617e-12	0.0006764710000000001	0.023958771	4.5761301384100006e-07	0.0005740227078304412	-0.00185707	-0.0005096299999999994	3.4487089849e-06	2.597227368999994e-07	0.0008763169999999999	0.0	7.679314844889998e-07	0.0	-0.000207744	0.000201806	4.3157569536000014e-08	4.0725661636e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
814.281851685388	0.9244591941682074	663054.9339841842	0.8546248016821314	1126.0765921250852	-1.6677359055813668	1268048.4913320455	2.7813430507653014	828.36869759246	1.271155774845056	1.6158370039219343	686194.6991510284	866.6103433151826	674.9320154208076	1.159176	18.541748	0.182623206	0.106205	0.0670960463	0.046390640700000006	-0.0878075009	0.0646580642	-0.0117580443	-0.0575154774	0.0804884619	0.0170600607	0.0941355075	-0.0034913372	-0.0437870115	0.0028459035999999997	-0.010658916899999999	0.017236365	-0.09890603449999999	-0.0997415636	0.09911734	-0.0581441491	-0.1828454018	0.0531637124	0.0792281389	-0.008345959699999999	-0.017309581100000002	-0.039095898999999996	-0.0355562475	0.10838539960000004	-0.0054981656	0.0728922324	-0.0327030223	-0.0207376808	-0.1210169933	0.0037470305	-0.1297704274	-0.0703547651	-0.0265578092	0.0971893026	0.057011472699999996	-0.0156447847	0.064644228	-0.0141479999	-0.0151805468	0.045176908700000004	-0.0619782883	0.006765152900000001	-0.0615222662	0.0292670215	-0.07570028820000001	-0.0742235176	-0.1121206357	-0.0005821409	0.0039667775	0.0820314134	-0.0374756799	0.0888397917	-0.14143892119999998	-0.0647848129	0.075682792	-0.027603697000000003	-0.10758094119999999	0.061347630199999996	0.06773249370000001	-0.0068543289000000006	0.019981638	0.0369309406	-0.0072771107	0.0032477608	-0.0798442179	-0.0459117331	0.08823103759999999	0.0372834218	-0.027041777700000002	-0.0816641756	0.0533024	0.0310004	0.00096102480016	0.00284114584576	-0.0269366	-0.090686	0.0007255804195599999	0.008223950595999998	-0.0458569	-0.046533371	0.00210285527761	0.0021653546166236406	-0.00203552	-0.00017844999999999992	4.1433416704e-06	3.184440249999997e-08	0.0008763169999999999	0.0	7.679314844889998e-07	0.0	-9.81253e-05	0.0001096187	9.628574500090002e-09	1.2016259389690001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
814.8447642599266	0.5629125745385863	663971.9898418153	0.31687056657365953	1125.6500408118377	-0.4265513132475007	1267088.0143796918	0.1819460228331675	828.1796167904158	-0.18908080204414546	0.035751549701657316	685881.47766712	866.9891099425246	670.9841312245352	1.221915	19.545292	0.06851909990000002	0.0386086	0.0587304927	-0.0144168057	-0.0790979294	-0.1454657246	0.0143731791	-0.0698717416	-0.0241596523	-0.0649130851	0.0544646541	0.0388892941	-0.008100396999999999	-0.0573466183	-0.1723944503	0.0209577331	-0.1159138534	-0.0758974601	-0.1041568233	-0.04574627059999999	-0.0798480666	-0.0685903943	0.027726900699999998	0.1268242232	-0.058320292999999995	0.1008103536	0.1435074002	0.0840786474	0.0551078359	-0.1613509119	-0.0731323054	0.011958773999999998	0.012753256499999999	0.053850289800000006	-0.0248018388	0.0419908229	-0.0026455140000000003	0.07393777019999999	0.030685635299999996	0.042624998600000005	-0.0876000924	-0.0164608742	-0.0231988433	-0.08937430960000001	0.1078755915	-0.0195942133	-0.058694038	-0.0665753104	0.0290565923	-0.1300600535	-0.044085082000000005	0.0467325833	-0.1179837588	0.0714795759	0.07661730230000001	-0.1092428773	-0.0533305288	0.0465675275	0.0150504782	-0.0377427147	-0.0987313563	-0.0266471959	0.07054390099999999	0.013345391100000001	0.1186484799	0.09575927740000001	0.008897132	-0.0316670154	-0.0668209435	-0.0896574402	0.08710066890000001	0.0335968847	-0.0326681354	-0.0865246901	0.06180040000000001	0.008498000000000006	7.22160040000001e-05	0.003819289440160001	9.71649e-05	0.0270337649	9.44101779201e-09	0.0007308244446684718	-0.052658	-0.0068011000000000035	0.0027728649640000004	4.6254961210000064e-05	-0.00255319	-0.00051767	6.518779176099998e-06	2.679822289e-07	0.000876316	-9.99999999907325e-10	7.67929731856e-07	9.9999999981465e-19	-9.20716e-05	6.053700000000012e-06	8.477179526559998e-09	3.664728369000016e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
814.8328984201006	-0.011865839825986768	663952.6523477021	0.00014079815477597367	1135.2245232099015	9.574482398063763	1288734.718097148	91.67071319083286	828.1228056826654	-0.056811107750377225	0.003227501963824972	685787.3812917296	867.3707453684683	682.1996285584056	1.231503	19.698664	0.07379806259999999	0.0472312	0.044982410300000004	0.0388944379	-0.1294487806	0.0359580986	-0.0754565638	-0.041364048	0.0679548456	-0.057806837	-0.021536903599999997	-0.043187951399999994	-0.09241423050000001	-0.08364291780000001	0.062681689	-0.0345586413	-0.0388970425	-0.068814015	-0.077843322	-0.10148458910000001	-0.0614598725	-0.0714152852	0.019301181299999998	-0.092227965	0.083367763	0.12030107109999999	0.0356142946	0.1108379991	0.044630935	0.0173638358	0.0346268068	-0.0232657794	-0.0660880295	-0.1557650887	-0.0096682273	0.0103447675	-0.1121695992	0.0799641525	-0.06376630230000001	-0.0630277584	0.0795043734	0.0037552218	0.0446946964	-0.048390896399999994	-0.09558644880000004	0.07759831190000001	-0.046066994400000005	-0.0837359508	-0.1535016407	0.0326050718	0.011296991000000001	-0.046490257199999996	-0.0318665773	0.052600949400000006	0.0415373209	-0.0030490809000000003	0.0975544259	0.017856191299999997	0.029103536099999997	-0.0183639602	-0.0466449695	0.11034420630000001	-0.12697388380000002	0.061405917000000004	0.0424245508	0.1037021988	0.09297710529999999	-0.1037107828	-0.0370739908	-0.0102122854	0.0859415781	0.0298660358	-0.0381975612	-0.0909288773	0.045263800000000014	-0.0165366	0.00027345913955999993	0.0020488115904400005	0.0432523	0.0431551351	0.00187076145529	0.001862365685499252	-0.0435263	0.009131700000000001	0.0018945387916900003	8.338794488999999e-05	-0.00255319	0.0	6.518779176099998e-06	0.0	0.000876316	0.0	7.67929731856e-07	0.0	7.420949999999999e-06	9.949255e-05	5.5070498902499976e-11	9.898767505502497e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
