global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
734.7288270507868	0.3300919137349183	539826.449299425	0.10896067151318074	1088.474053780005	-0.8238771000953875	0.6787734760615851	1184775.765752277	765.8102865241382	-0.9420343112866476	586465.3949461826	0.8874286436413085	825.517848658317	573.7488240830602	0.9329480000000002	15.036632999999998	0.029876049999999994	0.0150979	0.14632511480000002	-0.0508044497	-0.02650999	-0.0304547229	-0.0524465749	-0.1647877484	0.016274578999999997	-0.053374053600000006	0.0124679869	-0.0983506381	-0.05932417070000001	-0.0295556334	-0.0434539205	-0.0543770787	0.05033950139999999	0.1326410187	-0.030978171000000002	0.036005160099999996	-0.0012474938	0.0320231568	-0.1247368735	-0.10074702320000001	0.0653143221	-0.1000904483	-0.0902010224	0.0820800028	-0.0675709504	0.0434891187	0.09361781109999999	-0.0472860985	0.15435304730000002	0.093202809	0.1201666564	-0.1160597455	-0.0013897901000000002	-0.1273108423	-0.0510543172	0.0789728143	0.2723909403	-0.018120069699999998	0.0544931402	0.0914796275	0.0738652576	-0.0684838205	0.090378815	0.0918047185	-0.0150716682	-0.0562353397	0.0176879155	0.008475806899999999	0.0192804616	0.0073348953000000015	-0.0814840792	0.021949657	-0.027715263900000002	-0.1942454432	0.042085059800000005	-0.0170440009	-0.0250347364	-0.1080142731	0.1589691129	-0.006569594000000001	-0.047783237400000005	-0.0346135793	0.0024713167	0.017650927	0.0628848338	-0.0096611611	-0.0141343174	-0.0362347508	0.0559603611	0.0551570639	-0.0542568451	0.048472035499999996	0.1046840081	0.027052296200000003	0.1896444379	-0.1099197953	-0.106161496	0.0898295767	0.0293054861	-0.0433303662	0.0	0.0	-0.08048229999999999	0.006362100000000009	4.047631641000012e-05	0.006477400613289999	0.030957	0.0006859999999999991	0.000958335849	4.705959999999989e-07	0.0574711	-0.0063703999999999905	4.058199615999989e-05	0.003302927335210001	-0.000260776	0.000167441	6.8004122176e-08	2.8036488481e-08	0.0011607999999999998	0.0	0.0	1.3474566399999996e-06	-0.00131941	-0.00016171000000000002	1.7408427481e-06	2.6150124100000007e-08
735.8709051819618	1.1420781311750259	541505.98909332	1.30434245770824	1090.5348740057477	2.0608202257426456	4.246980002829969	1189266.311422732	765.3134177134102	-0.4968688107279604	585704.6273321807	0.2468786150742177	823.7716969484887	583.4276671782137	0.881285	14.20396	0.08769110499999999	0.0582615	0.0935213188	-0.1520320139	-0.0337649659	-0.0169288568	-0.0564094154	-0.094760009	0.0551104986	0.0254795478	0.0824171353	-0.044797817999999996	-0.0392942463	-0.0208241791	-0.0721207302	-0.030431781499999998	0.1087501572	0.0455364613	-0.0033955867999999998	-0.0421460803	-0.1318046645	-0.0458750592	-0.0887636465	-0.0389731267	0.0689800872	0.0197670169	0.0668203401	-0.026451170299999997	-0.08615607210000001	-0.03159698	-0.051778764500000005	-0.0621899389	0.0588974564	0.1512090288	-0.045766035	0.020796939599999998	0.093791918	-0.0855734392	0.051793104000000006	-0.0807673559	0.176015855	0.02985808	-0.1246889708	-0.0481932736	0.11541931359999999	0.0138628125	0.0111933696	0.1191400352	-0.0223372277	0.0601281021	0.0693222232	0.025605525499999997	-0.1189002433	0.1271961476	-0.0284147325	0.0150638186	-0.0221717058	-0.0897156178	0.0660932236	0.025328842400000003	0.07067815	-0.0338364481	0.0622042479	0.0208682374	-0.0266680615	-0.049926435899999996	0.0594149325	-0.0018788287	-0.0345039741	-0.07463115349999999	-0.0168948363	-0.1385266566	0.0534552286	-0.0515347917	-0.1630754167	0.0566303955	0.0600014737	0.046748352699999995	0.0760793295	-0.1069156923	0.0201731721	0.0884233418	0.024877851	-0.04956743190000002	0.0	0.0	-0.0868579	-0.006375600000000009	4.064827536000012e-05	0.00754429479241	-0.0237437	-0.0547007	0.0005637632896900001	0.0029921665804899995	0.0429688	-0.014502300000000003	0.00021031670529000006	0.00184631777344	-1.85259e-05	0.0002422501	3.4320897080999987e-10	5.868511095000999e-08	0.0011607999999999998	0.0	0.0	1.3474566399999996e-06	-0.00131941	0.0	1.7408427481e-06	0.0
734.7700575770183	-1.1008476049435103	539887.0375117348	1.2118654493098628	1090.5373339523019	0.0024599465541541576	6.051337049294913e-06	1189271.6767437945	765.386771784713	0.07335407130278783	585816.9104230243	0.005380819776694479	824.4097685884822	579.4151812642813	0.993826	16.017821999999995	0.067023695	0.036447	0.0589067712	-0.0028651683	-0.0819438638	-0.0541499435	-0.1141474599	-0.0356243833	-0.049638541900000006	-0.0016429569	-0.0089492871	0.010309218299999999	-0.0278577256	-0.09464563699999999	-0.0213510038	-0.0250276746	0.1005039049	0.0506115052	-0.020746609	-0.11032552640000001	-0.0610746772	-0.004666808	-0.0801598054	0.1426688129	0.0159476376	-0.1297820293	0.16953887120000002	0.0073365126	-0.1325269473	-0.1249858852	-0.05140556	0.0373747491	0.0261695073	-0.0174701376	-0.1289176441	0.0923814267	0.0217289573	0.0221718558	-0.0654967163	0.09529894109999999	0.033472614	-0.041363119	0.0473829012	0.0949636657	0.0644024013	-0.011063783899999999	-0.0329491618	-0.0132388051	-0.0974851149	-0.053105573899999994	0.0713745049	-0.016854011000000002	-0.1091721731	0.0470844088	-0.043039567800000005	0.0504977196	0.0202673403	0.0041604877	0.1688570037	0.0480395031	0.0297090603	0.1453709138	0.0287476389	0.038275299900000004	-0.0868184591	-0.17397022129999998	0.0905120557	0.1163826682	-0.0745914133	-0.0093152844	0.034759391	-0.0639890865	0.0260639496	0.0829636501	0.0147645725	-0.023334490099999997	-0.0351530563	0.0351773965	-0.047157673	-0.1020421546	-0.07930939669999999	0.0869812475	0.020409864	-0.0556236314	0.0	0.0	-0.0868579	0.0	0.0	0.00754429479241	-0.0485011	-0.024757400000000002	0.00235235670121	0.00061292885476	0.06056900000000001	0.017600200000000003	0.0003097670400400001	0.0036686037610000007	0.000474796	0.0004933219	2.2543124161599998e-07	2.4336649701961e-07	0.0011607999999999998	0.0	0.0	1.3474566399999996e-06	-0.00131941	0.0	1.7408427481e-06	0.0
733.8290305224454	-0.9410270545729418	538505.046037512	0.8855319174382263	1090.274939653192	-0.2623942991099284	0.06885076820539057	1188699.4440357713	765.1658693920143	-0.22090239269869014	585478.8076824371	0.04879786710000632	825.3430507363606	571.5500075645745	0.944464	15.222243	0.03818604999999999	0.0189348	0.0915160141	0.0793763782	0.0173381193	0.0195255401	-0.033851771	-0.043241078200000005	-0.021339046400000002	-0.0309522193	-0.059214954699999996	-0.011549288100000001	-0.07166963400000001	-0.029911088399999997	-0.06227431610000001	-0.0589394763	0.07955425320000001	0.1088951258	-0.005520362900000001	-0.0208107402	0.0916778423	0.0069853735	-0.1665248717	0.1616496618	-0.0379723705	0.0666666524	0.1773181289	-0.0158899847	-0.09512442130000001	-0.0291757692	0.0841626735	-0.029483723599999997	0.0534938081	0.0166810512	0.12251241130000001	-0.1369285701	0.0166781534	0.0563404683	0.08487373	-0.0861476393	-0.0656606963	-0.1546657599	0.1010117478	-0.086435335	0.08415824179999999	0.0669368392	0.0017289776999999998	-0.0045836309	0.05653092	-0.06584076259999999	0.010453615500000001	-0.030847865	-0.1060422162	-0.0074734486	-0.0938240016	0.055953182000000004	0.0475799493	-0.0412663544	0.039404029199999996	-0.015500047099999999	-0.0292187138	0.19637331289999999	0.09632134560000001	-0.0211362706	0.0734027033	-0.06085762650000001	0.024844494300000002	0.1646700714	-0.038502658599999996	-0.0412728969	0.0828251758	0.051124280599999995	-0.0529706095	-0.138694488	-0.0301525463	0.0449616687	-0.0574406083	-0.0495316115	0.0276109409	-0.1035622145	0.066322363	0.0855038787	0.015908771999999998	-0.0614768663	0.0	0.0	-0.0868781	-2.0199999999998e-05	4.080399999999191e-10	0.007547804259609999	-0.0408327	0.007668399999999999	0.00166730938929	5.880435855999998e-05	0.0527395	-0.00782950000000001	6.130107025000014e-05	0.0027814548602499998	0.000175047	-0.00029974900000000003	3.0641452208999994e-08	8.984946300099997e-08	0.00131441	0.0001536100000000002	2.3596032100000063e-08	1.7276736481e-06	-0.00131941	0.0	1.7408427481e-06	0.0
735.3718720604004	1.5428415379550415	540771.7902176179	2.380360011239478	1088.7827770725514	-1.4921625806405243	2.22654916706379	1185447.935649817	765.4982570472657	0.3323876552514093	585987.5815424017	0.11048155336352974	825.3667745201539	569.5086276255547	0.9361870000000002	15.088842	0.08194774999999999	0.048513199999999986	0.11299940779999999	0.0343095494	0.09895615	0.0366107276	0.005452068000000001	-0.1300932447	0.0652737962	-0.0169700796	-0.0193837738	-0.1321543586	-0.0859979984	0.0354392985	-0.0145124286	-0.0402953526	0.0700906412	0.0636003957	-0.010409156999999999	0.018374801899999998	0.08187295879999999	0.08478929939999999	-0.0914809633	0.11771075980000001	-0.0127525904	-0.045077583399999996	0.07089495	-0.027862426200000002	0.0135944724	0.062552305	0.0445381616	0.0243848542	0.072353595	-0.0968062447	-0.035928291099999995	0.07668730280000001	-0.0045786653000000005	0.1355366066	-0.0555400229	0.016424098600000003	0.0346376977	-0.076024433	0.08615602380000001	-0.0292566267	-0.08902573150000001	0.1202428031	-0.0013729432999999998	0.059046322199999994	-0.022656429199999998	-0.048828713600000004	-0.0435051033	-0.0938040985	-0.0090208186	0.0240530891	-0.1320315121	0.0068407495	0.030867244900000007	-0.055355517199999996	-0.0513811981	-0.022699882200000004	-0.0468329276	-0.0328148935	0.0888943447	-0.0017887595000000004	0.0777569916	-0.0797449951	0.002963683	0.2059659462	0.09769981259999999	-0.0016403339000000002	0.037518342999999996	0.0900897282	0.09043018189999999	-0.0350032959	-0.0452558016	0.051558249400000006	0.0247649568	0.0038068432	-0.0639178587	0.0412886269	-0.0581821425	0.08399183439999999	0.011381876	-0.0671057788	0.0	0.0	-0.0869225	-4.44e-05	1.97136e-09	0.00755552100625	-0.0034498000000000003	0.037382900000000004	1.190112004e-05	0.00139748121241	0.0536827	0.0009432000000000053	8.896262400000098e-07	0.00288183227929	-0.00035854800000000004	-0.000533595	1.2855666830400006e-07	2.84723624025e-07	0.00165236	0.0003379500000000001	1.1421020250000005e-07	2.7302935696e-06	-0.00131941	0.0	1.7408427481e-06	0.0
736.4596987455791	1.0878266851786975	542372.887876429	1.1833668969868731	1097.3882851056212	8.605508033069782	74.05476850722854	1204261.0482870562	767.0213073065813	1.523050259315596	588321.6858622971	2.3196820924013046	825.9268047258719	585.5363870359957	1.207109	19.455378	0.06935274	0.038388300000000014	-0.0472161108	-0.0638369082	0.0094824085	0.1632415163	0.014928257	0.0126327813	0.13769546970000002	0.1440819149	0.0927708797	-0.0266188305	0.10928143109999999	0.049944035	0.0708698877	-0.0419301416	-0.0235674931	-0.0855653557	-0.0653947125	-0.044062028200000006	0.006222325600000001	0.1083375707	-0.1055451656	0.0667978692	0.0520781821	0.0126951172	0.0704961529	0.0090056367	-0.0194997806	0.0628672061	0.1388182757	-0.07893051940000001	-0.0203592055	-0.0049633263	-0.1452752831	-0.1007296009	-0.044429057800000005	-0.0509234161	-0.0475189626	-0.0051986878	-0.0943022394	-0.0075524517000000015	0.0106680063	-0.055035775	0.0425332329	0.23104391940000002	0.028495140899999997	-0.0129844244	0.0782557824	0.0737147722	-0.1239917538	-0.152422175	-0.022440892200000003	0.0747210811	0.059545009800000014	-0.105681031	-0.0461022358	0.0177663165	-0.06674505780000001	0.030032338500000002	-0.061730453899999996	0.0251208573	0.045383224699999995	0.1750592168	0.1225196584	-0.18401171670000002	-0.0343182844	0.1010138141	0.0481912764	0.0256477075	0.0379210772	0.0192558128	-0.044999863499999994	-0.0645298122	-0.0329133522	-0.044799578300000004	-0.0517708888	0.1206166793	0.0611356258	-0.0702733923	-0.10770848400000001	0.082445728	0.0068365186	-0.0724898296	0.0	0.0	-0.0869216	8.999999999981245e-07	8.099999999966241e-13	0.00755536454656	-0.0304033	-0.0269535	0.0009243606508899999	0.0007264911622500001	0.035200300000000004	-0.0184824	0.00034159910975999986	0.0012390611200900005	-3.34192e-05	0.00032512880000000005	1.11684292864e-09	1.0570873658944003e-07	0.00165236	0.0	0.0	2.7302935696e-06	-0.0014726	-0.00015318999999999988	2.16855076e-06	2.3467176099999963e-08
735.9045657056862	-0.555133039892894	541555.5298264746	0.3081726919807254	1097.6578542488471	0.2695691432259082	0.0726675229795502	1204852.764994183	766.4167663524255	-0.6045409541558229	587394.6597461082	0.3654697652516327	825.5627918607097	592.9558005295694	1.086589	17.512922	0.10004486	0.0476518	-0.0865173249	0.0382828461	-0.1011934008	0.0462080058	-0.14758343529999998	-0.0070404321	0.0114034745	0.1262167319	0.0650761292	0.200077554	-0.1245744852	0.0627242163	0.007809316	-0.0776756802	-0.037251005	-0.0166276898	-0.1281995166	-0.13632477380000002	-0.07400792980000001	0.16835260100000002	0.0245364907	0.11432256619999999	0.041134164	-0.054154086100000005	-0.068941969	-0.0097899392	-0.1250932297	-0.15670098300000002	0.0020048307000000002	0.026612573100000002	-0.0625454999	0.053532624699999996	-0.0259912116	0.053623729	-0.07206573990000001	-0.0020105379	-0.0477085399	0.0207390125	-0.0005637854	-0.1719680117	-0.041995910899999996	-0.0668228653	-0.0925527712	-0.04842943139999999	-0.0465497673	0.0959968993	0.0932944818	0.05347544	0.0017827792999999996	-0.1705714961	-0.0306577007	0.0462500441	0.1425852999	0.1683596543	0.09309719890000001	0.053548415599999996	0.0159488773	0.0551439991	0.0977522112	-0.0011219285	-0.0277229756	0.0398937803	0.0629092029	-0.1519122628	0.0093347025	0.14245538230000002	0.0358712178	-0.1344478485	-0.0116510217	-0.107938295	0.0213731632	0.09803852560000001	0.0564521575	-0.0197827208	0.0074142399	-0.09027374630000001	-0.063577039	-0.0241679977	-0.019928470900000002	0.0808661863	0.0022800723000000003	-0.0776093729	0.0	0.0	-0.108243	-0.021321400000000004	0.0004546020979600002	0.011716547049	-0.06513630000000001	-0.034733000000000014	0.004242737577690001	0.0012063812890000007	0.0518031	0.016602799999999994	0.0002756529678399998	0.00268356116961	0.000259884	0.0002933032	6.7539693456e-08	8.602676713023999e-08	0.00165236	0.0	0.0	2.7302935696e-06	-0.00172705	-0.00025445000000000003	2.9827017025e-06	6.474480250000001e-08
736.2472804947947	0.3427147891085269	542060.0580359809	0.1174534266737021	1092.678717427693	-4.979136821154043	24.791803483771986	1193946.7795194285	766.7163224057196	0.29955605329405444	587853.9190433513	0.08973382906511038	827.0485572759527	586.6846006348729	1.177637	18.980364	0.1002389	0.0632361	0.0037931506	0.10868891189999999	0.13366152039999998	-0.040561388999999996	-0.1020028083	-0.050391574800000005	-0.0479937809	0.10900258460000001	-0.080795488	-0.050851987800000005	0.055367504500000005	0.1725594868	-0.0111250524	-0.0811895995	-0.0192999047	0.1613994755	-0.0685841887	-0.13616184779999999	0.0726596509	0.0560032571	0.0103283963	0.0327623865	0.0065607975	-0.0225940382	-0.07894197	0.0698252427	-0.1302966075	0.1407284495	-0.2702731445	0.0680556896	-0.0104312644	-0.1067368635	-0.1491884624	0.0475105575	-0.1961661477	-0.1081901	0.053745920700000005	-0.0321751912	0.0213574634	0.0026094483	0.0938514082	-0.024462223199999997	-0.0747109362	0.0555512081	0.0283840183	0.0055078120999999996	-0.0119124648	-0.0960172309	-0.2064564777	0.0130017021	0.1575758774	-0.0506421258	-0.0113942597	-0.09718613720000001	0.17071778920000005	0.0065909755	0.0121056062	0.0749902511	0.0110663374	-0.0603051287	0.0207414964	0.1171238186	0.0571611572	-0.1835555432	-0.051649625899999996	-0.0146019499	-0.1451512967	-0.0807398	-0.1909975171	0.0837970707	0.1457530244	0.0319519943	0.2250326091	0.0208113005	-0.0047057501	-0.0642262561	0.0180171307	-0.014854878200000001	-0.10988686710000001	0.07925385	-0.0022800723000000003	-0.082445728	0.0	0.0	-0.108243	0.0	0.0	0.011716547049	-0.0223667	0.042769600000000005	0.00050026926889	0.0018292386841600003	0.0194788	-0.0323243	0.00104486037049	0.00037942364943999987	0.0007627739999999999	0.00050289	5.818241750759997e-07	2.528983521e-07	0.00165236	0.0	0.0	2.7302935696e-06	-0.00172706	-1.0000000000157452e-08	2.9827362436e-06	1.0000000000314903e-16
738.7751014926472	2.5278209978524733	545788.6505854712	6.389878997183873	1094.0796569902839	1.4009395625907928	1.9626316580320815	1197010.2958399772	766.5203022310398	-0.19602017467980204	587553.3737323645	0.0384239088815001	826.50676832482	589.4316542603076	1.1070890000000002	17.843323	0.1515208385	0.07119969999999999	-0.0657590433	-0.0662679954	0.2423793048	-0.0350656723	-0.0452288091	-0.0195368764	-0.00037699870000000016	0.0993792606	0.0826404324	-0.1603698328	0.12049462640000001	0.0680511841	0.0605133058	0.013776991799999999	0.0184710732	-0.0207872	-0.0559914563	0.0712405249	0.048188980199999995	0.058408488099999996	-0.1431791344	-0.1135814082	-0.0247247936	0.12541587140000002	0.0368077021	-0.0224846433	0.0494804048	0.07217930339999999	0.08930920460000001	-0.0202334413	0.058795878499999996	0.0787913076	-0.1276548117	0.054297060700000004	-0.060480905099999996	-0.11182702609999999	0.1171201174	-0.0091002765	-0.041514824900000004	0.08866267970000001	0.18810515120000001	-0.1588902153	0.0634940421	-0.052877837000000004	0.0375599658	0.1010882641	-0.0053555634999999996	-0.028143603399999998	-0.0041369284	0.10653609210000001	0.15805762199999998	0.0388889296	-0.0292957322	-0.1670217645	-0.063181942	-0.028830329900000007	-0.1293314193	0.0622048447	0.10938129939999999	-0.0053850205000000005	0.1480718412	0.021143952799999997	0.0479876771	-0.0054455952	-0.0040466886	-0.0393479149	-0.07025885030000001	0.10052605460000001	-0.0053937113	0.1304353882	-0.052289070800000004	-0.072911398	0.0182828045	-0.0546047621	0.0663104186	-0.0264794402	-0.0095013787	-0.0121251842	0.029265631299999997	0.0776093729	-0.0068365186	-0.0869812475	0.0	0.0	-0.0805943	0.02764870000000001	0.0007644506116900008	0.006495441192489999	0.0236411	0.0460078	0.0005589016092099999	0.00211671766084	0.0320707	0.012591900000000005	0.00015855594561000008	0.00102852979849	6.85523e-06	-0.0007559187699999999	4.6994178352900005e-11	5.714131868383128e-07	0.00207962	0.00042725999999999984	1.8255110759999983e-07	4.3248193444e-06	-0.00160479	0.00012227000000000006	2.5753509441e-06	1.4949952900000015e-08
739.0080047114408	0.2329032187935809	546132.8310275847	0.05424390932441061	1091.7142133829184	-2.365443607365478	5.595323459626205	1191839.9237022842	768.2972157432872	1.7769135122474609	590280.6117188872	3.1574216300076072	827.3288431209949	587.8433338597417	1.075018	17.326429	0.14239564850000005	0.0789529	-0.0621554907	-0.1199033568	0.0737508603	-0.0872217514	-0.0496393029	0.1576455675	-0.049023179699999996	0.1272722475	0.017471786399999998	-0.080563759	0.06602090320000001	-0.0335440678	0.0577755416	0.0985236865	-0.0749158719	-0.0172117204	0.1021216756	-0.1198059191	-0.0527796896	0.0256673658	-0.050540565	-0.2060583918	-0.1184651033	-0.04569797019999999	-0.0121852527	0.0254012337	-0.2059228763	-0.0644724943	-0.0091490221	0.1493556318	-0.0538986178	0.09563104019999999	-0.0257867781	-0.0212837478	0.026419980200000002	0.0034410794000000002	0.1409057685	0.0018886914000000002	0.0894795958	0.0552523274	-0.0939454986	-0.0592208797	-0.081234115	0.0676950548	-0.1155108084	0.0300646741	-0.0875052799	-0.0725343364	-0.049726617199999996	0.0339965357	-0.0666789669	-0.0203199101	0.0126913269	-0.1252532383	-0.0769901761	0.1201639615	0.0195635223	0.0048242291	0.1006903069	-0.1091590443	0.1573861322	0.013551123	-0.0219516231	0.0711462617	0.0736106527	-0.0076244964	-0.0480449499	-0.0683516091	0.1308206626	-0.1143958941	0.051720000599999996	0.20726854460000002	0.043600272	-0.0871646478	-0.004027389	-0.0955247116	0.0580549324	-0.0749657524	-0.10077115769999999	0.0759334219	-0.011381876	-0.091199382	0.0	0.0	-0.103019	-0.02242470000000001	0.0005028671700900003	0.010612914361	-0.0425376	-0.0661787	0.00180944741376	0.004379620333689999	0.00366659	-0.02840411	0.0008067934648921	1.34438822281e-05	0.000392358	0.00038550277	1.5394480016400007e-07	1.4861238567767295e-07	0.00207962	0.0	0.0	4.3248193444e-06	-0.00172705	-0.0001222599999999999	2.9827017025e-06	1.4947507599999978e-08
738.6302791976688	-0.3777255137720204	545574.6893476261	0.14267656375433674	1094.8539251682041	3.1397117852857264	9.857790094662082	1198705.1174562236	769.6222423246538	1.3250265813666149	592318.3958808281	1.7556954413280978	829.2486759412743	593.3352226860821	0.891784	14.373188	0.11799275999999995	0.0504366	-0.1230555192	-0.0399639171	0.0257825583	-0.130029968	-0.0266752875	0.1804459264	-0.022415337200000003	0.0627075237	-0.0694233129	0.0384392948	0.1104395863	0.0231557766	0.047432765300000006	0.14810898220000002	-0.20229345940000001	-0.046954737	0.043259278600000006	-0.1003695455	0.0422306386	0.06883103139999999	-0.1592904932	-0.1190710436	-0.2554285792	-0.0382547357	0.0460919425	0.0721145205	-0.0124163414	-0.0765383897	0.1060964311	-0.0284313205	0.0201163819	0.1080804246	0.026952542799999996	-0.0014362063	0.034372792400000005	0.015627078200000002	-0.0505368195	0.04611668360000002	0.0827150063	0.038705814500000005	-0.0241392988	0.013024455	-0.0693286945	-0.1057574877	-0.0041584629	-0.0593219487	0.128751506	0.0982193489	0.0628103658	-0.0286977782	-0.0851531768	-0.11124505789999999	0.10746026730000001	-0.1003480605	-0.0244479363	0.12053874519999999	0.0026453621999999997	-0.048452754199999996	0.0848032932	-0.0018849919	0.1591911643	0.032264113500000004	-0.0085080644	0.0270005923	0.18263892420000002	0.041963327599999996	-0.0478630832	-0.054265076399999994	0.1299843211	0.0100117802	-0.133701816	0.1448250166	-0.0320737044	-0.027196959399999998	0.0754993511	0.0845226748	0.026381444900000002	0.0030714721	-0.0506610138	0.0742266768	-0.015908771999999998	-0.0950847397	0.0	0.0	-0.116877	-0.013857999999999995	0.00019204416399999988	0.013660233129	-0.0178851	0.024652499999999997	0.00031987680201000005	0.0006077457562499997	0.0176724	0.01400581	0.0001961627137561	0.0003123137217600001	0.0008851869999999998	0.0004928289999999997	7.835560249689997e-07	2.428804232409997e-07	0.00168025	-0.0003993699999999998	1.5949639689999984e-07	2.8232400625000008e-06	-0.00214438	-0.00041733	4.5983655844e-06	1.7416432890000006e-07
737.7659587336569	-0.8643204640118256	544298.609866192	0.7470498645096175	1097.1793946440641	2.325469475860018	5.407808283156667	1203802.624031515	770.6080951913091	0.9858528666552502	593836.8363743777	0.9719058746923744	831.6380433925746	582.3672602534294	0.919096	14.813379	0.07878649999999998	0.0369445	-0.050756638	0.145343021	0.044176050999999994	-0.1426745816	-0.015185482299999999	0.2258006018	0.0791617714	0.0006297540000000001	-0.14579923449999999	0.0598711092	0.1259327591	0.035641700400000004	0.1067656963	0.1935010254	-0.266644452	0.0662309137	0.1268868772	-0.11369751869999999	0.0790373679	-0.0685967072	-0.054148768	-0.0267095275	-0.093771895	0.00750525	0.11982422220000001	-0.0421205154	0.0455555577	-0.0292097493	-0.16037996710000002	0.0511735898	0.1232068643	0.1042556688	-0.028081955899999997	0.0428604267	0.0091592431	0.0705687184	0.0545516758	0.06772650599999999	0.08047145730000001	0.0540417091	0.033106439700000004	0.1670646247	0.1373249094	0.023234131800000002	0.1337654693	0.013746455	0.0926460111	0.2225565758	0.061844612599999994	0.0830819455	0.1407245285	-0.2232718492	0.0860468196	-0.0977582696	-0.006275389399999999	0.1327058516	0.0168207617	0.000191363	0.0051097509000000004	-0.0466469442	0.13682080619999998	0.014093495900000001	-0.0031267409999999997	0.0765621719	0.1172993541	0.0764519037	-0.0642762882	-0.0693925604	-0.0795732822	0.040832318	-0.15937235730000002	-0.0038760956	-0.0538912516	0.1765834725	0.0983030564	-0.060906486100000004	0.0974139045	0.0170440783	-0.0807883662	0.0724898296	-0.020409864	-0.09862314359999999	0.0	0.0	-0.130691	-0.013814000000000009	0.0001908265960000002	0.017080137481	-0.0406598	-0.0227747	0.0016532193360400006	0.0005186869600900001	0.0290082	0.011335799999999995	0.00012850036163999996	0.0008414756672399999	0.0008851869999999998	0.0	7.835560249689997e-07	0.0	0.00207962	0.0003993699999999998	1.5949639689999984e-07	4.3248193444e-06	-0.00192651	0.00021787	3.7114407801e-06	4.74673369e-08
